Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2829000	-457.1294	-494.7129	37.58347	10	1.47161	0.0170629	0.0124648	0.0647731	0.0464484	0.0106281	0.270859	0.0109806	0.0462738	0.130147	0.0407055	0.0259564	0.00900722	0.123186	0.068958	0.198677	0.101926	0.0459738	0.323202	0.117451	0.0212635	0.264938	0.475505	0.0732085	0.0250069	0.0714395	0.00420944	0.471193	0.151768	0.412165	0.0235671	0.155712	0.220903	0.583762	1.04871	2.14662	5	3.814656
2830000	-445.6304	-490.3499	44.71945	10	0.4052625	0.0437173	0.0477407	0.0597682	0.0198165	0.0074846	0.0496632	0.0821466	0.139797	0.0262272	0.0300824	0.000499009	0.00768157	0.0514009	0.0119754	0.0297891	0.0604561	0.00228773	0.101505	0.0686709	0.23616	0.0924361	0.23113	0.0315353	0.00904251	0.291564	0.292398	0.569763	0.104366	0.0299322	0.0253815	0.126162	0.0174809	0.185676	0.736913	3.05993	5	2.880581
2831000	-444.1544	-496.9092	52.75483	10	0.839516	0.0207978	0.0196612	0.0180305	0.192395	0.0800413	0.0966975	0.0159276	0.0514949	0.023906	0.0249506	0.0218224	0.0266585	0.0260094	0.0180817	0.16258	0.0769091	0.00825711	0.392011	0.0434532	0.0690227	0.0166551	0.169714	0.231307	0.0704819	0.0885952	0.0599885	0.194583	0.352221	0.130266	0.0636403	0.103882	0.103935	0.42257	0.96733	2.50616	5	2.870043
2832000	-440.658	-484.5809	43.92291	10	0.6097598	0.0184162	0.0155977	0.00790135	0.113632	0.0513512	0.135058	0.00371021	0.198616	0.021884	0.0361075	0.00963049	0.0471629	0.126201	0.00360993	0.15955	0.0734521	0.125824	0.366335	0.0236596	0.247773	0.0617825	0.274609	0.266735	0.229989	0.300338	0.0371539	0.0740084	0.0514862	0.00816868	0.0125968	0.253492	0.0551271	0.317654	0.886218	2.741	5	3.355832
2833000	-447.8125	-491.2177	43.40518	10	0.5207026	0.00869591	0.0487517	0.0427242	0.0778598	0.0730288	0.0969014	0.0530622	0.0141242	0.00124653	0.0113615	0.02079	0.093659	0.0797058	0.0702998	0.175796	0.0893523	0.0240111	0.17245	0.0992414	0.0561507	0.507237	0.0265834	0.0182509	0.15917	0.232068	0.0777706	0.26068	0.215385	0.0181426	0.0325297	0.273055	0.0372861	0.265216	0.834767	2.86273	5	3.130084
2834000	-450.4464	-504.1219	53.67551	10	0.4536267	0.0125726	0.00757526	0.0444575	0.0861113	0.185734	0.083639	0.0910326	0.0196444	0.0817811	0.0657331	0.0198393	0.102381	0.152081	0.114769	0.135143	0.232975	0.0130264	0.0585029	0.0228752	0.0789194	0.284911	0.0254426	0.0359342	0.112693	0.332423	0.131359	0.300195	0.276483	0.00598447	0.0600004	0.0856892	0.0251495	0.220568	0.783356	2.97093	5	3.259908
2835000	-438.376	-495.8254	57.44935	10	0.7555613	0.0160312	0.00466962	0.0530005	0.248957	0.0846269	0.053114	0.083438	0.0445254	0.0567915	0.0233003	0.0230302	0.0133116	0.124136	0.0858957	0.0386731	0.0563297	0.0637196	0.0877302	0.106524	0.01874	0.160327	0.0918767	0.0965618	0.124194	0.0148232	0.0490554	0.27463	0.134128	0.0264111	0.170511	0.0701618	0.0860742	0.388608	0.943838	2.58148	5	2.499225
2836000	-417.6382	-479.9388	62.30057	10	0.105438	0.00124294	0.00700006	0.037407	0.0447574	0.0164184	0.0307489	0.0333699	0.0533423	0.0104152	0.0278372	0.00287266	0.00413236	0.0555464	0.000560934	0.0611361	0.0747103	0.00399788	0.0462617	0.00476418	0.0821749	0.124178	0.00123571	0.109409	0.0274425	0.186953	0.0353383	0.0960072	0.0259006	0.000870768	0.0913465	0.0845375	1.07537e-06	0.00153993	0.108666	3.88979	5	1.381916
2837000	-448.3405	-489.7269	41.38641	10	1.877554	0.0163659	0.0384285	0.0613705	0.145198	0.136607	0.10153	0.136692	0.0481549	0.0108883	0.0681692	0.00609113	0.0363916	0.161939	0.0218269	0.143849	0.090432	0.0153419	0.346114	0.00475554	0.155095	0.266613	0.0422559	0.10942	0.0627998	0.319338	0.00617971	0.0221497	0.114335	0.299717	0.435492	0.320179	0.278207	0.641328	1.0666	2.01387	5	3.743721
2838000	-439.5819	-487.044	47.46215	10	0.677173	0.00490057	0.0138359	0.0510578	0.0157996	0.0538586	0.00606394	0.209148	0.050097	0.0797407	0.0193961	0.00561438	0.039321	0.0627076	0.0631426	0.15158	0.096222	0.147295	0.121981	0.184561	0.312722	0.213748	0.0205694	0.0417355	0.56674	0.211947	0.143979	8.42688e-05	0.0399633	0.00832364	0.19569	0.065569	0.0693206	0.352558	0.916107	2.66202	5	3.197393
2839000	-431.3172	-482.3181	51.00095	10	0.8968327	0.0142275	0.0223309	0.0727567	0.0190579	0.0420341	0.0229264	0.109665	0.0436517	0.04734	0.032231	0.0140033	0.00479507	0.0900954	0.0648896	0.0634278	0.0925795	0.0552226	0.233942	0.214158	0.0938853	0.384096	0.0464505	0.414956	0.0575626	0.323708	0.0317218	0.195373	0.0286267	0.0299791	0.113913	0.157079	0.115938	0.443384	0.980555	2.46012	5	3.136687
2840000	-439.1118	-487.9209	48.8091	10	1.653784	0.00589357	0.00354388	0.115444	0.0685023	0.0320225	0.0265398	0.107826	0.109841	0.0506543	0.048973	0.030564	0.0202032	0.122448	0.0892652	0.153263	0.0535589	0.0564366	0.100807	0.0482256	0.252988	0.293341	0.0368214	0.0851685	0.192938	0.080774	0.315779	0.0295291	0.140682	0.153861	0.0758778	0.12104	0.248131	0.612301	1.05831	2.08126	5	3.022811
2841000	-437.5428	-489.9326	52.3898	10	0.9640727	0.0124054	0.0242071	0.019254	0.0742816	0.0746517	0.0666692	0.235023	0.096007	0.00346664	0.0677844	0.00836522	0.000942701	0.148399	0.0243901	0.117211	0.213548	0.0108607	0.0901849	0.347175	0.118287	0.0810271	0.126539	0.0265069	0.157782	0.352799	0.0186458	0.0279761	0.095728	0.288323	0.21941	0.156785	0.129731	0.46568	0.993782	2.41081	5	3.304636
2842000	-440.6749	-484.2629	43.58799	10	1.001264	0.0223489	0.063523	0.0628859	0.0177231	0.0263948	0.0846799	0.102468	0.0796446	0.0555781	0.0510852	0.00211083	0.0256828	0.123378	0.128363	0.185648	0.120843	0.00398167	0.118277	0.0385431	0.329891	0.0936157	0.441525	0.0864267	0.446865	0.0546146	0.116958	0.0719356	0.328908	0.0164559	0.513931	0.0695984	0.137206	0.477132	1.00021	2.38545	5	3.883884
2843000	-442.7547	-489.2792	46.52455	10	2.865411	0.0028483	0.0457994	0.0869054	0.0936359	0.113835	0.133536	0.228807	0.123884	0.0104131	0.0988604	0.0112835	0.0437255	0.109743	0.0269401	0.0801135	0.0588224	0.0838561	0.0469799	0.150454	0.503299	0.356335	0.42809	0.0481522	0.0409474	0.00371678	0.0308282	0.283112	0.139046	0.0434157	0.0331496	0.155687	0.378574	0.723793	1.08177	1.81587	5	3.616222
2844000	-448.0832	-498.8516	50.76846	10	1.280181	0.00587288	0.0721958	0.053968	0.0489509	0.0376392	0.106633	0.0422675	0.170701	0.0479721	0.0270753	0.0362649	0.0119323	0.138209	0.0795875	0.251594	0.179214	0.00419391	0.112002	0.222867	0.0832317	0.00826619	0.163754	0.129869	0.319922	0.0466159	0.135228	0.0532742	0.00629714	0.0856122	0.173852	0.081633	0.189284	0.547348	1.0344	2.22896	5	2.936694
2845000	-446.2531	-488.7877	42.53466	10	0.6604567	0.00508299	0.0418339	0.0291555	0.0230012	0.0356353	0.0733182	0.0493911	0.118086	0.0297491	0.068953	0.0448761	0.05961	0.148029	0.0625735	0.187292	0.117372	0.00506325	0.163598	0.409725	0.288152	0.104474	0.0116281	0.0783257	0.00738582	0.14634	0.0218177	0.182423	0.052522	0.327061	0.503383	0.26903	0.0657702	0.344259	0.909285	2.68069	5	3.664888
2846000	-443.1739	-490.9862	47.81222	10	1.023298	0.019549	0.00281277	0.0364864	0.136145	0.0281267	0.023706	0.0330534	0.0316645	0.0240485	0.0316502	0.0490156	0.0467226	0.108257	0.0217217	0.196747	0.0762282	0.122331	0.488237	0.148459	0.0522523	0.0951268	0.0594377	0.175064	0.354282	0.166754	0.351012	0.0836297	0.238842	0.0105437	0.189056	0.133486	0.141579	0.483644	1.00376	2.37102	5	3.534447
2847000	-450.9932	-499.4879	48.49466	10	0.5263606	0.0106633	0.00596622	0.0970112	0.0675027	0.100382	0.0456219	0.058341	0.0675904	0.0523355	0.0351786	0.00989754	0.0340311	0.071794	0.00419736	0.032295	0.216584	0.159263	0.429729	0.0678376	0.329513	0.269795	0.0183859	0.298963	0.0881652	0.017395	0.0394922	0.186768	0.149824	0.0630234	0.0100673	0.0272851	0.0383715	0.268777	0.83854	2.85431	5	3.064901
2848000	-439.9498	-485.3398	45.39004	10	1.283787	0.000400082	0.0158052	0.0884884	0.0438324	0.032165	0.0571569	0.106261	0.0634532	0.0457122	0.097056	0.0113422	3.32589e-06	0.109369	0.00933401	0.155468	0.0650456	0.0977493	0.128147	0.00532332	0.0959048	0.313874	0.0804971	0.432539	0.0148081	0.0397901	0.322345	0.265843	0.334835	0.136701	0.157276	0.348361	0.189909	0.548108	1.03473	2.22726	5	3.674886
2849000	-443.4469	-490.9001	47.45316	10	0.7006638	0.0216576	0.0293874	0.0274092	0.0052088	0.0998835	0.0880402	0.0414657	0.0228412	0.0739145	0.0859851	0.000522761	0.0698021	0.110596	0.00700642	0.180593	0.0701345	0.0486255	0.057834	0.026782	0.00631542	0.0436151	0.0126193	0.315929	0.0202747	0.0323427	0.280293	0.354748	0.3201	0.163647	0.225313	0.117516	0.0743301	0.363843	0.925114	2.63671	5	2.960403
2850000	-451.8753	-491.041	39.16565	10	1.885913	0.0548458	0.00575577	0.0444243	0.162867	0.00750209	0.0505803	0.12017	0.278359	0.00756862	0.0708725	0.0327749	0.0526935	0.16826	0.00437345	0.0706355	0.318809	0.123407	0.483205	0.115108	0.00161769	0.184825	0.0425616	0.16772	0.602231	0.202836	0.0849656	0.6079	0.119212	0.134883	0.0106115	0.21425	0.279265	0.642306	1.06685	2.01158	5	4.545823
2851000	-436.995	-491.1434	54.14841	10	0.3932555	0.0111722	0.0180638	0.0659547	0.00366547	0.0694432	0.0623256	0.0597999	0.117318	0.0149019	0.0471012	0.0115033	0.0605494	0.0329448	0.0647498	0.231908	0.0601398	0.0127144	0.0795385	0.00979285	0.327472	0.130088	0.00643865	0.386352	0.00355571	0.0573977	0.0136002	0.110166	0.126148	0.132838	0.427654	0.12057	0.0157535	0.1767	0.723878	3.08367	5	2.875867
2852000	-427.7446	-485.6511	57.90641	10	0.3702194	0.00381382	0.0351998	0.0309566	0.0815143	0.0531681	0.102885	0.00850337	0.0875261	0.0636071	0.0263182	0.00179705	0.00071886	0.0998484	0.00437205	0.111824	0.0377665	0.160165	0.0317659	0.0129868	0.0502634	0.0556714	0.170173	0.129816	0.0957079	0.137506	0.0678145	0.0326391	0.166238	0.430079	0.0182308	0.11243	0.0126629	0.159185	0.696933	3.13122	5	2.421306
2853000	-437.8288	-487.678	49.84913	10	1.233236	0.0120461	0.0214913	0.0255678	0.169179	0.0747663	0.16927	0.072992	0.0809609	0.00850924	0.0416449	0.00608015	0.00635425	0.0737416	0.046373	0.238991	0.0765095	0.0501151	0.146669	0.18384	0.00949706	0.267675	0.00601219	0.19425	0.218274	0.0390438	0.266711	0.000588147	0.0203287	0.32147	0.135063	0.391198	0.181024	0.537158	1.02999	2.25183	5	3.375212
2854000	-430.9699	-489.0678	58.09792	10	0.7725376	0.0031289	0.0695363	0.0190743	0.306369	0.0412073	0.0942177	0.0151695	0.0747358	0.0182402	0.0341484	0.0146651	0.0577985	0.183546	0.0608051	0.0984046	0.0386805	0.0272331	0.0397975	0.084228	0.280629	0.0745106	0.245072	0.123397	0.0907236	0.039783	0.183295	0.0312317	0.309347	0.00426073	0.0429266	0.201773	0.0897031	0.395838	0.949045	2.56541	5	2.907934
2855000	-433.7049	-489.5809	55.87604	10	0.3987763	0.0158943	0.0116251	0.0546251	0.0201393	0.135425	0.0706165	0.0598581	0.0939231	0.0230124	0.0296726	0.00736447	0.0381683	0.0603917	0.0178925	0.106214	0.137909	0.0239094	0.0909487	0.23287	0.163781	0.0097116	0.201936	0.00708223	0.187771	0.125416	0.0675066	0.390043	0.107416	0.137353	0.0342488	0.187145	0.0165383	0.180841	0.729953	3.07267	5	2.84987
2856000	-454.2451	-498.2156	43.97044	10	0.6958488	0.0080068	0.126884	0.0111119	0.0127706	0.0498087	0.0578542	0.0312325	0.040275	0.0186231	0.0321563	0.0637311	0.0878525	0.139145	0.0712119	0.173367	0.20922	0.0679174	0.118126	0.263139	0.0849231	0.150276	0.129551	0.0177216	0.162333	0.00494561	0.0991007	0.061893	0.165476	0.18406	0.289247	0.354819	0.0733018	0.361565	0.92332	2.64181	5	3.286778
2857000	-441.638	-489.8036	48.16557	10	0.7304953	0.000776386	0.00976802	0.00896972	0.112166	0.0267139	0.0234157	0.118769	0.0393379	0.0778072	0.0462443	0.0493232	0.0282597	0.149559	0.0453781	0.101231	0.108937	0.0116584	0.542316	0.303144	0.669674	0.117761	0.195579	0.0484535	0.0658351	0.137552	0.0841435	0.0147545	0.0740391	0.0201811	0.149022	0.120325	0.0807103	0.37757	0.935665	2.60605	5	3.501096
2858000	-446.1743	-486.3477	40.17343	10	1.43656	0.0349839	0.0143835	0.00653044	0.0789569	0.0895458	0.00640197	0.0676795	0.0830943	0.0481407	0.120496	0.0399032	0.0231707	0.10753	0.0494844	0.135283	0.138269	0.0487444	0.234567	0.304839	0.188253	0.0133266	0.453014	0.112582	0.178602	0.294451	0.0240285	0.154977	0.200717	0.0898178	0.187305	0.151533	0.215354	0.577645	1.04647	2.16053	5	3.680613
2859000	-446.6587	-508.8587	62.20003	10	0.7140641	0.000140259	0.0106807	0.0289266	0.102936	0.0758763	0.0528813	0.199413	0.0467487	0.0440352	0.0806561	0.0125018	0.0467081	0.104002	0.105329	0.057797	0.0309629	0.00979271	0.143758	0.136594	0.0890367	0.165984	0.142098	0.0754016	0.0460153	0.0389302	0.127635	0.0182535	0.113372	0.00767967	0.00378298	0.207844	0.0771946	0.370091	0.929971	2.62274	5	2.325773
2860000	-458.0877	-500.4413	42.35353	10	1.125466	0.0105384	0.0367359	0.0448373	0.195985	0.019116	0.0747833	0.0810322	0.0160733	0.117115	0.114322	0.00203099	0.0129827	0.249145	0.0796644	0.0314041	0.0500177	0.0318994	0.115827	0.339794	0.149636	0.241199	0.0609298	0.372859	0.350394	0.13754	0.291418	0.109769	0.212075	0.0998259	0.0673183	0.12409	0.161286	0.511467	1.01803	2.30921	5	3.840356
2861000	-437.6536	-492.0776	54.42403	10	0.4105636	0.00719511	0.0100098	0.0279327	0.125262	0.0395756	0.123209	0.0808001	0.207704	0.00611746	0.0682531	0.00703117	0.128778	0.0687565	0.0779486	0.15013	0.0476261	0.101887	0.202863	0.0707254	0.105999	0.00582431	0.0130747	0.283877	0.182355	0.0268794	0.0495442	0.236819	0.0270171	0.132733	0.177734	0.154094	0.0182674	0.189602	0.742463	3.04967	5	2.947756
2862000	-444.2194	-485.8694	41.65003	10	0.7784021	0.0361384	0.0111662	0.0559914	0.0918097	0.0463919	0.210356	0.0193872	0.10415	0.0889331	0.0581013	0.0191545	0.0568287	0.0357539	0.0753151	0.153442	0.0203535	0.0772425	0.533568	0.185004	0.57639	0.0291096	0.170497	0.164741	0.276835	0.0528814	0.091007	0.417564	0.0095613	0.374705	0.0670172	0.0920626	0.0909553	0.398291	0.950786	2.55997	5	4.201458
2863000	-448.315	-501.2605	52.94548	10	0.3990594	0.159401	0.0103855	0.0738944	0.0153823	0.0131537	0.0120841	0.0648061	0.0276097	0.0653655	0.0479382	0.0179345	0.0423639	0.119124	0.0499336	0.0971056	0.0747912	0.0441113	0.190704	0.169745	0.257787	0.026394	0.0553688	0.172683	0.0464204	0.359382	0.00138987	0.136906	0.055949	0.259482	0.0157155	0.207967	0.0165789	0.181053	0.730261	3.07211	5	2.891277
2864000	-430.9862	-484.0119	53.02571	10	1.217895	0.00038819	0.0149934	0.0492138	0.0626389	0.0221961	0.0899535	0.00770845	0.171627	0.00543851	0.0694773	0.000459193	0.0723849	0.0897239	0.0353601	0.118646	0.0645612	0.167814	0.335444	0.0941273	0.287946	0.16313	0.0247872	0.326439	0.0234966	0.0378191	0.0264995	0.151619	0.101763	0.281603	0.271746	0.0621974	0.178281	0.533703	1.02845	2.25957	5	3.231203
2865000	-433.9131	-492.114	58.20092	10	0.1523402	0.00551504	0.0012239	0.0836792	0.0422524	0.0407836	0.0769245	0.00461053	0.0926658	0.0101114	0.045	0.00714726	0.0239741	0.0283432	0.00836109	0.0280409	0.0811988	0.0784755	0.0667219	0.266572	0.0870444	0.296069	0.0116629	0.0228657	0.154075	0.0302652	0.104659	0.0080187	0.257379	0.22458	0.174931	0.0500015	6.11541e-05	0.0115488	0.248874	3.73952	5	2.413152
2866000	-436.6949	-486.4155	49.7206	10	1.66264	0.0186339	0.00738063	0.0342198	0.0329208	0.0917543	0.0682811	0.104779	0.0200493	0.0504398	0.0276154	0.0112469	0.0596559	0.117029	0.00784053	0.169773	0.170019	0.0115991	0.233047	0.0872746	0.0369841	0.206369	0.00862185	0.36571	0.0386651	0.259842	0.128178	0.184125	0.427839	0.0845631	0.0683127	0.131991	0.249389	0.613565	1.0587	2.07835	5	3.26476
2867000	-432.1229	-486.907	54.78404	10	0.3139429	0.00688746	0.01796	0.18519	0.125534	0.0187005	0.0496566	0.0721329	0.0290082	0.0614387	0.0389254	0.0266142	0.00433226	0.175108	0.0122879	0.21405	0.0395975	0.0287171	0.127988	0.290024	0.0313454	0.236897	0.163395	0.0140412	0.142066	0.409733	0.13996	0.0371324	0.234238	0.00291853	0.068724	0.151144	0.0064943	0.115376	0.618492	3.25964	5	3.155748
2868000	-441.736	-490.1853	48.44932	10	0.4436087	0.0598663	0.019698	0.0621549	0.0619845	0.0198238	0.224025	0.134961	0.179099	0.0357867	0.0384655	0.0118304	0.00575084	0.193808	0.0575564	0.0560875	0.0367874	0.10852	0.0435652	0.142812	0.26392	0.272819	0.00193564	0.426395	0.0442562	0.0896789	0.149617	0.281144	0.0567043	0.0688894	0.141363	0.154152	0.0234753	0.213518	0.774466	2.98854	5	3.443458
2869000	-441.4758	-494.0568	52.58096	10	0.7374478	0.00765398	0.117811	0.0482806	0.091339	0.0827865	0.056886	0.0286165	0.0727634	0.00462917	0.0191857	0.00592699	0.0499615	0.0881167	0.141693	0.0129092	0.0625032	0.02311	0.245441	0.274518	0.187795	0.23023	0.00651405	0.0820821	0.0343694	0.226965	0.16298	0.255841	0.0189411	0.0960353	0.347017	0.118833	0.0821983	0.380676	0.937992	2.59913	5	3.201733
2870000	-442.1077	-490.429	48.32135	10	2.096139	0.0102066	0.0223883	0.0325275	0.157704	0.0328822	0.0554975	0.080035	0.113886	0.0152476	0.00756547	0.0442999	0.0427972	0.19966	0.0517713	0.0458564	0.0367702	0.0334865	0.136409	0.302412	0.109608	0.0484738	0.000588619	0.0890811	0.0541266	0.544476	0.103236	0.0137373	0.0836817	0.110915	0.220276	0.0915252	0.304487	0.664862	1.07222	1.95843	5	2.891129
2871000	-447.0285	-495.7096	48.68108	10	1.099609	0.000570253	0.014104	0.0995283	0.112845	0.0579454	0.150406	0.0654351	0.0828273	0.0664612	0.00803273	0.0234664	0.0953172	0.154625	0.0178502	0.178825	0.0642407	0.0971181	0.293847	0.0235129	0.108044	0.176942	0.0205126	0.256969	0.0335196	0.0600278	0.0715112	0.471445	0.0014372	0.143328	0.225932	0.252201	0.156389	0.504772	1.01473	2.32411	5	3.428827
2872000	-449.0081	-490.0668	41.05869	10	1.148882	0.0116737	0.000648181	0.0757168	0.0424545	0.0917458	0.056349	0.170774	0.00992648	0.00356186	0.0272272	0.044024	0.0840045	0.067469	0.0472052	0.145771	0.0466928	0.028099	0.275216	0.0250739	0.0839803	0.569482	0.0245977	0.469306	0.412185	0.0401079	0.0957787	0.37449	0.0640782	0.0856958	0.0855474	0.468344	0.165667	0.517344	1.02087	2.29612	5	4.027225
2873000	-436.9774	-488.393	51.41555	10	0.6299401	0.000421793	0.00485561	0.0271074	0.00465425	0.0295011	0.0445182	0.0513794	0.277969	0.0023553	0.064153	0.0286061	0.0118964	0.0435437	0.158943	0.0895339	0.110434	0.00306692	0.373915	0.0477678	0.0606708	0.225198	0.0241696	0.00255982	0.307388	0.0489851	0.0805247	0.0742389	0.389401	0.0787375	0.0653912	0.343231	0.0593361	0.328511	0.895857	2.7163	5	3.075117
2874000	-439.829	-488.4879	48.65887	10	1.012222	0.0108522	0.00526495	0.0138689	0.277361	0.0248744	0.0372228	0.0609301	0.00852494	0.0465095	0.0629554	0.00667735	0.0294432	0.208758	0.00764349	0.155717	0.121243	0.0723414	0.0890622	0.0034954	0.176012	0.227203	0.0221826	0.745609	0.116352	0.272337	0.0946909	0.148274	0.00872301	0.256635	0.281654	0.0584149	0.139386	0.480395	1.002	2.37822	5	3.650833
2875000	-446.8701	-489.0888	42.21864	10	1.432944	0.053475	0.0137643	0.0623925	0.28104	0.0594592	0.0015258	0.0992536	0.147206	0.0380335	0.0592658	0.0295919	0.00805633	0.133995	0.0433359	0.105626	0.154856	0.0828037	0.0514137	0.104568	0.103508	0.333242	0.0481668	0.388735	0.226456	0.196734	0.0275154	0.00403786	0.214257	0.114089	0.166106	0.24092	0.214775	0.577001	1.04623	2.162	5	3.593428
2876000	-439.6988	-493.4066	53.70786	10	0.294582	0.0153928	0.000819752	0.04994	0.00193426	0.0485224	0.0974014	0.0523897	0.00817797	0.0417599	0.00643805	0.00933457	0.059569	0.198907	0.0262734	0.0975695	0.0828193	0.0205476	0.0864679	0.189894	0.025487	0.195651	0.0620845	0.0432093	0.161832	0.0303837	0.348648	0.0183882	0.253168	0.0182436	0.079113	0.288958	0.00486612	0.100287	0.586591	3.30826	5	2.619325
2877000	-453.4315	-502.3288	48.8973	10	0.559505	0.0071252	0.140416	0.186562	0.0146136	0.0857183	0.0864444	0.0118159	0.0220147	0.0561472	0.0629923	0.0137981	0.00309904	0.0605395	0.0515307	0.152221	0.115166	0.0186411	0.475955	0.201338	0.0128048	0.016771	0.0127446	0.365172	0.0957061	0.11454	0.056169	0.45798	0.210103	0.0458215	0.0432753	0.090607	0.0448786	0.288999	0.859164	2.80696	5	3.287832
2878000	-439.684	-491.5049	51.82092	10	1.169559	0.057022	0.018696	0.0335767	0.0280706	0.0397935	0.0734882	0.107078	0.0827203	0.00667163	0.0824005	0.00963783	0.0126779	0.21257	0.0261089	0.151744	0.0137258	0.100974	0.307019	0.416281	0.10119	0.125943	0.0261255	0.267567	0.228088	0.189371	0.00919849	0.685121	0.0640011	0.000510643	0.0229526	0.114755	0.169493	0.522392	1.02326	2.28486	5	3.615078
2879000	-439.7211	-490.0334	50.31231	10	0.809307	0.00501784	0.0062561	0.0266677	0.0397213	0.0453411	0.195558	0.0124827	0.255056	0.093347	0.10878	0.0203991	0.0175758	0.085083	0.0163667	0.0947759	0.0876001	0.0415407	0.441477	0.259241	0.23974	0.150401	0.0106019	0.212008	0.230469	0.113407	0.18722	0.00926459	0.0265066	0.1017	0.157151	0.0148663	0.0975376	0.410854	0.959501	2.53211	5	3.305623
2880000	-437.5614	-489.1928	51.6314	10	1.286363	0.00998523	0.0327046	0.0336159	0.089983	0.0706966	0.151946	0.0362022	0.0536816	0.00509301	0.0395717	0.0231699	0.0262533	0.206328	0.046554	0.0884695	0.151753	0.087745	0.332792	0.314958	0.0598914	0.194777	0.154435	0.0467391	0.010197	0.0755127	0.0103749	0.0328628	0.338306	0.218747	0.187518	0.119987	0.190356	0.548649	1.03495	2.22604	5	3.250848
2881000	-443.9106	-488.7306	44.81997	10	1.10765	0.00859875	0.00713846	0.0479337	0.300667	0.00674744	0.00589839	0.124688	0.164111	0.00723361	0.0341622	0.00451553	0.0426171	0.131832	0.0469717	0.14207	0.133175	0.0136892	0.103516	0.104875	0.0267177	0.0250216	0.622765	0.131048	0.251703	0.00460544	0.185066	0.240317	0.0881314	0.0936611	0.236841	0.107002	0.157919	0.506878	1.01577	2.31943	5	3.44332
2882000	-441.1095	-485.5881	44.47856	10	2.432388	0.0224897	0.0162323	0.0300218	0.00425639	0.0212444	0.0486671	0.0792252	0.0369923	0.0374338	0.118461	0.00365044	0.0798583	0.277666	0.057348	0.121157	0.153616	0.13152	0.148869	0.21615	0.0775217	0.146656	0.131037	0.0760709	0.222093	0.297289	0.0452247	0.512762	0.305494	0.00191673	0.0410354	0.123338	0.339951	0.694311	1.07782	1.88792	5	3.585297
2883000	-449.9824	-490.6151	40.63276	10	4.586672	0.0568072	0.0134106	0.0456532	0.228073	0.113119	0.109554	0.0342421	0.141471	0.0264666	0.134897	0.00203898	0.0230948	0.16275	0.027983	0.0921266	0.0837182	0.0547644	0.253113	0.0526598	0.133496	0.187159	0.094184	0.437182	0.0413515	0.306831	0.0991373	0.0950361	0.234694	0.13986	0.0267135	0.119718	0.483949	0.793331	1.08394	1.63878	5	3.571306
2884000	-442.6045	-490.5297	47.92521	10	0.8325209	0.00526124	0.017567	0.0475268	0.482053	0.0943584	0.0470848	0.11506	0.148706	0.0158378	0.0386452	0.00698827	0.0226493	0.18404	0.0105455	0.0952409	0.1551	0.0428849	0.0490024	0.457166	0.209604	0.14302	0.0876678	0.0153924	0.064052	0.244449	0.0117163	0.0331451	0.30667	0.0992213	0.0128832	0.0883714	0.102458	0.419905	0.965574	2.51206	5	3.351912
