Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
49000	-371.6075	-465.3556	93.74807	10	1.099387	0.0773132	0.0137991	0.0355038	0.030817	0.240813	0.00309277	0.0482107	0.0227795	0.115533	0.0059539	0.0273204	0.00345594	0.0504975	0.00766342	0.0444017	0.0162042	0.0228656	0.046019	0.524205	0.0247329	0.0180989	0.137476	0.152033	0.0121437	0.0180643	0.111019	0.0678422	0.342555	0.156313	0.156347	0.504714	1.0147	2.32424	5	2.376727
50000	-390.1014	-468.7608	78.65943	10	2.1036	0.0972634	0.0645594	0.0217657	0.0153058	0.070961	0.0250163	0.00142105	0.0917672	0.00744424	0.0657187	0.00223984	0.00458883	0.0779421	0.000264307	0.250494	0.126226	0.0353448	0.537483	0.0643137	0.0469563	0.0166717	0.0414163	0.181461	0.478701	0.04427	0.00565279	0.0917393	0.0268393	0.239491	0.305336	0.665597	1.07238	1.95669	5	2.733318
51000	-398.6906	-467.0723	68.3818	10	1.439306	0.0473835	0.0180033	0.0872565	0.0248724	0.032191	0.0608026	0.0835724	0.0307815	0.0325571	0.0341938	0.0356615	0.017721	0.180527	0.0477766	0.0306964	0.148666	0.379476	0.00754042	0.312728	0.431857	0.367616	0.0433497	0.0179635	0.56508	0.023135	0.0499753	0.170185	0.0230729	0.150017	0.215792	0.578132	1.04665	2.15943	5	3.454658
52000	-379.3022	-459.958	80.65583	10	1.555136	0.057625	0.0303706	0.0303459	0.0137436	0.13462	0.00381726	0.031927	0.0239072	0.0246533	0.0234189	0.0833589	0.13884	0.0295401	0.0542393	0.0645916	0.00206426	0.0784502	0.169515	0.148934	0.551559	0.231534	0.116342	0.377346	0.0200519	0.0658587	0.0814254	0.0452668	0.254715	0.0922861	0.233715	0.597484	1.0535	2.1153	5	2.980346
53000	-394.067	-464.6813	70.61425	10	1.11846	0.0994178	0.0732328	0.0366225	0.033384	0.099906	0.0368083	0.111238	0.0106089	0.0378193	0.00138796	0.0699598	0.0515731	0.0417727	0.248934	0.0960965	0.0349543	0.103584	0.0428585	0.464332	0.0150169	0.111901	0.0407738	0.190132	0.0395685	0.352716	0.206085	0.196736	0.123811	0.178798	0.159966	0.509675	1.01716	2.3132	5	3.150029
54000	-382.9557	-459.7008	76.74505	10	5.655772	0.0698767	0.0144012	0.0579942	0.0575524	0.00843598	0.0206436	0.00114653	0.0968668	0.00986942	0.0264634	0.0353885	0.0832817	0.138576	0.05026	0.144151	0.0525495	0.257107	0.332595	0.0851206	0.436523	0.039511	0.270404	0.233959	0.050798	0.0916535	0.0886933	0.0653873	0.334153	0.0122568	0.527227	0.81815	1.08201	1.57261	5	3.165618
55000	-386.3957	-467.2365	80.8408	10	0.3332901	0.00824339	0.0231111	0.0201385	0.0329439	0.0205504	0.00924019	0.00989137	0.00398285	0.0389798	0.0549723	0.132136	0.00658352	0.0275351	0.156557	0.0180855	0.198236	0.845749	0.0434164	0.471901	0.135188	0.178234	0.0467223	0.000944139	0.0857789	0.141216	0.0265845	0.0424509	0.0471858	0.0196692	0.00838019	0.130519	0.647698	3.2134	5	2.846228
56000	-379.3066	-462.1686	82.86196	10	3.321288	0.0390058	0.0233054	0.0236299	0.00401342	0.0605782	0.030631	0.0449529	0.063615	0.148398	0.0160344	0.0376888	0.105739	0.0288419	0.00317197	0.0220479	0.0618871	0.113848	0.576219	0.0430094	0.0573355	0.283657	0.251054	0.020672	0.168195	0.119313	0.00943645	0.0421087	0.0554752	0.0531092	0.412685	0.747896	1.0837	1.75572	5	2.506972
57000	-375.5377	-465.5159	89.97828	10	1.860139	0.0243878	0.035316	0.0384421	0.0596852	0.0459394	0.00632118	0.0523094	0.0349478	0.0295449	0.00751011	0.0466437	0.088217	0.031815	0.0188368	0.0145082	0.0428085	0.000198418	0.200102	0.0262059	0.0526288	0.264106	0.267471	0.224108	0.1703	0.250907	0.477724	0.171905	0.0110432	0.05205	0.275988	0.639266	1.06606	2.01869	5	2.745983
58000	-393.1657	-464.902	71.73623	10	2.65156	0.0304911	0.067668	0.0218236	0.0263751	0.0913021	0.081178	0.0282985	0.0666618	0.119964	0.0544217	0.0346698	0.157847	0.0967148	0.0482243	0.0509266	0.0318323	0.0125248	0.153497	0.116463	0.00706421	0.394871	0.241599	0.0532257	0.0663906	0.0177446	0.601769	0.0125415	0.0908127	0.00252829	0.360371	0.710208	1.08016	1.84926	5	2.77943
59000	-381.0331	-461.3042	80.27115	10	2.239581	0.0144807	0.0316365	0.011596	0.0331775	0.210288	0.0257997	0.0197323	0.0173586	0.167399	0.0262319	0.0563399	0.12811	0.14577	0.0372101	0.0107016	0.0566415	0.118254	0.0970996	0.13444	0.0110001	0.0402717	0.450032	0.114617	0.382545	0.546157	0.0567839	0.00577439	0.0281001	0.0634475	0.320289	0.67829	1.07497	1.92645	5	3.040994
60000	-365.6777	-459.2033	93.52561	10	0.6379827	0.0262895	0.0146643	0.00354569	0.0122607	0.179236	0.0317121	0.015417	0.0423482	0.0623487	0.00986388	0.0356147	0.0356279	0.103626	0.00741466	0.258524	0.0511456	0.279767	0.0165717	0.0132348	0.267233	0.0125634	0.0216505	0.103858	0.304239	0.0643837	0.415172	0.0776007	0.0256247	0.270373	0.0610246	0.332738	0.899525	2.70671	5	2.761911
61000	-373.7302	-460.2396	86.50943	10	1.628658	0.0356357	0.0307656	0.0276897	0.0172229	0.0524435	0.0446063	0.0227756	0.0264699	0.102903	0.0116925	0.0246078	0.0172837	0.137689	0.123545	0.0344985	0.0554757	0.0120627	0.0949456	0.148549	0.285159	0.383581	0.428866	0.0176556	0.0493091	0.0646536	0.162721	0.349426	0.050732	0.0033058	0.244531	0.608659	1.05716	2.08965	5	2.816269
62000	-376.2561	-467.9475	91.69141	10	1.557381	0.015401	0.00485058	0.0462221	0.0563341	0.0147279	0.0400483	0.00460327	0.00803898	0.0121792	0.00684612	0.0205072	0.053356	0.0836116	0.0263829	0.111212	0.0824287	0.287503	0.191465	0.0595291	0.0847188	0.142668	0.0142616	0.14166	0.0765133	0.070131	0.110731	0.0109608	0.242781	0.0132606	0.234052	0.597837	1.05362	2.11449	5	2.032934
63000	-375.1073	-460.8666	85.75928	10	1.653836	0.0925051	0.0332503	0.0197802	0.0130481	0.10219	0.0339515	0.00326807	0.0433369	0.0246748	0.0261392	0.0236293	0.0529142	0.0968639	0.0708549	0.0885385	0.0412731	0.0416028	0.649136	0.790128	0.549773	0.355261	0.00980014	0.186637	0.0145837	0.0154454	0.0560144	0.115296	0.00014516	0.00337628	0.248139	0.612309	1.05831	2.08124	5	3.553416
64000	-379.1765	-466.3134	87.13692	10	0.7404389	0.00527166	0.043882	0.0199913	0.0309733	0.118057	0.022195	0.0289389	0.0443997	0.0404149	0.0121256	0.00957463	0.0534582	0.166409	0.0421438	0.0307805	0.0196938	0.390204	0.0368179	0.000474705	0.306055	0.0260375	0.0485219	0.146254	0.0599276	0.441122	0.278611	0.0046727	0.0111038	0.0514867	0.0828385	0.382002	0.938979	2.59618	5	2.489599
65000	-374.6573	-465.9917	91.33441	10	2.454497	0.0443157	0.0254221	0.0252597	0.0117861	0.0250248	0.0644349	0.0802787	0.0295552	0.0644462	0.000276547	0.00299374	0.0122489	0.0610178	0.0286613	0.125806	0.0245963	0.0354218	0.326147	0.293075	0.340745	0.410252	0.0963602	0.0564364	0.0116648	0.174782	0.0777869	0.0620276	0.024059	0.023232	0.3421	0.696018	1.07809	1.88379	5	2.558113
66000	-379.169	-467.0301	87.86114	10	1.726712	0.0292195	0.0290975	0.0485271	0.0475259	0.00834111	0.0284462	0.141968	0.00339931	0.149274	0.0221132	0.0449483	0.102717	0.143055	0.0218292	0.124123	0.0256295	0.138573	0.114201	0.00122864	0.262376	0.00537102	0.171241	0.0288047	0.0476075	0.466139	0.402707	0.346825	0.0125162	0.0123779	0.258318	0.622404	1.06136	2.05792	5	2.980183
67000	-377.0347	-460.8548	83.82018	10	2.0918	0.023437	0.0415549	0.0258677	0.00791816	0.114382	0.0246148	0.00562259	0.0191136	0.0258857	0.0656499	0.0104804	0.0538207	0.0386894	0.00288051	0.0112791	0.00135134	0.00193236	0.277813	0.0884771	0.353574	0.191363	0.354407	0.50071	0.061122	0.110471	0.0434911	0.00865769	0.0541338	0.00700669	0.303992	0.664433	1.07213	1.95945	5	2.525707
68000	-374.5184	-461.4363	86.91794	10	2.026681	0.0963952	0.0665732	0.0268076	0.0226742	0.00284686	0.0662547	0.138944	0.00563002	0.0652925	0.0222003	0.00737758	0.0224205	0.0176535	0.0118524	0.00716457	0.0122161	0.154132	0.102722	0.208202	0.322268	0.0494349	0.00931111	0.222337	0.000850419	0.0909479	0.669428	0.332897	0.120351	0.00708581	0.296439	0.657821	1.07064	1.9751	5	2.88227
69000	-376.9098	-458.0357	81.12596	10	0.6310908	0.0826175	0.0350692	0.0396619	0.0571257	0.210333	0.0140371	0.0268781	0.0385902	0.0827419	0.027625	0.0167209	0.000750821	0.169462	0.0615889	0.0191002	0.00261194	0.012957	0.0315715	0.0287298	0.306212	0.331066	0.0105016	0.142153	0.0707931	0.0512568	0.0568669	0.281431	0.4275	0.000708106	0.0595773	0.329119	0.896388	2.71492	5	2.636661
70000	-381.6654	-464.0541	82.38874	10	2.626813	0.0488581	0.0156099	0.0357283	0.047043	0.0944745	0.0329225	0.107267	0.00983567	0.0862991	0.012307	0.0262358	0.0919207	0.0922679	0.0372378	0.207163	0.0174779	0.0781499	0.0170515	0.313656	0.00383349	0.395105	0.0369545	0.00564892	0.201537	0.647283	0.0165735	0.0592493	0.0482885	0.0845763	0.358159	0.708521	1.07993	1.85339	5	2.870555
71000	-385.1026	-469.0369	83.93433	10	0.6774541	0.0274048	0.0465482	0.0309527	0.0405491	0.148497	0.0151776	0.181629	0.00441421	0.0796565	0.0286678	0.0663481	0.0290944	0.193971	0.0467434	0.0651698	0.00571828	0.0126423	0.287498	0.0375974	0.252948	0.165815	0.0609227	0.15625	0.0381306	0.024612	0.632651	0.285369	0.034894	0.142035	0.0693804	0.352695	0.916218	2.66171	5	3.141908
72000	-380.8954	-467.4277	86.53231	10	1.653263	0.1014	0.0246388	0.0490347	0.0604946	0.275319	0.0329786	0.00410428	0.0187023	0.0898972	0.0762088	0.0574169	0.138502	0.160366	0.0105271	0.158404	0.00693575	0.0366586	0.0672208	0.340869	0.284063	0.224014	0.146579	0.0242036	0.0227892	0.0193087	0.376669	0.0131744	0.0264504	0.0171408	0.248057	0.612227	1.05828	2.08143	5	2.86407
73000	-379.721	-464.0399	84.31889	10	1.221485	0.0460982	0.00509659	0.0130019	0.00967474	0.00163663	0.0340319	0.036584	0.051993	0.0296087	0.0505912	0.0751989	0.0415927	0.0706583	0.0659115	0.0102324	0.0111763	0.0277634	0.0565718	0.00645226	0.117217	0.138422	0.377799	0.259164	0.108872	0.430938	0.0704444	0.0139863	0.276523	0.0577902	0.178925	0.534517	1.02881	2.25775	5	2.495031
74000	-362.968	-459.8682	96.90023	10	0.6657247	0.0367863	0.0251837	0.00874641	0.00311232	0.0693833	0.0224164	0.0136124	0.0011611	0.0419315	0.00850311	0.0285106	0.0674781	0.0173804	0.00177351	0.0450158	0.0611346	0.0525435	0.022891	0.11892	0.199518	0.0439469	0.253053	0.0820044	0.36636	0.0329268	0.127965	0.083372	0.220819	0.0313762	0.0668875	0.346899	0.911473	2.67474	5	2.087826
75000	-375.0114	-463.5339	88.52248	10	1.697766	0.0785995	0.0270593	0.0379596	0.10646	0.0415466	0.00667597	0.00611238	0.0805888	0.0872153	0.0230166	0.0108771	0.0282889	0.0995268	0.111048	0.0119444	0.00834781	0.00841955	0.207788	0.103848	0.00634127	0.0136456	0.0417436	0.0292763	0.18339	0.564884	0.0188768	0.291931	0.272772	0.668414	0.254321	0.618475	1.0602	2.06701	5	3.176597
76000	-370.4283	-460.4236	89.99536	10	3.043541	0.00692994	0.0231081	0.0329072	0.0420412	0.020557	0.0575014	0.0282852	0.0242686	0.0164045	0.0281404	0.0151845	0.0362191	0.0497381	0.138906	0.0215544	0.113145	0.0533918	0.645454	0.382769	0.0103001	0.069954	0.176221	0.0760949	0.0420908	0.0602239	0.0844957	0.00274648	0.0666317	0.38036	0.392602	0.733911	1.08272	1.79076	5	2.705624
77000	-378.8068	-460.8213	82.0145	10	1.625378	0.0886237	0.0604138	0.00583079	0.0224751	0.1226	0.0433214	0.0353751	0.0347614	0.0160633	0.012244	0.0193625	0.0146165	0.0608138	0.0653516	0.183221	0.017133	0.0197617	0.120061	0.155173	0.655946	0.212349	0.211088	0.00170747	0.00389159	0.135909	0.0887575	0.0264959	0.0122663	0.456341	0.244057	0.608177	1.05701	2.09076	5	2.901955
78000	-380.3309	-460.5488	80.21788	10	0.6012865	0.190619	0.0352818	0.00886042	0.0198128	0.0912588	0.0225396	0.0139992	0.0693051	0.0720447	0.000386532	0.0337577	0.00286875	0.135892	0.0306102	0.135683	0.14298	0.0364558	0.0496942	0.470606	0.00908013	0.00895134	0.184682	0.0970253	0.199967	0.0641643	0.356282	0.0719611	0.379739	0.251715	0.0533735	0.312987	0.881974	2.75167	5	3.186221
79000	-375.1618	-468.8351	93.67329	10	0.7296598	0.0654614	0.00313692	0.010352	0.022712	0.0185837	0.123242	0.0246363	0.0586666	0.0580353	0.0735708	0.0100562	0.0340111	0.0186676	0.003944	0.132963	0.0107669	0.299167	0.148121	0.34305	0.0186732	0.0100572	0.228424	0.319245	0.149695	0.0428017	0.259573	0.0673815	0.0863757	5.94974e-05	0.0805315	0.377195	0.935382	2.60689	5	2.641431
80000	-374.8039	-459.354	84.5501	10	1.64621	0.0459587	0.0587731	0.00789317	0.0180569	0.284714	0.0121828	0.0149028	0.0330953	0.137573	0.0286889	0.0425823	0.0225671	0.0979895	0.111899	0.0151233	0.0501221	0.0885033	0.0663048	0.286798	0.0845241	0.0521132	0.0205433	0.0243297	0.261266	0.13614	0.178519	0.148055	0.0750185	0.707636	0.247051	0.611213	1.05797	2.08377	5	3.111871
81000	-364.4077	-457.7845	93.37674	10	0.972941	0.119144	0.01002	0.00917058	0.0515802	0.0478962	0.0192614	0.00905848	0.012183	0.0814298	0.0268077	0.0454362	0.016593	0.111162	0.0427105	0.00168634	0.0106249	0.0769286	0.0163215	0.021787	0.177596	0.333176	0.161448	0.2771	0.0617292	0.394657	0.0448626	0.0314188	0.161025	0.240221	0.131524	0.468465	0.995368	2.40464	5	2.613036
82000	-378.3418	-467.2116	88.86974	10	1.268008	0.0226608	0.0267986	0.0249439	0.025843	0.0880065	0.0158497	0.0142932	0.000710779	0.116732	0.012086	0.0241623	0.258687	0.131252	0.0548521	0.0151694	0.011288	0.0863657	0.137947	0.0597142	0.20586	0.130535	0.0495086	0.597982	0.033988	0.00656119	0.0232426	0.588048	0.0418582	0.051631	0.187162	0.544759	1.0333	2.23478	5	2.856576
83000	-375.5158	-458.2732	82.75736	10	2.973986	0.0532274	0.0356482	0.0500062	0.0308523	0.18341	0.0248554	0.00425725	0.0544814	0.0191694	0.0580318	0.00192834	0.0074541	0.0669299	0.0652141	0.00122533	0.0439868	0.205609	0.191637	0.0324839	0.0520189	0.288573	0.146152	0.014833	0.00436567	0.0534067	0.00594098	0.809329	0.0132074	0.0582909	0.387239	0.730077	1.08238	1.8003	5	2.576526
84000	-381.1831	-462.4856	81.30252	10	2.649472	0.0382399	0.0440945	0.0588581	0.00357711	0.384121	0.00754607	0.0192865	0.0145557	0.0268031	0.0469503	0.00814597	0.0641803	0.227369	0.127167	0.0340296	0.0312691	5.95216e-05	0.053308	0.058179	0.796479	0.376029	0.00284301	0.544178	0.191774	0.0178152	0.124466	0.0239012	0.120338	0.0278854	0.360185	0.710066	1.08014	1.84961	5	3.473449
85000	-376.4802	-465.7374	89.25726	10	0.9984714	0.0321569	0.0456122	0.0165117	0.0355965	0.00472172	0.0753881	0.0758584	0.0297988	0.0280042	0.0127293	0.039783	0.0837202	0.0267268	0.0443582	0.0133913	0.0911275	0.0254253	0.245079	0.0466682	0.0165961	0.0743911	0.163503	0.146954	0.325304	0.434123	0.0418377	0.0748239	0.0412427	0.105588	0.136649	0.476292	0.999746	2.38731	5	2.397021
86000	-392.7217	-465.8169	73.09518	10	2.263679	0.0739642	0.01262	0.00176825	0.0783841	0.276511	0.00452095	0.0223175	0.0450737	0.0404185	0.0282136	0.0664764	0.00355495	0.0724108	0.132963	0.0632849	0.0500594	0.00723301	0.266432	0.137544	0.193518	0.0114728	0.0481021	0.0623069	0.0698937	0.0911099	0.0968794	0.582296	0.799649	0.050509	0.322842	0.680412	1.07538	1.92137	5	3.389486
87000	-381.9593	-463.0844	81.12512	10	0.801751	0.0451531	0.0429369	0.0476586	0.0119297	0.0451207	0.0196009	0.00324122	0.0226785	0.081601	0.0707704	0.00274183	0.0569449	0.015362	0.145025	0.0312422	0.0742209	0.132158	0.0219283	0.0536044	0.420135	0.031459	0.166126	0.135145	0.156668	0.387214	0.10284	0.352432	0.201951	0.0387969	0.0959313	0.407838	0.957439	2.53879	5	2.916686
88000	-385.7045	-465.5362	79.83168	10	0.8005983	0.0544701	0.0499183	0.0400972	0.00581866	0.0560995	0.0828187	0.0312079	0.0140812	0.0177812	0.0275839	0.0846926	0.0625536	0.0517089	7.39588e-05	0.434033	0.0958183	0.0451368	0.00286145	0.429652	0.0713094	0.147854	0.174251	0.0982797	0.0403671	0.244527	0.00132588	0.166073	0.601101	0.0732934	0.0956861	0.407375	0.957121	2.53982	5	3.204788
89000	-370.3561	-462.6501	92.29403	10	5.753012	0.0824161	0.0327186	0.0127559	0.0897915	0.0232742	0.0122331	0.0035391	0.0125383	0.119102	0.128739	0.0510484	0.00793559	0.0758017	0.0189514	0.0362479	0.0272163	0.132003	0.00262771	0.269623	0.0223824	0.387882	0.0192547	0.00892659	0.0823977	0.432448	0.166087	0.0536024	0.296164	0.0486376	0.530635	0.820026	1.0818	1.56754	5	2.656345
90000	-385.4708	-460.9211	75.45034	10	2.345876	0.0635903	0.0338366	0.0295704	0.0246381	0.48251	0.0142044	0.0482248	0.0412668	0.124037	0.0040486	0.0593536	0.0131002	0.125869	0.0452655	0.294638	0.0507314	0.126411	0.594853	0.000557689	0.460557	0.15045	0.0592979	0.0329739	0.059158	0.191232	0.189821	0.0509682	0.240971	0.320786	0.33134	0.687384	1.07665	1.90463	5	3.932919
91000	-365.1971	-461.9751	96.77801	10	1.523064	0.0356842	0.0263945	0.0165084	0.0860656	0.00299948	0.00847076	0.00171793	0.0104262	0.0813441	0.0435728	0.0371549	0.103237	0.0447278	0.0155987	0.0341142	0.0746385	0.0563904	0.132424	0.0448813	0.0248779	0.00225304	0.470847	0.271964	0.32903	0.0368118	0.0151288	0.108581	0.132316	0.34785	0.228863	0.592351	1.05175	2.12704	5	2.59601
92000	-379.6612	-462.8854	83.22421	10	2.94442	0.0473296	0.0793227	0.002428	0.0394478	0.115477	0.0313356	0.0614426	0.0388723	9.45767e-05	0.0117027	0.00150217	0.0494464	0.186622	0.0396843	0.0211966	0.103387	0.101245	0.523862	0.100383	0.0217032	0.355288	0.190443	0.00184287	0.0165748	0.105209	0.126423	0.431983	0.0145148	0.264056	0.384916	0.728403	1.08223	1.80445	5	3.082818
93000	-383.7646	-465.783	82.01839	10	2.723214	0.0742196	0.04382	0.0182071	0.0413143	0.0433608	0.0268474	0.0526398	0.024156	0.0514166	0.0239219	0.0172633	0.0527973	0.0635586	0.23545	0.147041	0.0507236	0.0326394	0.233436	0.0181971	0.385004	0.0310508	0.0722224	0.00682415	0.124364	0.174961	0.00658253	0.121541	0.0700642	0.336152	0.366647	0.714952	1.08076	1.83764	5	2.579777
94000	-384.2886	-472.9081	88.61955	10	0.4401998	0.0755536	0.0371065	0.0352981	0.0081862	0.154427	0.00240033	0.158788	0.0439916	0.104607	0.052526	0.0396736	0.0376962	0.0838498	0.062047	0.157255	0.0848435	0.0379966	0.0990487	0.0133034	0.413701	0.00807251	0.255301	0.186933	0.0273259	0.0272013	0.0104823	0.0131246	0.065277	0.280315	0.0229151	0.211098	0.771359	2.99463	5	2.576333
95000	-383.9515	-474.6563	90.70476	10	0.5641301	0.0099343	0.013157	0.0267824	0.0701512	0.127147	0.0189854	0.0226205	0.0234255	0.0318787	0.0469388	0.0291178	0.0290752	0.0328555	0.0952174	0.051504	0.0408231	0.0734647	0.0466268	0.00524851	0.570269	0.0718226	0.0343109	0.0420603	0.108446	0.429693	0.0556712	0.0127874	0.0357825	0.120909	0.0458047	0.291736	0.861854	2.80061	5	2.276706
96000	-375.0766	-464.6155	89.53891	10	1.355309	0.119376	0.0336567	0.00921028	0.0531041	0.0124018	0.0315365	0.142747	0.0105799	0.0531722	0.0323839	0.0515516	0.0629452	0.0501007	0.0319301	0.12108	0.034916	0.0227259	0.205461	0.109859	0.0162055	0.0712108	0.198621	0.130531	0.0283887	0.0345005	0.242413	0.0350407	0.480987	0.167701	0.202081	0.562556	1.04066	2.1947	5	2.594338
97000	-373.0543	-457.4333	84.37903	10	1.09294	0.0806462	0.0179384	0.0122735	0.0413555	0.0145444	0.0296221	0.0403137	0.00530699	0.0251235	0.000139659	0.0130103	0.0838159	0.0604564	0.00395851	0.0614859	0.0371722	0.0518633	0.132231	0.0880096	0.00513082	0.00331261	0.132619	0.235108	0.00830082	0.130428	0.157224	0.0945122	0.536453	0.542215	0.155116	0.503009	1.01384	2.32803	5	2.64457
98000	-389.0577	-464.0621	75.00438	10	2.033394	0.0817249	0.0200734	0.0709958	0.019189	0.0453976	0.056541	0.0467343	0.03017	0.0499619	0.034418	0.00382697	0.0123536	0.0449007	0.000294233	0.0818066	0.0539052	0.16158	0.142171	0.259617	0.428715	0.173201	0.127478	0.103642	0.0254167	0.184464	0.357047	0.023231	0.08142	0.046698	0.297229	0.658518	1.0708	1.97345	5	2.766974
99000	-379.0684	-464.0876	85.01923	10	1.80673	0.038523	0.0660621	0.0599476	0.00534853	0.103481	0.0208906	0.0135721	0.0378235	0.10255	0.0709416	0.00799218	0.0364585	0.101591	0.0573087	0.0111596	0.0836646	0.19341	0.0371995	0.593917	0.418619	0.192502	0.0134021	0.306883	0.152727	0.0539161	0.0163598	0.0345463	0.0276857	0.0151791	0.269059	0.632751	1.06431	2.03388	5	2.873661
100000	-375.2393	-454.3425	79.1032	10	1.946696	0.0540579	0.0239533	0.00426765	0.00536937	0.0769097	0.0646469	0.00727134	0.0181173	0.0471891	0.0319816	0.0215873	0.100554	0.102136	0.0296249	0.00856567	0.0040206	0.100374	0.029417	0.0400655	0.405651	0.339624	0.00638675	0.319297	0.0146669	0.0325247	0.295929	0.0975874	0.00297308	0.368626	0.286828	0.649223	1.0686	1.99535	5	2.653377
101000	-392.3168	-472.0787	79.76196	10	0.6070995	0.0197652	0.0220725	0.0195268	0.00768604	0.149022	0.0575011	0.0457015	0.0169991	0.0561517	0.0435784	0.09206	0.0686352	0.150436	0.0158946	0.0127202	0.0630395	0.401017	0.346063	0.00734812	0.0834904	0.0350139	0.054905	0.0158182	0.111785	0.0136454	0.140364	0.678662	0.00474062	0.0353795	0.0545756	0.316195	0.884898	2.74433	5	2.769022
102000	-384.4184	-469.6102	85.19188	10	0.9500806	0.0833908	0.0673506	0.0105449	0.0292092	0.127277	0.0430612	0.0846831	0.0118343	0.0866843	0.0457597	0.0469775	0.0400081	0.108036	0.0381123	0.166086	0.0195535	0.0271253	0.13281	0.00374485	0.431165	0.198222	0.137692	0.0481374	0.357614	0.0456142	0.154461	0.0974913	0.0285514	0.118935	0.126889	0.461215	0.99121	2.42069	5	2.790131
103000	-377.364	-464.2088	86.84484	10	1.179725	0.0923047	0.00108691	0.00420853	0.0185988	0.00337317	0.0153401	0.0248251	0.0269619	0.01101	0.0213704	0.0332662	0.0730856	0.0846476	0.0913746	0.334114	0.0880624	0.196841	0.0662814	0.0702241	0.0482636	0.149328	0.285799	0.190162	0.0387093	0.0422794	0.103228	0.0534729	0.0709584	0.13286	0.17136	0.524826	1.02439	2.27942	5	2.372036
104000	-386.7601	-464.2317	77.4716	10	2.302639	0.0885591	0.0359111	0.000668906	0.0235355	0.0298034	0.0145359	0.0141381	0.0843793	0.0466784	0.0163478	0.0183611	0.0669992	0.354687	0.395362	0.00152417	0.018713	0.1358	0.330698	0.113429	0.249708	0.0115697	0.281882	0.0216698	0.0208714	0.292518	0.0111549	0.137949	0.0345324	0.089469	0.326909	0.683766	1.076	1.91333	5	2.941456
105000	-390.7467	-469.0137	78.26692	10	1.438941	0.0719903	0.00222177	0.0399332	0.00713418	0.141951	0.0132303	0.0196052	0.00965155	0.101739	0.0201874	0.0538288	0.00894998	0.0946715	0.0867414	0.182832	0.103749	0.0573378	0.166663	0.728285	0.0498564	0.830002	0.0247889	0.182436	0.0334339	0.0448178	0.185293	0.105475	0.055776	0.0494571	0.215734	0.578067	1.04663	2.15957	5	3.47204
106000	-376.6267	-460.4636	83.83692	10	1.055589	0.052124	0.00952577	0.0246342	0.0578343	0.174374	0.00531002	0.0363571	0.000773079	0.182958	0.00947894	0.0327925	0.0397209	0.0987536	0.0367319	0.0172304	0.0313935	0.0596611	0.0785379	0.00554433	0.170432	0.401877	0.013976	0.0113279	0.0289581	0.660261	0.285659	0.0268942	0.132658	0.0016362	0.14791	0.492845	1.00863	2.35061	5	2.687414
107000	-380.2484	-462.9532	82.70473	10	1.426539	0.0270387	0.0511184	0.0212069	0.00984035	0.0250247	0.0433128	0.141805	0.0249066	0.0421455	0.0142895	0.0211513	0.105825	0.243399	0.0363504	0.0115862	0.0190077	0.0315053	0.264077	0.00617833	0.561969	0.0397972	0.0360954	0.11422	0.0978611	0.0453926	0.0112979	0.173569	0.526536	0.0257799	0.213748	0.575854	1.0458	2.1646	5	2.772288
108000	-368.4434	-462.5836	94.1402	10	1.20611	0.0757748	0.0125034	0.00928688	0.0294689	0.294565	0.0358512	0.108766	0.00411051	0.027498	0.00709448	0.0238751	0.0701335	0.0851279	0.0385818	0.0875265	0.00562076	0.0284282	0.400886	0.132663	0.200003	0.123676	0.028203	0.368856	0.220098	0.0471472	0.0209107	0.0773002	0.218342	0.0551091	0.176159	0.531006	1.02723	2.26561	5	2.837407
109000	-374.948	-464.0185	89.07053	10	2.242189	0.0736911	0.00390754	0.0039087	0.0290251	0.172755	0.00844374	0.00638575	0.0882919	0.0725744	0.0382488	0.0163194	0.0408253	0.0318146	0.00672689	0.175647	0.0246312	0.338434	0.0639732	0.219807	0.027556	0.039753	0.0467601	0.0542963	0.165455	0.213847	0.00391887	0.0382076	0.448714	0.3325	0.320567	0.678522	1.07502	1.9259	5	2.786417
110000	-372.9058	-462.658	89.7522	10	1.201701	0.0758281	0.0313126	0.0430534	0.0126385	0.0999552	0.0305088	0.00077762	0.0133156	0.080986	0.051379	0.0395768	0.0293561	0.0198666	0.00624195	0.379447	0.0143943	0.19049	0.00644848	0.0539753	0.0137202	0.0529388	0.00661361	0.166641	0.240879	0.0440527	0.395811	0.0222982	0.386841	0.038589	0.175361	0.529987	1.02677	2.26788	5	2.547936
