Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1634000	-2483.192	-2636.953	153.7605	10	1.079769	0.0498896	0.141755	0.00792978	0.0738599	0.202727	0.0129043	0.00608457	0.0529658	0.0274504	0.0387645	0.048117	0.00950195	0.00632431	0.0500048	0.0431872	0.0939495	0.000271251	0.0394791	0.0880268	0.00572487	0.0118166	0.0227929	0.225489	0.0337826	0.0129166	0.0311177	0.0095483	0.0485048	0.0529365	0.00228285	0.0192658	0.0332378	0.0146047	9.89149e-05	0.0372074	0.039481	0.0139692	0.063894	0.0499639	0.213572	0.0860929	0.0730829	0.00255253	0.039162	0.00799869	0.0422923	0.00780092	0.0144863	0.0208076	0.00137274	0.0527912	0.00125405	0.0495417	7.66108e-05	0.0193713	0.0632841	0.0478713	0.00578289	0.115937	0.0351935	0.136957	0.0221291	0.00479142	0.0529684	0.188953	0.232153	0.00225367	0.119994	0.50426	0.0845656	0.170143	0.143652	0.110155	0.016786	0.00658033	0.0201791	0.28524	0.010341	0.12247	0.099822	0.00057758	0.0110917	0.11295	0.201423	0.307738	0.0414902	0.222696	0.0352911	0.577683	0.03945	0.151959	0.00954714	0.193328	0.0462205	0.00621702	0.00339165	0.502702	0.0473935	0.00822305	0.281335	0.0336134	0.0154939	0.0048288	0.000427425	0.0260344	0.14678	0.40298	0.0136655	0.00807584	0.0307532	0.0713953	0.0307422	0.10548	0.15259	0.499482	1.01205	2.33587	5	8.647524
1635000	-2469.926	-2621.25	151.3238	10	1.005439	0.183974	0.0110199	0.0812884	0.0344307	0.207246	0.00434432	0.0323764	0.0439478	0.0421502	0.0555411	0.0108145	0.0144233	0.000710442	0.0941841	0.000833382	0.0175488	0.00253041	0.0542497	0.0405592	0.000107064	0.00443688	0.0798388	0.112334	0.0231043	0.00038235	0.00992099	0.000225369	0.00204793	0.019361	0.0396108	0.0150605	0.0214619	0.0280645	0.0129667	0.00592382	0.0587969	0.0126174	0.000892779	0.160803	0.0407882	0.27428	0.0172913	0.00431534	0.0466498	0.10165	0.0115034	0.0522155	0.0568285	3.05331e-05	0.0141956	0.0637868	0.00554581	0.03022	0.00308164	0.0873554	0.0844498	0.0559075	0.0998564	0.0138483	0.0354883	0.120692	0.0359384	0.0457407	0.0418428	0.242114	0.280249	0.010625	0.193704	0.248972	0.0771222	0.158273	0.0424342	0.0704971	0.00791745	0.0748911	0.0691851	0.155216	0.00940564	0.0703747	0.0201662	0.0105848	0.0125412	0.176987	0.00993285	0.224711	0.00887493	0.0504412	0.147364	0.481646	0.240379	0.191242	0.183448	0.0783422	0.0573427	0.0299795	0.00335617	0.612881	0.121673	0.00806979	0.139611	0.0315673	0.0129897	0.0295379	0.0167162	0.0402805	0.0434742	0.485486	0.0145581	0.472289	0.0594834	0.0872825	0.582319	0.0880391	0.138038	0.478381	1.0009	2.38269	5	9.368208
1636000	-2433.108	-2601.786	168.6775	10	0.9878114	0.146945	0.0351215	0.0264511	0.0570792	0.154676	0.00766795	0.0272705	0.0293824	0.016311	0.0614879	0.00596214	0.0178278	0.0012779	0.0265125	0.0231928	0.03506	0.0274403	0.0658382	0.0308353	0.00401816	0.0385404	0.0751577	0.114839	0.0594952	0.000132249	0.021077	0.00482497	0.003555	0.0345116	0.0193852	0.00301119	0.0435142	0.0132432	0.00467661	0.00792277	0.0393025	0.028149	0.00624291	0.0593912	0.0331451	0.0530259	0.0325443	0.00161501	0.0614911	0.0461116	0.04846	0.0368105	0.0210946	0.0366381	0.00946382	0.0327576	0.024939	0.0147758	0.0116529	0.0626973	0.0702242	0.0174003	0.0481372	0.332602	0.127749	0.0838845	0.133721	0.00305609	0.0466745	0.0261318	0.0981272	0.00790219	0.20806	0.0450627	0.0504037	0.0855345	0.101181	0.193303	0.00510573	0.0197175	0.0440999	0.0291814	0.0212687	0.0532911	0.0369502	0.00845886	0.00186721	0.00267369	0.148733	0.034507	0.0188723	0.179638	0.128719	0.472301	0.0523199	0.0883005	0.0776456	0.0103528	0.167736	0.0291328	0.0634305	0.489102	0.00409307	0.00682091	0.0479479	0.00641288	0.00842713	0.0269203	0.286097	0.0580175	0.011102	0.126728	0.00354677	0.000605314	0.0225761	0.059647	0.106756	0.375067	0.134515	0.473057	0.997951	2.39448	5	6.917875
1637000	-2482.784	-2631.794	149.0096	10	1.103227	0.0625952	0.182635	0.0532105	0.12033	0.182016	0.00343875	0.0134139	0.0314013	0.0405979	0.0537526	0.0200777	0.0221456	0.000530176	0.0493656	0.00139055	0.0585647	0.0084272	0.0370528	0.357085	0.000914435	0.0155926	0.15028	0.0424813	0.0646382	0.0117593	0.00135593	0.00406778	0.000643063	0.0470727	0.00542021	0.00485165	0.0498123	0.0156853	0.0125601	0.0833949	0.094341	0.0323706	0.111999	0.0531721	0.0831716	0.419605	0.000161615	0.0301415	0.0912709	0.0805084	0.030065	0.0394649	0.0120872	0.0134658	0.00941306	0.0533335	0.00268131	0.0594048	0.0353657	0.0945102	0.0524634	0.0219475	0.0840684	0.022008	0.0708584	0.00943527	0.183825	0.229063	0.0219276	0.0577836	0.0377231	0.0102136	0.0406577	0.0315046	0.347091	0.00555914	0.083176	0.144014	0.0276341	0.169724	0.0233416	0.13048	0.131941	0.0504356	0.00743202	0.0705939	0.00304288	0.0996215	0.00435149	0.0151658	0.0282416	0.109877	0.100583	0.32051	0.00320349	0.0915074	0.0258644	0.109416	0.0331672	0.0842226	0.137091	0.596894	0.0353756	0.149567	0.191316	0.0389366	0.011086	0.0260027	0.24256	0.155439	0.0352676	0.0775211	0.0289755	0.286138	0.0299188	0.11192	0.255564	0.292707	0.157078	0.505723	1.0152	2.322	5	8.951049
1638000	-2442.885	-2594.81	151.9243	10	1.17114	0.131394	0.093389	0.0239193	0.104593	0.131014	0.00660926	0.00508663	0.0258732	0.0188383	0.0455095	0.0097248	0.0463909	0.00622517	0.0416947	0.000289404	0.0588065	0.00462276	0.0558667	0.0671637	0.00437277	0.0338526	0.0994286	0.233774	0.0194817	0.00333397	0.00821747	0.000479236	0.0041571	0.0250325	0.0269652	0.00865651	0.0394794	0.0330983	0.0195381	0.0230047	0.0434665	0.0597755	0.0141518	0.0588988	0.0059486	0.152497	0.019605	0.00165276	0.0436395	0.125546	0.0124572	0.0203639	0.00896045	0.0222243	0.00627916	0.113515	0.00725225	0.0268139	0.0150434	0.0228505	0.08698	0.0243242	0.102123	0.315856	0.152827	0.0665509	0.16107	0.191946	0.115251	0.000468489	0.0254934	0.0154808	0.037441	0.03126	0.194519	0.0351786	0.0089887	0.0671883	0.263558	0.132793	0.00748623	0.124801	0.135327	0.0672436	0.137757	0.0368137	0.00243408	0.174043	0.0888679	0.1918	0.00602932	0.409589	0.113736	0.0880343	0.0124976	0.145324	0.0333724	0.0629259	0.0747146	0.0118253	0.00986806	0.394578	0.0434179	0.0319614	0.0374755	0.0112309	0.0166436	0.000751443	0.0177597	0.00643777	0.0164118	0.247267	0.0155165	0.0905478	0.0318816	0.146557	0.405528	0.349128	0.169784	0.522772	1.02344	2.28401	5	8.067707
1639000	-2467.788	-2611.907	144.1185	10	0.9135851	0.0489339	0.194688	0.018445	0.191302	0.124421	0.00477852	0.00372809	0.0481927	0.0358212	0.0080501	0.00946658	0.031319	0.00461917	0.050764	0.00413799	0.048154	0.0267368	0.0229227	0.191875	0.000683204	0.0265923	0.0756158	0.157942	0.0295626	0.0181914	0.00260941	0.00612507	0.00684062	0.0479073	0.0161133	0.0309899	0.0330599	0.0262869	0.0123146	0.0464224	0.0460742	0.032939	0.0275458	0.153443	0.0390156	0.139018	0.0169292	0.00332616	0.0674618	0.0571319	0.02752	0.00768768	0.0447122	0.0421543	0.00434303	0.00112554	0.0585711	0.00116277	0.0241832	0.0741948	0.072136	0.0365735	0.0166165	0.105292	0.00999423	0.0520054	0.22123	0.265001	0.0143054	0.00972298	0.000408436	0.017933	0.255597	0.160511	0.0363035	0.115995	0.0341299	0.214037	0.0715842	0.028762	0.0178974	0.106546	0.00510513	0.0677288	0.0171049	0.0158271	0.000547975	0.180209	0.00919276	0.0489655	0.00312242	0.176042	0.0316525	0.043571	0.334761	0.0917231	0.00793212	0.0113599	0.0078745	0.100823	0.0779617	0.526987	0.119995	0.0183615	0.15255	0.0488603	0.350418	0.00848538	0.0904708	0.2155	0.0625813	0.202215	0.013968	0.0125468	0.0506079	0.847939	0.0619065	0.432783	0.119406	0.449143	0.984063	2.44739	5	8.784414
1640000	-2472.331	-2608.935	136.6046	10	0.8565781	0.0478983	0.176058	0.0178438	0.156735	0.129941	0.000544595	0.00331851	0.0572498	0.0357565	0.0309987	0.0430085	0.0222959	0.00456954	0.0277875	0.00109694	0.0171354	0.0102051	0.0915422	0.108986	0.0362059	0.0228132	0.0455306	0.192513	0.113046	0.00527322	0.00325796	0.000630408	0.00138391	0.0140593	0.0583431	0.035629	0.0684541	0.051584	0.00727675	0.0641142	0.0381112	0.0186172	0.056969	0.0731553	0.00809231	0.0945216	0.0196731	0.00989104	0.0585754	0.0412677	0.0316672	0.0236238	0.0225342	0.0317365	0.0279943	0.0300501	0.034724	0.0284581	0.0490462	0.0386928	0.0464121	0.0685305	0.0264223	0.309896	0.0130299	0.0142277	0.00594578	0.0424282	0.0114513	0.171944	0.000906754	0.171269	0.260748	0.0438052	0.190753	0.104341	0.00341359	0.132516	0.186254	0.0759209	0.0240763	0.10518	0.0332581	0.0132608	0.235934	0.00891756	0.0103449	0.438077	0.00172648	0.00530618	0.251324	0.100166	0.113096	0.0548848	0.296856	0.0198092	0.0999362	0.0206981	0.0381887	0.087807	0.0588691	0.64249	0.00922055	0.0195619	0.237118	0.122632	0.0197183	0.018239	0.219814	0.100925	0.313458	0.183276	0.00298713	0.18777	0.133677	0.548537	0.0905299	0.37777	0.107529	0.428953	0.971478	2.49204	5	9.566141
1641000	-2469.234	-2609.729	140.4949	10	1.240253	0.0551449	0.114972	0.0478995	0.0896019	0.167871	0.000712464	0.0214657	0.0317687	0.0266859	0.0359983	0.00758625	0.042793	0.00158231	0.0748377	0.00514047	0.00549705	0.0126776	0.13579	0.0223436	0.0132563	0.0128013	0.02462	0.172612	0.0735761	0.0257251	0.00369351	0.00339597	0.00962446	0.0455784	0.00775602	0.00973566	0.0199472	0.0789343	0.00465297	0.0844322	0.0161216	0.0102971	0.00172426	0.0435098	0.109822	0.00402271	0.0548823	0.00510119	0.051616	0.0365628	0.0621142	0.0278339	0.0149966	0.0180999	0.0238943	0.0577724	0.0256287	0.0439063	0.0150929	0.029256	0.078764	0.00938643	0.0647906	0.541967	0.150124	0.0225772	0.0637291	0.0129383	0.00267014	0.228584	0.00767001	0.00622053	0.050488	0.479064	0.0102871	0.216278	0.00476529	0.000276062	0.00755045	0.387515	0.00280249	0.134452	0.140483	0.0782443	0.0282797	0.000272121	0.0533948	0.0659053	0.31657	0.0187622	0.0166314	0.129399	0.00111824	0.633804	0.202261	0.0098804	0.0978656	0.00586811	0.0704632	0.0339742	0.0100673	0.520558	0.0113846	0.00256571	0.0527202	0.0151858	0.139027	0.033963	0.0980724	0.266856	0.0776617	0.326171	0.00701319	0.210863	0.0181047	0.0538899	0.241123	0.433189	0.182272	0.538717	1.03067	2.24834	5	9.047454
1642000	-2437.945	-2613.951	176.0062	10	1.111649	0.0526784	0.137434	0.012198	0.0628767	0.237131	0.00461593	0.0036118	0.0352063	0.0531557	0.0345123	0.00863382	0.0329218	0.00173776	0.0512513	0.00935378	0.017311	0.00247666	0.0650662	0.0549481	0.000577255	0.00185606	0.230904	0.00224264	0.241197	0.00159071	0.0008003	0.0207	0.00574339	0.0110175	0.00998118	0.000954319	0.0524366	0.024466	0.0114329	0.0232714	0.0473834	0.141434	0.0272057	0.00851242	0.0601541	0.193443	0.0379498	0.000210342	0.0627153	0.0193687	0.017504	0.0439221	0.0016431	0.0238997	0.00843617	0.0781814	0.0245123	0.000923989	5.66702e-06	0.000757178	0.0339843	0.0172544	0.0489201	0.355941	0.0132666	0.0325119	0.226547	0.116601	0.0820504	0.0135044	0.0672497	0.0224729	0.0314737	0.338085	0.0852977	0.119184	0.0743413	0.0655579	0.0277274	0.00548286	0.16041	0.00652625	0.0102489	0.192876	0.150689	0.0153172	0.00056766	0.0383816	0.0506725	0.221927	0.0447442	0.0439722	0.0280622	0.24446	0.149306	0.0224252	0.0661273	0.132903	0.00198221	0.0317088	0.0839329	0.417255	0.000852736	0.00823435	0.036112	0.0877601	0.0919624	0.00042873	0.0132047	0.0391873	0.00870195	0.27376	0.0107633	0.00248623	0.026133	0.019606	0.293555	0.412592	0.158677	0.507918	1.01629	2.31712	5	7.531742
1643000	-2433.884	-2595.83	161.9451	10	0.9951342	0.118501	0.0809922	0.0437334	0.0403532	0.185604	0.00650109	0.00880572	0.0112519	0.0774864	0.0202309	0.000628059	0.0292845	0.00661367	0.0237094	0.00974061	0.0078728	0.00999815	0.106749	0.0165615	0.016324	0.00346635	0.0942418	0.15106	0.0397513	0.00343125	0.0222863	0.00159818	0.00461158	0.0150343	0.00091215	0.00889341	0.0236511	0.00570005	0.00547564	0.0214911	0.0180824	0.0328847	0.00520763	0.0103058	0.0604979	0.163378	0.0276349	0.000153604	0.0461586	0.0741011	0.0509068	0.0561281	0.0192893	0.00715495	0.0090966	0.0295702	0.0383148	0.0346027	0.0018378	0.0771601	0.0136479	0.0504469	0.0440396	0.0374096	0.00258395	0.0411724	0.00547843	0.000242074	0.0729946	0.132317	0.113626	6.3344e-05	0.00667221	0.167638	0.083215	0.36027	0.0405382	0.0303583	0.0568898	0.0109709	0.0236219	0.10598	0.0826061	0.11918	0.00471431	0.0176416	0.00159356	0.000212529	0.0718787	0.0827221	0.0173761	0.238154	0.0525998	0.044446	0.17266	0.0865508	0.0203805	0.240012	0.00458453	0.075202	0.137218	0.00812843	0.0133247	0.0288182	0.071227	0.366838	0.39888	0.062702	0.0111335	0.0510147	0.0614401	0.211588	0.0236925	0.021038	0.108017	0.0200721	0.355965	0.4616	0.135982	0.475284	0.999189	2.38954	5	7.130399
1644000	-2439.534	-2604.95	165.4159	10	0.9968657	0.0609692	0.101446	0.0508392	0.0842922	0.0812841	0.00150349	0.013444	0.00163456	0.0136771	0.0207336	0.00656	0.0169716	0.000775841	0.0130635	0.00642855	0.0282107	0.0190577	0.0480414	0.227607	0.0124861	0.0188648	0.121762	0.278473	0.131012	0.0132759	0.0119016	0.00573478	0.0320068	0.0278694	0.00260952	0.00746905	0.0407618	0.00538577	0.00659116	0.0233482	0.00241861	0.0340261	0.153501	0.0553038	0.0865812	0.212255	0.032687	0.00272589	0.0304642	0.0294392	0.00810565	0.0418077	0.0159917	0.0273994	0.0125741	0.0210392	0.0115023	0.0303656	0.0189769	0.00646474	0.062541	0.00978305	0.17586	0.0448874	0.00107005	0.158322	0.181559	0.0716821	0.0300811	0.120208	0.0166072	0.0447921	0.0755456	0.0691384	0.105481	0.47196	0.0623042	0.0584544	0.0438498	0.0200198	0.0125242	0.00952677	0.212476	0.00322879	0.0855485	0.00818319	0.00897903	0.0820406	0.0295735	0.352559	0.0100742	0.017727	0.0125744	0.0789679	0.191637	0.0311703	0.00984786	0.00356272	0.0468061	0.0149761	0.0921709	0.0257861	0.146024	0.00209545	0.158135	0.575605	0.426326	0.0112229	0.00249467	0.119902	0.239544	0.37986	0.00227538	0.134701	0.197416	0.0854096	0.0546679	0.0240452	0.136328	0.475808	0.999479	2.38839	5	8.093529
1645000	-2469.396	-2613.527	144.1316	10	1.16497	0.0492091	0.135613	0.0494875	0.234846	0.219145	0.00915169	0.00621282	0.0614389	0.0241385	0.0332387	0.0200214	0.0415174	0.000100647	0.0320686	0.00844351	0.0447929	0.0337185	0.134612	0.0745752	0.00385127	0.053701	0.114635	0.0844342	0.166573	0.00808433	0.00517714	0.0190377	0.00591447	0.0466829	0.00805109	0.0221706	0.0382786	0.0239011	0.00520896	0.0358195	0.032684	0.0162415	0.0147826	0.00639484	0.0253349	0.0568466	0.0121248	0.00121998	0.00733035	0.238357	0.00248016	0.023615	0.00387943	0.0330386	0.0172097	0.103822	0.0070408	0.064768	0.00865941	0.00252698	0.0205975	0.032063	0.342743	0.0111229	0.0166382	0.177627	0.0263443	0.0277566	0.160461	0.135391	0.0598973	0.100574	0.0494932	0.0537757	0.0242918	0.456816	0.100782	0.106588	0.00329609	0.0468214	0.104248	0.0194137	0.0641441	0.0729251	0.0222123	0.0363576	0.0196222	0.00290604	0.00443638	0.0887797	0.0061688	0.136849	0.0574944	0.118998	0.199349	0.0630059	0.034321	0.102809	0.0144529	0.0241416	0.000949369	0.0739093	0.187039	0.00162435	0.176164	0.988252	0.322654	0.0135282	0.303754	0.127746	0.0725641	0.306531	0.0192064	0.121645	0.0565283	0.0243038	0.0223356	0.0695367	0.168648	0.521282	1.02274	2.28733	5	8.5662
1646000	-2492.627	-2626.048	133.4212	10	0.8688541	0.0634599	0.103895	0.0573368	0.117301	0.0685891	0.00880889	0.0129138	0.0150333	0.0366314	0.0392342	0.00391424	0.0198901	0.00423703	0.0416555	0.00474644	0.0352105	0.0105969	0.0339502	0.245607	0.00126517	0.0262515	0.119903	0.208577	0.299112	0.00058858	0.0199392	0.0134442	0.000324908	0.0447433	0.00136972	0.0269813	0.0225844	0.0446835	0.0109491	0.0483577	0.132097	0.13648	0.0456777	0.0610697	0.147803	0.141099	0.0119668	0.0454551	0.0779238	0.0515781	0.0138271	0.0661098	0.0324124	0.0186731	0.0189274	0.00107885	0.0267758	0.00819832	0.0170026	0.145878	0.048735	0.0111455	0.0867723	0.0438615	0.00344686	0.207865	0.0122515	0.00882414	0.298627	0.0410019	0.00523392	0.0387747	0.0634156	0.267293	0.0251416	0.405002	0.186093	0.0720603	0.00811622	0.00877748	0.0385791	0.101556	0.00649678	0.0210771	0.0838454	0.386645	0.0283672	0.102386	0.0423612	0.00915748	0.0281141	0.0016018	0.0145729	0.090921	0.0297024	0.0575673	0.0162531	0.0440384	0.182983	0.0419105	0.00723866	0.0573112	0.0154694	0.00103905	0.161376	1.06511	0.319898	0.00956026	0.204835	0.0532627	0.0697694	0.428366	0.00432674	0.0152155	0.00566031	0.0078282	0.110214	0.00893316	0.110104	0.433446	0.974348	2.4821	5	8.728106
1647000	-2468.698	-2613.548	144.8499	10	0.8752998	0.242745	0.0458115	0.0111608	0.104176	0.286495	0.033277	0.0215718	0.0320788	0.0793879	0.0273117	0.0195934	0.0203444	0.00362601	0.0727658	0.00175304	0.0240258	0.000632099	0.0748009	0.100411	0.0125303	7.72713e-05	0.0191343	0.206817	0.049777	0.0564966	0.0304816	0.00218219	0.0206701	0.0323664	0.000826054	0.0260926	0.0685275	0.0171997	0.0100925	0.0604933	0.124597	0.0210876	0.00783886	0.0305286	0.0986414	0.203777	0.0253389	0.00577781	0.0111998	0.0567734	0.00609408	0.00226944	0.0045646	0.00580831	0.0281452	0.0187612	0.0328537	0.000741158	0.0609006	0.00663584	0.062867	0.0501112	0.0521372	0.0895932	0.030667	0.129797	0.0382865	0.162792	0.0446127	0.0716956	0.00774477	0.0434668	0.0175469	0.243508	0.0125541	0.352363	0.0105034	0.0630195	0.0228662	0.0934077	0.00592665	0.174005	0.0120458	0.00283214	0.00787487	0.157045	0.0327357	0.0462176	0.0395616	0.0224356	0.11608	0.0725718	0.246583	0.0803049	0.0235827	0.000535171	0.0237259	0.0630778	0.00552413	0.256321	0.018724	0.0913598	0.0528407	0.0287202	0.138318	0.781116	0.342753	0.0527218	0.106787	0.0609642	0.180398	0.470157	0.00230372	0.0176277	0.0141333	0.132998	0.0474958	0.0566671	0.111452	0.435772	0.975819	2.47696	5	8.152679
1648000	-2435.803	-2596.857	161.0548	10	0.8941442	0.0739049	0.111197	0.107828	0.206984	0.196134	0.00181566	0.00886977	0.063231	0.0384796	0.0257098	0.0136039	0.0213318	0.00732462	0.0510485	0.00893146	0.0712903	0.00349469	0.198712	0.10423	0.000273034	0.0176531	0.0884516	0.23377	0.0900417	0.00947244	0.0132471	0.00201099	0.00530412	0.046929	0.0112831	0.0190041	0.0222656	0.0122139	0.00745203	0.03718	0.00112576	0.0160201	0.0212708	0.0402875	0.0288233	0.00623003	0.0440594	0.0168417	0.0510789	0.149498	0.0574517	0.00118427	0.0209689	0.0190064	0.0191144	0.0480682	0.0752801	0.00380369	0.000160599	0.0228116	0.0211213	0.0531769	0.201893	0.0720668	0.0890084	0.00715081	0.0960572	0.0571791	0.382935	0.012773	0.0580671	0.123925	0.00103552	0.20111	0.110437	0.725344	0.0257551	0.00741522	0.0412415	0.0115327	0.112489	0.0135936	0.01498	0.000867318	0.0877775	0.214029	0.00562178	0.0651006	0.0811834	0.0259767	0.00280771	0.0898687	0.1102	0.0689987	0.362924	0.00435539	0.00220147	0.00551876	0.0873634	0.172745	0.00594954	0.173736	0.0315448	0.00140798	0.390465	0.407013	0.272981	0.0100969	0.0100092	0.0893846	0.00858079	0.0510216	0.0138985	0.0782368	0.0124277	0.0637577	0.0113317	0.0580129	0.115379	0.442447	0.979978	2.4622	5	8.09144
1649000	-2448.879	-2604.023	155.1449	10	0.7291953	0.0777564	0.0994917	0.0995086	0.202973	0.0944166	0.00717044	0.000676103	0.0423161	0.0554191	0.037105	0.00414918	0.0205707	0.00387409	0.0570519	0.00956859	0.0435021	0.0268268	0.0109049	0.0165273	0.00306082	0.0056882	0.100805	0.148395	0.0689838	0.00104404	0.00137943	0.00525678	0.00392158	0.0130604	0.0154839	0.024314	0.0246719	0.0407625	0.0249048	0.0558863	0.0605227	0.0416807	0.020814	0.112018	0.03876	0.168819	0.0652189	0.00433599	0.0824125	0.0362471	0.00142723	0.0173785	0.0278015	0.0242917	0.00506407	0.0457648	0.0460886	0.0177805	0.0301461	0.00836684	0.0284164	0.074675	0.395537	0.156498	0.160387	0.00643923	0.0389568	0.00336108	0.0190675	0.149294	0.0794754	0.0220087	0.0078335	0.298392	0.158518	1.04988	0.0982421	0.12676	0.167201	0.23	0.0163119	0.130378	0.0281245	0.0346	0.0264722	0.0320192	0.00225809	0.0226179	0.0246933	0.00684905	0.0229735	0.163805	0.192125	0.00324529	0.235059	0.00530069	0.0163784	0.0281352	0.0225093	0.0174533	0.0636066	0.0712782	0.193589	0.00968777	0.343177	0.27514	0.147129	0.125915	0.002199	0.0658528	0.0278594	0.125845	0.00359026	0.264104	0.0601543	0.0211121	0.00805898	0.0769947	0.0804321	0.376986	0.935225	2.60736	5	8.489906
1650000	-2453.221	-2609.513	156.2918	10	1.16477	0.122705	0.24618	0.020641	0.0722977	0.0953154	0.0135956	0.00789154	0.0243605	0.0280711	0.0410235	0.00748659	0.027388	0.00841436	0.0536716	0.00833929	0.0263401	0.00433509	0.108193	0.0365947	0.00502227	0.0307891	0.0228393	0.277783	0.108731	0.0217968	0.0216457	0.0005106	0.00533349	0.00711396	0.0114865	0.027105	0.0187265	0.0373997	0.0284262	0.0303642	0.0241096	0.0125439	0.0466044	0.0502142	0.0391813	0.0594448	0.00941727	0.0069116	0.0252182	0.0647025	0.0547535	0.0202079	0.00336467	0.0149935	0.0243498	0.0108644	0.0290534	0.0146448	0.0113109	0.0344885	0.0538696	0.0447883	0.0400002	0.00784209	0.115767	0.0172522	0.293179	0.00845192	0.00424534	0.0369381	0.0893594	0.201621	0.115453	0.148607	0.239575	0.502343	0.359179	0.270333	0.0113316	0.0823375	0.00462655	0.187309	0.0365632	0.0123151	0.335571	0.206553	0.0042542	0.0150749	0.0853341	0.0130067	0.00352367	0.438086	0.0537228	0.104337	0.159126	0.139465	0.00578299	0.00772172	0.0230993	0.0229352	0.013931	0.130488	0.169115	0.00574477	0.342393	0.239844	0.017353	0.00557099	0.0381892	0.0152744	0.0685043	0.325374	0.0182803	0.0329108	0.0224118	0.0191517	0.0308522	0.0465594	0.168611	0.521234	1.02272	2.28744	5	8.207123
1651000	-2469.823	-2612.636	142.8131	10	1.069685	0.150583	0.0735704	0.0105085	0.0213478	0.0541768	0.00514476	0.00988297	0.0353955	0.0213785	0.0274685	0.00462241	0.0223125	0.00800098	0.111718	0.00357187	0.0165101	0.0526828	0.0982771	0.0503442	0.00171904	0.0286361	0.0265196	0.201348	0.0826499	0.0324506	0.0102318	0.0190477	0.00609506	0.051337	0.00287964	0.0419074	0.0489568	0.000331004	0.000426713	0.0487656	0.0131079	0.0497143	0.0287761	0.00467467	1.99358e-05	0.129564	0.0292206	0.0037552	0.0640906	0.152644	0.0113175	0.105329	0.0110816	0.0045997	0.0124893	0.0410007	0.042745	0.0125452	0.0356914	0.135634	0.054978	0.00837519	0.0595634	0.129715	0.147793	0.0114367	0.00313189	0.169495	0.0366538	0.0647138	0.00864029	0.0378294	0.120243	0.00570455	0.418308	0.320064	0.040928	0.390351	0.0679378	0.017403	0.00112653	0.0507318	0.00968718	0.111164	0.00608621	0.192004	0.00549084	0.0126334	0.0603368	0.226572	0.0641584	0.283673	0.0089731	0.0138835	0.440098	0.0163874	0.00312193	0.0826431	0.0232728	0.107455	0.0157124	0.156281	0.134861	0.125503	0.376688	0.117137	0.0320108	0.241754	0.0569437	0.0145839	0.0201632	0.14279	0.0068617	0.117153	0.423893	0.12976	0.0066049	0.100766	0.150645	0.49674	1.01065	2.34196	5	8.32103
