Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1729000	-927.999	-947.2696	19.27054	10	4.731875	0.0565293	0.0519054	0.0491879	0.172008	0.0121544	0.0382541	0.0828068	0.0424389	0.0152084	0.00233084	0.0105088	0.0161433	0.0123272	0.0257949	0.0212469	0.0146915	0.0264487	0.0823991	0.0742257	0.00331713	0.00241401	0.00927275	0.00574872	0.0345222	0.0039662	0.02453	0.00860332	0.0805755	0.0481548	0.0266317	0.12662	0.00775954	0.019712	0.0559391	0.157012	0.0389769	0.0747367	0.019747	0.0805194	0.000898317	0.138725	0.0492429	0.263966	0.0674622	0.111635	0.00633374	0.182061	0.327166	0.139299	0.169362	0.0519586	0.0202859	0.00723006	0.152473	0.11561	0.0337544	0.0548195	0.138595	0.030653	0.0341354	0.0735588	0.0180901	0.0194426	0.0415127	0.0217492	0.0392335	0.00745804	0.147061	0.0165159	0.364271	0.111215	0.490546	0.797239	1.08374	1.62848	5	4.591143
1730000	-940.3072	-959.2323	18.92511	10	2.846431	0.142149	0.00585439	0.0665024	0.0930712	0.021918	0.00938876	0.0122483	0.045501	0.00117645	0.0297458	0.0569472	0.0499956	0.0318554	0.0108618	0.0481645	0.0192258	0.0863001	0.00276328	0.121506	0.0608179	0.00330845	0.0327044	0.0382898	0.0269697	0.0156531	0.00137472	0.00987407	0.0544487	0.229779	0.0261438	0.0176546	0.099968	0.0898297	0.0212873	0.00385587	0.0635368	0.00909352	0.0541634	0.188262	0.0417632	0.106731	0.061121	0.122643	0.0557197	0.460101	0.0385953	0.0763882	0.28704	0.209262	0.0316944	0.0615434	0.330082	0.204869	0.0647427	0.0817072	0.0616295	0.0115886	0.0996472	0.0750196	0.0388873	0.140177	0.0775229	0.218167	0.138897	0.00399987	0.00225343	0.000552027	0.140614	0.0418838	0.0301649	0.00076896	0.377021	0.722655	1.08164	1.81868	5	5.217966
1731000	-936.8243	-955.3612	18.53697	2	3.060521	0.0492939	0.0551666	0.0893333	0.0368644	0.0696392	0.00725409	0.0852425	0.0581774	0.025488	0.0622804	0.107876	0.0383186	0.0350934	0.00718813	0.0181107	0.0107967	0.0312053	0.0414319	0.0417183	0.0107456	0.00758493	0.0259781	0.0284067	0.0185941	0.00487193	0.0203339	0.00187589	0.0301652	0.136666	0.00908713	0.0247176	0.0118552	0.0417519	0.0329546	0.0109961	0.121391	0.243214	0.226132	0.139602	0.00448756	0.00625366	0.0236229	0.126098	0.158644	0.0809374	0.419402	0.10155	0.0226654	0.0863871	0.00798699	0.0313808	0.0311292	0.173467	0.0866843	0.00921698	0.0444215	0.246558	0.0387181	0.00610006	0.00155027	0.0799812	0.0340408	0.0163547	0.0157835	0.0628772	0.0470946	0.0762226	0.0616017	0.0750723	0.0328671	0.0358988	0.39389	0.734825	1.0828	1.78849	4	4.262458
1732000	-936.7382	-957.1865	20.44823	10	4.196275	0.0457379	0.0598867	0.00547049	0.0489936	0.0206411	0.102955	0.092872	0.0489482	0.0274622	0.0106373	0.0185454	0.0305898	0.044688	0.0241831	0.00854988	0.0137015	0.0828935	0.0216726	0.0454986	0.0253257	0.00924277	0.0708609	0.0614308	0.0153422	0.000765967	0.012145	0.0214057	0.0137717	0.0686768	0.022019	0.00784869	0.0104932	0.0085419	0.174535	0.0617913	0.205074	0.0156219	0.0768087	0.0232929	0.0410765	0.066322	0.0694655	0.0731419	0.142761	0.146752	0.0176889	0.343314	0.141003	0.113042	0.00929195	0.0944327	0.20314	0.0105443	0.228795	0.21337	0.0182934	0.0599766	0.052467	0.106285	0.0485256	0.00338571	0.154769	0.00587125	0.0311719	0.0899026	0.0410537	0.0516686	0.125294	0.0217732	0.0345337	0.0953144	0.46483	0.781734	1.08432	1.66911	5	4.513346
1733000	-943.8422	-951.4617	7.61955	2	6.387741	0.0605671	0.0929694	0.0614618	0.0419826	0.0276276	0.0966132	0.0207853	0.0341186	0.0516686	0.0403403	0.0170329	0.0753707	0.00389895	0.0339853	0.106612	0.0425536	0.030417	0.0387826	0.0436923	0.0494037	0.0165395	0.0723766	0.0259346	0.0175659	0.0145932	0.00431027	0.000781506	0.0338331	0.000684965	0.0167578	0.002145	0.0575904	0.0360084	0.101079	0.105741	0.0152243	0.0888669	0.146749	0.0257849	0.0381174	0.0139667	0.0668175	0.0370565	0.283195	0.00724237	0.149713	0.0628376	0.0963955	0.0853445	0.0621969	0.48094	0.10936	0.111745	0.0471086	0.200485	0.103268	0.0203896	0.0975982	0.103816	0.256306	0.0414683	0.0512307	0.00884089	0.00386165	0.045651	0.0777108	0.0441334	0.216903	0.0522093	0.0112697	0.229588	0.551173	0.831096	1.08038	1.53735	4	4.969216
1734000	-935.8687	-956.418	20.54928	10	2.177598	0.0827706	0.0274611	0.00141599	0.0824519	0.0102873	0.0590827	0.00079709	0.0369515	0.0252146	0.0756373	0.0403276	0.0211721	0.0456693	0.0845549	0.0183516	0.0589537	0.16771	0.0553199	0.224472	0.0109185	0.00408602	0.0552481	0.0458383	0.0133637	0.0245537	0.0312649	0.002919	0.00701185	0.00143251	0.0280785	0.0197268	0.0130179	0.0740352	0.0529624	0.0685363	0.0983474	0.205156	0.0403255	0.0665549	0.0703798	0.125987	0.0109031	0.0998681	0.231156	0.0947544	0.0435426	0.127387	0.00196631	0.0137687	0.00540476	0.0195981	0.133835	0.0224034	0.485325	0.0357779	0.0503847	0.279525	0.0306334	0.225751	0.0724454	0.0629863	0.0344572	0.0251303	0.00769275	0.0517291	0.0457426	0.0652248	0.267675	0.00685363	0.0737461	0.216929	0.313591	0.672661	1.07386	1.93989	5	5.02094
1735000	-938.567	-944.2415	5.674458	2	11.75523	0.0325974	0.0402222	0.0604208	0.0581687	0.0444557	0.000849644	0.014798	0.0360728	0.00223553	0.133537	0.00265157	0.0112346	0.0456286	0.00841835	0.00953446	0.0529028	0.0379817	0.0144122	0.0866651	0.00936906	0.0156575	0.0494041	0.0107153	0.0348766	0.0280468	0.00348326	0.00996233	0.0299486	0.00288204	0.0925972	0.015156	0.0156938	0.0518406	0.0596778	0.143028	0.0256249	0.00609871	0.152422	0.210507	0.132378	0.0551444	0.418654	0.0710624	0.114466	0.059687	0.167037	0.194347	0.0204655	0.0294261	0.0221006	0.00913063	0.0676208	0.0422466	0.0916613	0.139787	0.0477252	0.0402098	0.175495	0.255839	0.019378	0.0035973	0.0334447	0.143677	0.0908746	0.0381497	0.194162	0.0570355	0.143071	0.0741733	0.00678997	0.120921	0.657398	0.882657	1.06899	1.39095	4	4.739537
1736000	-938.8411	-956.9363	18.0952	10	3.540724	0.0752604	0.0951191	0.0736219	0.0111365	0.0065464	0.0017755	0.00785146	0.0273071	0.0657607	0.100654	0.0162163	0.0418447	0.0201847	0.0361728	0.0338181	0.0443772	0.101247	0.0506475	0.181483	0.0123168	0.0105303	0.0589083	0.0192947	0.0550766	0.026127	0.00645051	0.00519259	0.0571546	0.00571057	0.0223857	0.00574934	0.0105004	0.125585	0.0792833	0.099239	0.345214	0.159829	0.00356406	0.138635	0.386957	0.0974088	0.0780858	0.0768642	0.229	0.0513826	0.01391	0.0955197	0.0225959	0.0304032	0.0401555	0.126691	0.0802429	0.0372422	0.000882042	0.208407	0.021009	0.14939	0.267632	0.0955273	0.00741494	0.000668035	0.0130974	0.165436	0.266967	0.0442453	0.204344	0.0926262	0.00603494	0.185293	0.0138121	0.109117	0.427202	0.757662	1.08414	1.731	5	5.456134
1737000	-936.5955	-956.3121	19.71659	10	4.371607	0.0673199	0.0864907	0.0488216	0.045764	0.0241545	0.0101969	0.0334725	0.00657943	0.0512948	0.0348513	0.0491786	0.0350209	0.0368302	0.0145806	0.023273	0.00434357	0.084902	0.0151282	0.123436	0.0968007	0.028542	0.0335561	0.0156251	0.0376622	0.0112139	0.0289056	0.024758	0.010779	0.0931519	0.0892089	0.00682233	0.0312907	0.128291	0.142095	0.0113811	0.0227525	0.0591684	0.12935	0.178749	0.0221647	0.165063	0.00227046	0.053768	0.0287899	0.384367	0.155198	0.0396978	0.0441219	0.0837752	0.0530781	0.0807492	0.0112552	0.0112174	0.0736952	0.00684924	0.0381774	0.426535	0.0924789	0.00691771	0.0052075	0.0683193	0.0037195	0.0292265	0.0438022	0.163864	0.106369	0.00276702	0.0677642	0.0919463	0.111793	0.122098	0.47368	0.787153	1.08418	1.65498	5	4.572789
1738000	-960.6062	-966.5396	5.93331	1	4.461717	0.0222959	0.026837	0.0942381	0.0433821	0.0434299	0.0388557	0.00662011	0.0795156	0.107562	0.03859	0.0576272	0.0320299	0.044458	0.0358882	0.1176	0.114022	0.0343315	0.0401511	0.127291	0.0345326	0.00455051	0.0508538	0.0194324	0.0339469	0.0474816	0.00489245	0.00464187	0.0250149	0.128426	0.0617022	0.00371326	0.0200939	0.013295	0.01312	0.00880919	0.036552	0.0721301	0.43839	0.0315561	0.0543697	0.0564704	0.0385137	0.226283	0.0541375	0.100184	0.0907174	0.0725759	0.0158112	0.0532373	0.0113722	0.258408	0.00451709	0.00162763	0.214278	0.401062	0.0840652	0.0714651	0.0116633	0.0314267	0.0447381	0.0175174	0.0133666	0.0760912	0.106463	0.0977598	0.0226547	0.00656636	0.101129	0.0305751	0.143081	0.461012	0.478058	0.789801	1.08409	1.64805	3	5.130999
1739000	-933.8326	-952.3387	18.50611	10	3.8057	0.0347558	0.0780878	0.147581	0.157673	0.00520554	0.16238	0.0331789	0.0563319	0.0409302	0.0151146	0.0401393	0.0294974	0.0467194	0.0108676	0.0354775	0.0616711	0.0285127	0.0175422	0.119043	0.00427372	0.00615837	0.0551417	0.0601472	0.00449511	0.00424443	0.00738673	0.00413441	0.0499594	0.00358578	0.032891	0.00313198	0.0316331	0.0391356	0.192369	0.000718378	0.0158789	0.137118	0.175998	0.0183584	0.0663707	0.062233	0.0309874	0.106974	0.216177	0.121041	0.0165818	0.0869991	0.113666	0.0170738	0.142668	0.0260511	0.0600539	0.161907	0.0358739	0.0340166	0.0496602	0.149527	0.0480169	0.0909926	0.0213642	0.00902349	0.0316894	0.12169	0.172935	0.129058	0.0402516	0.2352	0.168468	0.0461012	0.0272687	0.119405	0.443359	0.76821	1.08438	1.70405	5	4.726793
1740000	-919.5536	-945.7716	26.218	10	3.418125	0.0291396	0.0455313	0.0569396	0.0315576	0.00918301	0.0765975	0.0721009	0.0445583	0.0166527	0.0680464	0.0287218	0.0602355	0.0110796	0.114653	0.0768898	0.0223435	0.0218553	0.0360056	0.0498379	0.0123508	0.00835778	0.0391423	0.0455532	0.00692025	0.00527726	0.0183357	0.00433992	0.0173491	0.0434983	0.0446374	0.0202953	0.00413262	0.0385449	0.114476	0.214447	0.0710386	0.0249118	0.136721	0.0773755	0.237896	0.0776865	0.0214899	0.284766	0.0125949	0.0229585	0.13609	0.0104691	0.0131769	0.00216626	0.0601786	0.0365969	0.0839377	0.011396	0.0323431	0.149393	0.192759	0.0541588	0.299661	0.0379534	0.0913064	0.0297837	0.126075	0.124007	0.535262	0.0540226	0.0264611	0.00256099	0.0409326	0.00531954	0.00768037	0.0492347	0.419228	0.752332	1.08392	1.74452	5	4.68995
1741000	-928.2035	-949.7786	21.57508	10	3.295281	0.0491513	0.033944	0.0326462	0.0618817	0.0313185	0.0567217	0.0088671	0.0643893	0.021864	0.155265	0.0351266	0.0623975	0.0227875	0.0294642	0.00198523	0.043461	0.0408203	0.0336682	0.1515	0.0172246	0.00818859	0.0260931	0.0264658	0.0539666	0.0257874	0.0198375	0.0328457	0.0325787	0.0167416	0.085181	0.0113322	0.125659	0.0462927	0.0396624	0.0618244	0.0799893	0.245517	0.0244592	0.187529	0.0788933	0.025504	0.107324	0.057849	0.18649	0.10709	0.0106272	0.0193356	0.000296577	0.0210299	0.0203883	0.0732169	0.075775	0.0722853	0.209203	0.174872	0.175081	0.0940148	0.0967441	0.0638259	0.217081	0.0718016	0.00208808	0.000448192	0.173641	0.0368371	0.162567	0.038102	0.0890313	0.00646685	0.0200154	0.102355	0.41089	0.746669	1.08363	1.75881	5	4.694715
1742000	-913.696	-944.7072	31.01121	10	4.069233	0.0349179	0.0632042	0.0334509	0.0512163	0.022661	0.0246211	0.0304062	0.0067945	0.058029	0.190035	0.0330414	0.0341197	0.0087528	0.0401129	0.0215925	0.0474769	0.0367583	0.0261407	0.0346832	0.0340707	0.0642486	0.0933307	0.0180823	0.0244879	0.00459499	0.00137956	0.00370699	0.00212892	0.0105608	0.0498909	0.00578428	0.00319127	0.0758344	0.0754644	0.0073864	0.0295953	0.179806	0.305051	0.154265	0.166536	0.0761088	0.0330092	0.0115815	0.104058	0.0486597	0.0567271	0.12661	0.0549352	0.0361096	0.130361	0.0119535	0.140289	0.199069	0.0429058	0.00700782	0.0115133	0.155449	0.0201431	0.126923	0.0216632	0.00538856	0.0994776	0.0167248	0.0452284	0.0443542	0.103599	0.0175716	0.13178	0.0529041	0.016063	0.0278742	0.458126	0.77757	1.08438	1.67992	5	4.083453
1743000	-945.3422	-956.2106	10.86839	10	2.525011	0.0863435	0.032036	0.028774	0.0699196	0.021837	0.0481831	0.0971968	0.0138019	0.00622462	0.085323	0.0256469	0.0158372	0.0314673	0.026039	0.0689875	0.0285471	0.0506134	0.0221523	0.0210379	0.0535087	0.0126396	0.0427322	0.0373177	0.0224183	0.0187783	0.00878339	0.021957	0.0467765	0.00831743	0.095038	0.0108911	0.232762	0.0602689	0.213584	0.0125308	0.0996753	0.019213	0.0118104	0.264532	0.0262223	0.048943	0.167368	0.0394737	0.0692976	0.054501	0.0112561	0.043768	0.36693	0.207593	0.102928	0.0220701	0.0541421	0.0478995	0.233616	0.109961	0.196127	0.0849121	0.304146	0.0291256	0.140994	0.0327433	0.000118577	0.0258399	0.18839	0.10771	0.016701	0.456107	0.040483	0.157538	0.0115101	0.0598827	0.348815	0.701301	1.07891	1.87098	5	5.5318
1744000	-931.0699	-948.8478	17.77786	10	3.674549	0.0985163	0.00422993	0.0767619	0.0414724	0.102373	0.0128357	0.0173663	0.0955639	0.00911267	0.0284967	0.0184954	0.0603806	0.0233072	0.0752151	0.0371503	0.00741085	0.048804	0.0318797	0.0755721	0.114456	0.015385	0.0306126	0.0240258	0.0505403	0.0032803	0.0189026	0.0284479	0.00530541	0.0816229	0.0118099	0.0132517	0.0269388	0.0182709	0.194732	0.0105934	0.122677	0.0114906	0.14517	0.155807	0.129888	0.00125599	0.227552	0.0936906	0.0507828	0.0283704	0.110021	0.0259578	0.0222509	0.275959	0.00971965	0.00577284	0.14667	0.248181	0.141074	0.557084	0.0219378	0.203636	0.276884	0.0485355	0.0840611	0.105713	0.114493	0.187583	0.0227551	0.0529226	0.00297123	0.103139	0.0336109	0.0563314	0.0885193	0.0676905	0.435538	0.763145	1.08429	1.71702	5	5.493276
1745000	-933.758	-942.3486	8.590626	10	4.011736	0.0623664	0.0324617	0.140504	0.0545951	0.0467321	0.152531	0.014217	0.0516568	0.0274694	0.0675879	0.0511392	0.0644926	0.00549826	0.0883369	0.0278532	0.0400873	0.0873093	0.0137744	0.124434	0.018466	0.00996413	0.026144	0.0361445	0.0328005	0.000312175	0.0076527	0.00548552	0.0253472	0.0715854	0.0777878	0.0181829	0.0207416	0.0408095	0.156273	0.0740615	0.0882101	0.421447	0.0521483	0.0144072	0.00728061	0.250789	0.0260502	0.0114754	0.264107	0.0392272	0.0164988	0.00167388	0.157857	0.133319	0.0784783	0.132044	0.0779675	0.0665426	0.104145	0.15622	0.0989629	0.0803023	0.139678	0.0163599	0.131804	0.11123	0.0686345	0.119313	0.104674	0.249929	0.0125798	0.0111411	0.00877991	0.13922	0.286978	0.506844	0.455006	0.775614	1.0844	1.68498	5	5.961122
1746000	-942.2211	-961.8496	19.62844	10	3.409693	0.013464	0.0737336	0.0470446	0.132561	0.0331068	0.0112543	0.106286	0.225618	0.0197924	0.0220054	0.00768799	0.0280743	0.00302991	0.125689	0.0400432	0.0513078	0.081211	0.0243223	0.0510854	0.121348	0.00302312	0.00944753	0.027775	0.027328	0.00421151	0.0607708	0.00745096	0.0374941	0.00838398	0.00115212	0.0124688	0.0207628	0.0960631	0.0596588	0.0423276	0.00310643	0.00473291	0.415482	0.0639851	0.0111274	0.0159564	0.125792	0.180495	0.00150338	0.182893	0.057247	0.0757684	0.0173893	0.0577473	0.0780684	0.0192037	0.0327993	0.109002	0.0152819	0.191496	0.014541	0.156216	0.0613227	0.140519	0.0785577	0.019459	0.00431271	0.122303	0.0573716	0.0940635	0.138758	0.109052	0.127371	0.133346	0.272943	0.124156	0.418667	0.751954	1.08391	1.74547	5	4.950355
1747000	-935.7018	-953.2802	17.57838	2	3.121604	0.0264948	0.0466274	0.0521438	0.153147	0.0132083	0.0639554	0.0337779	0.0164106	0.0342176	0.183863	0.00724268	0.0154186	0.00818359	0.0171617	0.0429758	0.0551795	0.0568065	0.0387919	0.0924795	0.0396926	0.0734665	0.0104494	0.0786588	0.00672297	0.000128598	0.0176319	0.0108975	0.00505571	0.010795	0.0137691	0.0207065	0.0778828	0.0681961	0.068586	0.0354269	0.0312494	0.0222916	0.0883772	0.0414007	0.0101456	0.108684	0.0930973	0.0158315	0.0274613	0.185357	0.00800677	0.00772361	0.00930825	0.00253111	0.0500203	0.0119039	0.0625611	0.0149622	0.163801	0.200058	0.0924217	0.299645	0.0950474	0.0424959	0.00939272	0.0156179	0.0371691	0.011442	0.0302088	0.00848175	0.23891	0.0163362	0.117296	0.100901	0.290681	0.363619	0.398456	0.738046	1.08305	1.78044	4	4.420588
1748000	-942.7598	-966.7008	23.94101	10	2.394292	0.0411965	0.0515828	0.0289313	0.104474	0.00822033	0.140104	0.0205389	0.0579437	0.0318643	0.0937437	0.00278728	0.017616	0.0101893	0.0825951	0.0740523	0.033444	0.0731011	0.0504429	0.118501	0.0310388	0.0542671	0.0549492	0.0180298	0.0563598	0.0616562	0.00771304	0.00699853	0.0443855	0.0643748	0.0555774	0.0153203	0.0182644	0.0987319	0.0803899	0.0335583	0.13767	0.0457899	0.163265	0.143322	0.108658	0.0545417	0.0313645	0.0570466	0.0485917	0.318845	0.031552	0.0348383	0.0820678	0.0621383	0.0699749	0.122867	0.0725763	0.191671	0.0980625	0.100489	0.0639139	0.296791	0.157732	0.067879	0.119006	0.0521099	0.100227	0.0103267	0.0298869	0.0704379	0.114748	0.10393	0.0498128	0.166183	0.00341455	0.000759103	0.3362	0.691311	1.07732	1.89517	5	5.125433
1749000	-933.0376	-952.9947	19.95707	10	6.612155	0.0722416	0.0623575	0.0857263	0.0669013	0.0126195	0.082842	0.0149918	0.0829315	0.00640544	0.0641601	0.0486083	0.0399216	0.0104015	0.0562223	0.067247	0.0292658	0.11982	0.0175193	0.0368607	0.054075	0.0272854	0.0535084	0.018832	0.0272186	0.000174973	0.0156684	0.00212913	0.02307	0.0194754	0.089894	0.0280302	0.0116239	0.108828	0.183345	0.0647711	0.29731	0.0252423	0.159272	0.0245111	0.0363123	0.0381047	0.0272711	0.0635279	0.127489	0.0397406	0.10945	0.00398822	0.0702422	0.0390908	0.042714	0.105442	0.301086	0.221564	0.0174045	0.122774	0.00517074	0.0485154	0.103746	0.00592678	0.0963296	0.0573929	0.0147236	0.0707743	0.0453941	0.082289	0.0107769	0.413524	0.162598	0.150845	0.0282787	0.0298346	0.557802	0.834587	1.07986	1.52775	5	4.90363
1750000	-929.143	-952.8459	23.7029	10	3.004829	0.0454711	0.0884253	0.0369628	0.0397917	0.0502748	0.00514576	0.0284212	0.02311	0.0545612	0.136459	0.0455128	0.0126745	0.0153206	0.0550849	0.0392951	0.0243238	0.0454444	0.0442123	0.0481597	0.0565529	0.00905419	0.0301806	0.0437073	0.0267674	0.0105856	0.0649206	0.00784735	0.00399444	0.0948462	0.0205519	0.005109	0.0364159	0.0218821	0.13041	0.0433319	0.0073666	0.141247	0.0173666	0.0359579	0.0119615	0.0773845	0.297735	0.289501	0.110326	0.0723593	0.0723897	0.228558	0.12218	0.0111078	0.0453518	0.00153357	0.016761	0.174941	0.0189397	0.0272021	0.0111871	0.116089	0.0116885	0.128453	0.113385	0.184324	0.00404408	0.126316	0.168601	0.204393	0.0384988	0.0174163	0.0807509	0.11954	0.0191078	0.122222	0.389635	0.731795	1.08254	1.79603	5	4.690994
1751000	-930.5044	-953.5878	23.0834	10	4.723282	0.12158	0.0107684	0.0709642	0.0715059	0.135759	0.0381357	0.00174674	0.118247	0.0723071	0.0347935	0.00668783	0.0477201	0.00883835	0.0743995	0.0476258	0.00619905	0.0969455	0.0341939	0.0168722	0.0272953	0.0125414	0.026416	0.00885965	0.0344404	0.00603634	0.00742564	0.0211051	0.000410141	0.0456516	0.0703835	0.0102859	0.0369838	0.0133254	0.0379082	0.0111933	0.00549113	0.0629114	0.00384294	0.0175128	0.0242071	0.357765	0.14942	0.332928	0.118716	0.0749315	0.0238505	0.214674	0.284723	0.0423469	0.0880984	0.0674812	0.0295774	0.0859957	0.024223	0.058068	0.0183445	0.0249793	0.18854	0.011307	0.153581	0.0127599	0.0145285	0.0241069	0.0115802	0.149706	0.210875	0.0916139	0.0661969	0.0792687	0.0039126	0.0947967	0.490162	0.797013	1.08375	1.62908	5	4.608411
1752000	-950.5894	-953.9051	3.31567	2	6.39155	0.0137712	0.185527	0.122349	0.150596	0.073776	0.0290195	0.00682592	0.0972812	0.0320683	0.155904	0.00520356	0.0282945	0.0198089	0.0260261	0.0114929	0.0149468	0.0453619	0.070773	0.0718796	0.0201613	0.00155586	0.0232343	0.0332834	0.0324	0.0129191	0.0261338	0.0404103	0.0320965	0.0143	0.0957822	0.0324119	0.0153548	0.0374268	0.0413945	0.0392448	0.24041	0.147679	0.0113681	0.0779192	0.143063	0.034167	0.145698	0.0264619	0.332105	0.0377927	0.109191	0.0122937	0.141071	0.0307206	0.193515	0.0539718	0.340432	0.298544	0.00137097	0.048264	0.179611	0.217864	0.0186103	0.0156283	0.032094	0.073281	0.0069811	0.0284582	0.128684	0.152812	0.0221023	0.0209926	0.168237	0.132167	0.0936096	0.0974698	0.551288	0.831157	1.08037	1.53719	4	5.473653
1753000	-951.5355	-958.5338	6.998214	2	4.017867	0.0941082	0.0259871	0.119003	0.064591	0.0222772	0.0947436	0.0755714	0.0838318	0.0499441	0.0422028	0.0226114	0.0107748	0.00343194	0.0320837	0.0377345	0.156214	0.033962	0.0834776	0.0794373	0.0203092	0.028467	0.0460885	0.0157251	0.0229978	0.0141521	0.00904014	0.0171232	0.0231744	0.033034	0.0417785	0.00464591	0.101966	0.00219926	0.232444	0.0883499	0.114841	0.0393091	0.0831523	0.150828	0.0510359	0.298091	0.00435529	0.0106215	0.00114995	0.108259	0.197367	0.0880568	0.118809	0.0257326	0.402126	0.019511	0.00965102	0.0242376	0.0156325	0.269013	0.142874	0.252218	0.0678448	0.0838684	0.0104414	0.0285862	0.0355286	0.223134	0.133261	0.00126983	0.0133122	0.00840371	0.109195	0.219506	0.0867639	0.020703	0.455341	0.775825	1.0844	1.68444	4	5.302173
1754000	-932.5422	-945.9808	13.43857	10	8.514381	0.0640984	0.0989756	0.0412216	0.0153814	0.00262725	0.0723943	0.0350243	0.0821677	0.0128778	0.0322303	0.0449778	0.0437767	0.0638026	0.103054	0.0482934	0.00939411	0.0489173	0.0348345	0.0502653	0.00702713	0.00705214	0.0626374	0.0728352	0.04991	0.000565721	0.00986683	0.00602619	0.0315973	0.019283	0.0317615	0.0183983	0.195943	0.0962791	0.179099	0.0316356	0.125127	0.00927795	0.00735683	0.0150287	0.0403442	0.0256289	0.0303403	0.180205	0.141269	0.332619	0.0655329	0.0812412	0.202017	0.00817081	0.250638	0.0079269	0.0728969	0.158638	0.114501	0.0262045	0.00311166	0.147216	0.0823218	0.016133	0.236716	0.0382362	0.155008	0.0613827	0.0228162	0.217324	0.00613736	0.107162	0.0531422	0.182395	0.0486379	0.0260091	0.604095	0.857911	1.07549	1.46251	5	5.022944
1755000	-944.2728	-964.6967	20.42386	10	5.181315	0.0722912	0.142745	0.0273654	0.0303023	0.0394512	0.134772	0.0413909	0.0070675	0.0530587	0.154629	0.0343037	0.0131341	0.0515408	0.0737988	0.0285789	0.00478657	0.0982119	0.00770325	0.059781	0.0374573	0.0145962	0.0214103	0.0466069	0.0254306	0.0132395	0.0032599	0.0323562	0.0104932	0.0560693	0.0159248	0.0424868	0.0191645	0.0292426	0.0161291	0.0458469	0.0843833	0.0382884	0.0285605	0.0194131	0.136736	0.0149104	0.021593	0.0716232	0.0348316	0.0288809	0.0267412	0.407844	0.00908425	0.0185034	0.00815443	0.0182732	0.0498571	0.199807	0.0391213	0.197139	0.203708	0.302189	0.0217668	0.117995	0.17537	0.0103698	0.0710626	0.215507	0.0959104	0.0295743	0.0220947	0.143747	0.278567	0.0921568	0.111885	0.0223023	0.509438	0.808179	1.08297	1.59941	5	4.872576
1756000	-943.7345	-960.2297	16.49522	10	3.336222	0.017528	0.0723304	0.00264915	0.0850071	0.0463749	0.0446831	0.0800047	0.147414	0.0441775	0.118319	0.023547	0.0338628	0.00729709	0.0426811	0.100725	0.0403432	0.0177305	0.055135	0.0653663	0.0575708	0.0335283	0.0275397	0.0467596	0.0125596	0.0242495	0.00288028	0.00471245	0.0485121	0.0413737	0.0532156	0.00539114	0.0225549	0.157186	0.235776	0.0192589	0.0130927	0.205933	0.0394284	0.0465772	0.0800746	0.00849203	0.129755	0.0101715	0.00255678	0.472989	0.0371101	0.0217408	0.12087	0.0567957	0.156684	0.0237064	0.105092	0.123778	0.174664	0.105873	0.01944	0.140147	0.0185987	0.0184884	0.00607526	0.00894153	0.328246	0.00468756	0.00144072	0.0286338	0.130534	0.052578	0.0534541	0.0696759	0.0502435	0.153205	0.413709	0.748594	1.08374	1.75396	5	4.858017
