Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
54000	-73.91488	-104.7456	30.83072	1000	1.761567	0.00470967	0.0533261	0.0209644	0.0196876	0.00379559	0.00316585	0.0034812	0.00478693	0.128251	0.0273658	0.0249083	0.0162162	0.0378127	0.013377	0.733253	0.0859847	0.00856141	0.190674	0.123122	0.0810723	0.00856451	0.0126279	0.200087	0.263051	0.627001	1.06269	2.04725	6	1.805796
55000	-99.62825	-120.6972	21.06897	2	1.005437	0.012959	0.00367502	0.0552803	0.0211614	0.0324889	0.0247486	0.0524429	0.0254827	0.0167428	0.0612074	0.0889693	0.00667412	0.00310704	0.000841042	0.0224717	0.0161736	0.139408	0.0544306	0.117875	0.162126	0.372025	0.00311494	0.0811466	0.138037	0.47838	1.00089	2.38269	4	1.374553
56000	-84.77164	-107.5511	22.77948	10	3.610828	0.0233904	0.0573433	0.0133168	0.0147311	0.0622311	0.00995972	0.0250174	0.0210214	0.0111366	0.00654154	0.0274861	0.0783257	0.0197386	0.0359368	0.0487697	0.0984261	0.229326	0.147022	0.304846	0.0133414	0.00121875	0.00173267	0.0281421	0.431615	0.760576	1.08423	1.72358	5	1.279001
57000	-81.9619	-117.4625	35.50065	1000	0.567176	0.0016756	0.0570747	0.0194779	0.0230757	0.000728578	0.014072	0.0253854	0.00329708	0.0941863	0.0375522	0.0771268	0.0476185	0.0324684	0.0158317	0.000746889	0.0758469	0.0246097	0.0257825	0.325248	0.130339	0.0360232	0.0271836	0.143084	0.0464166	0.293527	0.863602	2.79645	6	1.238435
58000	-81.73565	-111.93	30.19432	1000	0.7926639	0.0643458	0.0947159	0.00640331	0.0799298	0.0071489	0.0457096	0.0664621	0.0121115	0.0250212	0.0298399	0.00638883	0.0275626	0.00341307	0.0175051	0.156224	0.212011	0.491436	0.141373	0.100833	0.0527813	0.0182333	0.106925	0.0809798	0.0939968	0.404164	0.954901	2.54694	6	1.847355
59000	-99.13121	-118.1175	18.98626	2	0.4025207	0.0537079	0.00706756	0.0207758	0.00241794	0.00431939	0.022638	0.0449915	0.00358204	0.10616	0.033225	0.0371833	0.0451637	0.0376938	0.0114515	0.119619	0.0756662	0.0366468	0.0131011	0.0485955	0.133122	0.00620413	0.165074	0.408919	0.0170797	0.183637	0.733994	3.06529	4	1.437325
60000	-74.25158	-106.18	31.92841	1000	1.802172	0.00192711	0.14523	0.0121375	0.0266516	0.000187505	0.0233506	0.0245734	0.00990281	0.0175068	0.00285503	0.0383998	0.156577	0.00392536	0.0677353	0.0635353	0.252508	0.00259427	0.0170378	0.0137729	0.0853308	0.0169226	0.0625618	0.703124	0.268459	0.632181	1.06415	2.03521	6	1.748346
61000	-81.41467	-115.1747	33.76003	1000	1.508851	0.0432724	0.122632	0.00371779	0.0366783	0.0258051	0.0348086	0.0246338	0.0254721	0.0168965	0.0139034	7.78163e-05	0.0223443	0.0263667	0.0554966	0.501409	0.0214069	0.128599	0.211488	0.0230569	0.155749	0.0250852	0.00218428	0.0279827	0.226687	0.590023	1.05094	2.13235	6	1.549067
62000	-84.39531	-110.3761	25.98081	1000	3.734724	0.0430753	0.0366217	0.00257267	0.0249578	0.00305493	0.0198334	0.152827	0.0719686	0.0231648	0.0556355	0.0362753	0.0854774	0.00604649	0.0707679	0.157901	0.0402277	0.0393878	0.177591	0.274673	0.00265477	0.0716365	0.0154405	0.689129	0.439168	0.765505	1.08434	1.71099	6	2.10092
63000	-90.47722	-110.6044	20.12716	10	2.27579	0.00634693	0.0352081	0.0622536	0.017147	0.044568	0.0382929	0.0210487	0.00777407	0.0540853	0.00726827	0.0520923	0.177826	0.0115981	0.00676384	0.0479509	0.332635	0.571023	0.0996665	0.0167837	0.0322717	0.00535703	0.0341453	0.0246613	0.324114	0.681465	1.07557	1.91885	5	1.706767
64000	-94.15697	-105.9455	11.78853	10	1.647508	0.0957302	0.119313	0.00487978	0.00181944	0.0158904	0.0343054	0.093922	0.0309343	0.0356315	0.00734337	0.0022776	0.0618493	0.0376912	0.0117125	0.709237	0.259854	0.0748343	0.181513	0.00643304	0.0921895	0.0666964	0.0276162	0.299319	0.247236	0.6114	1.05803	2.08334	5	2.270993
65000	-102.9551	-117.4863	14.53119	1	2.851102	0.0217	0.0355048	0.030662	0.0029132	0.0210632	0.0416061	0.0346286	0.0371325	0.0333677	0.116484	0.0627404	0.208777	0.030761	0.00321655	0.0167313	0.0984611	0.0772356	0.0534851	0.469068	0.187139	0.0532759	0.0126356	0.0177832	0.377405	0.722936	1.08167	1.81798	3	1.666372
66000	-93.87892	-116.1238	22.24489	10	0.408794	0.0249255	0.017476	0.0132934	0.0389788	0.0213893	0.00102928	0.0127318	0.00865323	0.0326412	0.078217	0.0495706	0.0417489	0.000953482	0.110728	0.00684167	0.105844	0.101215	0.134196	0.311386	0.00600456	0.165407	0.107497	0.00711228	0.0180033	0.188294	0.740624	3.05308	5	1.397841
67000	-86.74955	-105.0823	18.33273	1000	10.42133	0.0140401	0.0875565	0.0466953	0.0065621	0.00735057	0.00470064	0.00164056	0.0320471	0.111346	0.0486585	0.0295081	0.0289516	0.0262381	0.028101	0.28282	0.39737	0.0380634	0.0203424	0.53267	0.0170477	0.0532761	0.0486456	0.0604884	0.63824	0.874008	1.0715	1.41626	6	1.92412
