Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
20000	-3280.957	-3309.722	28.76471	2	1.386047	0.180186	0.0178586	0.0704181	0.092834	0.0344172	0.484685	0.0158843	0.0306124	0.130189	0.0166849	0.0995475	0.00248117	0.0088478	0.0948462	0.0635442	0.110253	0.00122939	0.00668476	0.044227	0.0844216	0.0781036	0.0253844	0.102454	0.0297596	0.0430448	0.0094261	0.0170651	0.0165766	0.0836615	0.061652	0.0149585	0.010765	0.0225009	0.018881	0.0664769	0.00965776	0.0282308	0.134385	6.94894e-05	0.0214791	0.082828	0.017159	0.0060691	0.296956	0.0375169	0.0120786	0.110506	0.0411037	0.03917	0.163323	0.00380772	0.449427	0.460071	0.00986481	0.0097778	0.0512242	0.115334	0.225865	0.210228	0.0727007	0.0385922	0.0548442	0.132709	0.0374547	0.218056	0.107519	0.111669	0.00732912	0.0111294	0.0207755	0.0512192	0.415606	0.0302171	0.0524836	0.117581	0.116473	0.036168	0.0396487	0.123184	0.20717	0.56842	1.04296	2.18145	4	6.522053
21000	-3255.178	-3303.787	48.6091	2	0.8822432	0.114935	0.0333056	0.0132695	0.0757961	0.024637	0.513541	0.0216951	0.0215352	0.112737	0.0378668	0.018002	0.0263919	0.0256977	0.0856509	0.0139947	0.0387521	0.0589237	0.00954366	0.0308194	0.0950515	0.0230824	0.00084943	0.0962351	0.0493245	0.0404499	0.010579	0.0324455	0.0287321	0.132398	0.0397737	0.0194691	0.0182662	0.021498	0.00513185	0.00684658	0.00442759	0.0336792	0.127952	0.0137731	0.0397565	0.0735581	0.00582061	0.00181186	0.169617	0.01649	0.103435	0.0506979	0.0579325	0.0445848	0.109056	0.0202902	0.153424	0.295281	0.0254676	0.0533222	0.122812	0.0745994	0.265676	0.166774	0.0552792	0.109855	0.0438525	0.148589	0.0562201	0.108591	0.0209327	0.0767792	0.243187	0.0222237	0.017995	0.0299581	0.309004	0.0167025	0.021665	0.0335989	0.129768	0.101169	0.0313338	0.128082	0.112902	0.438253	0.977375	2.47147	4	5.632251
22000	-3281.396	-3319.413	38.01637	2	1.120803	0.165049	0.0108211	0.0254057	0.0743241	0.124669	0.64806	0.0179608	0.0485751	0.0775321	0.034124	0.0011455	0.038942	0.0372555	0.0582669	0.00240138	0.00880139	0.0544	0.0274701	0.0133535	0.121342	0.0114063	0.00797246	0.0692306	0.00536888	0.0491257	0.00427556	0.040435	0.0116115	0.0926347	0.0378081	0.0142026	0.0048047	0.000349571	0.0285307	0.0751648	0.00386336	0.0585663	0.103248	0.0244419	0.0322352	0.0657625	0.0204537	0.118659	0.0428453	0.0318337	0.197496	0.0991296	0.106238	0.0122254	0.206325	0.00213716	0.0282979	0.125557	0.0618869	0.0355237	0.0559485	0.0546898	0.253384	0.0170731	0.207922	0.0156132	0.212812	0.112892	0.148667	0.0894332	0.105668	0.0545154	0.319021	0.0384273	0.00967195	0.0267826	0.207895	0.00224017	0.00231067	0.0259415	0.328646	0.0851712	0.0297633	0.18748	0.160408	0.510276	1.01745	2.31187	4	6.011515
23000	-3272.406	-3312.963	40.55708	2	1.820796	0.158573	0.0321655	0.0242928	0.128398	0.0300007	0.574015	0.0105023	0.00948793	0.103241	0.0357642	0.019464	0.00693876	0.0249424	0.0458061	0.0375139	0.00349095	0.0420586	0.0149014	0.00990316	0.0629678	0.0349537	0.0272619	0.08946	0.0592786	0.0504955	0.0190316	0.034286	0.00178058	0.243834	0.0640511	0.0186424	0.0398684	0.0163183	0.0118093	0.0429459	0.00793224	0.0117055	0.118022	0.0192403	0.0363404	0.0604242	0.0569609	0.0778788	0.049369	0.00114424	0.192155	0.0304086	0.0402779	0.0119409	0.138664	0.0317873	0.184793	0.197164	0.00747312	0.052917	0.08676	0.0341618	0.113923	0.0247778	0.103824	0.0355362	0.225359	0.162391	0.07639	0.120065	0.141695	0.113042	0.120563	0.0058045	0.0337777	0.0020296	0.15349	0.00607534	0.0940963	0.421551	0.21701	0.0281287	0.0232923	0.138026	0.270902	0.634496	1.06478	2.02982	4	5.936811
24000	-3279.315	-3315.973	36.65857	2	1.050876	0.110768	0.0909763	0.101097	0.0859517	0.0695875	0.412897	0.041565	0.0446076	0.05934	0.00643545	0.0270687	0.0262139	0.00144645	0.0836807	0.0488252	0.00736321	0.0672954	0.00164893	0.00690594	0.0299375	0.0816966	0.00279319	0.0752486	0.0168597	0.0388857	0.00393886	0.0183608	0.0121716	0.362931	0.0463189	0.0108014	0.00820476	0.02139	0.0182933	0.024671	0.017556	0.0290559	0.13861	0.012547	0.0423027	0.0909407	0.0763114	0.0536797	0.121818	0.0321758	0.301749	0.0713517	0.0759475	0.0255001	0.224698	0.0164867	0.226028	0.109326	0.141076	0.156807	0.0328577	0.141275	0.262918	0.00549828	0.371386	0.0233944	0.347956	0.0624571	0.0134571	0.155222	0.0890109	0.0394196	0.045728	0.032671	0.0273145	0.0485206	0.195968	0.0135879	0.0449665	0.185661	0.140019	0.00732799	0.0318578	0.16617	0.146992	0.491527	1.00794	2.35354	4	6.514788
25000	-3270.448	-3306.004	35.55563	2	1.674715	0.0997401	0.0248841	0.0545004	0.117414	0.0327324	0.409833	0.00132702	0.017466	0.116077	0.018838	0.0173029	0.00756802	0.034836	0.0101357	0.0720355	0.0196228	0.015418	0.00401184	0.0343203	0.0485415	0.0962473	0.00867387	0.103148	0.0561739	0.0359303	0.0191712	0.0239733	0.0174464	0.158286	0.0594432	0.00830989	0.0177131	0.0214136	0.0293373	0.0431744	0.00893651	0.0150806	0.148094	0.000798112	0.0316581	0.0948692	0.0507938	0.0867903	0.34255	0.0165133	0.0896841	0.0149651	0.344098	0.0694095	0.159816	0.0288205	0.226924	0.140727	0.250304	0.0685657	0.00261495	0.0924183	0.297855	0.00542095	0.0436184	0.0677783	0.0807001	0.161845	0.0271401	0.203047	0.0565742	0.0689018	0.014278	0.0083762	0.0141783	0.0157085	0.246027	0.0693228	0.0263672	0.0191245	0.194935	0.0738304	0.00377978	0.158111	0.251095	0.615271	1.05922	2.07441	4	5.996396
26000	-3270.616	-3306.39	35.77417	2	1.947044	0.12982	0.0616389	0.043771	0.00254715	0.00414605	0.537222	0.0253137	0.0190161	0.0953004	0.0471779	0.0136612	0.0424456	0.0445982	0.0892262	0.0488275	0.0598932	0.0209838	0.0346056	0.0300096	0.0325783	0.0264773	0.00948004	0.0961686	0.0282897	0.0349172	0.00898354	0.0174478	0.0194417	0.175731	0.0607797	0.0275557	0.0166443	0.0286982	0.00342312	0.0360042	0.0376417	0.0251471	0.10462	0.0397825	0.0294571	0.11837	0.0642589	0.393246	0.018224	0.0325758	0.149341	0.107317	0.0482462	0.0590393	0.149043	0.0153002	0.255588	0.334394	0.190393	0.0590148	0.0067844	0.165133	0.196774	0.0247935	0.130154	0.0423394	0.195255	0.1139	0.158604	0.160218	0.0246341	0.032589	0.222654	0.0191664	0.0125866	0.0337547	0.111616	0.010523	0.0192511	0.146009	0.1656	0.0609104	0.0527944	0.114576	0.28687	0.649262	1.06861	1.99526	4	6.424444
27000	-3269.054	-3308.99	39.93607	2	0.9711542	0.101252	0.0196033	0.0340187	0.0751128	0.0469737	0.617866	0.029097	0.0256411	0.130835	0.0536813	0.00284243	0.000406871	0.0212773	0.0415574	0.0214418	0.0529104	0.00277074	0.0544614	0.0366561	0.0360008	0.0205413	0.00990863	0.0684488	0.0646288	0.0316348	0.00725874	0.0287022	0.010017	0.191217	0.00532292	0.0336666	0.0098393	0.0133736	0.0228357	0.0220323	0.00383222	0.00483424	0.0833535	0.0171093	0.0450564	0.0771257	0.0893304	0.13572	0.0598029	0.0120989	0.174827	0.0724493	0.160103	0.0208959	0.158897	0.0262839	0.259705	0.167314	0.116505	0.0411452	0.00179541	0.130316	0.216131	0.04266	0.0496595	0.294717	0.0616811	0.124016	0.0333043	0.142413	0.08256	0.0783184	0.319637	0.0300436	0.070821	0.0365936	0.116912	0.00769146	0.0176666	0.0372868	0.317861	0.0601951	0.0191787	0.139336	0.131163	0.467906	0.995051	2.40588	4	6.101018
28000	-3284.605	-3325.305	40.70008	2	1.869097	0.138817	0.0220566	0.0218271	0.0112383	0.0254638	0.603961	0.0134439	0.0211715	0.120855	0.0969043	0.117686	0.0175869	0.0361361	0.0500301	0.0481274	0.0545712	0.0125318	0.041958	0.0332315	0.0367597	0.0394246	0.00498942	0.082298	0.041296	0.0298092	0.00872427	0.0470638	0.00565723	0.125905	0.0362102	0.0123067	0.0162274	0.0117996	0.0354008	0.00626054	0.000238487	0.0599618	0.0652276	0.0157707	0.0463999	0.107202	0.0434769	0.112598	0.0194882	0.063028	0.0281601	0.0713276	0.0409055	0.0419533	0.182103	0.0723851	0.264593	0.331609	0.0247656	0.0272398	0.0609942	0.0794674	0.232611	0.0637091	0.018624	0.184694	0.00730429	0.202321	0.174104	0.0857938	0.0558548	0.0165789	0.428085	0.0218131	0.0327159	0.0172526	0.166283	0.00219511	0.113863	0.0250779	0.394511	0.00846608	0.00978025	0.119055	0.277132	0.64033	1.06634	2.0162	4	6.167318
29000	-3263.057	-3301.686	38.62868	2	1.527676	0.168273	0.0301438	0.00160166	0.0742566	0.00539925	0.570186	0.0150218	0.0192952	0.083709	0.0334218	0.0144358	0.0122429	0.00875096	0.0648912	0.0819972	0.0832792	0.00872948	0.000258659	0.0466384	0.00248774	0.042697	0.00869189	0.106447	0.0383965	0.0299216	0.0204339	0.0271821	0.0101077	0.0953513	0.0191967	0.0123952	0.0039188	0.0176047	0.0191392	0.054176	0.00973732	0.0167837	0.0886088	0.0116407	0.035716	0.0588868	0.0399351	0.20633	0.144004	0.0376682	0.166326	0.00540343	0.00943175	0.0142433	0.288467	0.0151522	0.274592	0.354598	0.0119635	0.0112061	0.0651433	0.0930581	0.282525	0.0609871	0.0840899	0.140367	0.0804172	0.18576	0.0646082	0.171822	0.0122357	0.0270451	0.037497	0.0195686	0.0416591	0.0103496	0.202378	0.101771	0.103076	0.163354	0.244589	0.0107355	0.0174578	0.16124	0.229566	0.593099	1.05201	2.12533	4	6.013109
30000	-3269.981	-3307.258	37.27757	2	0.9449218	0.128176	0.01978	0.0215119	0.0782343	0.00559621	0.458525	0.0692529	0.000788222	0.14461	0.0626515	0.018305	0.0331751	0.052091	0.0681652	0.0162223	0.062222	0.0293572	0.038526	0.0589447	0.0234707	0.0195303	0.0289223	0.0937101	0.00699545	0.0286186	0.00653102	0.0213579	0.00542314	0.141927	0.0578857	0.0255739	0.0208746	0.0218828	0.0265347	0.0778059	0.0128652	0.0448897	0.0708859	0.0253585	0.033585	0.107797	0.0561109	0.154818	0.322941	0.125386	0.0761518	0.00607068	0.0524514	0.0143079	0.15911	0.0143582	0.24096	0.143946	0.0987314	0.0425918	0.398078	0.0949315	0.232873	0.037674	0.387203	0.315451	0.00711378	0.0810609	0.0269847	0.204944	0.0551464	0.0334051	0.000465931	0.0341341	0.0240649	0.00396512	0.281297	0.00675592	0.0162561	0.0422621	0.197018	0.0820916	0.00950115	0.130915	0.125837	0.459547	0.990239	2.42438	4	6.480087
31000	-3283.645	-3314.099	30.45401	2	1.408252	0.180982	0.0366572	0.0154207	0.0308201	0.0745682	0.373537	0.00375801	0.0493665	0.110882	0.0236346	0.0332475	0.00143697	0.0408639	0.0362736	0.0925941	0.0577345	0.0580165	0.0128555	0.0209521	0.03688	0.0880033	0.0101611	0.116983	0.0278589	0.0360713	0.0123144	0.0376153	0.0116159	0.236326	0.044021	0.0218751	0.00975958	0.0148417	0.0104175	0.100124	0.0100386	0.0172119	0.156961	0.00460315	0.0385497	0.139678	0.0139705	0.302683	0.0146122	0.0843867	0.0911438	0.0505046	0.2407	0.0445964	0.191962	0.00444931	0.0985384	0.220961	0.033929	0.079945	0.144118	0.0866271	0.256799	0.0557488	0.194293	0.219205	0.161807	0.107399	0.0987816	0.42728	0.0221709	0.13987	0.0795203	0.0476527	0.018769	0.0516251	0.173084	0.147058	0.0120706	0.0572112	0.164501	0.0970364	0.029254	0.166544	0.210795	0.572537	1.04455	2.17212	4	6.86632
32000	-3280.307	-3324.996	44.68922	2	1.502261	0.101157	0.0127687	0.00405534	0.0431635	0.0152655	0.288385	0.0216336	0.0152915	0.126567	0.0269656	0.0569154	0.00394698	0.00718159	0.0344703	0.0268991	0.111169	0.0312031	0.0362269	0.0160495	0.0258492	0.0163049	0.0124306	0.0613335	0.0133916	0.0330096	0.0154435	0.0430289	0.033396	0.362692	0.0568048	0.0284218	0.0161819	0.0237683	0.0407433	0.0172839	0.0262803	0.0269238	0.0716433	0.0212133	0.0158528	0.105003	0.0510876	0.176299	0.24654	0.0135543	0.0901355	0.00771613	0.09351	0.0458631	0.0775116	0.0170813	0.111004	0.142391	0.0338648	0.135099	0.0723859	0.0610226	0.00227096	0.0649203	0.233931	0.298452	0.00054849	0.105767	0.0155196	0.409046	0.0197307	0.144897	0.00733179	0.0484684	0.0189827	0.0646836	0.187627	0.00482482	0.014052	0.226502	0.07394	0.0145289	0.00713275	0.128239	0.225672	0.588932	1.05055	2.13484	4	5.512777
33000	-3272.196	-3314.223	42.02642	2	1.27549	0.0358634	0.0798047	0.00903536	0.0502755	0.0809903	0.462414	0.0124489	0.00847153	0.120292	0.0557208	0.00465827	0.015521	0.00545666	0.0337713	0.0283395	0.0905349	0.0112629	0.0314042	0.030295	0.0233694	0.042664	0.00976138	0.0881869	0.021848	0.0160103	0.000410732	0.0522545	0.0543996	0.207312	0.0557579	0.0184754	0.0311739	0.0113469	0.0231256	0.0979757	0.0217617	0.012698	0.108634	0.0152974	0.0374746	0.11017	0.0896262	0.234929	0.268634	0.0696895	0.150306	0.0744346	0.00489159	0.00786678	0.297129	0.0432645	0.255134	0.0728365	0.0093251	0.095492	0.0119505	0.115324	0.000648732	0.0607869	0.446059	0.197772	0.0406751	0.119273	0.0444531	0.0554491	0.0839929	0.117659	0.142731	0.0221528	0.0402741	0.0234549	0.185311	0.0443947	0.0688268	0.13707	0.173858	0.0195323	0.0222138	0.104229	0.188467	0.546355	1.03398	2.2312	4	6.17832
34000	-3266.296	-3306.061	39.76495	2	1.469141	0.10676	0.0138477	0.0170146	0.0749841	0.026039	0.419378	0.00639441	0.00500201	0.151778	0.0201281	0.0135736	0.00830154	0.00361068	0.0421475	0.0665033	0.0133636	0.0108588	0.0368941	0.0241383	0.00877418	0.0335885	0.0100286	0.091687	0.0344542	0.0366296	0.0170197	0.0656893	0.00904529	0.161884	0.0553304	0.0480668	0.0116832	0.0152422	0.0177244	0.0543801	0.0087059	0.00348307	0.0955816	0.0214855	0.0261621	0.0731485	0.0121815	0.301987	0.374375	0.0775475	0.226737	0.0104546	0.17788	0.0144599	0.147037	0.0162024	0.180886	0.355499	0.00355143	0.0949053	0.0567444	0.120501	0.0551695	0.00714108	0.338411	0.238886	0.0652349	0.170776	0.0193655	0.112142	0.00680699	0.163602	0.106119	0.0453451	0.0518297	0.0773196	0.0150636	0.0435061	0.0153926	0.240111	0.00151359	0.0348547	0.000118394	0.108225	0.220516	0.583338	1.04856	2.14759	4	6.048395
35000	-3276.811	-3315.091	38.27985	2	1.254202	0.1239	0.107791	0.0181711	0.214089	0.1102	0.439607	0.0331744	0.00457084	0.142653	0.038045	0.041858	0.0625958	0.0354219	0.0121554	0.0698997	0.00353479	0.0414439	0.0244865	0.0578993	0.0107207	0.0786808	0.00182492	0.056945	0.017623	0.0311833	0.0228317	0.0126741	0.0112114	0.154946	0.0198586	0.0115074	0.0302652	0.00949091	0.0102045	0.0377899	0.0154263	0.0738344	0.0836177	0.00563588	0.0412934	0.0596795	0.330171	0.101482	0.308142	0.146597	0.0499583	0.0057316	0.517611	0.0379543	0.0801002	0.022749	0.379911	0.0569403	0.0204844	0.0287427	0.00681548	0.132846	0.0873744	0.142039	0.142316	0.02453	0.0177062	0.122996	0.0193734	0.050116	0.0525874	0.0815936	0.0294743	0.00723665	0.0217686	0.0491728	0.128379	0.108385	0.0267012	0.0395066	0.293752	0.00998936	0.0412356	0.199044	0.184738	0.541778	1.03201	2.24147	4	6.300257
36000	-3260.803	-3305.967	45.1633	2	1.236965	0.131922	0.0437366	0.0967166	0.0596468	0.0245201	0.463046	0.0126578	0.0497953	0.0537473	0.0483273	0.000134785	0.0185546	0.0091686	0.0985396	0.0576837	0.14317	0.0337364	0.0255651	0.0124702	0.0125008	0.0923853	0.00691776	0.0591451	0.0243459	0.039118	0.0226359	0.0540796	0.00157541	0.138742	0.0166797	0.0201452	0.0154218	0.00948476	0.0222957	0.0609801	0.0142612	0.0295573	0.098328	0.0139732	0.0207071	0.10354	0.00675133	0.120161	0.229175	0.127024	0.132466	0.0042818	0.242587	0.00532746	0.314788	0.0577723	0.127168	0.118227	0.0744482	0.0156941	0.0200068	0.0843359	0.0982857	0.0138855	0.192859	0.0414079	0.223405	0.113551	0.198507	0.0373314	0.108097	0.0552391	0.0280625	0.0117256	0.00544756	0.0226316	0.201018	0.0322841	0.0424742	0.127894	0.024371	0.00929393	0.0252083	0.122586	0.181688	0.537988	1.03035	2.24997	4	5.675738
37000	-3279.704	-3321.657	41.95312	2	1.166398	0.12961	0.0013852	0.00718581	0.0945478	0.0480715	0.302145	0.012121	0.0182476	0.0914558	0.0147843	0.0276594	0.000774664	0.0183821	0.0238235	0.0772456	0.015564	0.0193988	0.0315063	0.0334143	0.00233037	0.0396394	0.0195724	0.0794584	0.0365977	0.0517686	0.00962572	0.0629319	0.0116839	0.0451215	0.0232482	0.0288107	0.0217428	0.0197856	0.00669538	0.00448314	0.011341	0.0748095	0.0755134	0.0181449	0.0473318	0.13007	0.198787	0.0668355	0.20167	0.134225	0.139684	0.0160065	0.182209	0.0165629	0.0258442	0.00609291	0.109856	0.0716117	0.0486819	0.0424567	0.0525909	0.0676719	0.0148121	0.0653301	0.256667	0.024986	0.387279	0.104216	0.392833	0.161079	0.118748	0.25873	0.0918467	0.00944268	0.0278799	0.0357009	0.0362084	0.0173253	0.000809387	0.0320572	0.034408	0.0538522	0.036451	0.153723	0.168911	0.521628	1.0229	2.28656	4	5.483201
38000	-3290.241	-3327.585	37.34403	2	1.669912	0.151022	0.0502617	0.0632296	0.0663524	0.0435677	0.49455	0.00194771	0.0201453	0.0888311	0.00229955	0.0990122	0.00114404	0.00665181	0.0928087	0.0203568	0.0125109	0.0108293	0.0224815	0.0312988	0.0177161	0.0683979	0.0270425	0.127144	0.0421237	0.012147	0.0100073	0.0655579	0.0109511	0.0630257	0.0231821	0.092662	0.00674484	0.0300548	0.0175128	0.00595453	0.0254757	0.0462611	0.0854796	0.0211279	0.0520468	0.104755	0.15633	0.173991	0.109758	0.289769	0.271898	0.0704483	0.0519753	0.0209061	0.297461	0.0873861	0.114423	0.0164107	0.00934323	0.00929763	0.028031	0.116681	0.11095	0.0934371	0.166982	0.0469081	0.375568	0.169771	0.117561	0.0513261	0.0420466	0.258456	0.24826	0.0777887	0.0326337	0.0108038	0.104091	0.0313834	0.0581319	0.0697488	0.0695496	0.0658379	0.00744699	0.150444	0.250418	0.614594	1.05902	2.07597	4	6.417908
39000	-3271.09	-3305.56	34.47039	2	1.301216	0.122863	0.021542	0.0115058	0.13908	0.0288004	0.617891	0.0070197	0.0237217	0.0841829	0.000802568	0.083622	0.00982382	0.0419265	0.0435236	0.0631987	0.0545544	0.00449858	0.000376161	0.0480049	0.0231684	0.0046652	0.0135024	0.0986172	0.0511444	0.0362282	0.0206991	0.0240791	0.00873849	0.204091	0.0241708	0.0254445	0.00256926	0.0152755	0.0108635	0.0332376	0.0088319	0.0601664	0.107742	0.0053012	0.0295516	0.0511567	0.125478	0.040515	0.0336255	0.449323	0.222443	0.0508381	0.104435	0.0133657	0.123492	0.0276703	0.0700872	0.0171583	0.0145227	0.0230835	0.0175128	0.0867616	0.0161173	0.0500485	0.231653	0.0416476	0.420111	0.097091	0.308676	0.167931	0.0434013	0.0976261	0.474655	0.0163086	0.00847661	0.0104616	0.178641	0.0495151	0.00880745	0.0580128	0.250845	0.0506515	0.0337058	0.130652	0.192918	0.551737	1.03625	2.21909	4	6.431528
40000	-3273.547	-3312.753	39.20511	2	1.205786	0.122612	0.0256217	0.0378855	0.0469246	0.00512736	0.423492	0.0262555	0.0186243	0.21737	0.0197929	0.0528618	0.0701999	0.00156846	0.0561626	0.0330196	0.254619	0.00102082	0.0225224	0.0248899	0.0667289	0.0629454	0.00176109	0.0987989	0.0306271	0.0444181	0.00594171	0.00809162	0.017818	0.119077	0.0130711	0.00316281	0.0132104	0.012302	0.0203542	0.022708	0.0343258	0.058358	0.0749352	0.012876	0.029326	0.0923095	0.0750846	0.408746	0.175818	0.0853086	0.186693	0.0266296	0.0137962	0.0289321	0.171452	0.0181209	0.177846	0.0156435	0.0171977	0.0539534	0.0244165	0.130448	0.0256753	0.148541	0.278935	0.0648286	0.187142	0.180801	0.0877749	0.157385	0.0227499	0.299363	0.25348	0.0171047	0.00827262	0.00390281	0.11897	0.00184163	0.0154135	0.0385438	0.173525	0.0387777	0.0274616	0.111801	0.1761	0.530931	1.0272	2.26577	4	6.176091
41000	-3276.262	-3310.562	34.30031	2	0.985942	0.166238	0.00833474	0.0267525	0.0560493	0.0505191	0.511861	0.0206441	0.000792852	0.0952461	0.035631	0.00828002	0.0105351	0.0064041	0.043703	0.065007	0.0585847	0.017998	0.0113278	0.037917	0.0136481	0.0423184	0.00147239	0.0803148	0.0192425	0.0287418	0.018942	0.0381939	0.0224626	0.143185	0.0445463	0.01388	0.0104525	0.0229403	0.0690171	0.0100944	0.0289647	0.0208143	0.113531	0.0248073	0.0432828	0.0939295	0.0023117	0.297981	0.0604399	0.156086	0.211214	0.0024896	0.0898763	0.0116097	0.511426	0.0247079	0.167631	0.147223	0.145423	0.0362583	0.247295	0.0506951	0.413988	0.0205671	0.229766	0.00854526	0.217373	0.156419	0.115671	0.0749967	0.0493821	0.262117	0.147474	0.0293287	0.0131545	0.0128799	0.142295	0.0912466	0.0264291	0.0371104	0.0792195	0.0465647	0.0081834	0.137972	0.13414	0.472485	0.997631	2.39574	4	6.619957
42000	-3260.333	-3301.174	40.84096	2	0.8549791	0.140591	0.0241483	0.00193042	0.0715467	0.00313964	0.721043	0.0121749	0.062533	0.0701223	0.0303695	0.0253886	0.000418604	0.000384067	0.0301309	0.111059	0.0413322	0.0626306	0.0308427	0.0283648	0.00197695	0.0618891	0.00737998	0.0708914	0.0125362	0.0463827	0.00669938	0.00599273	0.00034735	0.233739	0.0577051	0.019999	0.0309202	0.00632399	0.0216066	0.0592191	0.00859145	0.0238276	0.0991635	0.0145982	0.0226263	0.0918259	0.0176687	0.0965273	0.226324	0.0649682	0.31815	0.0452785	0.0551964	0.0187331	0.173349	0.0126941	0.205948	0.602946	0.201151	0.0175213	0.0738546	0.0913404	0.169991	0.0172582	0.0715629	0.0173114	0.212674	0.128238	0.0228311	0.0795637	0.117003	0.194665	0.00367759	0.0396083	0.025645	0.0165893	0.283975	0.00360572	0.00558244	0.0048832	0.109208	0.0738413	0.034256	0.17166	0.107192	0.428362	0.971097	2.49335	4	6.397672
43000	-3258.537	-3300.581	42.04452	2	2.187404	0.156796	0.0326207	0.0443548	0.0479944	0.0346341	0.473337	0.00777661	0.0124425	0.0828963	0.0158778	0.0413092	0.00419105	0.000100827	0.0368705	0.0552367	0.091201	0.0472621	0.0332863	0.0434485	0.0443102	0.0378108	0.0199428	0.0693386	0.0110433	0.0284022	0.0095937	0.0259975	0.00547437	0.104106	0.0533196	0.02049	0.0184798	0.00684742	0.02305	0.0823315	0.0168182	0.0512838	0.0926698	0.0192132	0.0238536	0.0764472	0.0281301	0.0142041	0.108053	0.0459927	0.43364	0.0250562	0.140268	0.0141289	0.410033	0.0255697	0.0508353	0.0219597	0.0601929	0.095461	0.0654785	0.0475486	0.214161	0.0451084	0.20936	0.0641253	0.0840145	0.135262	0.00685473	0.0532824	0.0916052	0.217294	0.0399126	0.0433699	0.00855713	0.0193587	0.31396	0.000785169	0.0255984	0.053689	0.103848	0.0610746	0.0240034	0.135216	0.314664	0.673569	1.07404	1.93773	4	5.639452
44000	-3283.163	-3314.454	31.29059	2	1.31854	0.0966373	0.0296852	0.0216199	0.0999017	0.0492214	0.551845	0.0384457	0.0204294	0.172763	0.0225827	0.00465885	0.0366386	0.0011554	0.0260365	0.150048	0.0854523	0.0654274	0.0265329	0.0912187	0.0557979	0.0800348	0.00818046	0.197998	0.0559444	0.0345842	0.00627762	0.0336435	0.0252538	0.227283	0.0275683	0.0108377	0.0130111	0.0110816	0.0158875	0.0551424	0.00410947	0.0196791	0.147683	0.00469966	0.029377	0.0783021	0.129359	0.126286	0.121692	0.0213141	0.0449974	0.112337	0.124729	0.0306834	0.0537842	0.0352927	0.0925838	0.384422	0.256121	0.0654583	0.131602	0.159239	0.020907	0.0196246	0.121424	0.00144492	0.336303	0.113332	0.00478277	0.198863	0.0632678	0.102448	0.279273	0.0110985	0.0114641	0.0973132	0.302479	0.000606084	0.0274641	0.0161382	0.119197	0.063278	0.0373182	0.232121	0.195882	0.555274	1.03771	2.21113	4	6.802725
45000	-3277.04	-3318.884	41.84335	2	1.08845	0.141819	0.0403416	0.079822	0.0490408	0.000947086	0.357891	0.00993216	0.0402885	0.0648495	0.0448222	0.00338173	0.0202445	0.00530315	0.019594	0.0328659	0.094612	0.00323718	0.00162242	0.0286489	0.0327554	0.0542696	0.00555951	0.0991649	0.0097743	0.0666318	0.0168712	0.00497415	0.0118504	0.0147077	0.0665225	0.016739	0.0109715	0.0168974	0.0345841	0.0494032	0.000384088	0.0386513	0.0791835	0.0181978	0.0419324	0.0962762	0.144071	0.123654	0.0920581	0.0441358	0.105227	0.0127193	0.190536	0.0137518	0.0366086	0.0466487	0.152062	0.189422	0.200267	0.0745653	0.119198	0.0904367	0.0405217	0.122935	0.120442	0.0354398	0.0611458	0.181175	0.0432041	0.192306	0.0935323	0.087429	0.24598	0.0191664	0.00931858	0.107034	0.192112	0.282831	0.074699	0.0152049	0.0871817	0.0206923	0.0246623	0.172464	0.154256	0.501813	1.01324	2.33069	4	5.690402
