Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
351000	-1673.611	-1697.462	23.8512	10	0.9649454	0.00516659	0.0263481	0.103732	0.0203572	0.0257767	0.0229036	0.160195	0.0224071	0.0265469	0.170835	0.06299	0.0424899	0.00368647	0.0351845	0.00919842	0.0034545	0.00722922	0.00938448	0.0116103	0.0180074	0.0269513	0.0359155	0.00385094	0.0202402	0.00407902	0.0112605	0.0606238	0.00848426	0.0129628	0.0172388	0.00253248	0.0711098	0.0702343	0.0189445	0.012732	0.0327805	0.0271359	0.12854	0.00120371	0.000905097	0.0410322	0.00916956	0.0618404	0.126619	0.0215044	0.0120554	0.000272195	0.0325006	0.00187811	0.0262629	0.0335847	0.102613	0.00341608	0.0468038	0.0866149	0.0653144	0.0404278	0.00324641	0.00478492	0.0256096	0.000565323	0.0113447	0.0328953	0.236661	0.000679855	0.0224181	0.0408083	0.0139203	0.0157962	0.0813946	0.0334429	0.0982557	0.0494229	0.0792759	0.113435	0.260314	0.040853	0.0903912	0.0430431	0.0547778	0.0894626	0.0192249	0.0181715	0.0320366	0.0619864	0.222443	0.00223948	0.0833987	0.183458	0.0331589	0.0124867	0.0235691	0.0868773	0.0847415	0.138002	0.0499755	0.138177	0.0468752	0.148336	0.0607527	0.110529	0.00289077	0.0149393	0.0727848	0.0293129	0.138258	0.0702252	0.0726272	0.109538	0.0577776	0.0023917	0.0943138	0.00018602	0.0292391	0.0135496	0.0687782	0.0617013	0.078022	0.11294	0.144375	0.0207967	0.0969595	0.0296267	0.330227	0.0657833	0.143609	0.0680309	0.135046	0.0197096	0.0534185	0.0335663	0.129043	0.0103856	0.129908	0.465956	0.99394	2.4102	5	7.376428
352000	-1686.164	-1702.866	16.70138	10	1.236404	0.00672673	0.00358156	0.182361	0.0943126	0.0259079	0.0140395	0.127412	0.0889723	0.0231837	0.127471	0.004972	0.00893315	0.00619251	0.0235221	0.014044	0.026499	0.0224374	0.0142299	0.00212765	0.0138707	0.0290623	0.0597484	0.0276696	0.00268324	0.00668138	0.0160837	0.072134	0.00690874	0.0174222	0.0177965	0.0750467	0.0209281	0.121136	0.0370243	0.0315847	0.00110882	0.0168305	0.138768	0.033587	0.00887689	0.0149644	0.00675215	0.0844146	0.0636072	0.050509	0.0164569	0.000247602	0.0430531	0.0616952	0.00837133	0.0251041	0.0919321	0.00126918	0.0482626	0.0337636	0.0464697	0.0263218	0.00733458	0.01723	0.0511772	0.00201447	0.0419666	0.139668	0.210147	0.0175552	0.0079626	0.00613431	0.0115822	0.0934665	0.0471535	0.0277173	0.0552695	0.0728114	0.016762	0.0646448	0.300687	0.0088258	0.0531732	0.0121782	0.128668	0.118704	0.0591463	0.0233482	0.0436208	0.0478763	0.00514539	0.0115275	0.065907	0.227586	0.0657603	0.0801603	0.000750977	0.112613	0.10521	0.167561	0.0546072	0.0969083	0.0273053	0.0544805	0.0652832	0.0162315	0.0127479	0.00637311	0.0329486	0.1943	0.118503	0.0595502	0.312562	0.103024	0.0443486	0.0540507	0.236802	0.0178783	0.0569507	0.00657368	0.0575453	0.0988625	0.0613703	0.134331	0.00948086	0.0269534	0.00920408	0.0629835	0.0615683	0.139536	0.0434273	0.0120126	0.103713	0.11395	0.00707189	0.0473776	0.147232	0.173887	0.181588	0.537863	1.0303	2.25025	5	7.606057
353000	-1728.043	-1721.645	-6.39829	2	0.8434057	0.0173492	0.0172061	0.124365	0.012419	0.0045544	0.0505272	0.146059	0.0549092	0.11316	0.259035	0.162627	0.00260178	0.109267	0.0287668	0.0288337	0.00384087	0.0151706	0.0184831	0.0281149	0.0230023	0.0104962	0.0520339	0.0142941	0.00420955	0.0151573	0.0173644	0.070953	0.00911359	0.0023025	0.0170288	0.00105931	0.041609	0.0569756	0.133263	0.0573361	0.0185668	0.0115053	0.122446	0.0037097	0.00492776	0.0154879	0.0576533	0.122184	0.064157	0.0169975	0.0180319	0.00359303	0.0478606	0.0556398	0.00237363	0.0316959	0.0214911	0.140962	0.0127182	0.0509437	0.106639	0.0673798	0.00163616	0.0154165	0.0348365	0.0384725	0.0287307	0.101043	0.151793	0.0412524	0.0330957	0.0258229	0.00218806	0.0567236	0.0518798	0.0481233	0.0438989	0.305242	0.150255	0.0305029	0.333612	0.0115102	0.0949722	0.107998	0.0179233	0.0782012	0.000198582	0.00198735	0.0124598	7.6793e-05	0.020461	0.0664266	0.0998095	0.150011	0.0488677	0.00246491	0.0265124	0.0232525	0.0335547	0.156205	0.0827329	0.0112967	0.0358157	0.0232695	0.0603766	0.014888	0.0887346	0.000712679	0.0714211	0.013729	0.140421	0.0677578	0.506183	0.10504	0.0359159	0.0660958	0.081671	0.0497146	0.064703	0.0343568	0.10421	0.0318709	0.0350465	0.045159	0.309939	0.111337	0.11887	0.00922931	0.235921	0.0142464	0.117963	0.0510304	0.09699	0.0330991	0.0677863	0.0276015	0.192247	0.0510132	0.104756	0.42404	0.968293	2.50291	4	8.376263
354000	-1704.889	-1704.639	-0.2493194	2	0.936332	0.00452965	0.0010298	0.013256	0.0184629	0.0109974	0.026834	0.126591	0.0788921	0.0928432	0.129753	0.00292316	0.0691618	0.0260296	0.00873155	0.0263785	0.025664	0.0106346	0.00263151	0.0420622	0.0435471	0.0163823	0.0162804	0.00182053	0.00819523	0.0720604	0.0101304	0.0651264	0.00419363	0.109409	0.00312488	0.0240702	0.21356	0.133962	0.0426457	0.0329412	0.00204417	0.0559507	0.126362	0.0269463	0.0346866	0.00488009	0.0481295	0.15267	0.100118	0.00351737	0.0064835	0.0195117	0.110157	0.0266663	0.028824	0.00424877	0.0516967	0.019443	0.0157613	0.0156263	0.00883008	0.0255212	0.0049898	0.0035205	0.0573368	0.00220741	0.0735964	0.0439583	0.445565	0.00889608	0.0273095	0.0169004	0.0135783	0.0665244	0.197184	0.130524	0.157206	0.232137	0.00428586	0.128456	0.395333	0.000747387	0.0602737	0.01038	0.357582	0.0380574	0.0697687	0.00670152	0.0396304	0.0191304	0.00372401	0.0268105	0.0176385	0.21085	0.0204157	0.0336443	0.0189376	0.00818756	0.00920881	0.119439	0.0821636	0.0598167	0.0474936	0.00141558	0.0852255	0.0345082	0.114975	0.00593465	0.0457189	0.143582	0.101125	0.0773455	0.0177776	0.179507	0.0939221	0.070533	0.184968	0.206513	0.0361204	0.0120799	0.032161	0.0151393	0.035643	0.137341	0.0321546	0.0126554	0.00731212	0.0992428	0.0745915	0.00633871	0.0644132	0.0370668	0.0535461	0.00984451	0.138212	0.0490476	0.0794273	0.0435325	0.124082	0.456741	0.988594	2.43058	4	8.011962
355000	-1727.011	-1716.111	-10.89956	2	0.7353953	0.00765027	0.0721457	0.0248205	0.030464	0.0335635	0.118095	0.223287	0.0451908	0.080126	0.177235	0.0389398	0.0277224	0.0400081	0.0943352	0.0262167	0.00309697	0.00701967	0.00634348	0.0319073	0.0216444	0.00119516	0.0156893	0.0125107	0.0175508	0.00350424	0.01045	0.0270246	0.0213582	0.14718	0.0639483	0.0177127	0.362406	0.0128403	0.0691896	0.000975816	0.0692967	0.0114062	0.0564593	0.0136272	0.0542639	0.0352373	0.00127841	0.0769823	0.207471	0.0116112	0.0122449	0.00459171	0.0689912	0.0428183	0.0267927	0.0030232	0.0216963	0.0203937	0.023725	0.00908994	0.0312149	0.0201704	0.00135829	0.00780548	0.0673016	0.00298222	0.0237181	0.0583603	0.0367486	0.00948166	0.00265974	0.00245816	0.0565031	0.0286234	0.198623	0.0946078	0.00862992	0.152864	0.00165339	0.096336	0.435505	0.114186	0.0342945	0.0118554	0.31476	0.0144709	0.0978793	0.0185379	0.0510664	0.00428301	0.131624	0.13681	0.0189081	0.080484	0.119247	0.0228044	0.057729	0.0997812	0.0150538	0.317433	0.0558563	0.0199506	0.0540233	0.0903969	0.0551895	0.253588	0.00717323	0.0986147	0.0761251	0.0511255	0.216242	0.253432	0.020359	0.0440862	0.054172	0.0179277	0.117481	0.0655818	0.0120825	0.0159209	0.229444	0.0495074	0.235954	0.176645	0.163004	0.0354205	0.00312847	0.166808	0.018834	0.0201014	0.0734458	0.0124686	0.0354679	0.144641	0.140258	0.0211974	0.112473	0.071932	0.0817591	0.379763	0.93731	2.60117	4	8.953221
356000	-1725.172	-1720.844	-4.328143	2	1.185514	6.28771e-05	0.0199382	0.207311	0.018143	0.00514185	0.0560614	0.0899281	0.0464255	0.0794739	0.116928	0.00452362	0.0608698	0.00417598	0.0258975	0.0314283	0.00912894	0.00272484	0.0483358	0.0267706	0.0550356	0.0124686	0.024704	0.043037	0.00221672	0.0211761	0.00234241	0.0554938	0.0328175	0.0638223	0.0369259	0.0431545	0.0884369	0.0872787	0.045397	0.0973997	0.00815975	0.0392981	0.188034	0.00359865	0.0101302	0.0103774	0.0311313	0.0246508	0.0304259	0.0120002	0.00860651	0.00312277	0.022288	0.0772835	0.0717674	0.00989156	0.0541823	0.0115255	0.082931	0.0519761	0.0455895	0.0149437	0.0112228	0.0248876	0.0293248	0.00500269	0.0671622	0.264205	0.273732	0.00771922	0.0113671	0.00867022	0.0101191	0.249668	0.0055163	0.107998	0.0438721	0.115877	0.109351	0.0524253	0.29276	0.364373	0.111639	0.00489523	0.077294	0.0572864	0.310274	0.0264176	0.0204206	0.0152035	0.161555	0.0527314	0.0827833	0.0408011	0.0394844	0.00843806	0.0774225	0.154086	0.0202434	0.103845	0.0377981	0.0749859	0.118916	0.04906	0.0748229	0.0327579	0.0512761	0.0568922	0.0032713	0.0697795	0.206729	0.0185232	0.0515196	0.0416263	0.0263883	0.112856	0.00417857	0.133563	0.0530429	0.0590695	0.0193932	0.174562	0.0101014	0.231923	0.080776	0.00460173	0.00689645	0.0615789	0.0336789	0.0125701	0.0152748	0.00318088	0.0366292	0.0406767	0.0541765	0.00175411	0.12992	0.0358785	0.172418	0.526199	1.02503	2.27635	4	8.027592
357000	-1710.585	-1713.711	3.126387	2	0.5449498	0.00599225	0.00489251	0.00656361	0.0127741	0.0563802	0.0425684	0.0550231	0.137921	0.0666744	0.207729	0.12578	0.081876	0.00483734	0.0292303	0.0386355	0.0392131	0.02656	0.00543039	0.0182219	0.00203819	0.0201738	0.0356475	0.0628241	0.0271168	0.0100064	0.041412	0.0224971	0.0375927	0.0148783	0.0168723	0.0176674	0.145373	0.0196536	0.0964059	0.0102347	0.0105954	0.0240585	0.205641	0.0100636	0.0141258	0.020688	0.01372	0.129952	0.0867518	0.0219909	0.0137117	0.0109216	0.0123548	0.0649926	0.00539553	0.0154124	0.0310122	0.00896371	0.0170896	0.0492919	0.142238	0.025871	0.00301232	0.00226315	0.0699308	0.0250766	0.0362576	0.0600408	0.243355	0.00516618	0.00282068	0.00554546	0.03206	0.0352965	0.0287115	0.0370201	0.106579	0.0706995	0.0255832	0.0149243	0.356118	0.0392818	0.163682	0.0646794	0.0915537	0.0560833	0.00482577	0.162896	0.000593837	0.00580938	0.00598537	0.0477693	0.0171711	0.0280955	0.152128	0.0325707	0.0698593	0.0761479	0.0346404	0.18862	0.0146706	0.0364924	0.00388021	0.0876284	0.0537031	0.022612	0.516504	0.0160838	0.173941	0.00422683	0.102315	0.00130648	0.0476843	0.0023799	0.079367	0.0431803	0.13923	0.00665251	0.0197387	0.064793	0.0234356	0.123908	0.0371227	0.0681263	0.0426296	0.0194107	0.00373217	0.160457	0.107901	0.0612174	0.0201899	0.0969358	0.105637	0.0296907	0.075406	0.0280018	0.0516603	0.104023	0.0419917	0.280251	0.850407	2.82735	4	7.480265
358000	-1717.475	-1717.796	0.3211632	2	1.056151	0.00528872	0.00617788	0.0508436	0.00482757	0.0269374	0.0317343	0.0907548	0.0624709	0.141543	0.0363774	0.0156507	0.00431303	0.00452721	0.0221628	0.00092779	0.000870077	0.00213021	0.0252396	0.065043	0.0495019	0.0280355	0.0123118	0.0123031	0.0064416	0.0126694	0.0663264	0.0485598	0.00293448	0.164506	0.0512002	0.00208222	0.0820309	0.0508435	0.0805	0.0485788	0.000915785	0.0332728	0.0866948	0.0378951	0.0752042	0.00606505	0.0517567	0.0222684	0.141736	0.0306207	0.0132358	0.0078215	0.0990501	0.0397915	0.0810873	0.0208614	0.0163585	0.00644204	0.0724383	0.073809	0.0332615	0.0282404	0.00277988	0.00180547	0.0300644	0.00522674	0.0196619	0.0962721	0.070132	0.005712	0.00322895	0.0249207	0.0100958	0.0669532	0.0574247	0.0832348	0.0786138	0.146354	0.0739009	0.21371	0.405407	0.0718653	0.0190498	0.257052	0.177262	0.114512	0.000625516	0.0906441	0.0409205	0.111793	0.0971655	0.15274	0.0409247	0.089377	0.021467	0.0351025	0.069388	0.00879422	0.0139621	0.0418351	0.0433106	0.0470672	0.046197	0.125264	0.0790809	0.0768232	0.579536	0.0522535	0.0564755	0.0205304	0.146744	0.0348633	0.00479069	0.104302	0.162047	0.0366896	0.0524585	0.0118974	0.127576	0.0620593	0.0138568	0.138743	0.0852058	0.0243764	0.00101157	0.0402317	0.00723275	0.0156868	0.0500558	0.0185693	0.0200989	0.0233382	0.0352187	0.0688034	0.0184083	0.071546	0.141971	0.0232896	0.148019	0.493002	1.00871	2.35026	4	7.813062
359000	-1739.494	-1727.6	-11.89476	2	0.7053113	0.00103665	0.00533353	0.127355	0.0612991	0.0523698	0.0866263	0.0860641	0.0967233	0.0689369	0.123013	0.0473644	0.0252541	0.00271668	0.014277	0.0203255	0.000153549	0.0293571	0.024807	0.0186103	0.108722	0.00945779	0.00424861	0.0256785	0.0331601	0.00522598	0.0225495	0.0186317	0.00753651	0.0413786	0.0348113	0.0237098	0.0466323	0.051003	0.00478762	0.00478081	0.00759578	0.00919985	0.103976	0.010133	0.0107267	0.0137993	0.00391679	0.124239	0.14206	0.00333104	0.00995662	0.00262595	0.00209365	0.0531882	0.00390315	0.0121287	0.0324719	0.0245092	0.0700093	0.0200258	0.107155	0.0182496	0.00449381	0.0115091	0.0714711	0.00188334	0.0393194	0.578825	0.131773	0.000616994	0.0076242	0.00392537	0.00492255	0.16714	0.303495	0.0353998	0.0395392	0.019769	0.120713	0.0989483	0.793614	0.0769602	0.0967227	0.0909728	0.0804067	0.131853	0.0166046	0.137717	0.0156856	0.0124922	0.0305055	0.0222375	0.0121247	0.0676144	0.0930168	0.0159766	0.0253004	0.133365	0.0907883	0.27988	0.0858466	0.049361	0.0323958	0.073072	0.0440889	0.23295	0.449669	0.0274255	0.0435642	0.160916	0.0622641	0.021583	0.0342348	0.0547836	0.0795878	0.00563629	0.00920297	0.0618773	0.116463	0.0863113	0.118408	0.169249	0.0667969	0.0325964	0.0470525	0.00646614	0.00780293	0.0175543	0.0270738	0.0117904	0.000497379	0.0573523	0.13372	0.0135435	0.046558	0.0028225	0.207873	0.0393541	0.0753231	0.366025	0.926821	2.63183	4	8.722185
360000	-1705.127	-1701.26	-3.866436	2	0.9049062	0.0129335	0.00280238	0.138923	0.000953685	0.117364	0.013458	0.139994	0.0391581	0.0456711	0.0879515	0.00958381	0.00455388	0.00620325	0.0211294	0.0167234	0.000513395	0.0139407	0.0552449	0.0767356	0.0226384	0.013522	0.000905963	0.0147015	0.00547548	0.00750577	0.00950253	0.00915381	0.0163658	0.0347299	0.123138	0.0149623	0.0319703	0.0889557	0.0482092	0.017519	0.0155396	0.21934	0.154517	0.010911	0.051256	0.0334779	0.0118917	0.0700482	0.104743	0.00245295	0.019448	0.0205678	0.0904442	0.0526798	0.0118225	0.012076	0.0251298	0.00688927	0.0424643	0.0507494	0.0229233	0.0300864	0.00382379	0.00147606	0.0154178	0.00186331	0.0412055	0.0308207	0.197134	0.00443875	0.00203529	0.00955477	0.0415611	0.115431	0.00665785	0.00221609	0.0594753	0.0856598	0.0562251	0.0464274	0.401876	0.00967559	0.219469	0.590116	0.254747	0.0529539	0.0790618	0.0313955	0.0862643	2.74156e-05	0.0267835	0.0274927	0.186133	0.131722	0.0116448	0.0181618	0.0162695	0.0411325	0.0751592	0.240768	0.0302779	0.0459308	0.018288	0.0504602	0.0647898	0.125851	0.063231	0.0877672	0.0241959	0.0105761	0.148008	0.154383	0.144934	0.188792	0.0326077	0.0504182	0.143791	0.0225838	0.00679997	0.0611116	0.0905088	0.276953	0.0524942	0.10217	0.00750983	0.00300626	0.0455191	0.120674	0.0126398	0.0660579	0.00833211	0.0585969	0.0450262	0.0787113	0.0405861	0.0191798	0.119393	0.067007	0.117611	0.446177	0.982265	2.45395	4	8.233989
361000	-1717.178	-1712.81	-4.367602	2	0.7572633	0.016752	0.0448786	0.289775	0.013514	0.0289006	0.0252058	0.138207	0.0658255	0.0176416	0.0448956	0.013006	0.0285301	0.00864141	0.0279079	0.0234791	0.0255	0.0104092	0.0132612	0.117065	0.0288307	0.0376814	0.000427944	0.0163599	0.0112465	0.0199352	0.0502897	0.0557275	0.0137655	0.019407	0.0362012	0.0393582	0.0514181	0.231355	0.0441967	0.0571973	0.0293698	0.034571	0.186239	0.0371315	0.00148346	0.0133624	0.0291331	0.0343043	0.140742	0.00665504	0.0289394	0.011477	0.0454184	0.04897	0.0163394	0.0392651	0.0397996	0.0255966	0.0137639	0.164088	0.0313579	0.0178123	0.00437626	0.0140163	0.0410805	0.025916	0.065615	0.154988	0.218518	0.00505716	0.000411989	0.00527187	0.00123314	0.215141	0.0215771	0.0297841	0.0455847	0.0169685	0.0366232	0.078366	0.286217	0.0296641	0.00685222	0.0207239	0.0722352	0.0967354	0.00968557	0.0274881	0.0177637	0.0484704	0.0803345	0.0526657	0.0199043	0.0111879	0.0867785	0.0429854	0.165027	0.0284708	0.0584698	0.333537	0.0560304	0.00599543	0.0146487	0.00506817	0.0233365	0.137217	0.239649	0.0652168	0.0548039	0.0115786	0.0621568	0.038765	0.00323639	0.0603701	0.12837	0.053195	0.0215841	0.12172	0.0764914	0.0970923	0.058554	0.0968867	0.0207294	0.0916748	0.0828265	0.143754	0.051035	0.179583	0.123758	0.0789974	0.0251973	0.0165759	0.0502257	0.0272861	0.115057	0.102607	0.190663	0.174935	0.0864383	0.389341	0.944371	2.57985	4	8.045208
362000	-1724.541	-1729.623	5.081987	2	0.9662237	0.00597777	0.0248349	0.00782775	0.066567	0.0367345	0.0136595	0.272554	0.0233005	0.0914145	0.197766	0.00627772	0.00928752	0.00528177	0.0196813	0.0276507	0.00111571	0.00355018	0.00324263	0.024544	0.0345134	0.0827519	0.0457768	0.00602255	0.0349987	0.0312703	0.0494967	0.0810971	0.018747	0.027575	0.0359175	0.0158983	0.105231	0.140384	0.0977594	0.0367661	0.0165987	0.00546034	0.053376	0.00762072	0.00576434	0.020095	0.0120753	0.0461527	0.167724	0.142122	0.0215465	0.0052337	0.00143133	0.00748057	0.0147865	0.0250255	0.0695611	0.0559639	0.033623	0.0130432	0.148285	0.0268125	0.000211165	0.00803845	0.0505764	0.00979308	0.019632	0.0145671	0.171816	0.00470341	0.00809252	0.00125163	0.00203063	0.0832057	0.0328512	0.0245598	0.0182011	0.00480824	0.0301382	0.047628	0.286375	0.0177422	0.106039	0.0100102	0.0551663	0.0554203	0.0753109	0.0186063	0.0491152	0.0234872	0.108146	0.13544	0.0318427	0.0850902	0.311044	0.00633495	0.0507099	0.00993737	0.00868441	0.115974	0.0756003	0.00988565	0.0485703	0.0586933	0.0698251	0.0242267	0.103593	0.106422	0.0266528	0.00243927	0.0497794	0.0665715	0.0158233	0.0205263	0.115146	0.007189	0.130624	0.0527251	0.0201324	0.113476	0.0206949	0.247492	0.0750806	0.0255609	0.172612	0.0894481	0.0241913	0.0778251	0.00670391	0.228495	0.133298	0.0152709	0.0394194	0.0168706	0.026624	0.0687947	0.199308	0.194558	0.130166	0.466359	0.99417	2.40931	4	7.457986
363000	-1721.814	-1711.554	-10.26079	1	0.7820876	0.00629195	0.000257382	0.123893	0.00303254	0.020203	0.0370983	0.270798	0.0262919	0.0305131	0.13279	0.0935464	0.0658885	0.0696371	0.0173347	0.015677	0.0182236	0.0175992	0.0335352	0.0435928	0.0454335	0.0502991	0.00511577	0.0218897	0.00687981	0.0653731	0.00394869	0.0394564	0.00862123	0.0880848	0.061355	0.0230846	0.0544063	0.0445004	0.0414301	0.02138	0.0139446	0.0257685	0.110124	0.0376953	0.0167049	0.0210099	0.00263072	0.0619655	0.11408	0.00858909	0.0147055	0.0257128	0.0210045	0.00768357	0.0262861	0.0507884	0.0194612	0.0402192	0.0372196	0.0665987	0.126493	0.00717018	0.00306409	0.011078	0.0301115	0.00534451	0.030826	0.110721	0.219857	0.009509	0.0147807	0.0107067	0.00913806	0.104359	0.0380724	0.0143038	0.0710443	0.0221618	0.0918131	0.0618472	0.799452	0.0273868	0.0103828	0.0072581	0.0390956	0.104816	0.0248879	0.242703	0.0254244	0.00256056	0.0240012	0.0182478	0.0277366	0.00498198	0.764339	0.101978	0.0220368	0.0220771	0.0473494	0.0131837	0.00761074	0.000394559	0.00359393	0.036929	0.0366893	0.0266431	0.0141639	0.0310226	0.170261	0.0270565	0.0354252	0.00285865	0.00298839	0.0345587	0.100846	0.0690236	0.0979216	0.0905877	0.311602	0.273013	0.10159	0.114507	0.0430398	0.0341508	0.17358	0.0334481	0.00654324	0.220764	0.0066863	0.13469	0.0492357	0.0527302	0.0892389	0.1268	0.0362995	0.00319671	0.119924	0.0438118	0.0917418	0.399821	0.951865	2.55657	3	8.415378
364000	-1702.513	-1702.44	-0.07308567	2	0.7353537	0.0307611	0.00779648	0.237671	0.00791452	0.0898978	0.0253536	0.0543111	0.0511696	0.0260803	0.218453	0.0090255	0.111222	0.00567716	0.0893247	0.019611	0.00702034	0.0102618	0.0228081	0.0423207	0.0946972	0.00717678	0.0138231	0.010301	0.0351177	0.0339131	0.003883	0.024815	0.00704635	0.109526	0.0457764	0.00419115	0.063952	0.0870148	0.0423485	0.0396688	0.0215561	0.00795343	0.10781	0.0319027	0.0168093	0.0150389	0.00631456	0.0255953	0.230687	0.00528572	0.00940909	0.0208575	0.0341186	0.00472463	0.0297553	0.00227546	0.0336152	0.0236812	0.0175563	0.0555473	0.0626321	0.0150626	0.0050846	0.00490036	0.0688733	0.00766537	0.041957	0.115849	0.224747	0.00386867	0.00471087	0.0114811	0.0143341	0.16133	0.070215	0.086832	0.0637595	0.25544	0.00457127	0.0655809	0.249104	0.0647804	0.00725841	0.029356	0.00317779	0.0312909	0.0121421	0.107551	0.0150596	0.0229116	0.0368681	0.0445471	0.0156317	0.0481745	0.359024	0.023281	0.0301385	0.0314883	0.0418759	0.0250218	0.0452111	0.0394668	0.0606836	0.00141986	0.0433863	0.0354714	0.00186227	0.177793	0.0591021	0.0357224	0.0845738	0.172336	0.0106259	0.112409	0.0777232	0.121817	0.173805	0.0698078	0.193855	0.0653247	0.0135409	0.128903	0.0616704	0.0601133	0.0926627	0.0879299	0.0518648	0.0890022	0.103079	0.0778892	0.0861135	0.0135019	0.00110684	0.0353897	0.00202444	0.0329449	0.176826	0.249145	0.0817502	0.379744	0.937297	2.60121	4	7.824105
365000	-1715.124	-1716.027	0.9030357	2	0.8597476	0.0236746	0.00159277	0.120605	0.0249144	0.00631925	0.0118685	0.131544	0.0621574	0.0903296	0.208891	0.0077499	0.0456615	0.00109965	0.0112274	0.0356785	0.00438834	0.00918572	0.0126365	0.0409239	0.0428629	0.0102704	0.035112	0.0369892	0.0398504	0.0121815	0.00365069	0.0711191	0.0166372	0.0256855	0.0480943	0.0230386	0.0517788	0.00659367	0.0632147	0.0544309	0.011005	0.0080718	0.149156	0.0253657	0.00205179	0.00949866	0.00543682	0.0963068	0.180025	0.124892	0.0211778	0.00750881	0.0907361	0.0197829	0.0663022	0.0204431	0.00971607	0.00839174	0.00630692	0.0270559	0.0764201	0.0142886	0.00323256	0.0137571	0.0261555	0.00425895	0.0257331	0.0569422	0.0998675	0.00172247	0.00729515	0.00284531	0.0112788	0.00148013	0.0451807	0.122157	0.0169114	0.213907	0.00650966	0.00494095	0.408936	0.00857972	0.0474511	0.0439328	0.00179486	0.0771754	0.164439	0.020396	0.190303	0.0168088	0.0624085	0.0453763	0.0603003	0.00196952	0.0670436	0.0918652	0.0830847	0.249993	0.0953391	0.0330712	0.13083	0.101289	0.0714634	0.084944	0.0780311	0.0412785	0.175701	0.337599	0.0387309	0.0884546	0.11623	0.0834077	0.0457692	0.024618	0.0521296	0.041879	0.122474	0.0655515	0.24921	0.0542167	0.110209	0.0117672	0.0222573	0.0618227	0.112439	0.0351512	0.0139995	0.0362803	0.00383387	0.0388091	0.0112328	0.0515569	0.00419681	0.139428	0.00481837	0.00987372	0.194094	0.0183333	0.108194	0.430121	0.972228	2.48946	4	7.690253
