Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
35000	-443.7998	-452.3128	8.513022	10	2.556421	0.00313132	0.10203	0.0561213	0.104174	0.0366147	0.0304395	0.0377152	0.00905691	0.0394653	0.0612853	0.0119973	0.0082476	0.135599	0.0165355	0.0338388	0.00397854	0.289266	0.0121509	0.00117952	0.0141852	0.0209816	0.211125	0.0433758	0.403358	0.0328077	0.0264473	0.0398838	0.0289726	0.0642796	0.506456	0.0907504	0.035032	0.0356681	0.394595	0.146027	0.0451615	0.085599	0.115869	0.063287	0.168736	0.0417184	0.351741	0.703578	1.07924	1.86544	5	3.607143
36000	-446.8198	-460.5581	13.73837	2	3.285071	0.0556281	0.0448801	0.0043614	0.102248	0.0311888	0.0269501	0.0316161	0.00606843	0.0162972	0.0630958	0.092781	0.00055888	0.273416	0.0128021	0.0449471	0.0213966	0.063518	0.0713759	0.0735842	0.0484228	0.0146097	0.0689938	0.00718839	0.0672244	0.0233613	0.0422242	0.0635567	0.0206103	0.0768723	0.549266	0.0236769	0.0323683	0.319893	0.0119285	0.00436227	0.00855139	0.0639041	0.283072	0.0667622	0.146631	0.0253545	0.41018	0.746183	1.0836	1.76004	4	3.005547
37000	-437.2969	-452.5258	15.22887	10	0.6791883	0.02364	0.0382272	0.049864	0.0237334	0.175609	0.103989	0.0412946	0.0133832	0.00245131	0.0807244	0.0110299	0.000673235	0.0136324	0.295388	0.00800039	0.0154999	6.21211e-05	0.015482	0.0146533	0.00496297	0.0174193	0.0760818	0.06604	0.00201616	0.402018	0.00428558	0.0785454	0.0172557	0.0104984	0.853569	0.0181569	0.073349	0.0780938	0.101135	0.0503938	0.00242683	0.44495	0.00488582	0.0148282	0.044758	0.0211796	0.0697496	0.353543	0.916905	2.6598	5	3.314187
38000	-439.7305	-452.6939	12.96333	10	1.898232	0.00424543	0.0282116	0.049567	0.0815612	0.133942	0.0479618	0.0781031	0.093131	0.00532201	0.0199292	0.0996195	0.0245051	0.115945	0.179357	0.0274617	0.0749384	0.0615049	0.0192335	0.00109873	0.0166782	0.0490808	0.192474	0.0244397	0.192072	0.0253715	0.0100317	0.0168335	0.0967673	0.515379	0.0588658	0.0139645	0.260893	0.0509031	0.00652251	0.0807936	0.237326	0.0753289	0.0668787	0.111406	0.0330377	0.301874	0.280816	0.643736	1.06722	2.00823	5	3.58256
39000	-443.9964	-461.614	17.61763	1000	3.646462	0.00348035	0.0585022	0.00048395	0.143995	0.0742219	0.00851863	0.0461013	0.0311486	0.0108266	0.145087	0.0833495	0.0127883	0.299122	0.465999	0.0385058	0.0795627	0.0254881	0.0093933	0.0372998	0.00877589	0.15233	0.036834	0.108548	0.000952412	0.098046	0.0187229	0.170336	0.207257	0.358954	0.0750386	0.0574207	0.214528	0.0302359	0.190938	0.252987	0.0230317	0.00501177	0.101634	0.0644454	0.0633226	0.111423	0.433819	0.762022	1.08427	1.71989	6	3.924644
40000	-433.188	-452.5777	19.38973	1000	4.311451	0.0129054	0.0586292	0.0110294	0.160886	0.0843186	0.0949625	0.0672084	0.0721058	0.0357662	0.0549936	0.0190604	0.00964549	0.0630079	0.0293086	0.0308668	0.0506657	0.0626314	0.0421658	0.021811	0.0847904	0.0579475	0.209856	0.161755	0.102859	0.147364	0.0621989	0.0220005	0.34736	0.364808	0.0258719	0.0853727	0.163618	0.0601374	0.184827	0.0547076	0.136927	0.106783	0.0644932	0.0221947	0.0786784	0.00834899	0.470694	0.785335	1.08424	1.65973	6	3.534869
41000	-440.8894	-458.9107	18.02136	1000	1.666367	0.0621771	0.0213819	0.0317008	0.165912	0.0716718	0.0646784	0.088234	0.0390014	0.0144496	0.104406	0.0510677	0.00341849	0.0410393	0.0542172	0.0328725	0.0467913	0.102021	0.00531856	0.033928	0.0922638	0.0171924	0.401695	0.023366	0.027487	0.112019	0.101067	0.210943	0.148756	0.102901	0.117674	0.053352	0.254685	0.0168599	0.00251907	0.0603603	0.0643491	0.0499167	0.674742	0.4575	0.124704	0.010417	0.249917	0.614093	1.05886	2.07713	6	4.159055
42000	-439.1938	-452.7603	13.56651	2	2.568635	0.04861	0.0559269	0.00662999	0.0691403	0.044628	0.051801	0.0538635	0.0197316	0.00681031	0.0324606	0.0983968	0.0185569	0.0474391	0.158731	0.04594	0.0451792	0.0825435	0.0678803	0.00175693	0.0400265	0.00669732	0.035393	0.0718723	0.00970073	0.025266	0.0335335	0.0203342	0.00230328	0.077408	0.0572073	0.064156	0.644828	0.0809108	0.224824	0.0722131	0.0854121	0.0794329	0.0887438	0.0526045	0.328778	0.0147833	0.352869	0.704451	1.07937	1.86331	4	3.072455
43000	-466.9887	-474.1451	7.156432	10	0.6333556	0.0594992	0.0315391	0.0025413	0.0802234	0.00952079	0.0673942	0.0318769	0.0153615	0.00312098	0.00455944	0.0266049	0.0531864	0.187807	0.396757	0.163683	0.0113783	0.0356289	0.0196393	0.136307	0.0713464	0.404318	0.0614697	0.135769	0.143414	0.0721142	0.0121633	0.520954	0.0986828	0.0850214	0.00930888	0.252362	0.487466	0.0771234	0.0260884	0.055416	0.10057	0.0807706	0.0244679	0.127478	0.110659	0.00298014	0.0600525	0.330313	0.897426	2.71221	5	4.296572
44000	-461.0918	-464.3982	3.306445	1	1.304842	0.00990857	0.151333	0.0113322	0.122844	0.00405326	0.0230924	0.132632	0.041815	0.0140432	0.0401187	0.124527	0.0309557	0.270176	0.0164349	0.0422561	0.0910901	0.230719	0.0532843	0.0206539	0.00271249	0.0138597	0.0879419	0.0567317	0.0521002	0.0823785	0.134761	0.130076	0.323116	0.0214494	0.0565501	0.260171	0.445077	0.0086893	0.0495268	0.0269435	0.0396592	0.457072	0.155571	0.188111	0.0264598	0.0220208	0.193541	0.552484	1.03656	2.21741	3	4.072248
45000	-443.196	-458.2214	15.02535	2	0.8910865	0.0130442	0.0627332	0.0816344	0.130339	0.0395286	0.119215	6.63518e-05	0.0881171	0.0288666	0.123566	0.0366981	0.00563735	0.0522772	0.0846141	0.000591575	0.00658996	0.00141815	0.0365485	0.0456435	0.010368	0.0759857	0.0342728	0.357237	0.00314769	0.00468881	0.0754675	0.02774	0.0480431	0.0368237	0.0320394	0.015685	0.652174	0.140956	0.0182572	0.0849869	0.043012	0.105963	0.0580227	0.0248915	0.242949	0.0217398	0.114744	0.441376	0.979317	2.46456	4	3.071579
46000	-460.1708	-463.2061	3.035236	1	3.565666	0.0117087	0.0493296	0.0332253	0.137603	0.166111	0.00401242	0.0213022	0.147282	0.0440954	0.212147	0.031001	0.00843627	0.259009	0.031539	0.00886599	0.0234193	0.40603	0.00291057	0.0498233	0.0788707	0.0950858	0.159375	0.249105	0.0882361	0.103857	0.097269	0.0564615	0.0294965	0.0257779	0.0130327	0.0345716	0.170176	0.154726	0.0480264	0.488036	0.0235064	0.0599774	0.0819642	0.0888409	0.0371154	0.0419277	0.428784	0.75871	1.08417	1.72833	3	3.873286
47000	-440.9297	-460.1436	19.21391	10	1.212685	0.0735347	0.00160449	0.00461583	0.0595411	0.0410217	0.0786165	0.0112633	0.0247868	0.0418438	0.127166	0.0104304	0.0025159	0.0889612	0.153676	0.0141236	0.0609308	0.00816994	0.0621698	0.00118546	0.00864017	0.042792	0.0729852	0.0186472	0.00859299	0.00965789	0.0916064	0.000471854	0.0814137	0.0340881	0.273514	0.00290659	0.0707987	0.108827	0.0766352	0.212755	0.0760475	0.0768143	0.0888582	0.123139	0.00293388	0.48485	0.177344	0.532516	1.02791	2.26223	5	2.833133
48000	-439.6955	-457.956	18.26041	1000	2.069701	0.0336295	0.097736	0.0831719	0.0326175	0.364795	0.0535512	0.0655042	0.0529778	0.023685	0.0763546	0.0773502	0.0118919	0.00291603	0.159596	0.0352964	0.0357048	0.0976364	0.0115446	0.0423761	0.0131263	0.0175437	0.0687875	0.144806	0.0241072	0.182526	0.0621168	0.0249676	0.00801719	0.11609	0.51286	0.0524339	0.0267236	0.817423	0.0151687	0.0534903	0.0170388	0.0630229	0.0631637	0.104529	0.154236	0.143057	0.301455	0.662227	1.07164	1.96468	6	4.043568
49000	-431.9864	-453.6036	21.61718	1000	2.037207	0.0497314	0.0216214	0.0972964	0.085383	0.12398	0.0514571	0.100474	0.142093	0.0205489	0.049516	0.0570052	0.00639247	0.0180137	0.0791896	0.0354738	0.015534	0.00574196	0.0760241	0.0667358	0.0184931	0.00328593	0.198663	0.129325	0.801686	0.222471	0.021804	0.124869	0.0194197	0.0517791	0.629302	0.0907019	0.0232762	0.0707608	0.00834349	0.0981178	0.0006682	0.0119241	0.0135325	0.0633313	0.0905432	0.051456	0.297676	0.658913	1.07089	1.97252	6	3.845965
50000	-458.828	-456.9217	-1.906362	2	1.425337	0.11392	0.0104541	0.0405636	0.0601728	0.0839099	0.0772835	0.00895621	0.0272956	0.0292576	0.0207098	0.108062	0.0489029	0.150545	0.0351995	0.0404455	0.0305072	0.0167997	0.04988	0.0932575	0.0188838	0.0395777	0.18797	0.126596	0.442451	0.0526604	0.0927847	0.0197417	0.123085	0.0389746	0.864238	0.109005	0.167092	0.836383	0.0911554	0.14399	0.0301674	0.0117496	0.0297046	0.109698	0.00708046	0.118879	0.213555	0.575638	1.04572	2.16509	4	4.707989
51000	-445.043	-459.0094	13.96639	2	2.75571	0.0300361	0.0509897	0.0539382	0.0347523	0.137368	0.0614839	0.0303976	0.0514966	0.0621523	0.0809255	0.076083	0.000372493	0.00157008	0.0487335	0.0922592	0.0347954	0.123425	0.00319471	0.0215685	0.0223328	0.0593881	0.0777155	0.000107172	0.0439341	0.0195379	0.0278237	0.0420566	0.0620041	0.0455959	0.0537776	0.280081	0.0305136	0.036583	0.166117	0.0431831	0.0025877	0.0839512	0.846473	0.0545131	0.0228765	0.000298392	0.369433	0.717038	1.08101	1.83252	4	3.016992
52000	-444.1356	-463.4531	19.3175	1000	0.8928792	0.00467799	0.0217727	0.0699839	0.142379	0.0366162	0.0223197	0.148374	0.0430583	0.0540602	0.266623	0.131177	0.00244707	0.0454507	0.0199737	0.0311521	0.0797494	0.221571	0.0505066	0.0428907	0.0728851	0.216503	0.0498255	0.0115693	0.0468353	0.00121836	0.644115	0.0628155	0.0992616	0.065661	0.490409	0.0492652	0.0141175	0.311782	0.195538	0.0865494	0.0771532	0.0227931	0.0573741	0.0168205	0.0773615	0.0256416	0.115116	0.442005	0.979705	2.46317	6	4.130278
53000	-447.3441	-464.1255	16.78148	1000	2.582797	0.00567836	0.0615646	0.0691659	0.0380174	0.0202331	0.127487	0.0411851	0.0591628	0.0356489	0.0211223	0.137984	0.00123644	0.260509	0.0417935	0.0153614	0.00669209	0.0356741	0.0291155	0.0106872	0.1163	0.0132659	0.125767	0.0102184	0.0636388	0.0855237	0.0460384	0.482205	0.0874407	0.431439	0.240466	0.0930645	0.0183359	0.0208974	0.00815086	0.202967	0.0112718	0.233256	0.237194	0.299425	0.0480938	0.0869801	0.354169	0.705456	1.07951	1.86087	6	3.98026
54000	-436.457	-457.3422	20.88521	1000	1.122696	0.00347985	0.0651825	0.116945	0.218419	0.165686	0.0262677	0.105019	0.0284072	0.0314473	0.0222497	0.110984	0.0040612	0.0524831	0.026687	0.00465688	0.0575925	0.0378686	0.0407709	0.0754283	0.0644417	0.203759	0.097366	0.0465187	0.0852112	0.106288	0.67915	0.100225	0.0874718	0.0985998	0.0237876	0.0748748	0.0216631	0.143813	0.0303296	0.0127261	0.0760494	0.0181429	0.378565	0.0448136	0.0385204	0.0639865	0.160765	0.510761	1.01769	2.31079	6	3.689936
55000	-432.9847	-461.7746	28.7899	1000	1.193028	0.0137857	0.0875462	0.0115353	0.10937	0.218757	0.0436047	0.113508	0.00637302	0.0335791	0.0881468	0.0275041	0.00838202	0.00237388	0.297613	0.0356049	0.070823	0.00980662	0.0355686	0.0208496	0.00790081	0.000344978	0.108279	0.107779	0.0340186	0.0282363	0.223173	0.0623017	0.138584	0.0302513	0.184076	0.060701	0.0585549	0.0232538	0.273274	0.138428	0.0609086	0.13508	0.0734315	0.00938509	0.00857455	0.113332	0.173787	0.527967	1.02584	2.2724	6	3.114602
56000	-429.2225	-455.8817	26.65921	1000	2.544579	0.0801143	0.00978519	0.0646198	0.0898691	0.0390713	0.0193996	0.0596531	0.00122987	0.0768474	0.0371873	0.137925	4.03615e-05	0.249095	0.0154929	0.000977065	0.0493812	0.0611672	0.0153525	0.0033698	0.0018701	0.0525776	0.0744011	0.010948	0.137542	0.255176	0.00714104	0.0355647	0.264195	0.0735962	0.225744	0.183961	0.0532588	0.103531	0.0335758	0.0249338	0.0388223	0.106064	0.00721741	0.0434505	0.110428	0.4205	0.350643	0.702725	1.07912	1.86752	6	3.275076
57000	-444.1991	-470.6156	26.4165	1000	1.893465	0.0327811	0.0235626	0.175679	0.0547658	0.217718	0.0419455	0.00675007	0.0320145	0.0412884	0.0278427	0.0534962	0.0415698	0.0684981	0.148598	0.0367342	0.018188	0.00461559	0.159373	0.0716323	0.00299438	0.0680491	0.0353748	0.174551	0.0328588	0.0862466	0.0398138	0.110367	0.0292197	0.0342411	0.00467719	0.0919796	0.145587	0.0259625	0.342477	0.00822911	0.213854	0.0165895	0.267689	0.144662	0.150516	0.0225241	0.280217	0.643185	1.06708	2.00952	6	3.305514
58000	-440.4809	-461.0889	20.60805	1000	1.115055	0.000632216	0.17867	0.00376695	0.126442	0.103689	0.0958461	0.286096	0.0376818	0.0725372	0.105429	0.0961731	0.0268572	0.0630081	0.0462204	0.0151699	0.0868543	0.10943	0.00330553	0.026316	0.0012476	0.275316	0.0798802	0.0366512	0.00574219	0.0871561	0.391402	0.0216938	0.0807681	0.0269793	0.0683254	0.0496348	0.0867149	0.0528294	0.488697	0.0616881	0.156705	0.00349267	0.119069	0.0262499	0.047066	0.179292	0.159322	0.508798	1.01672	2.31516	6	3.830726
59000	-451.6773	-461.9201	10.24284	1000	3.87123	0.0219805	0.0419887	0.0228458	0.113011	0.0382711	0.0526785	0.0154576	0.148061	0.0198155	0.0478881	0.0343117	0.0556929	0.138279	0.231782	0.0350001	0.0366552	0.23052	0.0143029	0.0252101	0.0765672	0.145962	0.25318	0.121623	0.115466	0.141922	0.0319523	0.52918	0.291612	0.0126807	0.011167	0.00584002	0.151825	0.212124	0.578291	0.186587	0.104301	0.00366654	0.102158	0.026564	0.0147871	0.0592555	0.447145	0.770635	1.0844	1.69782	6	4.500462
60000	-446.4216	-461.2542	14.83262	10	1.05605	0.0351221	0.024145	0.0912107	0.0578656	0.0134317	0.0300869	0.0943023	0.0277651	0.0313821	0.145107	0.016382	0.0163502	0.107043	0.0807629	0.0343175	0.0207347	0.0102913	0.0150898	0.015379	0.00614197	0.0735801	0.179161	0.0128937	0.0786937	0.0942388	0.0219609	0.00509121	0.00287569	0.0132281	0.733766	0.0644258	0.160985	0.0950184	0.0385562	0.417701	0.063131	0.0770637	0.219029	0.0367165	0.235541	0.0229696	0.148	0.492974	1.0087	2.35033	5	3.519538
61000	-445.4587	-453.9523	8.493554	2	1.257262	0.00777315	0.0682467	0.0131647	0.0779337	0.0345034	0.0792093	0.0629254	0.00041824	0.0664243	0.0255985	0.0161661	0.00355618	0.0166905	0.0688487	0.0264594	0.00467229	0.133378	0.033807	0.0207045	0.0544129	0.1456	0.137928	0.443321	0.0956726	0.106409	0.965872	0.032245	0.00179429	0.0932809	0.00424803	0.0986779	0.370594	0.0103442	0.00890936	0.035861	0.143579	0.0655532	0.00552492	0.0426596	0.0437737	0.0255664	0.185277	0.542443	1.0323	2.23998	4	3.692307
62000	-459.1745	-460.8278	1.65329	10	2.905918	0.0671285	0.0258666	0.197129	0.0202073	0.0521889	0.0323291	0.140514	0.0303649	0.0838813	0.109878	0.0890676	0.106176	0.0335468	0.182271	0.00738379	0.082396	0.0505895	0.0180537	0.0412555	0.0961786	0.12034	0.0433708	0.718361	0.117704	0.00844089	0.150522	0.124309	0.679119	0.035719	0.00665537	0.110181	0.0485899	0.162811	0.00785703	0.0462037	0.287654	0.0892302	0.0471189	0.00578032	0.134351	0.0395401	0.38185	0.726182	1.08201	1.80996	5	4.450265
63000	-438.4044	-461.4936	23.08916	1000	3.395864	0.0381272	0.0156101	0.0449184	0.112238	0.0348329	0.0753597	0.0522982	0.0698875	0.00867133	0.195862	0.0663897	0.0111831	0.00915758	0.0736887	0.0076428	0.0111683	0.0415726	0.0348251	0.195489	0.0375679	0.0615277	0.119059	0.341245	0.0726635	0.11666	0.113082	0.0649126	0.074438	0.0374625	0.00974277	0.0813331	0.116391	0.0888711	0.0756477	0.00377975	0.0437159	0.129646	0.0174406	0.102531	0.11751	0.432377	0.417743	0.751331	1.08388	1.74705	6	3.356527
64000	-442.7477	-455.5822	12.83441	10	0.8767123	0.0137459	0.0742686	0.0343485	0.108654	0.37991	0.0734187	0.0619852	0.00305259	0.0344856	0.0903448	0.156044	0.0148365	0.0348786	0.210899	0.0452644	0.0394576	0.00726844	0.00404283	0.104788	0.0143929	0.0090751	0.11929	0.00562619	0.300159	0.0405612	0.0781786	0.026134	0.0695252	0.150102	0.00901443	0.0871988	0.0206527	0.00754635	0.043775	0.281022	0.0507789	0.165564	0.0479181	0.45	0.0638094	0.0937187	0.111747	0.436279	0.976138	2.47584	5	3.625736
65000	-451.6569	-452.3339	0.6770149	10	1.658407	0.12546	0.0148678	0.0695485	0.0971988	0.129295	0.0384314	0.0344602	0.0661206	0.0845357	0.0580016	0.0718423	0.00800952	0.0106742	0.105527	0.0163817	0.0510529	0.00651717	0.0515684	0.00357774	0.023786	0.00168095	0.141558	1.08389	0.113626	0.00918957	0.00357517	0.157664	0.102162	0.0291123	0.17167	0.0827447	0.358568	0.0136856	0.0459235	0.00633073	0.22967	0.0255638	0.584239	0.08115	0.270912	0.0753271	0.248789	0.612962	1.05851	2.07974	5	4.655095
66000	-467.4278	-465.7267	-1.701088	10	2.268209	0.0301964	0.0842079	0.0120102	0.138616	0.245642	0.105785	0.0564294	0.0076648	0.0712988	0.0852725	0.0581325	0.0231375	0.00784417	0.363009	0.0152807	0.0336859	0.0770768	0.0902112	0.333932	0.0336572	0.0596257	0.180385	0.0954693	0.108045	0.0540516	0.0445122	0.0231727	0.100478	0.0587744	0.268653	0.773672	0.0733617	0.468936	0.0401986	0.141036	0.0536146	0.0171202	0.074624	0.210297	0.0697338	0.108667	0.323318	0.680807	1.07545	1.92042	5	4.897518
67000	-446.7876	-457.6891	10.90149	10	1.328551	0.0582247	0.0118428	0.0544681	0.186148	0.174354	0.0234825	0.0597089	0.0146319	0.0422511	0.216755	0.0369584	0.00461253	0.0219744	0.0927737	0.014111	0.0206054	0.265378	0.00256006	0.0300377	0.0272175	0.0439637	0.0336749	0.0886082	0.0309461	0.0284138	0.00735163	0.06565	0.0863792	0.0375239	0.0669025	0.497365	0.110856	0.227933	0.0870255	0.061193	0.612609	0.0937616	0.0402164	0.101022	0.0674826	0.00225812	0.197582	0.557287	1.03854	2.20659	5	3.749233
68000	-453.013	-461.8856	8.872586	10	3.39245	0.0107401	0.00852724	0.0142571	0.185164	0.266124	0.010433	0.0329452	0.046839	0.00525477	0.134096	0.176932	0.00204018	0.101882	0.00747547	0.135424	0.0142521	0.0457385	0.0326565	0.0378905	0.06463	0.206392	0.0629009	0.0769846	0.10342	0.0367337	0.18821	0.591082	0.0358753	0.00997801	0.0679358	0.271347	0.0788418	0.0285529	0.0637231	0.00586353	0.0557669	0.091835	0.00626528	0.0729559	0.0160586	0.186677	0.417515	0.751176	1.08387	1.74744	5	3.590702
69000	-446.2873	-462.3631	16.07576	10	1.673643	0.029674	0.0670698	0.0430304	0.0899658	0.0755916	0.0946837	0.11205	0.0644257	0.0217345	0.0282274	0.0575593	0.0524607	0.053211	0.0192636	0.0683658	0.058736	0.0373547	0.0304925	0.00994548	0.00137582	0.0350695	0.146894	0.353297	0.0120613	0.0402946	0.0854146	0.00834459	0.00369814	0.0735622	0.0427619	0.223681	0.0779392	0.491043	0.0416708	0.0776563	0.0351559	0.0275073	0.0534128	0.257139	0.0282938	0.0316101	0.250944	0.61512	1.05918	2.07476	5	3.161725
70000	-422.8223	-453.7851	30.96284	1000	1.168894	0.00949796	0.0183694	0.0364449	0.154108	0.0276226	0.00770999	0.136238	0.0313433	0.0571246	0.123956	0.176994	0.0015878	0.0445238	0.0712227	0.0174955	0.00318885	0.0155107	0.0224161	0.0334595	0.00140501	0.0398334	0.113512	0.025606	0.0044835	0.0543703	0.0408654	0.315859	0.0111429	0.0932699	0.0635694	0.362501	0.121077	0.187605	0.0993419	0.00969353	0.106043	0.114928	0.018659	0.0895597	0.0128577	0.0756773	0.169371	0.522231	1.02318	2.28521	6	2.950675
71000	-441.5874	-467.275	25.68757	1000	0.8219474	0.0597668	0.0161024	0.00625731	0.0760709	0.166726	0.0181865	0.08753	0.0706782	0.0179527	0.0864196	0.0866825	0.0413876	0.0745798	0.0775886	0.00620585	0.0486308	0.180308	0.100393	0.0419353	0.0564176	0.144542	0.289089	0.0215179	0.0381138	0.032086	0.0426531	0.0595239	0.248477	0.104873	0.000515912	0.284273	0.00226292	0.0575163	0.149737	0.0751926	0.0059863	0.0775139	0.100014	0.0486181	0.0685202	0.152958	0.10022	0.415822	0.962855	2.5211	6	3.323804
72000	-455.0315	-457.3934	2.361918	2	1.381541	0.0756193	0.0374691	0.150763	0.0291377	0.515346	0.0673622	0.0323324	0.043217	0.0753813	0.133857	0.0502841	0.00982192	0.0334658	0.0211087	0.0874539	0.0331491	0.0549976	0.02697	0.0800432	0.00432448	0.0206748	0.181185	0.0803272	0.00890884	0.182339	0.042866	0.00997313	0.287934	0.769004	0.0106933	0.134099	0.0139944	0.105788	0.0114337	0.0764129	0.0205023	0.0641212	0.602423	0.073442	0.00601414	0.0706682	0.206429	0.567573	1.04264	2.18336	4	4.334907
73000	-443.9991	-456.1729	12.17386	10	0.9255742	0.00674527	0.0511076	0.0508896	0.123247	0.0838575	0.0259573	0.229975	0.059918	0.0452665	0.0685964	0.058541	0.00737345	0.00330845	0.0201365	0.0325238	0.0808041	0.0580615	0.0138124	0.0231938	0.0163705	0.316434	0.0991782	0.0334231	0.0197196	0.0347565	0.170729	0.137158	0.0125595	0.334675	0.0399039	0.00703935	0.0100983	0.0544729	0.227097	0.140361	0.753913	0.0385179	0.0745166	0.0280059	0.0245523	0.0340903	0.121875	0.453179	0.986483	2.43846	5	3.650887
74000	-455.6231	-462.4892	6.866093	10	2.305809	0.000794043	0.104016	0.0238923	0.122823	0.115674	0.346766	0.0620512	0.0540232	0.0300448	0.0214991	0.0508968	0.000444672	0.0518072	0.182922	0.0121728	0.0602201	0.0351982	0.113943	0.00239278	0.0027524	0.0873629	0.0388135	0.0287722	0.428941	0.174452	0.150021	0.00451673	0.0327999	0.0341849	0.0944448	0.0582065	0.00787453	0.0131116	0.587031	0.0246549	0.110976	0.152112	0.0894081	0.226854	0.046865	0.00894236	0.327237	0.684035	1.07605	1.91268	5	3.794679
75000	-433.1688	-457.9625	24.79377	1000	1.792075	0.0375672	0.0057241	0.00405924	0.124878	0.0497766	0.0666024	0.0217713	0.0401448	0.0748614	0.131239	0.0499489	0.0285137	0.0920525	0.197115	0.0523691	0.000426205	0.0078062	0.00453956	0.0344785	0.0330033	0.0378327	0.0915816	0.0159018	0.0685983	0.00456515	0.093737	0.073807	0.158727	0.000633898	0.171736	0.0325721	0.18138	0.0202184	0.236419	0.0731102	0.55167	0.0600852	0.0227401	0.252119	0.126942	0.0814645	0.267125	0.63091	1.0638	2.03817	6	3.412717
76000	-459.059	-464.1897	5.13066	10	1.590241	0.0555818	0.0290241	0.0759876	0.0392229	0.110981	0.103049	0.00405358	0.0681007	0.0867353	0.244929	0.103287	0.00746159	0.0790991	0.164976	0.0236385	0.0147808	0.0375999	0.012247	0.0973547	0.050628	0.0563897	0.143533	0.141041	0.0759483	0.105331	0.0116776	0.0404646	0.298832	0.00741551	0.531333	0.00272675	0.0181784	0.13884	0.382791	0.014675	0.123022	0.0140391	0.241815	0.0896062	0.241521	0.0377303	0.238932	0.602919	1.05531	2.10284	5	4.125648
77000	-451.3007	-460.7106	9.40998	2	0.5392109	0.00409626	0.0379929	0.13579	0.0880481	0.0743962	0.000687353	0.0487938	0.0184319	0.00350705	0.0271449	0.0408552	0.0160619	0.191229	0.00449866	0.00825679	0.102366	0.311973	0.0937257	0.0153013	0.00713051	0.11325	0.177806	0.0481899	0.0129283	0.097093	0.06446	0.0569921	0.00894281	0.373975	0.119049	0.15484	0.00272436	0.270137	0.680969	0.0143023	0.0707438	0.0593875	0.0655342	0.0255764	0.0355754	0.0221053	0.0408656	0.276745	0.846828	2.83556	4	3.704868
78000	-441.0375	-455.554	14.5165	10	0.6279069	0.00714971	0.0321967	0.156004	0.0123948	0.117755	0.0351314	0.0121492	0.0161903	0.0393649	0.0173742	0.0697653	0.00837908	0.307668	0.00410441	0.015601	0.00983812	0.132588	0.00513709	0.0227162	0.0187084	0.0608845	0.0589847	0.153093	0.0297431	0.0500038	0.321611	0.00182151	0.0980512	0.215061	0.0611063	0.136918	0.0596197	0.049366	0.0540159	0.108174	0.53663	0.055922	0.0158503	0.267297	0.018005	0.0269999	0.0589101	0.327433	0.894915	2.71874	5	3.419373
79000	-452.1768	-462.2047	10.02786	10	0.7745826	0.0285516	0.0285362	0.0348906	0.109894	0.0713804	0.0615513	0.00210108	0.121414	0.00802061	0.0299407	0.0725356	0.0113025	0.0500224	0.00602555	0.0164216	0.0120396	0.166701	0.00441534	0.0461065	0.0277757	0.0519323	0.107875	0.185738	0.00154779	0.222564	0.106239	0.2633	0.027045	0.0170825	0.0575332	0.00102132	0.0298534	0.016646	0.0453306	0.141448	0.790819	0.0525183	0.105756	0.677584	0.0454334	0.10652	0.0901398	0.396696	0.949655	2.56351	5	3.963413
80000	-446.3358	-457.8509	11.51516	10	1.383388	0.00852896	0.118348	0.0793596	0.0633282	0.0279651	0.173186	0.0626755	0.103291	0.0125568	0.00898638	0.00823356	0.00726665	0.0218594	0.0260133	0.00391042	0.042674	0.0654429	0.12778	0.00336575	0.0284088	0.200088	0.0820009	0.108097	0.0319139	0.0173492	0.109051	0.100661	0.0288971	0.118603	0.127416	0.675775	0.209581	0.0076722	0.033913	0.0740127	0.379369	0.0985221	0.0365999	0.177717	0.00173251	0.0286636	0.206733	0.567921	1.04277	2.18258	5	3.640816
81000	-439.9904	-453.6626	13.67216	1	1.3492	0.0818062	0.00190634	0.0454387	0.00680055	0.154651	0.0438102	0.0860108	0.0986175	0.0161061	0.00977108	0.148316	0.0369407	0.0146173	0.0119481	0.00377032	0.0185937	0.0346979	0.0199085	0.0144348	0.015731	0.0273234	0.0960232	0.0215587	0.10883	0.0861713	0.00318665	0.0593879	0.842269	0.00633788	0.0102774	0.336659	0.024366	0.0598157	0.025047	0.100081	0.0893853	0.0513048	0.0341156	0.038835	0.0728478	0.0735414	0.201059	0.561367	1.04019	2.19739	3	3.031241
