Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1454000	-888.9398	-882.3756	-6.564246	2	1.270395	0.000429657	0.0104304	0.143651	0.095667	0.0817209	0.365028	0.138204	0.0052052	0.0132463	0.00880391	0.00475956	0.0335595	0.115513	0.0739274	0.091797	0.00857325	0.0369386	0.0168303	0.135424	0.00269264	0.0665971	0.0166223	0.0285571	0.0169604	0.0427063	0.0075152	0.204746	0.110903	0.0967762	0.0220865	0.00124654	0.0180977	0.0148412	0.000845819	0.00245699	0.0050123	0.12132	0.0150888	0.013778	0.189462	0.0607696	0.0235974	0.00100051	0.0087026	0.0309625	0.134559	0.342865	0.167968	0.111414	0.055764	0.0352246	0.101748	0.281201	0.104224	0.0509721	0.0394394	0.0262382	0.0286072	0.0179654	0.0266222	0.0374334	0.00475222	0.053942	0.286998	0.225248	0.0117705	0.0374193	0.0756359	0.128177	0.113924	0.392117	0.0352785	0.415861	0.10827	0.0212714	0.232461	0.160128	0.0419508	0.0100641	0.0728217	0.103002	0.0548223	0.0743208	0.206265	0.0437587	0.0178595	0.233968	0.187579	0.54527	1.03352	2.23363	4	7.227388
1455000	-901.6591	-896.8273	-4.831739	1	2.436643	0.00514192	0.0182005	0.040375	0.0579484	0.111159	0.153432	0.0904369	0.0131824	0.170101	0.00287236	0.0127759	0.112913	0.0326193	0.0297856	0.137022	0.060347	0.0126903	0.00101873	0.0885222	0.01276	0.0169607	0.00608044	0.0274975	0.0210886	0.0194632	0.0352579	0.0889457	0.0421527	0.07815	0.0113517	0.0401441	0.0114518	0.00474013	0.000548686	0.0105208	0.0341014	0.13608	0.0202445	0.000505417	0.0410061	0.0649213	0.0118621	0.00805669	0.0156248	0.00261491	0.0663006	0.125316	0.138336	0.110193	0.164646	0.0242637	0.0729741	0.28402	0.0415732	0.0516938	0.0560282	0.0731846	0.0501732	0.0336479	0.248605	0.109187	0.0183137	0.0182414	0.245523	0.00339749	0.10352	0.46118	0.0414144	0.00319698	0.0198323	0.3166	0.012811	0.0465864	0.00039957	0.115838	0.0176774	0.301323	0.119762	0.0866091	0.158547	0.0996908	0.0192671	0.145172	0.0229021	0.0973166	0.114866	0.478217	0.340366	0.694642	1.07787	1.88712	3	6.63102
1456000	-870.3724	-882.5139	12.14146	2	0.7571786	0.00236268	0.0213573	0.0246294	0.0260532	0.116576	0.158706	0.0689016	0.0093943	0.0655431	0.0039844	0.0403234	0.014077	0.019921	0.0065283	0.091805	0.0160611	0.0374516	0.0211008	0.0398166	0.0494851	0.0335024	0.00682498	0.021299	0.0192382	0.0113819	0.0245361	0.128243	0.0423061	0.0688351	0.0170862	0.000584303	0.00654244	0.0233303	0.033202	0.0310506	0.00493396	0.188664	0.0306482	0.0056677	0.051936	0.0503574	0.0102188	0.004455	0.00283879	0.0028808	0.0175488	0.0202156	0.0158288	0.0309859	0.126751	0.0259393	0.0643966	0.0950209	0.0626801	0.220919	0.0777239	0.0515554	0.00131723	0.0441408	0.0872367	0.177153	0.0224084	0.00785453	0.130217	0.0211606	0.173018	0.212049	0.105184	0.0981949	0.156584	0.229477	0.164494	0.310219	0.0771632	0.0648148	0.0498472	0.0161305	0.224939	0.00127492	0.0606464	0.157563	0.0815137	0.129233	0.024821	0.0825045	0.0184371	0.0193837	0.0864202	0.389305	0.944345	2.57993	4	5.413186
1457000	-900.967	-901.1368	0.1697133	2	1.218024	0.0892722	0.0194035	0.002997	0.028409	0.0741021	0.496012	0.0955311	0.0165237	0.076475	0.000338365	0.0204064	0.021844	0.0211044	0.0305056	0.102997	0.01308	0.0262927	0.0272812	0.0787867	0.0506715	0.0880954	0.000196368	0.013531	0.0485189	0.0207606	0.00421351	0.0515863	0.0362783	0.0687335	0.00755419	0.00383491	0.0443942	0.0136651	0.0114275	0.00369035	0.0119328	0.0584985	0.0685148	0.00607224	0.0980427	0.0609604	0.000246208	0.00762824	0.0341979	0.00195804	0.0665707	0.0463866	0.253968	0.0022901	0.135923	0.261463	0.00498106	0.0064358	0.235896	0.0258665	0.0234796	0.0796343	0.0816601	0.0368889	0.112548	0.0269102	0.0185753	0.341069	0.163767	0.124006	0.0457466	0.0615749	0.0224313	0.053312	0.122991	0.0690428	0.383185	0.147219	0.0506231	0.0734023	0.233587	0.125543	0.0137539	0.049453	0.0716703	0.113581	0.147498	0.277622	0.0121992	0.00549523	0.029267	0.0333327	0.178304	0.533733	1.02846	2.2595	4	6.247416
1458000	-920.7816	-920.3315	-0.450061	1	1.075952	0.0135334	0.0259578	0.0372247	0.0580502	0.123784	0.236902	0.178827	0.013364	0.0523033	0.0106731	0.0002609	0.142393	0.0103976	0.0481669	0.0984637	0.0260342	0.0315423	0.00630428	0.1503	0.0504681	0.0411836	0.0056183	0.0230192	0.019124	0.0152107	0.0394192	0.0977978	0.0210188	0.237505	0.00286846	0.0276914	0.0881817	0.0123285	0.0316522	0.0207543	0.0187812	0.133258	0.100682	0.0359336	0.099627	0.080971	0.00361708	0.0208102	0.00791322	0.00592418	0.0831388	0.0942227	0.183939	0.0223097	0.0175823	0.0900338	0.00885434	0.0613954	0.170212	0.0440388	0.111516	0.0221731	0.0449115	0.119298	0.126463	0.286815	0.0921035	0.0344274	0.299034	0.00220481	0.146215	0.187928	0.0298509	0.0744264	0.200801	0.0569611	0.0395323	0.00597496	0.0988108	0.0202595	0.0712089	0.0380958	0.0102121	0.261324	0.366493	0.0746368	0.0123048	0.00480937	0.0538684	0.000840188	0.0603909	0.0934644	0.151854	0.498448	1.01153	2.33817	3	6.328921
1459000	-894.6509	-895.1507	0.499847	2	2.317642	0.0200395	0.0252157	0.0903922	0.0491643	0.0786871	0.222294	0.021034	0.00480289	0.0478978	0.00389247	0.00116726	0.0186617	0.00229582	0.00258269	0.123597	0.167955	0.0121903	0.00396492	0.0288139	0.0395155	0.0332542	0.00968715	0.0209019	0.00299668	0.0435463	0.0387377	0.134064	0.00348525	0.00454004	0.017482	0.00869215	0.00072461	0.00730091	0.011295	0.0266082	0.0169651	0.101536	0.0456744	0.0171119	0.0208746	0.105178	0.0751872	0.0286673	0.00356639	0.013913	0.175679	0.0362893	0.0566904	0.272096	0.00687881	0.0124358	0.142067	0.212452	0.191642	0.0413277	0.0353255	0.0157318	0.246221	0.0397415	0.259241	0.0241291	0.00368717	0.095588	0.000682889	0.0119846	0.0939699	0.0536865	0.463223	0.0137914	0.0340171	0.000357641	0.484625	0.373322	0.0107807	0.0945519	0.0824426	0.00990042	0.0143748	0.00660373	0.290226	0.0673575	0.172	0.00548526	0.0367053	0.128488	0.0862902	0.147097	0.328456	0.685034	1.07623	1.91028	4	6.305343
1460000	-886.366	-888.6569	2.290951	2	1.82485	0.00574155	0.00965261	0.0435604	0.0764231	0.0417352	0.0574467	0.00592276	0.0161692	0.0575573	0.0224751	0.033646	0.0219234	0.169933	0.0172803	0.0230937	0.0114778	0.0409119	0.0107135	0.0296393	0.0114112	0.0324802	0.0140977	0.00608991	0.0264188	0.00784179	0.0012003	0.0100204	0.0751753	0.189047	0.0230942	0.0307275	0.00736462	0.0343507	0.0392422	0.00132622	0.00307064	0.13662	0.00563732	0.0324969	0.0321865	0.0260282	0.0300968	0.0106298	0.00567326	0.0743572	0.177162	0.0433005	0.0268289	0.465258	0.0501482	0.00521795	0.0758595	0.000846674	0.274778	0.0114659	0.147094	0.00368895	0.181602	0.0942655	0.0107838	0.0199272	0.202122	0.0977232	0.180133	0.00894117	0.0800711	0.0348966	0.235733	0.0228348	0.060463	0.271141	0.0272377	0.124887	0.212138	0.10096	0.0429958	0.0307895	0.106954	0.227405	0.00494952	0.417481	0.0119744	0.0327596	0.211145	0.00789962	0.261085	0.100783	0.271431	0.634995	1.06492	2.02866	4	6.265717
1461000	-899.649	-901.3814	1.732463	1	1.483428	0.00662581	0.0205385	0.122438	0.211915	0.0178078	0.0210719	0.0375205	0.00536151	0.0343095	0.0110638	0.033947	0.00216195	0.010734	0.00548089	0.0372693	0.0257774	0.0245844	0.028522	0.0555713	0.00223204	0.0206907	0.00271683	0.0279219	0.0403355	0.0168607	0.0347382	0.0380434	0.0013224	0.0511636	0.0132049	0.0166198	0.108475	0.0209938	0.00568315	0.0405156	0.0219172	0.164066	0.109928	0.136179	0.112686	0.114239	0.0673289	0.00679947	0.010089	0.00570931	0.194728	0.0130938	0.00360536	0.17314	0.0359246	0.021241	0.0248844	0.0520547	0.273122	0.0341878	0.0934874	0.0815676	0.0111804	0.0593654	0.0621771	0.221072	0.223841	0.368722	0.0825706	0.134601	0.0349876	0.029328	0.112822	0.178889	0.0248451	0.236528	0.068865	0.0959821	0.033784	0.0383218	0.0187047	0.000945881	0.021627	0.0161171	0.42798	0.212824	0.0639743	0.110215	0.0860812	0.021979	0.0502532	0.117141	0.222751	0.585775	1.04943	2.14204	3	6.069921
1462000	-898.9965	-891.6784	-7.318087	1	1.098777	0.0250935	0.0997856	0.000864082	0.072952	0.185916	0.239413	0.141024	0.00366691	0.0237941	0.0082545	0.00074694	0.00925896	0.0146057	0.0189011	0.0585183	0.0452557	0.0505146	0.0342175	0.0909796	0.0457185	0.0420907	0.0558477	0.0177838	3.53824e-05	0.0183312	0.0115136	0.10214	0.0893844	0.0518466	0.00762545	0.00457469	0.0121723	0.0201628	0.0215033	0.017383	0.00203295	0.107794	0.0338695	9.77384e-05	0.10198	0.12838	0.0136455	0.0103305	0.00634876	0.0104441	0.079195	0.25216	0.0558678	0.056056	0.0860337	0.0963755	0.0161847	0.0393305	0.255816	0.0479622	0.0198808	0.139658	0.298432	0.458402	0.0510088	0.0464419	0.0124727	0.343204	0.0185989	0.0634872	0.111155	0.218364	0.00483168	0.327384	0.0915246	0.249874	0.00858566	0.00921141	0.00344928	0.142743	0.203427	0.317843	0.047786	0.0351055	0.3006	0.00890249	0.0330335	0.115012	0.0254771	0.236319	0.00680256	0.0226452	0.15623	0.504553	1.01462	2.3246	3	7.013441
1463000	-887.6417	-891.9063	4.264559	2	1.465916	0.00711588	0.0332078	0.10255	0.07447	0.0509449	0.194634	0.0454366	0.0172888	0.0465927	0.0232956	0.0070162	0.0166821	0.00647895	0.00619366	0.0603094	0.055669	0.0230488	0.0743229	0.107996	0.0509229	0.00073731	0.00152156	0.0210736	0.00118671	0.0123266	0.00449335	0.132374	0.00594483	0.00246235	0.0162223	0.0289749	0.0265109	0.00925142	0.00225732	0.0033023	0.0177627	0.12375	0.0015114	0.0271963	0.0769381	0.0538546	0.00639723	0.0399633	0.0631153	0.0151039	0.0329896	0.238772	0.0670816	0.217464	0.0266553	0.0169986	0.315843	0.0668349	0.190417	0.0992428	0.161827	0.0192958	0.0205844	0.0247516	0.0936769	0.193383	0.148884	0.00204914	0.284917	0.231841	0.0460013	0.0543411	0.00641012	0.0612797	0.0368319	0.0196343	0.131931	0.0449578	0.191307	0.05527	0.0761472	0.3596	0.0419947	0.0356518	0.159299	0.0339765	0.0524759	0.00747552	0.0917504	0.0324312	0.0259754	0.008456	0.220009	0.582783	1.04836	2.14885	4	5.725115
1464000	-889.3158	-890.2037	0.8878663	2	2.355014	0.0241938	0.0228062	0.0194424	0.0728936	0.0274191	0.12802	0.316693	0.00714818	0.0198293	0.0276113	0.00238148	0.0465392	0.0688274	0.0503887	0.0308491	0.0329284	0.0387608	0.00288037	0.016836	0.00497267	0.0515515	0.0100333	0.00951085	0.0155469	1.04146e-05	0.00425649	0.0757249	0.0493865	0.0165463	0.0115163	0.00445854	0.00988948	0.00923405	0.0019728	0.00114555	0.0162025	0.213648	0.0121521	0.0290368	0.0571413	0.037663	0.0220218	0.0186596	0.000479326	0.0386229	0.0129222	0.129367	0.0180375	0.0009259	0.0800276	0.191306	0.0214199	0.0389063	0.157483	0.0097249	0.0773964	0.307975	0.13525	0.0165433	0.112532	0.0719963	0.267199	0.0471053	0.151238	0.3201	0.00342704	0.0228097	0.0157465	0.00965216	0.200595	0.0312997	0.120952	0.0536678	0.745399	0.124519	0.217458	0.112691	0.00125922	0.0600857	0.368949	0.0375798	0.0445905	0.0261079	0.0127189	0.132079	0.0212328	0.182643	0.332265	0.688135	1.07678	1.90282	4	6.390752
1465000	-882.9114	-889.2208	6.309418	10	1.759861	0.0291108	0.00852103	0.066328	0.0521444	0.127997	0.128999	0.123445	0.00251261	0.0542242	0.0107009	0.00355532	0.0140259	0.0647372	0.0167921	0.0777483	0.0572486	0.0768677	0.0166208	0.030591	0.0131442	0.0432373	0.000797409	0.0189247	0.00109148	0.00301207	0.0050004	0.113533	0.0587661	0.0191679	0.0169799	0.00596231	0.0132357	0.00176895	0.0119355	0.026512	0.00644265	0.0702186	0.0692035	0.0250237	0.0628747	0.0770218	0.00769209	0.0618379	0.00547872	0.010542	0.0116796	0.193919	0.0377462	0.201744	0.162904	0.0488759	0.150836	0.105616	0.225774	0.178205	0.0865927	0.00245082	0.589396	0.0345804	0.0295517	0.0159412	0.35177	0.0549213	0.0919897	0.175513	0.081031	0.100296	0.109026	0.00844013	0.000574181	0.0804974	0.0227607	0.00728231	0.050256	0.124546	0.0830448	0.407321	0.0256341	0.0110398	0.298909	0.0567874	0.0298845	0.0460505	0.0527759	0.0571493	0.0844958	0.00501723	0.262821	0.62678	1.06263	2.04777	5	6.204402
1466000	-893.382	-884.2416	-9.140335	1	1.476003	0.00520336	0.0336274	0.0632062	0.0419782	0.132472	0.267117	0.133025	0.102855	0.0361428	0.0197579	0.00750025	0.0116314	0.0359109	0.0162294	0.227563	0.0782556	0.034294	0.0141063	0.0636768	0.0106853	0.0324383	0.0542057	0.0125456	0.0291241	0.00965209	0.0344699	0.0527931	0.0078578	0.0419843	0.0294477	0.0217178	0.0218685	0.00919525	0.0304238	0.0145278	0.00810523	0.149342	0.00758442	0.0071522	0.141003	0.0976001	0.0145412	0.0373885	0.0162587	0.0348211	0.0667267	0.0152706	0.0749385	0.0150871	0.0641715	0.106511	0.0704193	0.0592293	0.218913	0.324417	0.0614139	0.0321951	0.119031	0.0164489	0.0174388	0.000982167	0.0593642	0.0251201	0.0522909	0.214504	0.330007	0.337001	0.232383	0.036617	0.00176705	0.0145161	0.101742	0.357126	0.111441	0.35436	0.00198049	0.316414	0.411421	0.148188	0.0535201	0.049571	0.0481556	0.0244072	0.15079	0.0559356	0.0924234	0.0624175	0.221592	0.584513	1.04898	2.14491	3	7.157943
1467000	-902.2419	-898.4276	-3.814266	2	1.215538	0.0546308	0.00430343	0.0249562	0.102809	0.191045	0.364719	0.0511126	0.0135336	0.0305408	0.0207471	0.0316414	0.00971058	0.0310621	0.0684411	0.0706794	0.0601537	0.0697415	0.0088248	0.0635559	0.00393883	0.0433448	0.0037017	0.000943948	0.0102797	0.0403868	0.00789516	0.015094	0.00715768	0.0275277	0.00904236	0.0135414	0.022298	0.000547686	0.00534581	0.0638094	0.023111	0.0465423	0.0326275	0.0377301	0.108639	0.106732	0.114148	0.0155518	0.0230831	0.0169791	0.00268357	0.188352	0.0675107	0.297597	0.0798623	0.0206393	0.0294576	0.0451754	0.205543	0.0102844	0.0712705	0.0534471	0.18296	0.151053	0.0093451	0.131526	0.0218274	0.0315253	0.360171	0.00716031	0.223328	0.0240698	0.0578823	0.0393527	0.087914	0.273442	0.15684	0.0608409	0.127479	0.145812	0.0021179	0.337076	0.230533	0.0149215	0.0529242	0.10519	0.0151348	0.0762699	0.229564	0.370046	0.00833715	0.0632507	0.177857	0.533167	1.02821	2.26077	4	6.741926
1468000	-915.9302	-909.8446	-6.085578	1	1.592603	0.0145467	0.0106056	0.0456895	0.113131	0.0215412	0.347396	0.0595968	0.000754733	0.0163679	0.0114706	0.00736953	0.0521372	0.0470121	0.0317004	0.16842	0.0210501	0.107142	0.0106831	0.0307664	0.0458863	0.0037598	0.0177798	0.0137855	0.0670735	0.00648027	0.0201973	0.0677222	0.136865	0.0562053	0.0438894	0.00111598	0.0171051	0.022823	0.0942221	0.0450917	0.022051	0.165657	0.00307526	0.00330751	0.0856067	0.063078	0.147605	0.024972	0.00159903	0.00797567	0.282774	0.0465388	0.0335071	0.190435	0.0282912	0.00109058	0.211684	0.114651	0.279094	0.0708648	0.22848	0.0512543	0.00866753	0.0436035	0.00377841	0.0775519	0.204128	0.0895485	0.42344	0.0121062	0.05647	0.108638	0.0849398	0.0451778	0.106644	0.0421597	0.18175	0.0338296	0.00142489	0.121132	0.0485588	0.2677	0.0618016	0.0547844	0.0124191	0.284028	0.0789158	0.262062	0.0745671	0.0100771	0.123869	0.0760581	0.23928	0.603278	1.05543	2.10202	3	6.840808
1469000	-905.0024	-899.7847	-5.217692	2	2.312292	0.010295	0.00747871	0.0540316	0.194861	0.0371201	0.0999562	0.0672091	0.00423995	0.096624	0.040982	0.0540419	0.0124564	0.0404255	0.0300876	0.0549116	0.0128171	0.0695181	0.0958029	0.0756149	0.0333455	0.0171237	0.0312647	0.000730881	0.0103712	0.0373233	0.0101314	0.187746	0.0222796	0.112271	0.0956528	0.0815776	0.00434533	0.0173891	0.0108726	0.0450117	0.0273169	0.206781	0.0151745	0.0107267	0.0720837	0.104295	0.0117005	0.0128773	0.00213261	0.00265009	0.12826	0.0424756	0.000159303	0.173526	0.0824315	0.544891	0.198251	0.033008	0.26929	0.134159	0.136803	0.118308	0.0275401	0.0152083	0.249538	0.0954343	0.0118045	0.0358267	0.0411196	0.0122092	0.0470521	0.127982	0.103783	0.0136031	0.0666239	0.177187	0.0272386	0.232341	0.032056	0.217568	0.0310298	0.0402862	0.165706	0.0865441	0.0370416	0.199287	0.00490704	0.426464	0.172141	0.0116724	0.0740309	0.0992431	0.327906	0.684584	1.07615	1.91136	4	6.985679
1470000	-892.2536	-899.3	7.04641	2	2.256348	0.017543	0.0680683	0.0260576	0.00992988	0.0776603	0.21023	0.149582	0.0143207	0.066759	0.00125742	0.0156358	0.031646	0.000480705	0.096517	0.0439112	0.0308291	0.00247657	0.0009271	0.0399108	0.0455691	0.0548274	0.00317934	0.05437	0.0270573	0.0515167	0.0110335	0.0185641	0.0561549	0.0025779	0.0319781	0.0283896	0.0115472	0.00410293	0.0103341	0.0252872	0.00307663	0.170667	0.0554732	0.0297363	0.0553074	0.0452012	0.000225559	0.00746596	0.0510492	0.00966364	0.0714477	0.03941	0.031798	0.00561135	0.0282143	0.227814	0.187163	0.0543375	0.298063	0.0234667	0.0205579	0.0942909	0.0220369	0.0314687	0.00163046	0.180857	0.0579264	0.0058628	0.0301013	0.343939	0.0300325	0.0430509	0.10634	0.376677	0.0322257	0.225699	0.0320472	0.0170001	0.0375889	0.0421578	0.151974	0.055903	0.146145	0.000542353	0.0215415	0.0383484	0.0180108	0.211355	0.205753	0.205461	0.116839	0.0446624	0.322068	0.67977	1.07526	1.92291	4	5.68345
1471000	-915.2629	-897.2696	-17.99334	2	1.269383	0.101739	0.0178891	0.0404209	0.00243712	0.17469	0.657117	0.215841	0.0140764	0.0521986	0.00624066	0.000531151	0.0344139	0.0569736	0.0628211	0.0853056	0.000899444	0.117629	0.0094331	0.0504602	0.0520841	0.0539274	0.00713397	0.016083	0.0146535	0.00275562	0.0264868	0.150718	0.0899023	0.0396071	0.0527689	0.0296768	0.0057461	0.00160236	0.0209522	0.0180701	0.00266541	0.194498	0.0163973	0.0380928	0.172093	0.049434	0.00874282	0.0254966	0.0876132	0.000331993	0.052878	0.0642998	0.0291915	0.234641	0.100879	0.191317	0.191798	0.0165686	0.0203337	0.0766573	0.26533	0.103136	0.0783097	0.0744955	0.158341	0.347419	0.103428	0.0962122	0.025881	0.0812396	0.349175	0.106409	0.00338957	0.0297689	0.000527106	0.311871	0.246764	0.123663	0.0612605	0.0528118	0.0803644	0.115074	0.425114	0.192679	0.0670551	0.05443	0.0959756	0.101416	0.00241546	0.0500431	0.0459909	0.722226	0.187402	0.545054	1.03342	2.23412	4	8.42943
1472000	-881.786	-880.7864	-0.9996076	2	1.451559	0.0390174	0.0457684	0.0641712	0.198789	0.116764	0.168232	0.134003	1.70901e-05	0.0490366	0.0116108	0.0189984	0.0932307	0.0518042	0.00678158	0.0282357	0.0305673	0.0223783	0.0281899	0.0752524	0.0341211	0.0456361	0.010139	0.0466928	0.0291835	0.0144875	0.0168789	0.156876	0.0362033	0.0341082	0.0280613	0.00183727	0.0202339	0.0129302	0.00967922	0.0190729	0.0020135	0.159931	0.0164406	0.0260099	0.0732215	0.0951017	0.00469496	0.0135302	0.00380724	0.0327759	0.196088	0.0588975	0.23571	0.088533	0.00913174	0.447476	0.0666684	0.0429934	0.00907397	0.0534967	0.0172967	0.0722862	0.126631	0.223224	0.109321	0.0235318	0.133526	0.377521	0.0480726	0.0981455	0.189145	0.154733	0.0911057	0.0268277	0.00392333	0.0938446	0.0202745	0.0682525	0.0485778	0.0428021	0.0668621	0.00539876	0.434223	0.0297818	0.0775327	0.0391501	0.00701197	0.311429	0.177886	0.0901287	0.00316411	0.0152952	0.217742	0.58029	1.04745	2.15452	4	6.56149
1473000	-894.8204	-904.2197	9.399354	2	1.161562	0.0183341	0.0226708	0.0469122	0.0289526	0.0652602	0.135966	0.344519	0.0249846	0.0525726	0.019754	0.00658918	0.0328572	0.106285	0.0011346	0.0883754	0.0785076	0.0123293	0.00106135	0.0451212	0.0257495	0.0203054	0.00191827	0.0113102	0.0819546	0.0268111	0.0434036	0.144164	0.149276	0.0647278	0.00393278	0.00347047	0.00487913	0.028482	0.00731014	0.0121358	0.0445586	0.0487564	0.00700681	0.0222399	0.0903439	0.149328	0.0211679	0.000746304	0.00162673	0.041415	0.0219632	0.0430715	0.223806	0.218594	0.0588403	0.264271	0.135165	0.114602	0.0442269	0.0252245	0.0145767	0.0293161	0.223923	0.0968366	0.0219586	0.02844	0.0056337	0.065959	0.0913639	0.129913	0.00671232	0.0580991	0.11812	0.261796	0.00844536	0.0147775	0.0372351	0.0691087	0.172381	0.185155	0.0512953	0.200513	0.0406164	0.1177	0.0576376	0.0228154	0.040346	0.00695497	0.00598934	0.159182	0.0460748	0.0285224	0.168018	0.520455	1.02235	2.28918	4	5.756368
1474000	-904.5041	-899.1232	-5.380836	1	1.435217	0.00833932	0.0225899	0.0442694	0.0396619	0.0951531	0.113632	0.329204	0.0170427	0.0159889	0.00371243	0.0425255	0.147545	0.0235006	0.037675	0.16867	0.0655582	0.0279464	0.0113949	0.0574545	0.0267535	0.0668406	0.00901894	0.017534	0.0246588	0.00289775	0.0310686	0.113706	0.00847935	0.0280754	0.0311435	0.0126595	0.0111966	0.000715414	0.0127036	0.0745588	0.006919	0.162803	0.0173198	0.0177776	0.114307	0.0956535	0.0125528	0.0372109	0.00705261	0.0188401	0.526548	0.0488464	0.377925	0.127173	0.22641	0.102109	0.0482301	0.116015	0.132757	0.0452579	0.0273109	0.0510487	0.0126874	0.225077	0.274479	0.103289	0.0337874	0.00932694	0.0413615	0.155991	0.0409873	0.23201	0.052494	0.0361901	0.0639736	0.202241	0.0965011	0.175569	0.0921353	0.0249873	0.331305	0.138027	0.0809302	0.0709066	0.00600557	0.0679893	0.0462683	0.0192107	0.0046281	0.0335423	0.0261968	0.0240325	0.215139	0.577406	1.04638	2.16108	3	6.786072
1475000	-894.0596	-896.8762	2.81663	2	1.793165	0.00777127	0.0176468	0.0173177	0.094324	0.0848231	0.368358	0.00991958	0.00213374	0.182644	0.0365453	0.0420226	0.0547432	0.00368124	0.0362625	0.0431844	0.0225002	0.0422299	0.0120081	0.0726698	0.0315102	0.0667897	0.0354817	0.00847431	0.00421125	0.0359174	0.0603317	0.150307	0.0485547	0.093655	0.0334706	0.0622402	0.0164076	0.00845039	0.0200218	0.0126747	0.0137311	0.136542	0.0106581	0.0270083	0.0311996	0.0753534	0.0431796	0.000618694	0.0106145	0.035081	0.176996	0.0842761	0.0322637	0.0469572	0.115647	0.0182591	0.00556444	0.0258304	0.0381057	0.0761163	0.052221	0.0627662	0.0142679	0.201903	0.228161	0.0878198	0.0966335	0.227118	0.000133982	0.0676856	0.0168079	0.183234	0.0814308	0.0243443	0.122109	0.0545371	0.118095	0.0740071	0.168463	0.12113	0.00523326	0.251148	0.339348	0.0637865	0.348114	0.0407445	0.0318348	0.0150886	0.114481	0.160802	0.0491175	0.00427583	0.267269	0.631048	1.06383	2.03785	4	6.270126
1476000	-895.8402	-894.142	-1.698125	2	1.005902	0.0450134	0.0202247	0.0196271	0.111804	0.10765	0.0732113	0.197152	0.00302144	0.0794172	0.049101	0.00819703	0.056237	0.0192352	0.0196857	0.0994727	0.0189585	0.0134299	0.0178929	0.0423465	0.00105134	0.128345	0.0154035	0.0471202	0.00286862	0.00218421	0.00417023	0.182121	0.108892	0.00645909	0.0134608	0.0120906	0.00800094	0.0145328	0.00188201	0.0110092	0.00650604	0.192048	0.0196705	0.00364686	0.131773	0.136164	0.0458011	0.0420562	0.0429756	0.0477164	0.0416401	0.114297	0.0224523	0.0124913	0.154791	0.0646045	0.208198	0.022881	0.137248	0.0114828	0.136317	0.104524	0.0341687	0.0118455	0.0740219	0.0165675	0.15498	0.31949	0.0834593	0.0578219	0.00212542	0.20486	0.0634405	0.281744	0.155465	0.0253418	0.0179724	0.025111	0.0927229	0.0591037	0.0389204	0.233776	0.357743	0.0725392	0.062459	0.183847	0.107944	0.275727	0.147853	0.243733	0.0081249	0.0369893	0.13813	0.478519	1.00097	2.38238	4	6.710455
1477000	-895.5305	-901.4539	5.923453	2	1.587678	0.0253433	0.0253231	0.0257622	0.0749176	0.140413	0.300016	0.0301211	0.00202175	0.017288	0.104898	0.0151824	0.028226	0.0710115	0.080407	0.0562799	0.00181012	0.0128122	0.0294843	0.0253236	0.0226046	0.104059	0.0120467	0.0416558	0.0730472	0.0222149	0.0155254	0.0974811	0.0183385	0.0632336	0.0139241	0.0057841	0.0109119	0.00146457	0.0281851	0.0174825	0.0201169	0.132895	0.0031154	0.0143888	0.045188	0.0754336	0.0790518	0.00973529	0.00734153	0.0362463	0.0553933	0.0120989	0.00973034	0.00769927	0.0120242	0.0130115	0.0682426	0.0425322	0.0529128	0.00274499	0.324527	0.0925131	0.0541638	0.2949	0.0167937	0.02696	0.0773664	0.00549636	0.558293	0.0167008	0.184196	0.122394	0.0796769	0.0935136	0.024346	0.030912	0.0630691	0.00163888	0.0237896	0.0152268	0.136448	0.10728	0.0396834	0.0499367	0.146964	0.000728018	0.033952	0.329705	0.0903361	0.122921	0.00890418	0.396782	0.238555	0.602528	1.05518	2.10374	4	5.884619
