Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
730000	-852.3955	-898.1169	45.72132	2	2.991068	0.0287488	0.0229534	0.0179896	0.0126027	0.00876953	0.063827	0.00740992	0.00844286	0.00412454	0.00210729	0.0526194	0.0305486	0.00616318	0.0386795	0.0204173	0.00892788	0.050482	0.00825756	0.0142064	0.0045126	0.0396954	0.0746008	0.0479068	0.00962339	0.0327769	0.0311463	0.0738321	0.0163513	0.161105	0.0193657	0.0746128	0.0981072	0.025285	0.00828506	0.119036	0.121861	0.290247	0.0636574	0.117319	0.0409293	0.00257824	0.0444431	0.0286875	0.0952795	0.0122564	0.11671	0.0404734	0.0360894	0.0661183	0.0561533	0.00522204	0.0252397	0.00518294	0.38857	0.731032	1.08247	1.79793	4	2.411966
731000	-848.7568	-893.54	44.7832	2	1.287835	0.022411	0.0113588	0.00902708	0.0161736	0.00471967	0.0346064	0.00939977	0.00576867	0.0102006	0.00523572	0.0232887	0.00708757	0.0009212	0.0244774	0.00883603	0.0113063	0.0891171	0.0192672	0.0196182	0.0168746	0.0288725	0.0353737	0.014205	0.0121898	0.0234928	0.0407022	0.0095317	0.0618798	0.119284	0.0205607	0.0484901	0.0964301	0.0373386	0.0260931	0.154563	0.222623	0.500339	0.0806143	0.179556	0.0113181	0.00273427	0.000843639	0.0615577	0.0950669	0.013346	0.0431768	0.0585585	0.0455974	0.0631005	0.120806	0.00667804	0.0947146	0.0344833	0.190611	0.548958	1.03509	2.22535	4	2.713816
732000	-854.8756	-895.4819	40.60632	1	1.560527	0.0120923	0.00337464	0.000609534	0.0596171	0.0271829	0.00732713	0.00985206	0.00366516	0.0161852	0.0115354	0.104989	0.0214522	0.00414139	0.0183853	0.0048012	0.0181352	0.0322101	0.0100914	0.00482414	0.0251709	0.106285	0.017748	0.0422166	0.0016195	0.0139868	0.019719	0.0137911	0.0540233	0.146576	0.0137457	0.0933376	0.148447	0.0111893	0.0456682	0.0673447	0.115689	0.329535	0.0824949	0.0407964	0.0253393	0.00318676	0.436358	0.00195045	0.0747377	0.0133963	0.0202124	0.0334698	0.0531118	0.0668806	0.0323699	0.0571824	0.105052	0.00605926	0.234523	0.598331	1.05379	2.11336	3	2.689161
733000	-841.3904	-886.004	44.61359	1	0.9461986	0.0111304	0.00992455	0.03331	0.0311419	0.0292904	0.016571	0.0170728	0.0223113	0.0102804	0.00749286	0.0294758	0.00345554	0.00606823	0.0163403	0.0088717	0.00510152	0.057389	0.0156722	0.0198979	0.00560257	0.0573331	0.0168737	0.0304043	0.0235694	0.0124762	0.00858551	0.0686652	0.00854485	0.0429793	0.0670452	0.0380105	0.13065	0.0436449	0.032374	0.0986346	0.16457	0.218614	0.118773	0.0816959	0.00137066	0.0012876	0.13561	0.01388	0.098048	0.0610011	0.0949041	0.0502076	0.0526952	0.0862277	0.0836404	0.00476427	0.0440613	0.00232699	0.126098	0.459961	0.99048	2.42346	3	2.349868
734000	-849.4778	-885.1798	35.70201	2	1.151604	0.0161388	0.0301462	0.00699432	0.00206446	0.0160063	0.0113385	0.00614723	0.00132783	0.0263652	0.00199291	0.11702	0.00196216	0.00156035	0.0257991	0.00456852	0.0111905	0.00717891	0.0428418	0.0107921	0.0012137	0.0830083	0.0368087	0.0510483	0.00801826	0.0154959	0.012528	0.030526	0.0342022	0.106044	0.101941	0.00497606	0.111456	0.0523602	0.0138161	0.111616	0.0645606	0.481793	0.12091	0.093189	0.0713747	0.0486784	0.661866	0.0301169	0.138623	0.0785964	0.0729787	0.0412149	0.0529685	0.0344935	0.0249982	0.041834	0.0631947	0.00258515	0.166173	0.518016	1.02119	2.29462	4	3.240471
735000	-830.9142	-880.1093	49.19511	2	1.883556	0.0147776	0.00590672	0.0129989	0.0193392	0.0330099	0.00431576	8.15428e-05	0.008559	0.00605086	0.0316636	0.0318272	0.00237972	0.00179102	0.0167804	0.00523731	0.0146321	0.0300566	0.0159685	0.00745436	0.00180436	0.0497318	0.0167117	0.041782	0.00792113	0.00452644	0.037054	0.0268997	0.0936759	0.179361	0.0357511	0.00357021	0.0771088	0.143524	0.010354	0.109903	0.0958075	0.400557	0.0440949	0.0177235	0.0130705	0.0282582	0.181535	0.0216652	0.0754159	0.0576381	0.0360935	0.0677227	0.0641317	0.055835	0.00376913	0.0328371	0.0320111	0.00129989	0.278967	0.642031	1.06678	2.01222	4	2.331976
736000	-849.9891	-890.8106	40.82145	2	1.712264	0.0204386	0.00547982	0.0287367	0.0207578	0.0281818	0.0349677	0.00873663	0.00323662	0.00829133	0.0746379	0.00166929	0.00477247	0.000735676	0.0174289	0.00212088	0.00996215	0.101674	0.0111943	0.0357766	0.000163353	0.143332	0.0653522	0.0413444	0.00229949	0.030399	0.0117795	0.0780241	0.00634021	0.114077	0.0528047	0.00226091	0.0772993	0.346036	0.00496798	0.085323	0.204648	0.305653	0.00236448	0.00143836	0.0109803	0.0948908	0.0786222	0.0175505	0.142379	0.0723024	0.0277058	0.104443	0.058407	0.0572767	0.0939411	0.0829379	0.11526	0.0746463	0.25633	0.620456	1.06079	2.06243	4	3.026049
737000	-848.3379	-891.7439	43.406	2	3.276056	0.0254899	0.0198279	0.0163649	0.0302961	0.0128963	0.0465383	0.0208216	0.015278	0.0240579	0.00382173	0.0654521	0.00924474	0.0111399	0.0227321	0.0148114	0.00170424	0.0773005	0.0160987	0.0158057	0.00306499	0.0709794	0.0291649	0.030894	0.015825	0.0154537	0.0128691	0.0482091	0.00612791	0.145162	0.000715576	0.00812698	0.0630105	0.248282	0.0150916	0.0862599	0.0549102	0.323081	0.21249	0.0763626	0.0200518	0.0703473	0.00709707	0.065645	0.106294	0.0316371	0.137401	0.0774297	0.0525364	0.0917629	0.133933	0.00107893	0.0666671	0.0293688	0.409551	0.745751	1.08358	1.76112	4	2.807013
738000	-846.7423	-889.2327	42.49043	1	4.201567	0.0201905	0.00920297	0.0135834	0.0011139	0.00958118	0.0324123	0.0230373	0.000138975	0.00518209	0.00950807	0.0946381	0.0126663	0.00810304	0.0315037	0.000962804	0.0165739	0.0718343	0.0156033	0.0125997	0.0303517	0.0544418	0.0276064	0.0427845	0.027396	0.0202274	0.029137	0.0107148	0.0255916	0.0901086	0.0574095	0.112602	0.052606	0.0562649	0.00551272	0.0957407	0.0094515	0.204339	0.0233012	0.0394912	0.0125329	0.00221557	0.192509	0.0359123	0.0909011	0.0522454	0.0520165	0.109809	0.0745648	0.0461115	0.0699231	0.0342135	0.0556705	0.00450764	0.465104	0.781903	1.08432	1.66867	3	2.236647
739000	-834.3725	-882.6919	48.31942	2	2.972502	0.0300202	0.000891784	0.0528052	0.0437592	0.0151941	0.0176105	0.0170581	0.000801691	0.0193979	0.016083	0.0375667	0.0172572	0.0216392	0.0239899	0.000117245	0.00753327	0.0418708	0.0159827	0.00733347	0.00221465	0.038526	0.0476673	0.00395999	0.00854589	0.0189262	0.0369379	0.0146559	0.0112596	0.192826	0.0578106	0.0203431	0.0865569	0.0205804	0.000271978	0.0471194	0.00583258	0.191291	0.00327119	0.0874416	0.00271939	0.0639722	0.294832	0.0362998	0.0882257	0.0259213	0.0196231	0.0914461	0.0469208	0.0564365	0.0607198	0.0757107	0.11163	0.00360958	0.387123	0.729994	1.08238	1.80051	4	2.261018
740000	-846.8264	-891.4219	44.59553	2	2.20462	0.00494291	0.0239812	0.00492748	0.0323794	0.022999	0.00558704	0.0186979	0.0111111	0.00822021	0.0378136	0.0440726	0.0107589	0.00262333	0.00304803	0.0111524	0.0282648	0.0335851	0.0111505	0.00610933	0.00889765	0.0817495	0.0747084	0.00255923	0.00289999	0.00720387	0.0330749	0.0235958	0.0500654	0.214449	0.0181923	0.00826369	0.154003	0.0883305	0.00799254	0.0662156	0.032071	0.313332	0.0734769	0.0615695	0.00481165	0.0650945	0.161794	0.047186	0.0592911	0.0931665	0.267649	0.0556872	0.0560213	0.0628807	0.0463704	0.0791602	0.0881306	0.00735916	0.316535	0.675146	1.07436	1.93396	4	2.738677
741000	-841.7329	-889.9926	48.25976	2	1.811846	0.0142632	0.011904	0.018478	0.0304978	0.014231	0.0211392	0.0391869	0.0167403	0.00598097	0.0232863	0.0641313	0.011342	0.00246427	0.0372607	0.00275152	0.0129081	0.031075	0.0317332	0.0266468	0.0518715	0.11116	0.0502322	0.0654181	0.00139927	0.0156009	0.0224885	0.0115544	0.0174705	0.111223	0.0090135	0.0036536	0.0746069	0.114345	0.0212717	0.0298959	0.0490697	0.178992	0.0517456	0.298009	0.00383671	0.0504049	0.0641852	0.0050647	0.0785361	0.00749104	0.121761	0.0671326	0.0329213	0.0693082	0.0226333	0.0670882	0.0281577	0.00487192	0.269731	0.633388	1.06448	2.0324	4	2.328435
742000	-845.4225	-888.5621	43.13963	2	2.400085	0.0172827	0.0175176	0.0021471	0.0422139	0.00737637	0.0137215	0.0057685	0.00019374	0.00882165	0.0372114	0.023091	0.00542845	0.000984604	0.0436198	0.00232214	0.0824193	0.0338722	0.00642222	0.0138349	0.036985	0.055652	0.00600996	0.00905735	0.00672095	0.0239395	0.00481621	0.0873951	0.0258794	0.304891	0.0120885	0.00278476	0.0710249	0.00611566	0.0341852	0.00150972	0.0164895	0.241809	0.0828798	0.178266	0.0333942	0.0298907	0.0839153	0.0345901	0.0826103	0.127947	0.0711005	0.0647181	0.082328	0.145837	0.108109	0.0542593	0.118797	0.00119218	0.336774	0.691772	1.0774	1.89405	4	2.611438
743000	-832.5125	-882.665	50.15254	2	3.153328	0.0092667	0.0377552	0.0152576	0.0053117	0.013191	0.0302799	0.0101575	0.0010805	0.0190675	0.00270003	0.0963511	0.0034471	0.0113843	0.0306639	0.0165588	0.00400586	0.0467334	0.00557519	0.0175797	0.0216586	0.0678586	0.0374066	0.00722749	0.0104593	0.00841475	0.034439	0.00410599	0.0329703	0.160318	0.0489115	0.00655515	0.0821771	0.0322583	0.011876	0.0128774	0.00574449	0.200009	0.0873365	0.19008	0.019164	0.0308398	0.0281599	0.0460002	0.0430126	0.0733702	0.0673629	0.0362997	0.052405	0.0756289	0.0761766	0.0627525	0.0402281	0.00988777	0.400786	0.739679	1.08318	1.77636	4	2.100339
744000	-853.5008	-898.2235	44.72277	1	2.354003	0.0260027	0.00196214	0.00958075	0.00106877	0.0124931	0.0115957	0.0190384	0.0102276	0.00852265	0.0564723	0.0166528	0.0301869	0.00342393	0.00712933	0.0104022	0.0381925	0.0763153	0.00793072	0.0188948	0.018936	0.0874658	0.0510768	0.0263275	0.00373558	0.056914	0.0380702	0.000123241	0.0181344	0.14482	0.00352569	0.00869932	0.0299445	0.0459557	0.00567865	0.0575135	0.0491932	0.178543	0.0356393	0.159643	0.0295748	0.0763471	0.07806	0.090699	0.105163	0.0125834	0.067129	0.0118355	0.0612724	0.0438685	0.0958511	0.0715376	0.0557857	0.0124299	0.332163	0.688053	1.07676	1.90302	3	2.198169
745000	-847.7282	-895.2185	47.49022	2	1.15631	0.00257142	0.00355928	0.0515444	0.046443	0.0368887	0.00456239	0.0296217	0.0116106	0.00514586	0.00111625	0.0465287	0.00377679	0.0266505	0.0260377	0.00116804	0.00697851	0.0522855	0.0112109	0.0239175	0.00903058	0.105157	0.0333101	0.00763225	0.00244425	0.0174026	0.00980149	0.0527452	0.0234666	0.0999739	0.0283152	0.00210449	0.0649802	0.234414	0.00639922	0.00149199	0.0248952	0.25511	0.050441	0.0174321	0.00806451	0.0655658	0.0776252	0.109215	0.0680098	0.00523476	0.179956	0.0684116	0.0773987	0.0877753	0.0527319	0.0887885	0.0797963	0.00928268	0.167046	0.519172	1.02174	2.29204	4	2.416022
746000	-837.8683	-883.8637	45.99535	2	2.081839	0.0115624	0.0299755	0.0141419	0.00471239	0.037631	0.0309037	0.00482649	0.000623143	0.0193987	0.0565689	0.0570533	0.00713477	0.000110423	0.0247132	0.00332134	0.0288142	0.0272834	0.0063826	0.0168874	0.000285197	0.0323554	0.0333724	0.0159071	0.015219	0.00520269	0.0200876	0.032015	0.00223282	0.00209736	0.0649882	0.00782584	0.0841542	0.257126	0.0226985	0.000588984	0.055647	0.364157	0.0662099	0.0640251	0.00820908	0.0643817	0.00207012	0.0861987	0.0553775	0.0593841	0.107482	0.114268	0.0719034	0.00156799	0.0758133	0.0676401	0.143743	0.00672073	0.302852	0.663443	1.07191	1.9618	4	2.393
747000	-848.8401	-890.309	41.46889	2	2.523358	0.00169312	0.0502161	0.00669818	0.00253485	0.0029162	0.00812504	0.0227043	0.00801545	0.0540286	0.00822542	0.0636538	0.00336912	0.00405695	0.0515144	0.0100167	0.0238071	0.0959775	0.0256129	0.011981	0.0225522	0.062628	0.0899438	0.0101032	0.0139435	0.0180588	0.0611496	0.0145778	0.0115927	0.0830068	0.114245	0.0096993	0.0825766	0.270102	0.0135473	0.0374845	0.000842062	0.304919	0.0237158	0.149911	0.00304095	0.0414273	0.0359269	0.119742	0.100221	0.0731726	0.166699	0.0113592	0.0356958	0.107897	0.0825832	0.0723782	0.103056	0.0141246	0.34866	0.70118	1.07889	1.87127	4	2.817071
748000	-847.4318	-892.6874	45.2556	2	2.192533	0.026891	0.0210334	0.0509947	0.00770015	0.022581	0.00773415	0.00562451	0.00624143	0.00741284	0.00582394	0.00980902	0.0268278	0.00382862	0.023533	0.00308784	0.0455716	0.0167718	0.025892	0.0444395	0.0147661	0.0834069	0.0715248	0.0325317	0.0120867	0.0178492	0.0146258	0.0185827	0.0307055	0.0739754	0.0791634	0.00277722	0.123996	0.291095	0.00653247	0.0251451	0.0806974	0.264977	0.00982477	0.0441857	0.00389235	0.0910711	0.045108	0.0468445	0.0902302	0.11076	0.0661396	0.0101352	0.0402944	0.0273295	0.0963716	0.0457109	0.131025	0.0542946	0.315223	0.674041	1.07414	1.9366	4	2.519454
749000	-850.868	-885.1885	34.32051	1	2.290015	0.012394	0.0170669	0.0162511	0.0371551	0.0101273	0.0291917	0.000123572	0.00636474	0.00339131	0.000339907	0.0983523	0.0101059	0.00308215	0.0292822	0.00091289	0.0080517	0.0324231	0.0408254	0.0429631	0.0129762	0.0574963	0.0235912	0.0199786	0.0014871	0.0308044	0.00957721	0.00434329	0.0139571	0.120525	0.140331	0.0198327	0.146248	0.0704767	0.0053717	0.0304173	0.0977553	0.43924	0.166776	0.555002	0.00340411	0.0996717	0.040574	0.099931	0.107375	0.0572533	0.123417	0.00388662	0.136463	0.0264751	0.0850491	0.0817393	0.0130135	0.00194925	0.325599	0.68269	1.0758	1.91591	3	3.244794
750000	-845.8262	-888.562	42.73583	2	3.622923	0.0194249	0.0569887	0.0286318	0.0130231	0.0172348	0.0224778	0.00044996	0.0101753	0.00193314	0.0166631	0.0624587	0.0221655	0.000193313	0.00322752	0.00763977	0.0343027	0.0487911	0.00983452	0.0245924	0.00683917	0.0636287	0.0316884	0.0439916	0.0140354	0.0233769	0.0242411	0.0173247	0.0223903	0.101903	0.118393	0.00189387	0.0901737	0.0243505	0.0430088	0.00849096	0.0495488	0.299527	0.102805	0.343168	0.00149827	0.0345831	0.0765635	0.0751713	0.0460615	0.0421535	0.0566417	0.0143501	0.0824238	0.0292227	0.0918165	0.0291935	0.0592212	0.020199	0.432366	0.761069	1.08424	1.72232	4	2.490085
751000	-832.6737	-878.7237	46.04998	2	1.196732	0.00318637	0.0130184	0.027058	0.00556167	0.0235048	0.0146262	0.00711681	0.0115776	0.000419887	0.0492429	0.0803473	0.0169624	0.00490219	0.0131874	0.00678143	0.0302461	0.0325572	0.0188927	0.00807983	0.00601324	0.0706153	0.0667935	0.0312735	0.00950899	0.0188358	0.00518986	0.0283575	0.00643074	0.243224	0.0904541	0.0595677	0.097726	0.0642029	0.00100164	0.00461664	0.0502093	0.374281	0.00033926	0.0118053	0.0299821	0.00535319	0.230973	0.0799727	0.0570267	0.0473198	0.0598516	0.0281219	0.0363812	0.171563	0.0945154	0.0865707	0.0810134	0.0190432	0.17446	0.528832	1.02624	2.27047	4	2.635404
752000	-852.4125	-894.7949	42.38242	2	2.028314	0.011171	0.0160223	0.0435879	0.0785009	0.0133291	0.0155326	0.00266477	0.00841223	0.012034	0.00467607	0.0344768	5.70954e-05	0.0022424	0.0600996	0.000859917	0.0683211	0.0119226	0.031115	0.0055878	0.0155871	0.0125699	0.0733493	0.0154551	0.00406675	0.013233	0.0151798	0.0457808	0.022109	0.142094	0.0579324	0.00502228	0.113449	0.0143859	0.134588	0.0907359	0.0714992	0.183424	0.0060026	0.458197	0.0264825	0.0588958	0.034178	0.0945956	0.133544	0.0351188	0.188491	0.171016	0.126578	0.0181494	0.117034	0.00815199	0.00674858	0.0199805	0.296631	0.657991	1.07068	1.9747	4	2.954239
753000	-841.1851	-893.2074	52.02229	2	0.8950856	0.0813058	0.0141533	0.0196128	0.00396726	0.0240861	0.0208565	0.0037996	0.00358062	0.0352935	0.0183876	0.0445712	0.00400194	7.54951e-05	0.022666	0.00190776	0.0065268	0.0558392	0.0159222	0.0188801	0.0280096	0.132632	0.031577	0.0153616	0.00855975	0.0142682	0.0222796	0.0326483	0.000965915	0.163305	0.125554	0.0034163	0.0970914	0.0414515	0.00486554	0.044017	0.0284208	0.150082	0.000194912	0.146206	0.00812386	0.0560617	0.0818399	0.0338132	0.0152234	0.0245044	0.0811662	0.101	0.089616	0.000634212	0.0427717	0.0524223	0.0261279	0.00480775	0.115575	0.442776	0.980181	2.46147	4	2.104453
754000	-838.6548	-885.342	46.68721	2	1.593033	0.0187454	0.0054163	0.00154068	0.00837602	0.00422209	0.00838421	0.00688643	0.0147691	0.00489302	0.0130149	0.0732596	0.00489114	0.00378948	0.018114	0.00250722	0.0076376	0.0112635	0.00999818	0.00862331	0.00638459	0.0588435	0.0314302	0.0504236	0.00458672	0.0111386	0.0114128	0.0234681	0.00539314	0.222074	0.0756237	0.00119803	0.071107	0.0132607	0.0150967	0.108638	0.0212553	0.2996	0.174801	0.285416	0.00978277	0.103852	0.0721124	0.0994436	0.057162	0.0252202	0.0267704	0.0604068	0.0584275	0.0387841	0.0559812	0.0436041	0.204647	0.0156559	0.239343	0.603343	1.05545	2.10187	4	2.589334
755000	-849.4605	-893.1219	43.66139	2	1.821301	0.0494253	0.00153322	0.000454852	0.0240063	0.0221875	0.0230169	0.00356832	0.0170641	0.00939198	0.0192673	0.063476	0.00339315	0.00232234	0.02384	0.00227716	0.0185018	0.0420519	0.00343258	0.0289078	0.0125782	0.0850112	0.0116465	0.0182532	0.00755361	0.0219779	0.00853071	0.0252475	0.0260845	0.224759	0.0390831	0.00158655	0.156112	0.111952	0.0385215	0.0677451	0.0172612	0.259138	0.00234892	0.196164	0.0138781	0.138129	0.0609862	0.0803959	0.0824475	0.164644	0.0810283	0.0584197	0.15177	0.0242924	0.0788665	0.0723812	0.0470305	0.0271187	0.270968	0.634558	1.0648	2.02967	4	2.771062
756000	-836.6396	-885.0788	48.43921	2	1.642796	0.0180896	0.00816846	0.00208884	0.0188638	0.010104	0.0268642	0.0142108	0.000789183	0.00646186	0.0335306	0.0359578	0.00452373	0.000116411	0.0177845	0.00166097	0.0250811	0.0311366	0.00472096	0.00829125	0.0120013	0.020668	0.0122122	0.0288697	0.00437593	0.0230675	0.0267031	0.0120279	0.0192073	0.160827	0.0528104	0.0749343	0.0926304	0.0481579	0.014503	0.00555736	0.0269701	0.35889	0.0333857	0.109623	0.000364925	0.0115876	0.024828	0.0530372	0.0499548	0.0873553	0.0703034	0.104886	0.0782359	0.0115271	0.0778746	0.0259317	0.105736	0.0507807	0.246563	0.610719	1.05781	2.08491	4	2.15827
757000	-835.9427	-883.5845	47.64176	2	4.091677	0.0040164	0.0230014	0.00540797	0.00306145	0.0097375	0.022771	0.0238418	0.00414008	0.0275818	0.00138706	0.00993663	0.00393192	0.00719495	0.0200187	0.0143319	0.0460015	0.0153014	0.0356438	0.00157492	0.0351632	0.0321301	0.0686481	0.0505053	0.00865577	0.00589048	0.00705144	0.0230629	0.00976838	0.149941	0.101763	0.0317707	0.111882	0.0613097	0.0013952	0.030208	0.031459	0.343164	0.100936	0.0443614	0.0573085	0.00144252	0.193791	0.0672077	0.114945	0.115329	0.0785878	0.0142486	0.0651068	0.0380433	0.0549377	0.00322961	0.0230782	0.00252036	0.459329	0.778321	1.08438	1.67797	4	2.357724
758000	-836.1196	-879.6146	43.49497	1	0.9871615	0.0050438	0.0114077	0.00576047	0.00122745	0.00423115	0.0280507	0.0590635	0.0059872	0.00578507	0.00901755	0.0620023	0.00803391	0.0112068	0.00844975	0.00144624	0.0224223	0.0441432	0.00719349	0.0213691	0.0071622	0.0155715	0.0341524	2.9528e-05	0.00224308	0.0192545	0.0184747	0.0297667	0.0320431	0.178728	0.127158	0.00797673	0.0743069	0.0502763	0.00729851	0.0593038	0.00926051	0.382006	0.0416237	0.0495872	0.00433589	0.0331601	0.167626	0.105926	0.129416	0.156423	0.0783642	0.10659	0.0789638	0.0500145	0.0131051	0.0174818	0.0455453	0.00261659	0.134385	0.472859	0.99784	2.39492	3	2.457633
759000	-843.3566	-887.0107	43.65416	2	0.9844138	0.0104222	0.0119112	0.025014	0.000995196	0.00540643	0.0112332	0.0018372	0.0224823	0.00665959	0.0531844	0.0588748	0.0115981	0.00928731	0.0681274	0.00136276	0.0196503	0.0522597	0.0265139	0.00219705	0.00436212	0.0506014	0.0358892	0.000205818	0.00373365	0.0285531	0.00993482	0.0381927	0.0395736	0.145065	0.0898996	0.00980875	0.0713878	0.0326056	0.00559187	0.0245928	0.0155466	0.494863	0.0879622	0.294627	0.0127984	0.0627346	0.0632383	0.11878	0.00854652	0.143082	0.147516	0.0769982	0.0552062	0.0362221	0.0412382	0.0393278	0.217228	0.0265464	0.133834	0.472016	0.997369	2.39678	4	2.931475
760000	-853.1382	-896.0611	42.92288	2	2.793693	0.0317668	0.00462591	0.0878843	0.0197649	0.0326912	0.0205697	0.042464	0.000752264	0.0202047	0.0491987	0.0393218	0.00524082	0.00022596	0.0171671	0.000338518	0.0172565	0.0309802	0.0328884	0.00403653	0.00629375	0.0987828	0.0516901	0.0497387	0.0117472	0.0090568	0.00965064	0.0018065	0.00968243	0.0810072	0.103839	0.0408497	0.0763628	0.0299769	0.000110666	0.0181855	0.142839	0.385996	0.0806582	0.0413407	0.0208177	0.00287321	0.347312	0.0724489	0.0455238	0.00690987	0.0616704	0.0160186	0.0408577	0.0626734	0.0347394	0.00394023	0.0309214	0.0105042	0.372644	0.719425	1.08129	1.82664	4	2.464202
761000	-844.9432	-880.8956	35.95236	1	2.922954	0.00855903	0.0247962	0.0254713	0.0656127	0.00958922	0.0247922	0.00217075	0.00567915	0.0142777	0.0101065	0.0507587	0.0127291	0.0140137	0.0344673	0.00177876	0.00465114	0.03982	0.034051	0.00708686	0.000909107	0.0951729	0.0361382	0.00374958	0.00955797	0.027414	0.0352712	0.042668	0.0280077	0.150607	0.124945	0.00632152	0.139239	0.0118631	0.00963918	0.095914	0.140753	0.243097	0.0865402	0.0802904	0.00172917	0.0588008	0.527767	0.0590398	0.132081	0.0889697	0.153171	0.0034102	0.116164	0.00904987	0.0315297	0.0678713	0.00279542	0.00742606	0.383212	0.727171	1.08211	1.80751	3	3.018315
762000	-849.3497	-895.8067	46.45699	2	1.630487	0.0498187	0.0318505	0.0398859	0.0260798	0.00487558	0.0104104	0.00214278	0.00745452	0.038782	0.0586373	0.0234026	0.0263782	0.00847087	0.016931	0.000243565	0.0511513	0.0818266	0.0132911	0.00410235	0.0145809	0.117667	0.0302264	0.0665037	0.00323522	0.0156102	0.0245484	0.0252498	0.0173494	0.115255	0.18354	0.00501598	0.0627723	0.0884277	0.0169933	0.003822	0.112549	0.221016	0.0380892	0.0167897	0.0125274	0.0307721	0.169034	0.0867706	0.0374317	0.0229398	0.0887917	0.0347981	0.0604891	0.028997	0.0873303	0.0910591	0.0328427	0.0183926	0.244794	0.608927	1.05725	2.08903	4	2.477152
763000	-846.6565	-894.0198	47.36324	2	1.294953	0.0267713	0.00997126	0.0105488	0.0176817	0.0262296	0.0335252	0.00242142	0.00659107	0.0200629	0.0043058	0.0840867	0.00413323	0.00392326	0.0365856	0.00393211	0.0123673	0.00675263	0.0135874	0.00374865	0.0218542	0.12408	0.00352909	0.00272293	0.00742353	0.0102842	0.000502993	0.0374404	0.00910845	0.164349	0.0682568	0.000169259	0.0677411	0.0640633	0.000358254	0.00604389	0.0111787	0.208359	0.0642128	0.0149648	0.00879803	0.0752658	0.167983	0.0577349	0.0916819	0.0703248	0.225604	0.13136	0.0709243	0.0903745	0.0683504	0.0160835	0.0951678	0.0162379	0.19184	0.550442	1.03571	2.22201	4	2.39976
764000	-849.6788	-897.6741	47.99536	2	2.66414	0.0331595	0.0011138	0.00614108	0.00200399	0.00887556	0.00510914	0.0283361	0.0271063	0.045622	0.00977387	0.0235472	0.00414525	0.0217903	0.00337366	0.00143193	0.0180635	0.00899277	0.0176463	0.0133083	0.0064042	0.0315911	0.0392235	0.00347344	0.00649793	0.0151323	0.0166933	0.0413375	0.0131337	0.214991	0.104151	0.0191257	0.0608508	0.0438362	0.0276784	0.0150002	0.0560165	0.283001	0.0257921	0.0373225	0.0598036	0.0106769	0.211999	0.0661762	0.0418118	0.00374867	0.0591558	0.0274148	0.073139	0.0921457	0.0620492	0.0282884	0.0764377	0.00332836	0.361486	0.711056	1.08027	1.84719	4	2.156968
765000	-852.8394	-904.7723	51.93287	2	1.941589	0.0309539	0.00607955	0.00376264	0.00544667	0.00263141	0.014937	0.00817848	0.00200355	0.090996	0.0027937	0.0541221	0.00103897	0.0433872	0.0313363	0.00655117	0.0117175	0.0160966	0.0135076	0.0217885	0.0169639	0.0855274	0.0177619	0.0100099	0.00360816	0.0263225	0.0179175	0.0723428	0.0255631	0.109889	0.0671649	0.049669	0.128821	0.158618	0.00738677	0.00410723	0.0982833	0.287536	0.117263	0.0634826	0.0103201	0.00699011	0.0508543	0.0548538	0.0247713	0.0565477	0.0418923	0.0118404	0.100709	0.0490776	0.051779	0.00183278	0.0763426	0.017137	0.286201	0.648655	1.06846	1.99669	4	2.290513
