Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1060000	-1240.74	-1241.17	0.429448	2	1.620712	0.0533978	0.0687721	0.0130221	0.131684	0.0265763	0.0371905	0.045807	0.00975059	0.0294526	0.0255743	0.0258359	0.0203104	0.0897754	0.00119994	0.0424255	0.023265	0.0467871	0.103484	0.0972167	0.0667597	0.170143	0.0309241	0.0018517	0.0399587	0.0533692	0.0264463	0.0134845	0.0152599	0.00128613	0.120926	0.00181054	0.0293344	0.0258272	0.146825	0.00179133	0.20333	0.0216942	0.0223275	0.0779885	0.0568465	0.0468109	0.000882294	0.0113043	0.0457745	0.0159259	0.0191836	0.164351	0.0525272	0.0343562	0.00758295	0.19975	0.0281356	0.00208909	0.0146793	0.010517	0.10169	0.203292	0.0523346	0.00028653	0.0806011	0.124887	0.0110065	0.765633	0.0945525	0.0483127	0.0217533	0.363816	0.162136	0.00615734	0.0223334	0.011969	0.0399345	0.0538629	0.212684	0.0405108	0.0493195	0.386349	0.028277	0.0624407	0.00721124	0.0812935	0.0154174	0.0929955	0.185292	0.032113	0.10712	0.0197854	0.0571621	0.00939806	0.0120222	0.131643	0.243382	0.607489	1.05679	2.09234	4	6.369173
1061000	-1253.33	-1241.15	-12.17932	2	2.768182	0.160214	0.332735	0.0043	0.0839252	0.0470832	0.0561373	0.0710951	0.0348381	0.0238062	0.0429162	0.0401204	0.0001515	0.00954487	0.0152105	0.0199325	0.0189066	0.0438413	0.0504955	0.177744	0.0634304	0.0830053	0.00192192	0.00397825	0.0458736	0.0584784	0.0161544	0.016041	0.0168432	0.0845413	0.298273	0.0191596	0.0110985	0.00573393	0.11727	0.0673668	0.0468028	0.0264536	0.00815426	0.102885	0.0641553	0.0382169	0.030042	0.0594217	0.113972	0.154991	0.00476975	0.173597	0.102796	0.0160742	0.0563619	0.120567	0.174073	0.0517957	0.0575388	0.0515387	0.00378609	0.0319992	0.0688653	0.150006	0.108081	0.183883	0.0567699	0.762246	0.0318135	0.0566965	0.133148	0.181727	0.0790685	0.101437	0.11269	0.187929	0.0579104	0.0504286	0.0392798	0.0050941	0.0172902	0.06448	0.0956951	0.0603571	0.0077437	0.176817	0.117295	0.0619131	0.0926692	0.136139	0.0798708	0.319618	0.157379	0.00612835	0.0122869	0.0613385	0.370493	0.717828	1.0811	1.83058	4	7.466255
1062000	-1237.265	-1234.04	-3.224206	1	2.392971	0.134827	0.0687422	0.03603	0.0343858	0.0424892	0.0213781	0.0797533	0.0368698	0.0626236	0.0450026	0.00756711	0.00150072	0.0711172	0.0141795	0.0210526	0.0242388	0.0239895	0.201529	0.127086	0.0417317	0.107023	0.0163643	0.0276429	0.00483948	0.066507	9.10852e-05	0.00338288	0.00206447	0.00365522	0.0766541	0.053722	0.0639569	0.00305206	0.103899	0.0250198	0.0710086	0.0573356	0.0040876	0.0654597	0.0473266	0.0226979	0.0664018	0.0318109	0.229026	0.133321	0.0133759	0.0634608	0.126562	0.273171	0.14073	0.0648728	0.0474161	0.0671194	0.00978598	0.0643221	0.0356853	0.160959	0.00948676	0.287367	0.0141624	0.00177337	0.233658	0.502501	0.00947653	0.0844616	0.0752298	0.148951	0.00869305	0.0246616	0.00397172	0.00977042	0.00138374	0.0815019	0.0166602	0.0424673	0.0748487	0.0862724	0.00679919	0.0512737	0.0953289	0.012919	0.00297277	0.0890692	0.0561486	0.157847	0.115308	0.0978118	0.0707872	0.0187548	0.0185626	0.54403	0.336069	0.691205	1.0773	1.89542	3	6.504812
1063000	-1253.137	-1246.318	-6.819723	2	1.464411	0.00704817	0.205541	0.023715	0.0899445	0.0250614	0.09207	0.0822818	0.0684463	0.0658107	0.045677	0.0629361	0.0203877	0.0250338	0.03137	0.00669095	0.00612838	0.0122065	0.0571153	0.0840529	0.0547422	0.0931923	0.278423	0.0260896	0.163728	0.00152464	0.0064616	0.00221694	0.0749177	0.0281939	0.103454	0.0249989	0.0209476	0.032202	0.00509082	0.0595997	0.0701909	0.019615	0.0135735	0.0817719	0.197076	0.0417838	0.107112	0.0200749	0.0679949	0.235362	0.0096866	0.119684	0.0262665	0.0258559	0.0145583	0.0500187	0.306651	0.0831082	0.0684532	0.0644217	0.101999	0.0373336	0.121384	0.00251373	0.506665	0.0237116	0.0342991	0.624049	0.105381	0.0534197	0.0982861	0.379516	0.0236634	0.0342012	0.0703473	0.114177	0.00241938	0.0394534	0.0022863	4.36987e-05	0.0641293	0.0391773	0.0270608	0.0140512	0.0628194	0.108143	0.152496	0.121171	0.00274768	0.304479	0.0206245	0.257592	0.08123	0.0141265	0.0361652	0.0103642	0.219772	0.582523	1.04826	2.14944	4	7.302085
1064000	-1239.665	-1230.334	-9.331971	10	0.9792042	0.512268	0.0731778	0.00173114	0.129779	0.0121395	0.0420764	0.123841	0.0032934	0.00548759	0.0110565	0.106045	0.0134578	0.0696696	0.00190745	0.136066	0.00166641	0.109162	0.0681128	0.247675	0.0259944	0.0982863	0.0353158	0.00509627	0.16342	0.095865	0.00907127	0.0337741	0.0118771	0.0578795	0.0482186	0.137834	0.00305746	0.00470158	0.246188	0.00374066	0.0682255	0.0503903	0.00382193	0.109377	0.155919	0.0585906	0.0159225	0.01774	0.0825967	0.137979	0.0183118	0.314902	0.0581631	0.0346156	0.0874193	0.131071	0.0872621	0.00357515	0.000807312	0.00243517	0.00538046	0.0202407	0.0135024	0.0701114	0.0694885	0.152242	0.172509	0.617593	0.000477144	0.00991321	0.058271	0.0219305	0.187952	0.0548863	0.00696481	0.0320211	0.00205196	0.1345	0.19831	0.0242909	0.0253732	0.0649729	0.00421169	0.0112947	0.0277083	0.00661246	0.193627	0.519279	0.0353369	0.485421	0.441198	0.0425979	0.0360895	0.500899	0.0226721	0.0434159	0.132786	0.470411	0.996467	2.40034	5	8.401404
1065000	-1235.782	-1242.113	6.330055	2	1.703997	0.0820701	0.049501	0.00455712	0.0789602	0.12994	0.00692342	0.00529354	0.0239773	0.0323261	0.0257981	0.0898025	0.0112492	0.0769962	0.0173369	0.0530483	0.0102473	0.00512897	0.0859033	0.102538	0.023536	0.11641	0.0116982	0.0373712	0.00356717	0.0431059	0.0325723	0.0199204	0.00255387	0.108287	0.062396	0.00974804	0.00742254	0.0142048	0.0740454	0.0145642	0.0646575	0.0451276	0.00313352	0.0654471	0.0979257	0.0322783	0.0782841	0.0376141	0.209411	0.00243274	0.0262566	0.195907	0.0187331	0.0808729	0.0453553	0.159116	0.141111	0.0168385	0.106069	0.0168298	0.0158902	0.0670542	0.0641453	0.318656	0.0304877	0.23664	0.0098005	0.48842	0.263245	0.175519	0.0151495	0.0814427	0.0390875	0.13083	0.0129653	0.0323735	0.0645487	0.0103903	0.171163	0.0476994	0.0193142	0.0954576	0.023826	0.0166892	0.0226596	0.00577549	0.0790581	0.0976224	0.0827836	0.111056	0.0135591	0.0969949	0.041511	0.0362506	0.0209371	0.0653259	0.255186	0.61933	1.06045	2.06503	4	6.020728
1066000	-1246.919	-1249.195	2.276036	10	2.258899	0.0664089	0.270494	0.00681479	0.0973419	0.0194024	0.0399232	0.0192735	0.00838339	0.0280082	0.0065837	0.00186278	1.15583e-05	0.0138507	0.00215483	0.148168	0.0108335	0.0674307	0.138177	0.361136	0.031249	0.150097	0.121178	0.154916	0.171597	0.0750689	0.0101155	0.000196741	3.83625e-05	0.0213785	0.0747043	0.00493878	0.0450493	0.0339334	0.0872286	0.00372221	0.0668764	0.00762346	0.00357117	0.0976245	0.124802	0.0866989	0.120012	0.0380698	0.0400438	0.357916	0.0476717	0.157569	0.0362332	0.0619003	0.0454549	0.0114657	0.00512376	0.00707158	0.0312094	0.0154495	0.0570909	0.000520683	0.0103104	0.458181	0.00876324	0.0123202	0.0997014	0.520447	0.0921295	0.0711494	0.0649152	0.0928441	0.131974	0.0225654	0.0913249	0.00943268	0.146816	0.0287208	0.264165	0.00900272	0.00882774	0.0170689	0.0687828	0.0288466	0.0346953	0.0133058	0.127303	0.00967665	0.103782	0.135518	0.157864	0.272186	0.207238	0.0910882	0.0451997	0.0310754	0.322338	0.679994	1.0753	1.92237	5	7.198891
1067000	-1257.555	-1247.193	-10.36182	0.2	1.236148	0.136889	0.437473	0.00421331	0.090822	0.0180915	0.0320713	0.00704285	0.0660217	0.0222658	0.00291012	0.0476209	0.053541	0.135069	0.0225278	0.0104989	0.0235222	0.0261555	0.128789	0.150069	0.130357	0.108178	0.149361	0.00263698	0.147713	0.0359185	0.0196173	0.0169978	0.000189966	0.0827309	0.022932	0.260844	0.00377725	0.00779709	0.121147	0.0123344	0.143499	0.119039	0.0111563	0.131081	0.0123475	0.116714	0.0156353	0.0597126	0.0787202	0.192013	0.0381582	0.0895056	0.192079	0.0400474	0.0628901	0.00427868	0.030986	0.0269001	0.0859164	0.011294	0.0331476	0.0436202	0.0732541	0.0232922	0.0404328	0.144232	0.0632308	0.606197	0.0343425	0.0763294	0.0410318	0.235845	0.0619584	0.036351	0.176241	0.246272	0.00706675	0.00296163	0.0349236	0.408768	0.02476	0.00424139	0.0326627	0.164554	0.014509	0.0289997	0.0263888	0.0760618	0.079065	0.0516753	0.0242163	0.177681	0.00165406	0.0275511	0.13523	0.115415	0.181543	0.537806	1.03027	2.25038	2	7.374265
1068000	-1230.712	-1242.863	12.15075	10	2.257897	0.00995062	0.0362262	0.0364657	0.114221	0.0620749	0.00470034	0.00307401	0.0155702	0.0505581	0.0508219	0.0162267	0.0103596	0.0192042	0.000588243	0.0326018	0.0234827	0.0264055	0.0681249	0.115205	0.0233618	0.127516	0.205498	0.0160277	0.0606703	0.0336206	0.000743231	0.000483991	0.0663336	0.01778	0.0130938	0.0113291	0.0338473	0.0065582	0.0379887	0.026587	0.0880183	0.000484444	0.00283149	0.159577	0.0827968	0.0859133	0.155246	0.0957113	0.0497136	0.146142	0.006131	0.0498682	0.0128788	0.0336957	0.0851691	0.250838	0.0207621	0.0130915	0.0378895	0.0189646	0.62957	0.130468	0.00725125	0.0989574	0.0298076	0.0636936	0.172573	0.0329947	0.162651	0.0286365	0.0295556	0.0156486	0.161579	0.0856355	0.109099	0.00907751	0.0604306	0.000491203	0.122179	0.392114	0.0404935	0.00222362	0.147128	0.0448162	0.0233415	0.0211936	0.0247403	0.154043	0.0599183	0.0323257	0.062264	0.0456996	0.0442989	0.0140362	0.317987	0.0323194	0.322232	0.679906	1.07528	1.92258	5	6.182265
1069000	-1247.937	-1253.893	5.955703	10	1.511118	0.0954198	0.177497	0.00891642	0.112435	0.0141183	0.00420211	0.00821848	0.0143327	0.0273194	0.0117024	0.152154	0.0197761	0.132745	0.0059355	0.0436161	4.37827e-05	0.0319274	0.032587	0.0502174	0.0717044	0.158469	0.00897009	0.0348024	0.0207976	0.114364	0.00592695	0.0435736	0.0150987	0.123885	0.0411483	0.0680856	0.0166877	0.00019708	0.09981	0.0338645	0.0739837	0.0414261	0.00307701	0.0426983	0.0367324	0.0138559	0.053278	0.00107955	0.280461	0.141487	0.00154277	0.162841	0.0712967	0.0969841	0.0166336	0.0315818	0.130669	0.0182134	0.0298302	0.0759037	0.507426	0.00869179	0.0370442	0.0710759	0.0337801	0.00544915	0.168874	0.0848355	0.0934959	0.0677149	0.148326	0.0264317	0.00982333	0.188492	0.0586699	0.059649	0.00397753	0.200089	0.0521712	0.144926	0.0495258	0.157777	0.000764954	0.040918	0.45167	0.00538525	0.0618404	0.129663	0.020474	0.0530792	0.0199483	0.156485	0.129619	0.0318317	0.039774	0.10176	0.227035	0.590397	1.05107	2.1315	5	6.545581
1070000	-1232.238	-1237.794	5.555423	2	1.509988	0.158325	0.020353	0.0136762	0.0261676	0.0857389	0.007945	0.0283737	0.00479229	0.00887695	0.00214369	0.0436151	0.00746216	0.0240669	0.0122736	0.0104173	0.0105303	0.00908264	0.155793	0.0904896	0.0764109	0.0802716	0.179825	0.0172423	0.100128	0.00307253	0.0164375	0.00426277	0.018986	0.0616266	0.102438	0.0243066	0.0272376	0.00234112	0.162534	0.040365	0.0629347	0.0254331	0.0261296	0.0595497	0.0311691	0.0175705	0.0363169	0.0747981	0.0952407	0.065777	0.00526904	0.352851	0.0221951	0.0577567	0.00727706	0.106764	0.593516	0.00479829	0.0471699	0.03614	0.0121478	0.0765819	0.00214991	0.0709688	0.0383248	0.0150485	0.106005	0.0502732	0.00805339	0.0614005	0.0162152	0.0871297	0.00220118	0.0621329	0.133215	0.130829	0.0088325	0.0790513	0.110496	0.0115559	0.132798	0.00694478	0.0149684	0.00176243	0.0636872	0.368005	0.0298204	0.109369	0.0203228	0.257939	0.116147	0.0328471	0.0266368	0.0425891	0.0671214	0.074613	0.226861	0.59021	1.051	2.13193	4	5.814448
1071000	-1242.203	-1246.548	4.344658	2	2.772626	0.0554664	0.128479	0.00454195	0.0722597	0.0338014	0.0165213	0.02948	0.0119719	0.010539	0.0069289	0.0134008	0.0120195	0.0442283	0.00310882	0.00323538	0.00370897	0.0268785	0.0560126	0.0630254	0.0463226	0.242696	0.0671233	0.00593254	0.0872167	0.0759919	0.00210352	0.00988257	0.00716189	0.0629321	0.0745898	0.00475733	0.0139633	0.0127046	0.0262937	0.00798722	0.0685056	0.0079297	0.000734332	0.082443	0.0612329	0.114365	0.0477309	0.0058326	0.174055	0.124844	0.0276093	0.178793	0.103182	0.101252	0.176237	0.190141	0.0785077	0.0316577	0.0517261	0.0162273	8.91559e-06	0.00863585	0.0384209	0.0705087	0.0343129	0.106916	0.0100252	0.0591689	0.207754	0.0439537	0.000280349	0.0030396	0.0645693	0.0502622	0.00956708	0.0321983	0.092176	0.0920045	0.0624805	0.00603589	0.176822	0.0334351	0.05973	0.0417815	0.0740002	0.450762	0.0563982	0.0791973	0.324364	0.0295696	0.0233527	0.151945	0.00894446	0.128275	0.085978	0.297897	0.370869	0.718108	1.08114	1.82989	4	6.001044
1072000	-1232.642	-1238.878	6.235561	10	1.120933	0.225462	0.0569982	0.00209383	0.0633007	0.0475372	0.0488576	0.0474468	0.0167763	0.00918383	0.00206108	0.0425025	0.0105516	0.0693879	0.00809134	0.0500614	0.0224657	0.0744396	0.134629	0.188488	0.0368509	0.0788988	0.120421	0.0929031	0.142509	0.14866	0.0571101	0.0190075	0.00593444	0.029259	0.0142229	0.00209235	0.0430446	0.0237103	0.0341247	0.00753723	0.0503106	0.038154	0.0234439	0.0702361	0.0373391	0.0371575	0.0240345	0.0442825	0.162243	0.245299	0.0403109	0.0995606	0.00964195	0.0228635	0.173698	0.714268	0.0198326	0.00520712	0.0668128	0.089044	0.0699332	0.271173	0.00559804	0.0833976	0.0375439	0.00151824	0.0871593	0.11358	0.033291	0.0615045	0.0106364	0.0489964	0.0083916	0.178544	0.0699626	0.1285	0.000553482	0.0366363	0.183931	0.330826	0.00433883	0.00583823	0.0668341	0.0113134	0.0858897	0.0386581	0.146103	0.0676134	0.0554254	0.146516	0.00668467	0.18998	0.0940299	0.181391	0.0867788	0.0019586	0.160432	0.51031	1.01747	2.31179	5	6.901392
1073000	-1227.4	-1233.732	6.332419	10	1.754927	0.0916005	0.151806	0.0216889	0.135712	0.0395475	0.0330563	0.0126736	0.0288011	0.0437019	0.00832655	0.0648717	0.00339164	0.0423414	0.0271084	0.0233972	0.00251086	0.0967196	0.0139818	0.148955	0.0176437	0.0840403	0.0324439	0.0737356	0.0145234	0.0550131	0.0173655	0.000956701	0.0246174	0.0622493	0.00550608	0.0108701	0.0375949	0.00743337	0.121128	0.0406182	0.170365	0.111889	0.00425381	0.104778	0.076793	0.145806	0.104448	0.0181026	0.142649	0.20443	0.0212542	0.141405	0.126841	0.0148054	0.524267	0.0273547	0.160984	0.107408	0.00959691	0.0247056	0.0224462	0.099824	0.0236703	0.429305	0.0617958	0.0297476	0.135273	0.00208825	0.096332	0.048184	0.137271	0.0797388	0.108738	0.000937915	0.0194174	0.0509793	0.0923926	0.0462075	0.291365	0.00163368	0.00893125	0.11818	0.0259724	0.143124	0.0801934	0.0101586	0.105228	0.0637819	0.0455099	0.0315468	0.0152295	0.199909	0.014367	0.0178101	0.241982	0.0176629	0.262156	0.626137	1.06245	2.04926	5	6.755001
1074000	-1255.927	-1248.768	-7.158746	10	1.017421	0.0729867	0.17185	0.00689634	0.0575552	0.118137	0.0604408	0.0122346	0.001136	0.0215358	0.0264988	0.0246521	0.0408691	0.0495341	0.00650627	0.0191511	0.0111118	0.0487188	0.216451	0.22639	0.014347	0.0408624	0.0164858	0.0650067	0.0509774	0.0611032	0.0027525	0.0331337	0.0163543	0.0532301	0.108401	0.0590303	0.00325015	0.012259	0.17246	0.0466278	0.0624487	0.03775	0.00591648	0.113961	0.1943	0.0801087	0.0109743	0.0207231	0.0629588	0.126012	0.00481894	0.0592292	0.0278227	0.00245195	0.709974	0.0931315	0.155246	0.120539	0.0870391	0.084674	0.0478516	0.0236471	0.0650603	0.481844	0.0694127	0.0732038	0.100229	0.0132404	0.161142	0.0289952	0.136379	0.384792	0.0364756	0.0311641	0.00257521	0.217944	0.0176067	0.0118679	0.238091	0.0926519	0.133678	0.124764	0.0671606	0.0120734	0.116244	0.12567	0.138774	0.0388092	0.260185	0.176767	0.298222	0.0885763	0.0385672	0.0118827	0.125399	0.041002	0.140417	0.481926	1.00283	2.37483	5	8.040964
1075000	-1244.216	-1240.709	-3.50726	2	1.181525	0.0919873	0.0336272	0.00621365	0.147028	0.0545409	0.00246752	0.0705383	0.0182541	0.00978076	0.0249263	0.105628	0.0109292	0.0700912	0.0333767	0.0462931	0.00640386	0.0481306	0.185641	0.220762	0.0218566	0.0575684	0.048865	0.107255	0.119135	0.16944	0.0204721	0.000358822	0.00146784	0.0594657	0.0733203	0.105828	0.0499402	0.0101917	0.117951	0.0500167	0.0969248	0.0334528	0.0151211	0.0846313	0.0254737	0.090539	0.0519309	0.0520214	0.0580034	0.0508216	0.00706354	0.263015	0.0649044	0.0149852	0.410468	0.00876431	0.158283	0.0914517	0.46391	0.103372	0.0210931	0.13867	0.173526	0.0066385	0.102687	0.0172353	0.123045	0.110733	0.0569418	0.0227329	0.0346197	0.0215237	0.0461958	0.011295	0.0416069	0.0283682	0.126425	0.0504257	0.0331646	0.0304046	0.0699614	0.00157643	0.0192456	0.0157373	0.0154848	0.154594	0.0214169	0.0164266	0.0130145	0.257447	0.0373972	0.0134929	0.0842998	0.0718914	0.0243594	0.433003	0.171689	0.525254	1.02459	2.27846	4	6.791569
1076000	-1220.684	-1235.226	14.54252	10	2.299189	0.148282	0.0721611	0.000339651	0.1056	0.00491808	0.00497712	0.0423599	0.0136136	0.0200526	0.00296566	0.00330539	0.00132422	0.115126	0.0272912	0.0424343	0.0213912	0.00914523	0.132485	0.13276	0.140472	0.111676	0.117822	0.00815739	0.0532751	0.0918654	0.0298819	0.00276225	0.0238515	0.0213833	0.00204602	0.0214385	0.0165302	0.034147	0.0929798	0.0477784	0.0841611	0.00552109	0.0106095	0.056996	0.163974	0.021395	0.0685723	0.0345214	0.184812	0.121043	0.00645209	0.0449451	0.122447	0.0547759	0.458529	0.0280361	0.0451131	0.0403116	0.321895	0.00595927	0.0121078	0.174191	0.108121	0.00584515	0.000833241	0.0221462	0.0584136	0.0303965	0.134548	0.0967064	0.125112	0.0587237	0.0242668	0.0485313	0.0251288	0.00796075	0.0117934	0.00418365	0.00178213	0.0317502	0.0845976	0.00514462	0.0553269	0.0768218	0.0458563	0.025851	0.066956	0.0121042	0.0111088	0.0518878	0.140803	0.203598	0.0384453	0.0651207	0.160089	0.0695752	0.326552	0.683473	1.07595	1.91403	5	5.692496
1077000	-1237.245	-1228.164	-9.080659	2	1.58177	0.0191698	0.364752	0.0225557	0.046303	0.131709	0.041246	0.0110312	0.0041506	0.017852	0.0754868	0.0287259	0.00731535	0.000212557	0.0203995	0.0579805	0.0053575	0.0549121	0.213326	0.238037	0.0760753	0.0602443	0.00471215	0.000431502	0.0841914	0.056362	0.0020726	0.000665717	0.0196217	0.0448068	0.161079	0.0522872	0.0760074	0.00539313	0.111368	0.0178322	0.055224	0.0505447	0.0111335	0.0652395	0.104238	0.0981712	0.0556818	0.000113318	0.181105	0.0894901	0.0403628	0.11021	0.0147441	0.0341864	0.636458	0.157559	0.0155392	0.000891999	0.699029	0.0814349	0.105461	0.026879	0.00292561	0.046148	0.00964566	0.0160211	0.179047	0.104069	0.259776	0.136266	0.0538085	0.26578	0.0970312	0.0397045	0.0108881	0.00254562	0.0553895	0.188568	0.350126	0.0775069	0.136665	0.0947718	0.0435086	0.00544138	0.114886	0.0847237	0.000144108	0.019682	0.0156572	0.00872932	0.0078767	0.0718432	0.0363584	0.0230325	0.102908	0.0416849	0.237682	0.601624	1.05488	2.10581	4	7.470529
1078000	-1239.539	-1248.426	8.887534	10	1.567466	0.147848	0.218609	0.0282859	0.102906	0.0348243	0.0626011	0.044318	0.00431198	0.00815204	0.00594209	0.0398353	0.0271316	0.0688943	0.0547707	0.000501734	0.0056316	0.018764	0.0198836	0.168673	0.0908879	0.112333	0.240817	5.00656e-05	0.16759	0.0207559	0.00919743	0.0364394	3.09968e-05	0.0925308	0.0676803	0.0398056	0.0105214	0.00265599	0.0462228	0.111539	0.0417206	0.0179228	0.000594777	0.160079	0.0629461	0.0565944	0.0557293	0.0210745	0.05767	0.13048	0.00209585	0.296671	0.0809637	0.0124441	0.061883	0.290332	0.122779	0.115664	0.455002	0.0182731	0.0408794	0.0660666	0.0110655	0.0280409	0.0976934	0.0125374	0.0859432	0.0248347	0.210617	0.331413	0.0161068	0.15317	0.0114926	0.0459169	0.236566	0.0237717	0.138093	0.0401217	0.284346	0.0850173	0.0263267	0.0140888	0.00326266	0.0126753	0.13119	0.0636499	0.0507466	0.0319887	0.124245	0.189695	0.0428768	0.0520244	0.0157451	0.00199382	0.00922791	0.0805185	0.235559	0.599414	1.05415	2.11088	5	6.965809
1079000	-1235.772	-1237.56	1.787727	10	1.601205	0.248507	0.0860371	0.0208542	0.079553	0.0258384	0.0565715	0.0103846	0.0120273	0.0753994	0.0344338	0.0336754	0.0041385	0.0901839	0.0120009	0.0592997	0.00238962	0.000891145	0.0767715	0.189517	0.0964898	0.101729	0.00454178	0.0118076	0.0796917	0.0355516	0.000893114	0.00586654	0.0119018	0.143747	0.0254309	0.0535557	0.0154465	0.000949751	0.158305	0.0372786	0.0129661	0.0160336	0.0119258	0.10987	0.145837	0.0354359	0.161869	0.0161165	0.105709	0.190234	0.00137449	0.155197	0.0569038	0.081052	0.0189306	0.0160787	0.159447	0.0434604	0.280972	0.0657325	0.000881487	0.0595497	0.00662375	0.0264291	0.24681	0.0986443	0.124898	0.0419999	0.130758	0.514114	0.00814975	0.430059	0.0290041	0.114685	0.0430956	0.00981103	0.0255572	0.107855	0.060627	0.0691063	0.0754706	0.0748547	0.166852	0.0270608	0.0250408	0.0064967	0.0275353	0.040058	0.188686	0.413388	0.0643176	0.0133367	0.0088282	0.0511863	0.077977	0.0961365	0.240542	0.604579	1.05585	2.09903	5	7.092688
1080000	-1238.432	-1245.452	7.020311	10	1.031816	0.164109	0.234288	0.0097745	0.108738	0.0626074	0.0488712	0.0125902	0.00737489	0.0579159	0.0718214	0.0360825	0.00389534	0.0245646	0.00325945	0.0216222	0.0474503	0.0317509	0.0830785	0.306094	0.0556569	0.193019	0.0442539	0.0288514	0.242352	0.0592894	0.00423379	0.0189806	0.000446011	0.0162183	0.0109415	0.00987312	0.0542098	0.00240311	0.010302	0.0538986	0.0721314	0.128186	0.0116534	0.124604	0.0559805	0.108907	0.0904537	0.0461785	0.2484	0.144788	0.0799455	0.2238	0.120897	0.0944306	0.0532905	0.00884201	0.0379106	0.0491384	0.253907	0.0143374	0.0348535	0.0672293	0.0142991	0.00840169	0.0410097	0.0674678	0.261126	0.0623815	0.0705085	0.869935	0.0463698	0.153943	0.0567555	0.150377	0.0771025	0.0150459	0.100664	0.00760808	0.0471381	0.0150563	0.0327377	0.0651356	0.00766129	0.0154698	0.0365331	0.0280278	0.0138292	0.0128751	0.0191636	0.0120668	0.11076	0.0956725	0.00691617	0.0650509	0.0768912	0.159736	0.143258	0.48611	1.00508	2.36555	5	7.0344
1081000	-1243.576	-1238.649	-4.927028	1	1.412519	0.125852	0.0589268	0.0142063	0.0481261	0.00984752	0.00772762	0.043032	0.090227	0.0776652	0.0363329	0.0545477	0.0170537	0.151449	0.00853976	0.0358646	0.0426462	0.050093	0.0855291	0.322957	0.0709455	0.0669005	0.0170682	0.00552102	0.154173	0.0420225	0.000805712	0.000847545	0.00320227	0.0154781	0.0836588	0.015162	0.0162821	0.00597264	0.0554279	0.0185361	0.0541461	0.00363785	0.0225612	0.0380432	0.0984212	0.0754094	0.00294704	0.0136928	0.0713865	0.0822142	0.0201614	0.120523	0.0250303	0.0106633	0.0712385	0.0433225	0.0191185	0.0687642	0.440186	0.0368701	0.0285615	0.141747	0.0201679	0.14065	0.0573376	0.0105468	0.0438391	0.111032	0.296136	0.476372	0.193789	0.000268355	0.12964	0.00340302	0.0164348	0.130139	0.0597539	0.0218015	0.0470113	0.136616	0.0173638	0.119847	0.0216812	0.0657973	0.00277183	0.00568602	0.0445222	0.200281	0.110836	0.320114	0.0419104	0.0664599	0.162683	0.0455945	0.0130339	0.298347	0.211487	0.573316	1.04484	2.17035	3	6.773139
1082000	-1241.838	-1234.617	-7.220043	1	0.7614323	0.176366	0.218325	0.0057561	0.0603409	0.0311008	0.0184231	0.00908713	0.00564129	0.0294493	0.00266037	0.0663105	0.0019593	0.0664881	0.00213854	0.0205287	0.00658778	0.161152	0.0374171	0.136911	0.132503	0.228202	0.0103525	0.00202549	0.00314176	0.0694274	0.0073697	0.00398016	0.00160216	0.0133682	0.215304	0.0280427	0.0298341	0.0150134	0.134284	0.0300615	0.0791168	0.0238246	0.00283119	0.0606185	0.0426999	0.0557768	0.0312252	0.00893331	0.157625	0.109199	0.0102843	0.21816	0.00569858	0.0326961	0.0175836	0.0852242	0.00311742	0.00114622	0.612982	0.00123753	0.0196696	0.305687	0.0166284	0.00596289	0.120487	0.0709852	0.323159	0.00896412	0.0385155	0.626224	0.140138	0.184612	0.0447828	0.07366	0.0429569	0.142179	0.028665	0.0505227	0.0278784	0.150444	0.0396034	0.0380698	0.0535364	0.0219668	0.0917292	0.0152874	0.0152736	0.0570019	0.0432505	0.149632	0.0850743	0.185835	0.099965	0.00906824	0.136578	0.0624227	0.0873298	0.39113	0.945667	2.57587	3	7.067549
