Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
811000	-350.7934	-394.6254	43.832	10	0.1985718	0.0584442	0.130156	0.295896	0.142969	0.234126	0.0337149	0.00555065	0.133666	0.0533348	0.123301	0.308927	0.0247692	0.154123	0.0330056	0.0157854	0.093573	0.103097	0.198028	0.136745	0.140677	0.0359958	0.123165	0.0467906	0.187738	0.0137632	0.0563131	0.0411771	0.0909129	0.23619	0.11809	0.190521	0.0693113	0.198765	0.059476	0.0868093	0.0283063	0.137666	0.00354643	0.116404	0.0898646	0.21501	0.0736192	0.210562	0.212826	0.0540276	0.0689063	0.083288	0.0129172	0.076074	0.0277075	0.0572269	0.236507	0.510292	0.351318	0.00133542	0.100364	0.0535357	0.170234	0.022195	0.305238	0.250089	0.352629	0.00805716	0.0539849	0.253628	0.135376	0.105534	0.0779823	0.115281	0.12649	0.143907	0.0371699	0.149599	0.000505463	0.0329556	0.37992	3.58662	5	9.003604
812000	-346.3863	-404.1403	57.75405	10	0.1581229	0.260915	0.181467	0.055982	0.0294851	0.0809241	0.0205515	0.00426968	0.13359	0.450895	0.0482732	0.05708	0.0549657	0.0323374	0.0706603	0.0187969	0.00101263	0.00408017	0.161999	0.11268	0.0113872	0.164891	0.346608	0.135289	0.0895972	0.00419338	0.231055	0.118421	0.053064	0.0561871	0.125411	0.0387443	0.0808585	0.190544	0.0509433	0.113955	0.113102	0.0618304	0.0227512	0.132307	0.159074	0.127641	0.0878926	0.0607908	0.0802916	0.0423828	0.0116516	0.101237	0.228178	0.318074	0.00576644	0.0512401	0.192766	0.113767	0.174058	0.140304	0.0131958	0.0313914	0.162041	0.0757705	0.105538	0.0673607	0.00773641	0.10394	0.0139776	0.104027	0.0538978	0.098796	0.0981711	0.080986	0.154414	0.149326	0.0240413	0.0553789	8.52282e-05	0.0136224	0.266168	3.72012	5	7.216208
813000	-338.4302	-384.8892	46.45906	10	0.1606115	0.31825	0.0285971	0.134397	0.0340572	0.194375	0.00578256	0.0287577	0.0241096	0.0379384	0.089922	0.0207965	0.0926692	0.202945	0.140221	0.020677	0.0619197	0.221822	0.0562359	0.157645	0.00185691	0.101917	0.0792451	0.192361	0.0875612	0.166076	0.185872	0.00277304	0.218458	0.0148371	0.00935369	0.148499	0.0942964	0.0121648	0.488764	0.313768	0.0460293	0.151962	0.0490132	0.00774422	0.167915	0.0482375	0.0960743	0.0748203	0.0737353	0.0829155	0.271902	0.109945	0.146802	0.0363509	0.253558	0.0286311	0.316184	0.0746453	0.0503451	0.213464	0.259596	0.0383468	0.111967	0.0969263	0.204965	0.0277724	0.199298	0.0907096	0.0388666	0.119882	0.0141517	0.146574	0.00933875	0.0701112	0.0289134	0.0303307	0.0375236	0.168056	9.75932e-05	0.0145718	0.27355	3.71178	5	7.982527
814000	-340.52	-399.9246	59.40462	10	0.2093485	0.0994659	0.0458869	0.0184496	0.159932	0.423112	0.133287	0.0755223	0.210062	0.018284	0.106646	0.101169	0.0713194	0.0352665	0.013167	0.0243462	0.0175949	0.0514631	0.0598494	0.142616	0.103848	0.0716432	0.00381541	0.0502539	0.156137	0.162188	0.0347377	0.0135066	0.108253	0.00759227	0.0451352	0.198415	0.0115993	0.0346762	0.12221	0.0280248	0.428732	0.174906	0.0231284	0.0776355	0.216614	0.0094883	0.0853687	0.0283064	0.142678	0.0269805	0.225838	0.0044479	0.0589005	0.0401865	0.100484	0.0395342	0.155415	0.148388	0.380779	0.210544	0.119394	0.0172964	0.268123	0.183895	0.00847244	0.161427	0.361129	0.120011	0.0972187	0.0429225	0.215138	0.0391585	0.136534	0.0575386	0.014539	0.103946	0.0138978	0.0448026	0.000723013	0.0393367	0.407613	3.55233	5	7.543274
815000	-338.7486	-400.4482	61.69958	10	0.09301949	0.0505592	0.185022	0.102025	0.0473768	0.151781	0.040126	0.0174307	0.0235065	0.0290785	0.0230866	0.0139504	0.142875	0.0729714	0.0723548	0.0659517	0.0062642	0.0923708	0.0252068	0.0308743	0.10299	0.0811004	0.151282	0.0703975	0.0654999	0.0819371	0.0784056	0.0302171	0.306081	0.0520762	0.00270928	0.513415	0.0790745	0.15321	0.0201993	0.12712	0.0114919	0.215185	0.10254	0.0221257	0.317451	0.0429448	0.107002	0.0626134	0.186624	0.19203	0.0668861	0.0368342	0.0214497	0.0513682	0.00974936	0.0853099	0.143903	0.0326992	0.0632484	0.197415	0.0254215	0.0344511	0.286588	0.0619427	0.0625789	0.00585475	0.0361571	0.136285	0.026117	0.0125303	0.558793	0.000805795	0.030624	0.0168986	0.173061	0.000710013	0.0581874	0.298123	1.86248e-07	0.000641612	0.0756099	3.92375	5	6.902526
816000	-362.0703	-396.2934	34.22309	10	0.8668133	0.219531	0.226946	0.202894	0.255885	0.0173447	0.100809	0.194371	0.0561599	0.433382	0.000331665	0.217958	0.249868	0.359668	0.0625083	0.0363739	0.113834	0.0293882	0.0922306	0.0962115	0.0065941	0.061703	0.137293	0.0395767	0.247378	0.0772633	0.113815	0.232191	0.0640291	0.292219	0.00453287	0.309564	0.0935601	0.118979	0.183728	0.122999	0.198754	0.252159	0.0764205	0.298136	0.0804484	0.132053	0.299734	0.312284	0.255	0.00590684	0.108237	0.0231699	0.101625	0.00652021	0.125377	0.00162564	0.0254828	0.0216865	0.0395165	0.0440713	0.0113398	0.103608	0.0895658	0.00108846	0.0198122	0.0872807	0.318424	0.101158	0.183956	0.123205	0.0989595	0.0221564	0.062733	0.022396	0.244814	0.161079	0.0211489	0.194514	0.109676	0.432705	0.973878	2.48374	5	9.346564
817000	-373.7148	-400.5115	26.79673	2	0.07297099	0.0774418	0.0788795	0.142304	0.255571	0.0819366	0.0210862	0.0347253	0.162822	0.0290204	0.0869885	0.0850094	0.049345	0.26665	0.474423	0.0233762	0.0383317	0.110428	0.232267	0.0674478	0.104598	0.00488988	0.031232	0.161586	0.0978682	0.202212	0.0486341	0.0365036	0.0473712	0.0330284	0.0438116	0.290127	0.129322	0.0343206	0.0728009	0.00814608	0.0830108	0.107972	0.0559416	0.0401062	0.459973	0.0352886	0.116574	0.0912618	0.0150535	0.0474239	0.0261791	0.00882765	0.0203937	0.132518	0.0408655	0.0563096	0.101813	0.157695	0.0791078	0.0710734	0.246684	0.105597	0.00803862	0.0427921	0.153966	0.0368097	0.13432	0.0682138	0.0523056	0.0179271	0.240801	0.00477214	0.078594	0.118159	0.0434975	0.10502	0.164049	0.121251	3.1134e-09	8.30992e-05	0.032373	3.96754	4	7.154688
818000	-350.7369	-372.9067	22.16981	2	0.2166756	0.125383	0.0601297	0.203747	0.20282	0.147082	0.220877	0.0450421	0.126266	0.307714	0.099399	0.0541973	0.199405	0.133441	0.0199516	0.00830023	0.0148074	0.00215411	0.10749	0.205564	0.0277643	0.143478	0.0162753	0.262894	0.21764	0.0559016	0.0518794	0.016271	0.221373	0.212156	0.106701	0.16833	0.0579064	0.0775563	0.0369382	0.141176	0.100193	0.729449	0.0937686	0.135578	0.0356978	0.00431056	0.233533	0.0805533	0.0205826	0.0292846	0.0587091	0.233323	0.0597011	0.00497979	0.0227152	0.0782319	0.0205868	0.196408	0.04958	0.112612	0.0627992	0.0262434	0.11316	0.0276437	0.207484	0.0161881	0.0921753	0.00379244	0.00678628	0.170933	0.0976033	0.409866	0.0969474	0.0082033	0.00696041	0.0758949	0.0776458	0.00330408	0.000903623	0.0439154	0.425764	3.52942	4	7.901439
819000	-376.591	-382.5299	5.938892	1	0.1092988	0.327754	0.0233689	0.0868897	0.12387	0.13986	0.0138374	0.176716	0.091414	0.148898	0.152884	0.0369597	0.0380773	0.0457401	0.032354	0.0315959	0.00614197	0.00182774	0.491174	0.00610146	0.0374956	0.178453	0.0729274	0.217174	0.136078	0.0823542	0.0811695	0.13442	0.292396	0.181334	0.414358	0.111949	0.255707	0.0371277	0.114122	0.199033	0.07681	0.36572	0.225977	0.330699	0.0991888	0.00204297	0.105561	0.01992	0.248836	0.0585782	0.0561416	0.038522	0.503225	0.0491994	0.0140501	0.0826297	0.137607	0.0186202	0.0650132	0.0389397	0.251913	0.061161	0.166352	0.178921	0.00403732	0.0588746	0.0358463	0.100298	0.135012	0.00430801	0.0483521	0.0268885	0.16119	0.196889	0.00221066	0.0146899	0.19382	0.0237009	1.70996e-06	0.0019411	0.119586	3.87847	3	8.723306
820000	-389.6503	-394.1933	4.542957	2	0.3406163	0.305917	0.00342271	0.184036	0.120037	0.0047879	0.149675	0.00970267	0.180538	0.241578	0.0886608	0.0698981	0.114128	0.0227594	0.04508	0.0270649	0.0121204	0.0205455	0.239381	0.0327623	0.0378949	0.176363	0.127686	0.202708	0.248869	0.255519	0.0657769	0.0114129	0.277876	0.133367	0.0769395	0.286731	0.161457	0.215308	0.326446	0.258768	0.0583429	0.35194	0.0713088	0.197777	0.115495	0.0192297	0.0391035	0.0487435	0.0205908	0.26775	0.138258	0.134471	0.175602	0.131967	0.0777213	0.105746	0.111117	0.16233	0.133994	0.0254561	0.0205948	0.205603	0.197593	0.0720651	0.138542	0.0483088	0.0497487	0.0851884	0.325578	0.020264	0.0101165	0.117127	0.0520013	0.0192391	0.0441906	0.0952929	0.0691753	0.0226792	0.00916015	0.136244	0.658114	3.19648	4	8.715466
821000	-386.2794	-403.0094	16.72996	2	0.251602	0.0299304	0.150493	0.182281	0.0491675	0.00118121	0.0163324	0.314971	0.0918642	0.0628944	0.198284	0.056062	0.116832	0.0449851	0.00197475	0.0720705	0.00475358	0.0268237	0.173102	0.0848586	0.16486	0.03142	0.0458346	0.145595	0.308615	0.0731835	0.121847	0.0628585	0.101026	0.524732	0.0329604	0.324726	0.0165475	0.00538693	0.202505	0.276379	0.0411043	0.233335	0.276032	0.0590896	0.152994	0.142413	0.111831	0.0540184	0.22476	0.0423433	0.059642	0.062406	0.114493	0.203471	0.0630226	0.104389	0.102434	0.241752	0.115663	0.201219	0.1525	0.0473369	0.0629188	0.1957	0.0644431	0.135062	0.0637575	0.151841	0.0245065	0.213869	0.00860587	0.0252496	0.00356829	0.0312774	0.222768	0.0953058	0.204729	0.0583962	0.00218726	0.0678493	0.504852	3.42511	4	8.485585
822000	-360.1319	-401.5625	41.43066	2	0.05839831	0.0746648	0.217693	0.0820224	0.0489317	0.17982	0.0370078	0.00807075	0.0109316	0.0127008	0.137262	0.280068	0.0200053	0.0752685	0.0740757	0.0236062	0.00112583	0.0108693	0.0346005	0.0514072	0.0270051	0.0218188	0.284946	0.223885	0.144554	0.0830929	0.0917856	0.0500891	0.0474641	0.073885	0.0505074	0.178379	0.128699	0.0111198	0.0420249	0.200683	0.0515994	0.0288084	0.000879385	0.0284852	0.00297253	0.503786	0.0611814	0.0079816	0.0281986	0.0115288	0.18948	0.0712388	0.16407	0.116329	0.000102886	0.0878764	0.180944	0.131691	0.0131125	0.0338419	0.0145285	0.0866672	0.105679	0.0341404	0.0954671	0.0411981	0.031662	0.101638	0.0252635	0.145327	0.0362457	0.0132236	0.0488654	0.000449359	0.0540551	0.0293426	0.088496	0.0803652	2.72529e-11	7.78421e-06	0.0121138	3.98788	4	5.786791
823000	-358.3564	-397.216	38.85967	2	0.009592481	0.0128828	0.0640704	0.0837965	0.00751452	0.101856	0.118142	0.00586437	0.030537	0.00555675	0.0547468	0.268426	0.146981	0.00702101	0.00512714	0.136725	0.0469668	0.0175983	0.0407267	0.00100447	0.0230757	0.110002	0.0339974	0.0314468	0.153083	0.0185221	0.116552	0.0847865	0.0115451	0.108148	0.088953	0.203196	0.0125136	0.0563346	0.234647	0.0782454	0.0677251	0.11391	0.0897228	0.0283796	0.0831169	0.192212	0.148849	0.0656274	0.0112746	0.292262	0.0844709	0.0141441	0.210937	0.0366742	0.0354281	0.0591729	0.00458328	0.0144094	0.0220647	0.0860351	0.133613	0.0588649	0.0325683	0.0215295	0.0625074	0.420417	0.0525878	0.0120675	0.0362352	0.232304	0.0745922	0.105145	0.117239	0.0921398	0.0756099	0.0413317	0.153174	0.0777396	9.65695e-64	4.65309e-32	1.58873e-13	4	4	5.981257
824000	-379.3954	-416.5224	37.12704	1	0.01968772	0.246646	0.0112772	0.0791408	0.0272895	0.288727	0.00275689	0.0132604	0.139037	0.158479	0.0846139	0.0130218	0.190368	0.242668	0.0557072	0.0625614	0.00189239	0.0146102	0.0236892	0.0145555	0.0881321	0.0621387	0.0398755	0.0503574	0.0271406	0.130834	0.00127412	0.0223658	0.064051	0.085121	0.148861	0.183592	0.0256052	0.00633991	0.053666	0.0462806	0.102552	0.0887847	0.0994368	0.132652	0.269619	0.0583528	0.107605	0.0755098	0.033501	0.0631237	0.121485	0.0693322	0.0383983	0.0445756	0.0135464	0.0396906	0.100844	0.0178559	0.0293739	0.0397306	0.0454541	0.21503	0.0537537	0.0269321	0.000833746	0.177956	0.219282	0.0805179	0.0182076	0.194247	0.0534618	0.0680049	0.0309214	0.0464671	0.0292301	0.00417745	0.0712679	0.0258038	1.47005e-31	5.73593e-16	7.56683e-07	4	3	5.613453
825000	-376.5152	-405.5794	29.06419	2	0.04327063	0.0920328	0.0905777	0.191956	0.0706515	0.156135	0.132259	0.0177389	0.0221306	0.170744	0.0371729	0.556826	0.0535448	0.105693	0.0521043	0.0432201	0.0354737	0.0249343	0.00988313	0.0236203	0.0378523	0.0418015	0.000412454	0.0144924	0.0869952	0.0365632	0.0260746	0.00237187	0.26031	0.129702	0.0379487	0.339555	0.0625867	0.0462208	0.0790331	0.0657448	0.0647735	0.138507	0.123107	0.235309	0.0441	0.154595	0.0670953	0.00270121	0.0173439	0.0732414	0.175218	0.0677335	0.0850776	0.0634284	0.040104	0.0907203	0.0922185	0.0108172	0.214124	0.0801284	0.182209	0.210231	0.0108579	0.0518753	0.00738565	0.133355	0.160549	0.0275537	0.0254772	0.303154	0.0144394	0.041404	0.178732	0.0536024	0.124855	0.278607	0.108267	0.141012	6.79571e-15	1.23077e-07	0.00216739	3.99783	4	7.048271
826000	-371.9812	-408.905	36.92374	2	0.01994698	0.0942488	0.169594	0.138389	0.125711	0.171846	0.0981215	0.0603207	0.0678667	0.0110131	0.0470673	0.0489304	0.139648	0.010641	0.0345338	0.0367332	0.0179632	0.003757	0.104524	0.228807	0.117065	0.0362397	0.0225593	0.243928	0.472037	0.0841284	0.0448037	0.14839	0.0457179	0.00512061	0.0125309	0.132883	0.0288192	0.0741022	0.117351	0.233901	0.00720647	0.190298	0.309994	0.0268968	0.0667657	0.118592	0.232111	0.0315102	0.0167898	0.0254167	0.189204	0.0348559	0.0429958	0.0851972	0.00601363	0.00860173	0.223789	0.0329185	0.0613791	0.03122	0.0456344	0.20521	0.0594802	0.0595723	0.109133	0.0205359	0.0710718	0.0240147	0.0102598	0.0279178	0.0208022	0.0575968	0.0265653	0.0925615	0.0123755	0.031645	0.0686582	0.0814888	3.67102e-31	9.06405e-16	9.14909e-07	4	4	6.195573
827000	-376.4975	-409.1259	32.62846	2	0.05550958	0.193881	0.0414039	0.00610444	0.0767589	0.012814	0.024287	0.0578743	0.0458647	0.0486444	0.0520207	0.00387547	0.0175026	0.0639451	0.0346658	0.024894	0.0323855	0.611035	0.340632	0.0325496	0.0172482	0.107298	0.127232	0.216147	0.0972938	0.0370205	0.267343	0.0192665	0.00859095	0.163858	0.223509	0.166657	0.0415297	0.0190312	0.154751	0.0688176	0.0419344	0.0015626	0.00122612	0.0595094	0.0289475	0.0405436	0.0413277	0.218621	0.110088	0.00141296	0.137421	0.00723455	0.0941813	0.0173477	0.01059	0.0910236	0.000264648	0.250189	0.0951854	0.0178259	0.0043912	0.0791065	0.128271	0.195303	0.130811	0.00819831	0.0579662	0.0194982	0.0586603	0.232206	0.141859	0.352966	0.0607376	0.0683286	0.109012	0.293911	0.0296664	0.0329485	7.92705e-12	4.19922e-06	0.0093763	3.99062	4	6.727009
828000	-401.9653	-422.4908	20.52549	2	0.0564658	0.118572	0.0946248	0.0887759	0.458961	0.1167	0.00821014	0.279587	0.0573285	0.027688	0.0371829	0.00916161	0.06582	0.0713415	0.0968082	0.031379	0.094569	0.0804252	0.0269445	0.194331	0.0954882	0.122153	0.137522	0.00897493	0.102725	0.0788019	0.0373593	0.0354712	0.0883354	0.0623197	0.0516746	0.386252	0.159856	0.0392144	0.115834	0.0103333	0.454841	0.573585	0.00478335	0.16714	0.165287	0.0772182	0.0109921	0.0237311	0.153757	0.0222776	0.0927214	0.086131	0.0171854	0.103633	0.189054	0.233855	0.102605	0.142231	0.0548813	0.0471622	0.0349613	0.311673	0.0198136	0.178285	0.0335783	0.214926	0.088038	0.105758	0.0572412	0.148328	0.00868314	0.0646781	0.0677625	0.0724223	0.093815	0.0936908	0.102521	0.000880824	1.2098e-11	5.18723e-06	0.0102357	3.98976	4	7.910854
829000	-384.7202	-409.6143	24.8941	2	0.002585716	0.10137	0.0923634	0.115022	0.118158	0.0462143	0.0199127	0.01945	0.0532543	0.10623	0.099931	0.0245152	0.0341845	0.126364	0.0263557	0.00262722	0.00425176	0.031579	0.0480641	0.141319	0.168856	0.285589	0.0787804	0.369692	0.12938	0.0611291	0.218245	0.0829768	0.0269523	0.131799	0.130671	0.121367	0.0248257	0.116115	0.0934223	0.0111525	0.0777733	0.0474288	0.117963	0.110822	0.0500454	0.00924607	0.212692	0.392754	0.011346	0.287614	0.0395416	0.0221111	0.166732	0.123092	0.0539566	0.0321348	0.398995	0.0058759	0.0741944	0.0280908	0.0160347	0.0443891	0.0334832	0.00482777	0.0452019	0.107681	0.0181616	0.00844212	0.345125	0.0543091	0.0446349	0.31684	0.0686745	0.445556	0.00310211	0.0420426	0.0546084	0.0219833	8.09804e-234	4.26363e-117	8.08019e-49	4	4	7.199624
830000	-357.2117	-398.0507	40.83894	2	0.06120951	0.076893	0.220084	0.0446303	0.0448102	0.271715	0.0541337	0.05158	0.147086	0.122395	0.0388965	0.152643	0.130232	0.0378402	0.015857	0.0248993	0.0182123	0.0638654	0.0189701	0.0115442	0.0657928	0.177121	0.0326061	0.136088	0.115722	0.00580912	0.147983	0.0305222	0.0312948	0.0499995	0.141083	0.0610927	0.0215705	0.0277321	0.223616	0.099606	0.0763161	0.0330529	0.0050122	0.00992667	0.0227255	0.0231473	0.186818	0.0551797	0.13422	0.0886551	0.0220772	0.00242085	0.0765286	0.00833451	0.218775	0.0733564	0.0544215	0.0225808	0.0821845	0.167705	0.0129441	0.170725	0.176245	0.0803376	0.134537	0.0368052	0.0316392	0.102495	0.142755	0.032	0.0680662	0.0160718	0.0149911	0.165628	0.117828	0.140825	0.0829248	0.176238	8.10404e-11	1.34201e-05	0.0151866	3.9848	4	5.980418
831000	-396.1662	-431.4499	35.28366	2	0.03604597	0.29338	0.0322882	0.133554	0.0701615	0.123983	0.00810938	0.0289404	0.0331587	0.0263463	0.0257409	0.230022	0.0281779	0.0659481	0.00753739	0.0404827	0.00516957	0.000443031	0.0690258	0.0252324	0.0516939	0.0313532	0.189689	0.0258861	0.255435	0.201735	0.0451444	0.0367808	0.0654362	0.0673155	0.0232466	0.224896	0.0872116	0.118576	0.0298819	0.403318	0.0695982	0.0853957	0.0394217	0.0507982	0.176071	0.0238418	0.375171	0.0337277	0.111723	0.0696885	0.0217403	0.192356	0.355512	0.154612	0.0146358	0.0225357	0.00164647	0.0381665	0.042023	0.0409866	0.161754	0.112638	0.0520779	0.163484	0.0301448	0.114455	0.0955538	0.0291447	0.0384553	0.123435	0.0064788	0.0421961	0.0258091	0.0851428	0.148062	0.184453	0.0302933	0.114373	1.1067e-17	4.96984e-09	0.000572346	3.99943	4	6.582901
832000	-380.4183	-395.3492	14.93087	1	0.1285469	0.107772	0.0190034	0.149579	0.126466	0.149216	0.103509	0.109382	0.374685	0.107142	0.0820498	0.0110284	0.0244277	0.221965	0.0151655	0.0422511	0.00795211	0.164753	0.191105	0.107186	0.0131105	0.174112	0.0711235	0.0107291	0.012094	0.0305982	0.176495	0.0356135	0.282278	0.109472	0.193262	0.298535	0.0401249	0.0285336	0.0726618	0.284638	0.24259	0.209002	0.0173265	0.125296	0.180176	0.0261375	0.164111	0.0829822	0.0611683	0.0323536	0.0399925	0.0239145	0.0205582	0.0115108	0.0700188	0.084535	0.171252	0.197386	0.229757	0.0598304	0.0802228	0.0838363	0.399164	0.0370238	0.00373913	0.0042599	0.279085	0.0363439	0.00986545	0.00425498	0.0219165	0.0583969	0.07625	0.017547	0.202712	0.237006	0.247118	0.0255241	1.13891e-05	0.00499913	0.176648	3.81834	3	7.822184
833000	-378.4879	-400.0321	21.5442	2	0.072226	0.149302	0.0367467	0.196152	0.222058	0.171251	0.0363499	0.254299	0.0577923	0.106364	0.271797	0.0103887	0.0729528	0.0412728	0.0185959	0.0542639	0.0425076	0.00630384	0.0653072	0.00185123	0.147768	0.0295834	0.0327506	0.0748651	0.047114	0.139163	0.0113284	0.159927	0.0540755	0.0257625	0.0687691	0.579405	0.0343655	0.0326379	0.0268632	0.256489	0.145542	0.0383281	0.109203	0.0119713	0.143438	0.136204	0.0649111	0.196998	0.031883	0.0739829	0.251498	0.126317	0.0826273	0.07788	0.0235185	0.00295692	0.245407	0.0187305	0.104022	0.0258614	0.0726357	0.0705544	0.353236	0.0866093	0.0569042	0.00436941	0.0033575	0.214017	0.0956887	0.222961	0.0542782	0.0971011	0.0547818	0.0150107	0.0333544	0.00754415	0.301893	0.0503722	2.55968e-09	7.53527e-05	0.0310842	3.96884	4	7.242371
834000	-404.9112	-412.2785	7.367245	1	0.01229776	0.149245	0.0222442	0.106774	0.000409615	0.0102632	0.119498	0.13657	0.029398	0.0965904	0.199495	0.0234513	0.0256167	0.133166	0.0298876	0.0793621	0.0876907	0.167953	0.191359	0.0278261	0.0497228	0.0848612	0.0345313	0.194905	0.106503	0.024583	0.296567	0.0525339	0.0706343	0.168038	0.00114876	0.011568	0.152696	0.0778447	0.386484	0.129293	0.124365	0.0714994	0.310302	0.0401724	0.173609	0.106031	0.281631	0.103431	0.0700368	0.025417	0.0262951	0.0834543	0.0668397	0.24241	0.173026	0.115526	0.330495	0.0380554	0.00657622	0.0110304	0.0692334	0.0913377	0.173878	0.0046768	0.148945	0.0505613	0.268247	0.083247	0.220867	0.182716	0.0997553	0.312599	0.0269657	0.0744972	0.480468	0.0530837	0.194089	0.176088	6.1871e-50	3.72359e-25	1.16419e-10	4	3	8.590171
835000	-374.5343	-411.1616	36.6273	2	0.04606148	0.0258412	0.0612963	0.160957	0.116287	0.0284535	0.020378	0.0537286	0.236932	0.0186621	0.00857281	0.0246177	0.0865705	0.0643713	0.0738826	0.0345316	0.00582849	0.0125859	0.137437	0.282516	0.0247058	0.0345394	0.069069	0.112788	0.138939	0.0149412	0.0110823	0.172047	0.258709	0.0677645	0.214084	0.1796	0.104626	0.085373	0.0600481	0.479138	0.315461	0.182013	0.0399204	0.083146	0.0911402	0.0265319	0.0731025	0.0428628	0.0805395	0.0699654	0.139325	0.0107531	0.144354	0.0148564	0.0234925	0.0371429	0.0651452	0.0197867	0.115561	0.0121197	0.0458971	0.00707925	0.0308993	0.0138405	0.0405374	0.0472704	0.12834	0.295588	0.00692655	0.0568434	0.0399429	0.0809534	0.0532722	0.11013	0.012793	0.0236305	0.000784354	0.186096	4.73223e-14	3.24706e-07	0.00324145	3.99676	4	6.248947
836000	-353.7274	-402.8462	49.11875	2	0.0435652	0.0494711	0.0634433	0.0656314	0.0752347	0.0247851	0.0629689	0.0255218	0.0201136	0.060775	0.0433649	0.063374	0.0160971	0.0590342	0.0112731	0.0316878	0.051429	0.0488546	0.224974	0.0718179	0.00966901	0.0471898	0.0429629	0.149531	0.110094	0.017636	0.122083	0.108511	0.0779784	0.167481	0.0530194	0.149734	0.0225397	0.0436223	0.069526	0.154451	0.021873	0.0887338	0.0519665	0.0164892	0.0754397	0.0147594	0.0699468	0.139541	0.081545	0.119055	0.142614	0.0246348	0.0333395	0.0125234	0.0189541	0.194215	0.399804	0.16673	0.0594745	0.0604134	0.169967	0.00199459	0.0339914	0.134102	0.0276677	0.110596	0.0505618	0.00706281	0.0704282	0.0063945	0.0904287	0.0695356	0.0318727	0.0172882	0.0764532	0.0126371	0.113521	0.230275	8.43904e-15	1.3715e-07	0.00226697	3.99773	4	5.462711
837000	-397.3977	-416.3692	18.97155	1	0.03932031	0.033722	0.0106039	0.0873581	0.0233732	0.232131	0.109765	0.0383451	0.184701	0.0431805	0.165852	0.0332533	0.00518138	0.0402538	0.0630398	0.0308796	0.0707623	0.0172496	0.0198639	0.110095	0.133713	0.31334	0.0942643	0.0956033	0.0333017	0.209084	0.112507	0.0645405	0.0923376	0.106225	0.0400173	0.0497708	0.367271	0.132289	0.0595076	0.24557	0.436015	0.100047	0.0397703	0.121526	0.082896	0.0124362	0.111974	0.0763145	0.0246278	0.382998	0.169245	0.0997741	0.0987747	0.180969	0.0401559	0.0273469	0.0151323	0.0851294	0.22598	0.207267	0.0370805	0.11745	0.0586219	0.174243	0.018958	0.178839	0.124414	0.0249518	0.0397347	0.0587284	0.109711	0.0115791	0.126689	0.163642	0.0863188	0.000913104	0.0575025	0.0303308	2.72065e-16	2.46344e-08	0.00111195	3.99889	3	7.427038
838000	-393.7466	-413.7613	20.01472	2	0.03139253	0.270618	0.110349	0.139413	0.331311	0.119561	0.0424263	0.0481088	0.0240378	0.636996	0.062224	0.0998507	0.119939	0.0245369	0.0379026	0.0230942	0.0394831	0.0178725	0.202804	0.0275431	0.0965856	0.0173939	0.0191562	0.0555628	0.199646	0.0505777	0.0998335	0.0933662	0.00614338	0.0931765	0.132393	0.1426	0.00592165	0.376555	0.167087	0.128307	0.060351	0.0696593	0.0832324	0.246183	0.0271553	0.0782213	0.118043	0.00441824	0.26197	0.00575395	0.0211261	0.125715	0.162859	0.00166915	0.0625097	0.0732786	0.220517	0.029317	0.0796842	0.248265	0.0579159	0.128588	0.0298614	0.00312122	0.0180463	0.109654	0.220754	0.00328325	0.0749985	0.255435	0.0181824	0.52003	0.103058	0.0677033	0.0215159	0.150081	0.00463382	0.0177645	3.70246e-20	2.87571e-10	0.000175463	3.99982	4	7.846931
