Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1897000	-1295.37	-1333.127	37.75743	10	3.051119	0.00462558	0.0223111	0.0691261	0.0224037	0.0466196	0.018335	0.0190931	0.0304732	0.107387	0.00251505	0.0424989	0.104549	0.0334339	0.03809	0.0876331	0.0623678	0.0162394	0.0541484	0.036075	0.0639242	0.175622	0.0899266	0.0893843	0.135101	0.138211	0.123839	0.147913	0.0398283	0.0308097	0.0461766	0.0910401	0.042951	0.261428	0.029102	0.124201	0.249803	0.00317351	0.0515875	0.374138	0.131865	0.0888321	0.137106	0.174701	0.108784	0.159167	0.0783368	0.0471411	0.00791859	0.112873	0.0479946	0.0971126	0.0898346	0.221655	0.410488	0.0597597	0.0101487	0.0753043	0.064189	0.0260612	0.0142436	0.00763045	0.393178	0.73432	1.08276	1.78975	5	5.297231
1898000	-1287.198	-1331.66	44.46193	10	4.882085	0.0192034	0.0160692	0.111099	0.00100607	0.0477097	0.0226238	0.00614542	0.0212118	0.138744	0.0272813	0.0240052	0.109466	0.0875495	0.00425295	0.0441933	0.0338908	0.0223073	0.0430116	0.00261068	0.0505068	0.159796	0.153327	0.0507714	0.127463	0.0773378	0.000540774	0.0646419	0.0479636	0.0506829	0.0332326	0.129417	0.0106165	0.130627	0.043947	0.137115	0.0347648	0.0276278	0.167675	0.137679	0.14743	0.0379592	0.103963	0.120533	0.135281	0.1456	0.0100138	0.0376941	0.0471411	0.178712	0.0722082	0.129204	0.0669408	0.120391	0.426565	0.441311	0.0206638	0.0443004	0.0545015	0.00241192	0.0341439	0.0475173	0.497105	0.801079	1.0835	1.61831	5	4.8426
1899000	-1292.339	-1338.535	46.19593	10	1.092432	0.0206337	0.00193956	0.0397273	0.0106395	0.0452445	0.0158175	0.00109742	0.035059	0.253223	0.00121446	0.00331876	0.00151387	0.0264133	0.0244181	0.0722756	0.0135739	0.0518822	0.0563095	0.00147218	0.01545	0.19122	0.0225263	0.0244073	0.0356595	0.181647	0.0315475	0.0453614	0.0329108	0.0103345	0.0161946	0.087142	0.0714798	0.000886359	0.0259578	0.0651832	0.0463111	0.0687894	0.0383027	0.00769904	0.151036	0.102511	0.0572091	0.175281	0.039303	0.163412	0.0609559	0.127416	0.179608	0.155883	0.0989227	0.0420558	0.125786	0.221829	0.231057	0.543065	0.165322	0.0315964	0.0182096	0.0237196	0.153466	0.030779	0.155019	0.502874	1.01377	2.32833	5	4.593206
1900000	-1269.375	-1320.965	51.59012	10	1.01555	0.0238595	0.0197594	0.141485	8.37803e-05	0.0825151	0.0503354	0.0200142	0.0335469	0.174527	0.0181001	0.00128844	0.0675531	0.014572	0.0354867	0.0126937	0.00616009	0.0757829	0.0267377	0.0055654	0.0428728	0.144974	0.0317094	0.0108516	0.0387565	0.12358	0.0280233	0.0221334	0.0772018	0.0419633	0.0139228	0.0583054	0.0295393	0.0916394	0.0988831	0.0708547	0.158935	0.0404354	0.058913	0.146953	0.0277831	0.0313838	0.135346	0.117096	0.0539042	0.0849378	0.0436743	0.00306306	0.0292123	0.246559	0.120768	0.20384	0.22587	0.0995275	0.413163	0.486531	0.0831676	0.0154338	0.0217111	0.0675396	0.0222247	0.160883	0.140046	0.481376	1.00253	2.37605	5	4.834132
1901000	-1291.686	-1324.784	33.09801	10	3.291701	0.0212798	0.0229472	0.105539	0.0116127	0.0488869	0.0239821	0.0081341	0.127251	0.275212	0.00821257	0.014832	0.148019	0.0351336	0.0381031	0.0137758	0.0602716	0.171063	0.0308072	0.0257476	0.0366048	0.211409	0.0390125	0.00764474	0.0776445	0.14752	0.02205	0.0335241	0.0634994	0.106585	0.0137402	0.127924	0.00613972	0.0995931	0.0640301	0.0890495	0.226344	0.0698564	0.0837709	0.0852712	0.0012677	0.0697135	0.11033	0.136489	0.0264426	0.192508	0.0398258	0.000932453	0.0124321	0.280024	0.183859	0.118219	0.192538	0.181103	0.524249	0.341605	0.127858	0.0382616	0.041769	0.174738	0.0152127	0.159215	0.410641	0.746499	1.08362	1.75924	5	5.770617
1902000	-1308.758	-1338.035	29.27614	2	1.852284	0.0233841	0.0113531	0.0338086	0.00665728	0.0113095	0.0339526	0.0475277	0.0149059	0.141774	0.012667	0.0307905	0.0619713	0.0684133	0.0569282	0.0489491	0.142445	0.0521668	0.0894817	0.0184729	0.144381	0.0743977	0.066771	0.0445428	0.102228	0.130979	0.128607	0.110691	0.0594528	0.0227271	0.0458074	0.0814954	0.0211407	0.0200067	0.0101396	0.126479	0.089574	0.0346365	0.0468232	0.0435958	0.00181681	0.00710975	0.0791462	0.143276	0.0778504	0.158509	0.139052	0.0347316	0.0638364	0.125703	0.00536144	0.176933	0.144509	0.0854835	0.465944	0.454678	0.202539	0.0407991	0.122063	0.0433407	0.00983175	0.0507863	0.274981	0.638327	1.06581	2.02088	4	4.944733
1903000	-1278.458	-1331.587	53.12967	10	2.963968	0.0252012	0.0158979	0.0427448	0.0252565	0.0582574	0.033633	0.0338165	0.07112	0.180874	0.0321812	0.0170641	0.116785	0.03739	0.0226043	0.0530897	0.0763262	0.0387304	0.019191	0.00541291	0.0413267	0.109634	0.0471901	0.0261113	0.0525661	0.0842475	0.0328532	0.0342228	0.0573642	0.018336	0.0557658	0.116153	0.0686843	0.141153	0.0194271	0.0116253	0.0649511	0.0113842	0.113953	0.0376765	0.0519393	0.0636527	0.150508	0.0622179	0.0487601	0.145602	0.0894046	0.109057	0.113774	0.226982	0.0480061	0.0992798	0.0902132	0.00943444	0.296899	0.398856	0.0290209	0.00660764	0.0236087	0.0106685	0.140722	0.059233	0.386455	0.729513	1.08233	1.8017	5	4.324647
1904000	-1300.56	-1343.595	43.03497	10	2.971073	0.0404133	0.00650489	0.175815	0.00367014	0.042527	0.0748317	0.00926293	0.0658863	0.17807	0.00782857	0.0299191	0.0602361	0.0288673	0.0282003	0.0188753	0.0742977	0.139655	0.055068	0.0321191	0.0250397	0.132571	0.0807252	0.0805069	0.0349755	0.00144086	0.155698	0.0634957	0.0170056	0.00207892	0.0416021	0.139753	0.00790194	0.201121	0.0447576	0.139546	0.0015895	0.065824	0.0935255	0.0274719	0.0898587	0.0348075	0.360266	0.313233	0.0798443	0.0785862	0.169519	0.199821	0.0201442	0.0962344	0.0129797	0.0185988	0.246855	0.00225191	0.415611	0.572885	0.0615785	0.00744945	0.00615523	0.00704388	0.197039	0.0331567	0.387012	0.729914	1.08237	1.80071	5	5.452595
1905000	-1274.931	-1321.243	46.3117	10	3.127617	0.019073	0.0259506	0.111688	0.00136353	0.0655697	0.0130044	0.00678553	0.0794722	0.305927	0.0380034	0.0373331	0.0760418	0.0151156	0.0466495	0.0426479	0.0258819	0.0227353	0.0403238	0.0436137	0.0317282	0.114587	0.0528876	0.014913	0.0404533	0.0904831	0.0266545	0.0415279	0.0415647	0.0301959	0.0312266	0.0156271	0.0891646	0.161759	0.0956722	0.0546669	0.0613801	0.101445	0.118548	0.0593187	0.00519618	0.082144	0.182157	0.103631	0.0571777	0.19186	0.0584112	0.00203388	0.228291	0.211316	0.0284537	0.169577	0.092582	0.096569	0.473105	0.378069	0.0164665	0.105858	0.0691039	0.0627141	0.160587	0.00113957	0.3989	0.738358	1.08308	1.77966	5	5.067424
1906000	-1305.055	-1341.835	36.7798	10	1.882956	0.0202506	0.0007192	0.0649407	0.00405506	0.0288009	0.0552615	0.0628313	0.0227741	0.118913	0.00797967	0.0236844	0.0494178	0.00381375	0.0694366	0.0666128	0.0753639	0.0273374	0.0757591	0.0225209	0.0529085	0.188121	0.0758215	0.0653702	0.00962088	0.141275	0.193993	0.0230506	0.0909016	0.023738	0.0384062	0.182572	0.0129195	0.0927058	0.049728	0.206859	0.0099425	0.062406	0.029398	0.134817	0.0123278	0.0168746	0.124481	0.0791645	0.068292	0.117826	0.0301086	0.0439	0.130358	0.286865	0.11723	0.0992001	0.15064	0.171482	0.490367	0.343758	0.0162956	0.172075	0.00999624	0.0790926	0.0297817	0.0109771	0.278891	0.641961	1.06676	2.01238	5	5.086121
1907000	-1301.315	-1340.395	39.08031	10	1.590834	0.0121882	0.00850027	0.0754778	0.0272955	0.0166608	0.0573868	0.0449459	0.0646137	0.21753	0.00887591	0.0106782	0.111927	0.0505327	0.0377696	0.0119724	0.134496	0.0425801	0.0193902	0.000172506	0.0150761	0.198705	0.119053	0.0235266	0.0867979	0.156158	0.0272445	0.0607577	0.180619	0.0318445	0.0920051	0.0945005	0.00205424	0.0556356	0.00899214	0.0197513	0.0633597	0.0969295	0.108204	0.0136945	0.017326	0.0715251	0.111249	0.131243	0.173615	0.161718	0.0880419	0.0224341	0.0610461	0.196606	0.0463051	0.0958098	0.226344	0.151771	0.333044	0.595693	0.0272499	0.16352	0.0528987	0.0617745	0.23429	0.0689165	0.239019	0.603009	1.05534	2.10263	5	5.500324
1908000	-1287.709	-1333.781	46.07215	10	2.738164	0.0849059	0.0161098	0.0574034	0.000513652	0.0382585	0.0508118	0.020423	0.0544909	0.181789	0.016723	0.00115334	0.0865965	0.0675849	0.0149033	0.00993729	0.0383986	0.142506	0.00394617	0.0180336	0.0503696	0.0761299	0.046758	0.0417885	0.0746393	0.0923931	0.107044	0.0979205	0.00859499	0.00486636	0.0320955	0.0578436	0.0218771	0.181289	0.0600155	0.138495	0.0335849	0.152378	0.064586	0.0763126	0.0602097	0.179118	0.0562831	0.175093	0.18605	0.152985	0.0944248	0.00284921	0.0640704	0.206355	0.0650868	0.111964	0.0789065	0.181226	0.386999	0.033347	0.362352	0.0344865	0.00627949	0.0313765	0.0450646	0.0287021	0.367934	0.715917	1.08088	1.83527	5	4.866697
1909000	-1301.13	-1338.581	37.45033	10	1.689877	0.00373528	0.0236513	0.128676	0.00406981	0.0522784	0.0719637	0.0560842	0.0367885	0.231445	0.0502282	0.00144617	0.0488766	0.0114316	0.0130032	0.0105382	0.030111	0.168828	0.0901643	0.0601066	0.0551694	0.0999646	0.118304	0.0282313	0.0723069	0.0050984	0.130817	0.00503621	0.098651	0.0279958	0.0662458	0.109167	0.0227121	0.103297	0.00884925	0.0642051	0.00624716	0.174083	0.172055	0.0713371	0.041884	0.0239693	0.206208	0.086287	0.0654776	0.0106147	0.00345405	0.00573875	0.145348	0.461781	0.0683405	0.11268	0.166706	0.0957902	0.370739	0.00938169	0.243388	0.0350654	0.0217382	0.0186076	0.203314	0.0598405	0.253221	0.617386	1.05987	2.06953	5	4.989551
1910000	-1295.782	-1334.871	39.08934	10	2.643456	0.00483593	0.00315753	0.0940947	0.0303129	0.130518	0.0393582	0.00703895	0.0353195	0.210403	0.0155123	0.00861103	0.0971931	0.114753	0.00976107	0.0338275	0.0816276	0.0500556	0.0467059	0.0315124	0.0452659	0.127139	0.127421	0.0147709	0.0621759	0.0408897	0.00525798	0.0986069	0.0765788	0.0205312	0.0817631	0.0319173	0.0541967	0.191685	0.0507832	0.22516	0.162705	0.0818778	0.020861	0.0504517	0.0945939	0.0105372	0.0697068	0.114539	0.0827069	0.0255976	0.166239	0.0259389	0.0458665	0.268056	0.0266398	0.105283	0.0812083	0.234513	0.423363	0.0219952	0.627762	0.0709966	0.0222812	0.010427	0.233213	0.0312126	0.359649	0.709658	1.08008	1.85061	5	5.407314
1911000	-1279.534	-1331.491	51.95712	10	2.470571	0.0150297	0.0153937	0.058402	0.0174048	0.0219484	0.069537	0.0585771	0.0662673	0.17603	0.018694	0.0099428	0.0474072	0.0215777	0.0187126	0.0235479	0.102388	0.0549187	0.06419	0.00425159	0.0776906	0.226737	0.175636	0.0156811	0.0391737	0.14416	0.0491553	0.096568	0.0320885	0.0152505	0.0615605	0.0488886	0.0155425	0.108793	0.0139317	0.0631869	0.163228	0.128058	0.131493	0.0783812	0.01038	0.023316	0.0756912	0.0696812	0.144174	0.101411	0.0512243	0.0994485	0.051796	0.15755	0.0280957	0.0637818	0.181808	0.149212	0.373955	0.00567921	0.168891	0.0340271	0.0688909	0.020179	0.0783827	0.00925897	0.343649	0.697244	1.07829	1.88082	5	4.51626
1912000	-1303.178	-1338.062	34.88364	10	3.843417	0.0174025	0.0101669	0.0943807	0.0016259	0.0473106	0.0855015	0.0477243	0.054758	0.240806	0.00805041	0.0195781	0.113365	0.0149246	0.00303189	0.0213131	0.118505	0.0199897	0.072838	0.00373292	0.0397122	0.139311	0.0574397	0.0619503	0.0731874	0.13855	0.00223867	0.0543162	0.0623068	0.00580531	0.0959696	0.104779	0.0366603	0.315579	0.0140289	0.0374024	0.0783388	0.00581686	0.183737	0.12449	0.123394	0.1321	0.14172	0.130417	0.108885	0.299584	0.141587	0.00923209	0.0164465	0.137298	0.0567149	0.0390287	0.134944	0.073547	0.51604	0.0378286	0.518555	0.00224573	0.0497898	0.0148577	0.0293321	0.0907113	0.445548	0.769614	1.08439	1.70045	5	5.430883
1913000	-1296.665	-1342.894	46.22909	10	2.213367	0.00950966	0.00914548	0.0988988	0.0255619	0.048742	0.0255069	0.0339855	0.152847	0.15827	0.0129077	0.0308802	0.0516968	0.0187222	0.0330875	0.0720509	0.108018	0.0231171	0.0362199	0.0557783	0.0268979	0.0625155	0.088417	0.0505171	0.107653	0.104817	0.0943677	0.0587448	0.0225158	0.00882919	0.0657464	0.089378	0.00516478	0.13671	0.0568186	0.0818418	0.0962849	0.0118821	0.0538741	0.0522711	0.0285858	0.0301205	0.0223498	0.080662	0.192901	0.0428707	0.102484	0.00640708	0.137682	0.147888	0.0350398	0.130931	0.111654	0.177465	0.553053	0.134173	0.351216	0.0550216	0.00947349	0.0973805	0.00230826	0.204163	0.31748	0.67594	1.07451	1.93207	5	4.934023
1914000	-1307.269	-1343.753	36.48353	10	2.364247	0.000687639	0.00820033	0.0253468	0.00372881	0.0486903	0.0236134	0.0790007	0.129167	0.200236	0.0336798	0.00731133	0.137565	0.0312779	0.00520098	0.0280945	0.138265	0.149344	0.0340898	0.0077124	0.056112	0.121767	0.0942848	0.0739434	0.0516	0.0989717	0.0177788	0.120587	0.0521397	0.0123915	0.0774175	0.0793015	0.0501325	0.145348	0.10362	0.188075	0.00851728	0.132624	0.132101	0.031031	0.0163246	0.0206827	0.0605552	0.303362	0.0492393	0.100202	0.0475944	0.0242794	0.106712	0.0191765	0.0686485	0.0257727	0.0961659	0.184243	0.404865	0.0820892	0.461393	0.00482769	0.0819845	0.0112533	0.00103875	0.232661	0.333196	0.688889	1.07691	1.90101	5	5.142027
1915000	-1281.973	-1334.222	52.24896	10	1.748371	0.000746824	0.0250462	0.075258	0.00839371	0.0476216	0.0189734	0.00716227	0.0187247	0.177932	0.0720175	0.0119107	0.0625847	0.0471363	0.0169825	0.0426327	0.0495022	0.0318848	0.0108507	0.0151019	0.0151841	0.209484	0.0198454	0.063734	0.104863	0.0508613	0.0284125	0.0367589	0.0187666	0.0525971	0.0338929	0.122536	0.019869	0.0618935	0.165296	0.0797107	0.130092	0.0040272	0.013422	0.0408729	0.00546396	0.107029	0.027188	0.0752984	0.0920205	0.0963127	0.00556509	0.0386795	0.0909519	0.242869	0.0103815	0.144087	0.118034	0.215042	0.27442	0.0426049	0.219713	0.0271649	0.108491	0.00541136	0.0259781	0.250857	0.261269	0.625278	1.0622	2.05125	5	4.236145
1916000	-1314.545	-1344.639	30.0936	10	2.029668	0.00154982	0.0385875	0.0566752	0.012374	0.0724959	0.0208615	0.0418202	0.116575	0.365883	0.00701963	0.0181046	0.0813248	0.0228697	0.00776823	0.010361	0.194433	0.150231	0.0586023	0.0371891	0.00582204	0.141363	0.0830189	0.0496303	0.143928	0.0703629	0.0451148	0.0345395	0.0515401	0.0197734	0.0662132	0.0534218	0.121619	0.286785	0.00109364	0.0910958	0.00433848	0.0450536	0.164899	0.0128905	0.0829113	0.399879	0.016316	0.085517	0.109868	0.277087	0.131549	0.00155393	0.0740468	0.0789965	0.113112	0.115989	0.0626571	0.0917486	0.45347	0.0037398	0.10328	0.0283223	0.00940288	0.0898849	0.165738	0.256379	0.296791	0.658132	1.07071	1.97436	5	5.558675
1917000	-1310.635	-1345.615	34.98036	10	3.789887	0.0068178	0.00149345	0.0730286	0.00402406	0.144127	0.0305269	0.00785507	0.0739128	0.308121	0.0154595	0.0024843	0.112239	0.0303482	0.00525148	0.0621089	0.176622	0.052854	0.0176173	0.0211302	0.101309	0.184679	0.0755135	0.132807	0.148087	0.0396241	0.0691148	0.0107816	0.18223	0.00283909	0.0286163	0.0953632	0.0408462	0.105519	0.00175552	0.0154963	0.0406418	0.0471823	0.102589	0.0222498	0.0775473	0.304989	0.0732567	0.117547	0.17578	0.0494074	0.214262	0.0135245	0.312072	0.0769992	0.00130956	0.0575576	0.0613193	0.141698	0.461376	0.0734772	0.00467845	0.0198168	0.0353813	0.378001	0.344071	0.0691993	0.442434	0.767615	1.08437	1.70558	5	5.656539
1918000	-1282.626	-1329.849	47.22278	10	2.929593	0.0108109	0.00408921	0.070611	0.0696793	0.0255916	0.0221112	0.0407328	0.0614183	0.295987	0.0416527	0.0225959	0.17732	0.0147154	0.0325772	0.0349049	0.0974129	0.0210748	0.00483935	0.0139644	0.0722903	0.138558	0.025075	0.110725	0.0496407	0.132439	0.0239062	0.0386247	0.0749619	0.0289633	0.0467665	0.126187	0.0269933	0.0385684	0.0051848	0.0684414	0.0317809	0.00486421	0.0769359	0.0961259	0.00972503	0.276391	0.101868	0.13933	0.114298	0.151515	0.00836214	0.031323	0.135441	0.0579776	0.0145996	0.029221	0.110079	0.125993	0.451371	0.0107636	0.0526519	0.0617019	0.166771	0.114133	0.0155114	0.00351988	0.383741	0.727554	1.08215	1.80656	5	4.461667
1919000	-1322.891	-1352.349	29.45803	10	3.336135	0.0414543	0.00595928	0.0847183	0.0041583	0.11329	0.0963103	0.0207504	0.127661	0.19902	0.00196516	0.0272383	0.0667643	0.020872	0.0319329	0.0187264	0.109677	0.104378	0.0854023	0.0154408	0.11083	0.184945	0.112359	0.028904	0.0251467	0.0604233	0.0360991	0.137754	0.0446015	0.046436	0.0778023	0.354022	0.0700986	0.00803322	0.000166002	0.060764	0.0360912	0.0355413	0.0916389	0.014884	0.0119316	0.399255	0.0348371	0.18891	0.0911842	0.0784716	0.00938606	0.046439	0.160173	0.23534	0.255509	0.0614348	0.0806249	0.0630699	0.536865	0.186576	0.113138	0.0194836	0.193126	0.102245	0.0676522	0.0939225	0.413703	0.74859	1.08374	1.75397	5	5.741835
1920000	-1282.34	-1330.186	47.84533	10	3.000364	0.0083241	0.0370236	0.0894914	0.00106611	0.0182634	0.047699	0.00806112	0.0698218	0.225846	0.0199749	0.0256228	0.113298	0.026115	0.0486042	0.0187735	0.0795324	0.0725634	0.0139995	0.0284856	0.0412261	0.241925	0.0396316	0.0330159	0.0461439	0.17186	0.0260631	0.285713	0.0478674	0.0349342	0.0404798	0.0583718	0.0283755	0.00327827	0.0868602	0.136508	0.050667	0.0100894	0.114523	0.0506264	0.0039443	0.300513	0.0115226	0.286906	0.153176	0.0512666	0.00713987	0.0809036	0.177236	0.0309825	0.064433	0.00154466	0.0895057	0.287198	0.412853	0.120176	0.0402945	0.0356405	0.120793	0.0615991	0.0317307	0.0121292	0.38929	0.731548	1.08252	1.79664	5	4.882213
1921000	-1301.264	-1336.744	35.48037	10	4.317267	0.0168129	0.0195659	0.0717174	0.0365625	0.0204423	0.0424999	0.0655564	0.0375621	0.240492	0.0103346	0.0286084	0.101703	0.00953424	0.0461935	0.0158105	0.101576	0.12145	0.064441	0.00697546	0.0185833	0.139381	0.0985988	0.0696415	0.065651	0.242642	0.0220028	0.0167112	0.183594	0.0217936	0.110001	0.0501227	0.126032	0.131987	0.00296444	0.206036	0.100938	0.0791093	0.0398251	0.0948508	0.0356608	0.410936	0.0792597	0.0697322	0.0318487	0.042312	0.0996546	0.0088197	0.172586	0.199753	0.0472894	0.165044	0.122182	0.137611	0.363579	0.199857	0.0429684	0.017301	0.175235	0.0200826	0.0191056	0.0122587	0.470985	0.785512	1.08423	1.65927	5	5.351381
1922000	-1293.195	-1327.874	34.67893	10	2.469269	0.0224776	0.00640563	0.0790224	0.0135115	0.0228834	0.0174706	0.00498468	0.0694826	0.350243	0.0137771	0.0139733	0.152447	0.031873	0.0166774	0.0435738	0.153117	0.111375	9.989e-05	0.00583344	0.040482	0.17454	0.120367	0.0825053	0.0187596	0.0460475	0.0120868	0.00420428	0.110286	0.0412109	0.0280556	0.147824	0.0119923	0.0895884	0.0337853	0.253735	0.0055618	0.0184918	0.143022	0.0394687	0.036062	0.624018	0.000198794	0.179846	0.173083	0.208908	0.0981041	0.00268115	0.175114	0.221282	0.167655	0.14227	0.149493	0.0736666	0.351865	0.11479	0.0768044	0.0424517	0.156184	0.0160534	0.0111131	0.00762108	0.343524	0.697145	1.07827	1.88106	5	5.580509
1923000	-1286.418	-1340.45	54.03226	10	1.98819	0.0244702	0.0257431	0.0771572	0.00594299	0.0255014	0.0171195	0.0381391	0.070345	0.126624	0.0292969	0.0220864	0.108198	0.0640168	0.0380659	0.0124531	0.0146887	0.0263179	0.0804105	0.0860459	0.0129826	0.219873	0.0153511	0.0240462	0.0517148	0.0709062	0.00365735	0.0593137	0.0473846	0.0606721	0.0526301	0.0873898	0.0638371	0.11388	0.0974139	0.0846772	0.0325231	0.0300001	0.0681002	0.164996	0.113358	0.247031	0.00546488	0.143395	0.000829249	0.062894	0.0473948	0.00345989	0.0692162	0.133811	0.138187	0.000979881	0.056258	0.140913	0.511033	0.0884158	0.0325992	0.037031	0.0114224	0.179867	0.125628	0.0144734	0.291861	0.653752	1.06969	1.9847	5	4.417634
1924000	-1306.633	-1340.626	33.99212	10	2.776736	0.0152884	0.00629328	0.0954113	0.0169702	0.104963	0.0672259	0.0733721	0.112594	0.271465	0.00538888	0.0272692	0.0625608	0.00853079	0.0565233	0.074955	0.0537436	0.0337982	0.0191892	0.0423733	0.0418073	0.172437	0.15056	0.0611311	0.03933	0.0876937	0.0151798	0.00679662	0.00475983	0.0209137	0.0323824	0.0643118	0.075598	0.187105	0.135023	0.183581	0.0102291	0.106958	0.278078	0.0286695	0.00506578	0.66878	0.161588	0.090005	0.0792605	0.110807	0.0200472	0.0157966	0.255993	0.109015	0.0142121	0.0182022	0.126804	0.267676	0.418976	0.15325	0.00641229	0.00367846	0.0461917	0.138967	0.0138933	0.0079398	0.371217	0.718366	1.08117	1.82925	5	5.58302
1925000	-1263.855	-1317.994	54.13915	10	2.672828	0.0163473	0.019915	0.0490707	0.00459514	0.046027	0.0388845	0.0004079	0.0337185	0.233972	0.0396774	0.00107375	0.114258	0.0165371	0.015925	0.00946451	0.103906	0.0462203	0.0336236	0.00590182	0.0379609	0.151621	0.0171906	0.0509244	0.0554097	0.185434	0.0268791	0.0674091	0.0359428	0.0414733	0.0207824	0.0642051	0.0146013	0.123892	0.0465182	0.137264	0.0499149	0.0083312	0.0748648	0.0170211	0.0469906	0.288584	0.0101764	0.128835	0.0832143	0.0561241	0.0692968	0.00278202	0.0356639	0.0814934	0.0324023	0.0487697	0.109396	0.152373	0.519242	0.120017	0.0028216	0.0371618	0.0936438	0.120586	0.0801372	0.0301359	0.362253	0.711637	1.08034	1.84577	5	4.207012
1926000	-1293.006	-1336.6	43.59394	10	1.627348	0.0121401	0.0130605	0.0565973	0.0198748	0.0550795	0.0110927	0.0255405	0.0730487	0.220129	0.0264907	0.0426242	0.0817892	0.0231944	0.0154088	0.00909998	0.0593715	0.0729315	0.037629	0.037317	0.0487298	0.168678	0.0358163	0.00661191	0.0541868	0.138804	0.266407	0.137673	0.123476	0.030413	0.0268632	0.157534	0.0283906	0.0818723	0.173513	0.0433661	0.0332569	0.0194195	0.167216	0.0689819	0.00742736	0.472717	0.0476777	0.262176	0.162954	0.0772253	0.0608388	0.0273436	0.0140539	0.173808	0.0908806	0.00820908	0.136925	0.111002	0.347832	0.0711147	0.0705263	0.033281	0.114864	0.0411214	0.0356289	0.123633	0.244342	0.608467	1.0571	2.09009	5	5.194869
1927000	-1291.429	-1332.851	41.42133	10	2.913658	0.0194408	0.0150159	0.218646	0.00121781	0.110927	0.0344415	0.0298985	0.0958338	0.217957	0.0332448	0.0147483	0.10724	0.0384309	0.0169126	0.043311	0.101105	0.109076	0.0323915	0.0847756	0.0890354	0.0837622	0.067027	0.086052	0.110072	0.151481	0.0143656	0.0096111	0.0326463	0.0224826	0.0281407	0.194257	0.00602494	0.101413	0.048052	0.149494	0.00695158	0.0345602	0.0293678	0.0975042	0.0198982	0.573602	0.169946	0.264803	0.00334782	0.0846384	0.109645	0.0590152	0.165654	0.0264304	0.0866545	0.0779021	0.0808449	0.111267	0.336424	0.0930151	0.0503332	0.0023011	0.0106696	0.0221457	0.119483	0.221298	0.38247	0.726633	1.08205	1.80884	5	5.376233
1928000	-1296.471	-1328.012	31.54123	10	2.698443	0.00353769	0.0134598	0.14882	0.0478367	0.0327874	0.0263073	0.00974648	0.0506809	0.275277	0.0174933	0.0105812	0.116975	0.0584871	0.0493159	0.0348891	0.0837334	0.0722254	0.112821	0.00545927	0.00851756	0.0515958	0.168582	0.032993	0.157289	0.0256595	0.146995	0.0616311	0.0168367	0.0461116	0.023456	0.0931407	0.112067	0.217492	0.0489121	0.13845	0.0369943	0.0603395	0.224913	0.0497203	0.136098	0.386295	0.0838827	0.127007	0.00540431	0.0631218	0.136397	0.0525958	0.0767658	0.105842	0.16044	0.0160439	0.0485157	0.172217	0.600842	0.0275762	0.225357	0.00303631	0.0189642	0.014088	0.114653	0.210516	0.364498	0.713335	1.08056	1.84161	5	5.677788
1929000	-1297.492	-1335.776	38.28401	10	2.11427	0.0308725	0.000102309	0.132604	0.00258287	0.0800443	0.0736028	0.0230346	0.0550098	0.245062	0.00154677	0.111846	0.0358657	0.0379624	0.0374877	0.0266173	0.0122834	0.0412559	0.0324997	0.0309973	0.0661482	0.182721	0.0783909	0.0976766	0.0426288	0.0709275	0.0511612	0.0289953	0.0356587	0.00299257	0.0544473	0.115619	0.0936016	0.0977976	0.122819	0.158201	0.0711589	0.0463925	0.272679	0.172781	0.0561279	0.395027	0.185398	0.124665	0.0654795	0.0612802	0.0533833	0.000537396	0.0941929	0.183386	0.0957475	0.0928161	0.139259	0.112557	0.636007	0.0569041	0.00749921	0.034557	0.0256788	0.00145875	0.00357811	0.114179	0.306544	0.66664	1.0726	1.95421	5	5.413792
