Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
20000	-601.9706	-609.4466	7.475928	1	1.665682	0.150897	0.275913	0.21937	0.00974587	0.0403873	0.0579854	0.266807	0.0493092	0.184433	0.119097	0.00409186	0.171336	0.107187	0.0358153	0.101713	0.0394065	0.225616	0.0637642	0.0970065	0.132511	0.146021	0.110995	0.146946	0.135478	0.0919384	0.20955	0.000740548	0.0232464	0.0720447	0.251687	0.0407159	0.225302	0.0968317	0.147968	0.00394396	0.250818	0.16687	0.250917	0.183703	0.0127886	0.0260871	0.0454963	0.00401736	0.139659	0.132437	0.049429	0.00715787	0.110566	0.0174555	0.198697	0.0425481	0.204215	0.300052	0.0116898	0.148879	0.165459	0.0361095	0.0844489	0.101075	0.786909	0.0360894	0.0511068	0.0877431	0.0524581	0.073223	0.385707	0.0741185	0.24982	0.613996	1.05883	2.07735	3	8.293732
21000	-586.6713	-608.724	22.05263	1	2.486925	0.124185	0.0409147	0.266031	0.00734219	0.0124838	0.00783637	0.119822	0.0265714	0.139734	0.0051931	0.0132707	0.48872	0.073991	0.177415	0.0031123	0.056397	0.0207708	0.00105797	0.210493	0.0346572	0.10617	0.120263	0.0891934	0.0420355	0.0600856	0.147652	0.231652	0.0514249	0.159566	0.00823909	0.130528	0.166188	0.0668758	0.176845	0.047013	0.12993	0.0292243	0.0368424	0.244192	0.11414	0.201081	0.155126	0.00928203	0.0421757	0.168661	0.172251	0.0339932	0.0122624	0.151407	0.0424097	0.0433196	0.0507442	0.250162	0.0296301	0.040387	0.0122343	0.141332	0.0580518	0.164815	0.00905102	0.073581	0.121239	0.152857	0.196983	0.0785396	0.088321	0.265982	0.345214	0.698478	1.07848	1.87783	3	6.753938
22000	-581.9265	-611.2087	29.28221	2	1.177106	0.259476	0.141239	0.0361032	0.308612	0.0339101	0.00472728	0.183284	0.225287	0.0145721	0.097029	0.039628	0.112373	0.136097	0.0332304	0.0361138	0.00554207	0.17048	0.0481658	0.0729685	0.0145049	0.0738863	0.356697	0.221676	0.104195	0.175734	0.0910473	0.0902719	0.164187	0.0302841	0.0829926	0.111306	0.25783	0.119048	0.110473	0.0552103	0.0701457	0.0219662	0.0401582	0.0613381	0.169353	0.0333554	0.00510795	0.0130296	0.00566506	0.104593	0.0428975	0.109842	0.0219518	0.143511	0.197191	0.300995	0.142067	0.353233	0.110073	0.11368	0.176482	0.0356505	0.040912	0.00410269	0.147307	0.0241475	0.137589	0.0362308	0.121673	0.099073	0.10541	0.0405324	0.17088	0.524202	1.0241	2.28081	4	7.047451
23000	-585.2605	-609.7328	24.47224	2	1.36551	0.067788	0.0677738	0.353502	0.0835407	0.0175486	0.0120233	0.165564	0.182654	0.115402	0.0277654	0.0103177	0.375931	0.0422902	0.17871	0.209845	0.00439499	0.0842984	0.0219034	0.266785	0.0517821	0.0723283	0.0874594	0.294592	0.0762217	0.140148	0.111032	0.0105308	0.0400094	0.169185	0.115284	0.0926082	0.048915	0.0141355	0.32033	0.0201826	0.0825849	0.0612709	0.633285	0.0763005	0.0709552	0.0284455	0.235778	0.0463412	0.0470353	0.0669285	0.0666503	0.0251011	0.0729957	0.015723	0.0647626	0.146605	0.058439	0.00247931	0.13814	0.0288328	0.0190289	0.133269	0.0750324	0.0400428	0.153493	0.386516	0.0594675	0.123806	0.169357	0.0281872	0.0835706	0.0425011	0.203779	0.564524	1.04144	2.19026	4	7.235706
24000	-598.1989	-612.812	14.61313	2	1.797703	0.109518	0.109357	0.149522	0.123162	0.00688582	0.105492	0.0541734	0.260969	0.181087	0.109118	0.0928467	0.136368	0.195866	0.062653	0.233808	0.0094777	0.0572774	0.0284919	0.228089	0.0246005	0.182344	0.236193	0.000521446	0.000437093	0.153122	0.293297	0.0204983	0.0856877	0.214109	0.331085	0.141712	0.038533	0.0166678	0.104295	0.0934965	0.128885	0.00584945	0.00178915	0.00157549	0.143214	0.0657257	0.0765841	0.0567539	0.0378066	0.547057	0.148287	0.100034	0.0312673	0.0453977	0.376685	0.133505	0.180396	0.00651173	0.0749717	0.0377139	0.0918467	0.0916675	0.0750712	0.238342	0.304942	0.183399	0.143362	0.00897722	0.204713	0.00116242	0.176983	0.0219203	0.267869	0.63162	1.06399	2.03652	4	7.933156
25000	-567.2231	-598.6108	31.38763	2	2.408171	0.128064	0.28599	0.0593607	0.132127	0.259888	0.037619	0.149081	0.0860871	0.0739995	0.152588	0.0370094	0.0895318	0.0883722	0.0628125	0.119673	0.0123756	0.0665087	0.0986007	0.0963118	0.00183144	0.0300869	0.10091	0.0211776	0.182282	0.176637	0.0486826	0.0458409	0.000892847	0.0364903	0.00201868	0.0195746	0.252655	0.01683	0.112606	0.0721467	0.0358591	0.0089618	0.0416656	0.0456938	0.0871592	0.169032	0.00821125	0.213874	0.204853	0.0232401	0.0293117	0.122784	0.0201794	0.119938	0.0167874	0.0797322	0.164134	0.0601969	0.244552	0.0878824	0.0504342	0.301019	0.036867	0.10946	0.0492085	0.195488	0.0118525	0.462616	0.103565	0.0306345	0.137255	0.0185902	0.337574	0.692413	1.07751	1.89251	4	6.447699
26000	-581.6481	-619.8533	38.2052	2	0.5931627	0.0819896	0.0598371	0.0219829	0.0328976	0.107574	0.0644035	0.25351	0.183528	0.149292	0.0677351	0.0485325	0.178495	0.0672422	0.24756	0.127482	0.113281	0.0414756	0.018998	0.0497372	0.0443348	0.11685	0.0074918	0.117986	0.0521852	0.10989	0.065439	0.0788977	0.0236136	0.065047	0.0055408	0.0651294	0.0925426	0.0185394	0.0772425	0.0220444	0.129531	0.0267847	0.0937346	0.0144697	0.0366383	0.114403	0.105352	0.0598896	0.257185	0.000696885	0.0296594	0.101644	0.17049	0.037534	0.0712559	0.0964093	0.100646	0.0533541	0.00880537	0.0483968	0.108989	0.0945854	0.0482455	0.18264	0.0315804	0.00921161	0.191456	0.335999	0.181357	0.163806	0.0793336	0.00706086	0.051701	0.30845	0.87779	2.76206	4	5.869471
27000	-580.2401	-596.5127	16.27266	1	1.082955	0.0918439	0.167676	0.130697	0.0112327	0.0774171	0.0134563	0.0211854	0.426772	0.234461	0.100874	0.0456005	0.244686	0.14716	0.111686	0.077479	0.0108636	0.00699707	0.0320823	0.195605	0.00687136	0.0378023	0.0836348	0.090065	0.126618	0.120935	0.0767363	0.112846	0.0495664	0.0185499	0.0620722	0.0242871	0.173731	0.000611551	0.0937003	0.0396084	0.15181	0.0532731	0.375405	0.230396	0.404448	0.047556	0.420914	0.256027	0.0415677	0.444809	0.0530867	0.00329748	0.00364138	0.0333817	0.0248184	0.0274098	0.0507064	0.208583	0.125287	0.0819424	0.0729841	0.236743	0.0403083	0.205891	0.00389252	0.253322	0.00490861	0.0302769	0.0951355	0.0391416	0.133124	0.0528337	0.153202	0.50034	1.01249	2.33397	3	7.472332
28000	-582.1688	-612.4283	30.25952	2	2.047819	0.316223	0.150501	0.131074	0.0460099	0.0941276	0.10235	0.113553	0.0150132	0.0375124	0.112356	0.0627567	0.190569	0.0889389	0.165557	0.193651	0.010988	0.0175537	0.0416317	0.275243	0.0771738	0.175818	0.0506059	0.0352368	0.338463	0.109739	0.0177309	0.0378452	0.0195985	0.0489637	0.0450892	0.0169619	0.127733	0.0271401	0.16757	0.119011	0.0826764	0.168182	0.0649591	0.290229	0.175418	0.060312	0.0297368	0.0898604	0.108037	0.0454423	0.087817	0.131336	0.155984	0.180146	0.0112398	0.0429696	0.0246844	0.0382347	0.155718	0.0269558	0.139028	0.106241	0.0230975	0.0473272	0.0565417	0.0474665	0.111696	0.0946701	0.132161	0.236497	0.0553006	0.0032116	0.298917	0.660004	1.07114	1.96994	4	6.603466
29000	-575.5998	-598.0282	22.42841	2	3.132164	0.0475734	0.138989	0.0422416	0.0177579	0.144712	0.0149274	0.206481	0.0144131	0.178394	0.0245509	0.0461193	0.140613	0.153624	0.119361	0.137848	0.0434261	0.133794	0.0248739	3.52221e-05	0.0971466	0.124931	0.304448	0.084129	0.330407	0.0446121	0.390722	0.017159	0.0106756	0.0458994	0.0663454	0.0899316	0.0664097	0.178586	0.17059	0.124826	0.0244319	0.0277837	0.29849	0.0643951	0.0156179	0.327625	1.38268e-05	0.0469638	0.116894	0.087582	0.15832	0.0122418	0.0217911	0.0192675	0.207192	0.00971543	0.123007	0.22775	0.0260648	0.000292806	0.075847	0.00728691	0.18941	0.104355	0.162496	0.0537821	0.081732	0.121498	0.232928	0.236387	0.0450426	0.180022	0.399235	0.738593	1.0831	1.77908	4	7.082782
30000	-585.0946	-603.7324	18.63783	2	2.746907	0.0292711	0.273313	0.248161	0.0152219	0.161107	0.0295916	0.232856	0.0609305	0.235233	0.12495	0.0105485	0.148795	0.0998189	0.082507	0.0758396	0.013732	0.0524302	0.0238493	0.0535374	0.205125	0.188761	0.0125625	0.0554262	0.341156	0.0422854	0.260365	0.166894	0.0362322	0.173854	0.095954	0.0714445	0.233861	0.162884	0.168249	0.00254622	0.0474227	0.0345455	0.55762	0.00959106	0.0726715	0.167678	0.05376	0.0243135	0.146093	0.00691751	0.384734	0.143679	0.0912462	0.00494063	0.0102395	0.16949	0.0454011	0.0873546	0.0132733	0.072009	0.0938569	0.0630082	0.135907	0.0664212	0.209186	0.0754851	0.138433	0.0826916	0.116621	0.15853	0.042244	0.00552422	0.368682	0.716477	1.08094	1.8339	4	7.520181
31000	-586.1711	-611.4549	25.28372	2	2.313436	0.210184	0.0554012	0.177102	0.0203775	0.182641	0.0574107	0.499081	0.156286	0.239074	0.123866	0.0421871	0.261326	0.222094	0.00978908	0.0386678	0.0135149	0.0527047	0.160418	0.128375	0.131523	0.0146841	0.0291206	0.0670502	0.106208	0.0555534	0.0175223	0.0157705	0.0632954	0.0452661	0.104647	0.0434725	0.0785392	0.0321794	0.300056	0.0269398	0.160121	0.210458	0.0807067	0.0205245	0.0048662	0.0400905	0.025291	0.082877	0.254443	0.0659802	0.0434597	0.183024	0.22212	0.0855212	0.19467	0.321722	0.123343	0.0973282	0.165374	0.00172045	0.0029899	0.0305966	0.155316	0.20308	0.299393	0.0711277	0.0286162	0.166805	0.0568302	0.0608868	0.219888	0.0867519	0.328024	0.68468	1.07616	1.91113	4	7.548249
32000	-572.6339	-608.6173	35.98337	2	4.010533	0.0233161	0.123884	0.149663	0.079372	0.0972247	0.00248275	0.289592	0.14515	0.0342571	0.313842	0.00194458	0.136959	0.0778534	0.0422785	0.089474	0.054647	0.0365083	0.0687731	0.0334804	0.0356325	0.0357317	0.21912	0.0600367	0.146172	0.0156033	0.0500456	0.0674121	0.0414889	0.0788976	0.014612	0.0259039	0.0927173	0.0212382	0.137605	0.0782749	0.055032	0.141898	0.016732	0.0892296	0.116775	0.00835452	0.097934	0.179201	0.19646	0.0347091	0.0339055	0.174089	0.0188069	0.32563	0.136924	0.018051	0.0406736	0.0887275	0.106099	0.00322252	0.162424	0.0240487	0.114018	0.0351289	0.127381	0.0636306	0.0316208	0.107909	0.112349	0.19413	0.0253926	0.0476602	0.45494	0.775573	1.0844	1.68509	4	5.849339
33000	-581.3438	-611.8116	30.46775	1	0.8101322	0.140341	0.133788	0.15966	0.0217608	0.0552589	0.0118597	0.0975025	0.128185	0.0914738	0.346564	0.0135464	0.174582	0.491085	0.00231023	0.0296805	0.0168318	0.0758666	0.00292296	0.116863	0.0733313	0.0296683	0.083435	0.0656615	0.214461	0.0364205	0.012042	0.0115756	0.0108822	0.0411056	0.102683	0.019833	0.210279	0.0375711	0.0163948	0.00951037	0.00279532	0.0462714	0.239821	0.0897194	0.0805625	0.0640623	0.0930087	0.073762	0.0736578	0.0737825	0.00465094	0.115836	0.097832	0.00499039	0.385309	0.0253506	0.0967039	0.0208834	0.035082	0.288857	0.0325673	0.0229932	0.291371	0.173196	0.0157124	0.0235316	0.0394343	0.00626445	0.197124	0.0307922	0.00399103	0.245251	0.0977129	0.411182	0.959723	2.53138	3	6.080105
34000	-563.7381	-604.5844	40.84627	2	0.3352478	0.152791	0.0304916	0.11252	0.122353	0.0305092	0.0870255	0.522675	0.00691995	0.0920869	0.0732483	0.0869016	0.10195	0.0811125	0.0862329	0.0889467	0.0138879	0.0401956	0.000326031	0.0976295	0.0400014	0.0658964	0.110988	0.0503773	0.302296	0.0300586	0.0107842	0.00449675	0.0627498	0.0131694	0.0633511	0.0701613	0.0690434	0.123265	0.0961103	0.000643546	0.0779275	0.32966	0.0205472	0.043964	0.0155349	0.0155415	0.0068929	0.00705188	0.0865342	0.342777	0.0224135	0.0493966	0.155853	0.0350297	0.11259	0.0607593	0.0603519	0.0142162	0.107272	0.0132038	0.0245952	0.0324627	0.00442286	0.0453225	0.203273	0.106797	0.0789543	0.0406586	0.309506	0.230255	0.0355507	0.00170643	0.00858514	0.13205	0.650515	3.20885	4	5.632219
35000	-569.4244	-599.4742	30.04982	2	2.944849	0.144831	0.0587049	0.124229	0.0786879	0.0845547	0.0576838	0.391572	0.206677	0.291192	0.0611154	0.0617842	0.177324	0.16415	0.0292674	0.0124988	0.0140908	0.0880468	0.0306575	0.0651754	0.00677032	0.180349	0.131333	0.132674	0.245492	0.119362	0.215456	0.0468628	0.00911095	0.00356126	0.10669	0.00857739	0.120667	0.0262692	0.141804	0.0789973	0.113815	0.00131167	0.121948	0.0659286	0.0242267	0.164663	0.0299575	0.028768	0.137826	0.030537	0.0479575	0.0206032	0.0397606	0.0816921	0.0252362	0.0622506	0.06178	0.0934172	0.0126533	0.171087	0.125971	0.00040323	0.157799	0.417188	0.18132	0.382728	0.127248	0.0797597	0.240762	0.061674	0.0641821	0.00736835	0.38495	0.728428	1.08223	1.80439	4	6.89804
36000	-570.2221	-597.1764	26.95422	2	3.681164	0.0970383	0.180575	0.152107	0.0453243	0.0536889	0.0274891	0.235596	0.134176	0.169357	0.181467	0.0831306	0.256891	0.0816287	0.0813245	0.0680002	0.0441278	0.122984	0.0607022	0.0742235	0.019612	0.312014	0.180839	0.188067	0.222681	0.00732842	0.0566871	0.00478886	0.033096	0.0874463	0.064661	0.0115554	0.278802	0.00370367	0.300862	0.0166575	0.0233041	0.158876	0.0323993	0.0306851	0.216501	0.0473941	0.0301727	0.127331	0.0448298	0.162514	0.048595	0.0441584	0.120344	0.00467395	0.103168	0.00645163	0.359472	0.0185609	0.0383119	0.114572	0.264468	0.0672019	0.0360192	0.161229	0.148651	0.0474294	0.0667759	0.0942846	0.0665407	0.0174042	0.0542843	0.240479	0.435941	0.763408	1.0843	1.71635	4	6.935712
37000	-619.2333	-612.6488	-6.58451	1	3.238763	0.038465	0.0628994	0.0292375	0.210129	0.049952	0.0379938	0.298115	0.191723	0.180787	0.0720474	0.0509627	0.201521	0.375952	0.157747	0.02853	0.0557634	0.178273	0.0723703	0.0959851	0.0451124	0.00987904	0.0621943	0.266003	0.0368333	0.222622	0.218615	0.000150104	0.0357039	0.198352	0.104083	0.0829592	0.459745	0.256828	0.248623	0.0462036	0.109683	0.106884	0.256443	0.049347	0.517405	0.0062321	0.00652973	0.00649171	0.0290842	0.580328	0.0422308	0.153425	0.114729	0.15891	0.203705	0.170423	0.0800504	0.0301876	0.168329	0.189366	0.274422	0.102374	0.047752	0.22574	0.196916	0.178841	0.103337	0.115158	0.217995	0.117259	0.00790952	0.292621	0.406929	0.743946	1.08347	1.76566	3	9.542468
38000	-586.8671	-608.0227	21.15563	2	2.929466	0.197182	0.125841	0.106146	0.253582	0.10479	0.0152365	0.125552	0.0669011	0.0623396	0.0601229	0.0535512	0.135381	0.0897868	0.012576	0.113145	0.0185075	0.0529767	0.100232	0.00236351	0.20695	0.225395	0.108869	0.00168626	0.116263	0.0423173	0.0780558	0.198764	0.113655	0.0570557	0.0978872	0.0108474	0.0686159	0.172887	0.314906	0.0593769	0.140274	0.082989	0.0770682	0.0330874	0.200817	0.0195929	0.157925	0.0235275	0.20839	0.213005	0.183078	0.0552062	0.124871	0.129479	0.135771	0.0536194	0.0054	0.102099	0.0267752	0.0935669	0.184844	0.073024	0.0292838	0.233531	0.00139516	0.212768	0.0536034	0.0259114	0.0783417	0.60622	0.0415492	0.113901	0.383731	0.727546	1.08214	1.80658	4	7.290658
39000	-582.615	-611.7768	29.1618	2	1.118122	0.053096	0.160588	0.191319	0.0397687	0.00621151	0.0384608	0.225555	0.0845314	0.021352	6.96547e-05	0.0538462	0.328697	0.35229	0.0211887	0.0644521	0.161508	0.0923015	0.0624135	0.00423829	0.193194	0.0487165	0.0705917	0.0944317	0.110338	0.0958956	0.264272	0.00367332	0.0491168	0.120524	0.0443092	0.00067566	0.205923	0.0744155	0.254018	0.106143	0.0703636	0.0691393	0.131952	0.0446003	0.0393474	0.110908	0.0708212	0.0407319	0.0169716	0.10137	0.053314	0.260624	0.175311	0.125796	0.0909275	0.00735984	0.00869088	0.108442	0.206533	0.17224	0.0855396	0.173725	0.0143509	0.00279277	0.232738	0.11345	0.0910313	0.00459315	0.113992	0.164384	0.177304	0.0359376	0.159902	0.509588	1.01711	2.3134	4	6.813408
40000	-569.7126	-591.0111	21.29843	2	4.361343	0.178248	0.148337	0.113326	0.00309515	0.06928	0.00580352	0.540331	0.123798	0.299927	0.0738422	0.039697	0.243062	0.084166	0.034412	0.0378621	0.0120839	0.101697	0.00568617	0.229675	0.110933	0.11202	0.192759	0.141562	0.108345	0.108681	0.134085	0.0375466	0.0912147	0.0886678	0.0150513	0.00399236	0.209782	0.0837035	0.172362	0.0187851	0.205941	0.120461	0.085302	0.0876919	0.231837	0.184163	0.0879844	0.0182152	0.0848378	0.0615759	0.191577	0.00493159	0.154017	0.100214	0.0102481	0.0972645	0.000582171	0.279892	0.0341674	0.0117198	0.380803	0.0296123	0.134989	0.0708895	0.151597	0.151975	0.167872	0.0769396	0.0927876	0.0466276	0.0178364	0.00646028	0.473174	0.786846	1.08419	1.65579	4	7.354832
41000	-596.8039	-611.3626	14.5587	1	0.6446844	0.129947	0.330778	0.298086	0.0376712	0.026666	0.0288636	0.270548	0.0350204	0.171602	0.0789332	0.0344918	0.262161	0.142606	0.0599723	0.0549946	0.0682657	0.00389674	0.0179577	0.141942	0.0781538	0.0489683	0.0902411	0.0965221	0.234721	0.0951362	0.0252687	0.00618126	0.0148956	0.077563	0.0874206	0.123264	0.065488	0.0254722	0.138966	0.181972	0.103299	0.0240004	0.106318	0.0337918	0.168354	0.123046	0.0580924	0.222886	0.061635	0.0280283	0.377381	0.174829	0.047766	0.269944	0.108358	0.0284693	0.236881	0.211442	0.0116088	0.1083	0.193421	0.140384	0.190682	0.236544	0.0462671	0.0616493	0.204589	0.0635481	0.152417	0.205307	0.0802015	0.02348	0.0624359	0.336218	0.902509	2.69884	3	7.687555
42000	-596.6843	-617.4115	20.7272	2	3.075956	0.016195	0.146982	0.0650128	0.00790665	0.136284	0.107219	0.294536	0.0602401	0.227852	0.0823484	0.142458	0.285473	0.150238	0.0635059	0.0325079	0.0352681	0.0101426	0.0201113	0.0779581	0.130261	0.0441717	0.502267	0.159819	0.456018	0.0620863	0.196573	0.0557108	0.00847174	0.193291	0.0408064	0.0234009	0.124529	0.0474959	0.11797	0.0134625	0.282684	0.0904746	0.0458176	0.0672797	0.217041	0.186738	0.0540335	0.257226	0.0539244	0.0123056	0.150472	0.154497	0.288292	0.0611859	0.17579	0.0525135	0.263085	0.0938309	0.0893861	0.0100635	0.238527	0.0756792	0.0783617	0.0123045	0.0426678	0.103448	0.00127896	0.0314825	0.0909949	0.0418858	0.0141436	0.0357417	0.395054	0.735649	1.08287	1.78643	4	7.511729
43000	-588.9888	-606.2934	17.30459	2	1.962668	0.129781	0.165661	0.130151	0.0502476	0.137688	0.0252006	0.318998	0.103746	0.270883	0.128234	0.057409	0.0935507	0.226403	0.0774601	0.0404866	0.0515677	0.186845	0.00642652	0.164864	0.0544297	0.116064	0.300206	0.0753058	0.0972542	0.0431711	0.230309	0.00929834	0.0207297	0.130937	0.197476	0.0594068	0.194654	0.0563886	0.106213	0.103365	0.0108399	0.0659006	0.196363	0.0444127	0.313763	0.0502339	0.0130921	0.102462	0.410968	0.000555251	0.065951	0.0944985	0.250369	0.0790175	0.0183438	0.144914	0.258475	0.122498	0.304327	0.0227531	0.157366	0.0636188	0.00220725	0.0530312	0.0053352	0.244067	0.284314	0.075492	0.150361	0.0701367	0.0670222	0.0232834	0.288777	0.650984	1.06903	1.99121	4	7.926782
44000	-587.009	-615.6663	28.65732	2	2.316279	0.00165427	0.0573443	0.0450818	0.0273194	0.171049	0.0326777	0.213159	0.11444	0.164325	0.175495	0.0532575	0.243704	0.0678169	0.0117127	0.0985817	0.123223	0.161355	0.0241571	0.0325569	0.00417755	0.0992591	0.00614669	0.0306175	0.0584197	0.0391108	0.415958	0.000183392	0.0877225	0.104205	0.0345005	0.00405315	0.384238	0.074101	0.212383	0.0155337	0.122659	0.180865	0.0682146	0.110109	0.0350904	0.00508146	0.0223127	0.0153928	0.0367206	0.0801948	0.162131	0.0216484	0.122045	0.0404714	0.109586	0.0418783	0.0357605	0.0381599	0.0181789	0.152368	0.0367732	0.321882	0.158879	0.161604	0.390263	0.00663604	0.190108	0.236739	0.137377	0.157792	0.0510486	0.0913215	0.328316	0.68492	1.07621	1.91056	4	6.748809
45000	-584.2931	-607.6564	23.36324	1	0.9470003	0.0103441	0.0991216	0.143647	0.0472987	0.169628	0.00510064	0.103501	0.111964	0.141201	0.133754	0.0927082	0.23673	0.0795693	0.290876	0.281564	0.0146714	0.254877	0.0493218	0.0876827	0.00868983	0.137207	0.427316	0.0470183	0.136773	0.137521	0.0739802	0.0230703	0.0626599	0.0239521	0.0554625	0.0346163	0.208095	0.0324819	0.148497	0.106309	0.250494	0.0105036	0.0684466	0.136398	0.0368799	0.0633437	0.0333083	0.115853	0.18299	0.00205328	0.0136545	0.0344538	0.0229962	0.0234375	0.0386039	0.00852459	0.0742571	0.0482514	0.0233618	0.225925	0.129699	0.0806165	0.174891	0.106043	0.352702	0.0326156	0.0025437	0.0266848	0.12018	0.156279	0.0436697	0.119998	0.126261	0.46022	0.990631	2.42289	3	6.776869
46000	-572.835	-601.5034	28.66834	1	1.764367	0.0569627	0.113735	0.0970559	0.0388297	0.029168	0.0177252	0.142963	0.076225	0.0661448	0.130572	0.0958223	0.0907368	0.00936163	0.248825	0.10372	0.076574	0.139628	0.00781452	0.159815	0.0953456	0.171029	0.125708	0.0442458	0.179063	0.0410212	0.0458659	0.0254456	0.0290944	0.0388121	0.0726755	0.037831	0.235267	0.0144285	0.0938993	0.0189956	0.0578375	0.021636	0.0294529	0.303295	0.0548019	0.0225516	0.221687	0.0398557	0.044026	0.134163	0.234221	0.243391	0.0537157	0.000566783	0.0295828	0.0128238	0.0354038	0.134046	0.0476163	0.0300916	0.0741749	0.197222	0.153599	0.00146729	0.603865	0.0706504	0.0487228	0.123099	0.0541048	0.0428652	0.0195518	0.054128	0.263428	0.627365	1.0628	2.04641	3	6.164622
47000	-565.0651	-599.372	34.30697	2	0.5689717	0.101087	0.091597	0.065062	0.0170215	0.100896	0.00863128	0.150852	0.139746	0.0562549	0.180339	0.0325067	0.215554	0.318181	0.00139035	0.000104478	0.0749734	0.0211966	0.0160457	0.218879	0.171481	0.0368407	0.235746	0.125234	0.102859	0.00981635	0.0856508	0.0648874	0.0377279	0.0293919	0.108041	0.0828656	0.0998632	0.0644703	0.0883251	0.0126331	0.243198	0.156022	0.0976418	0.0182032	0.00180831	0.0483968	0.0328784	0.0755868	0.0117955	0.138454	0.0440805	0.289016	0.202964	0.00195787	0.0512248	0.0532909	0.136931	0.113658	0.0614694	0.169809	0.000399861	0.0559392	0.113957	0.0289019	0.0319131	0.275895	0.0114059	0.00673838	0.217129	0.0697485	0.123869	0.150016	0.0467782	0.294578	0.864624	2.79402	4	6.200448
48000	-571.3312	-594.2135	22.88228	2	2.866699	0.0692871	0.0750522	0.147207	0.072796	0.0544148	0.0511123	0.0281743	0.0083691	0.179301	0.166904	0.0112039	0.228754	0.0701381	0.0623526	0.0097659	0.0178613	0.0451901	0.103435	0.0167134	0.110125	0.0320971	0.137139	0.0977774	0.1386	0.0478882	0.263878	0.0586778	0.0331174	0.0875342	0.115668	0.0430038	0.157924	0.00157653	0.177269	0.0527474	0.0811885	0.0645863	0.0306363	0.173003	0.244132	0.197273	0.450328	0.207589	0.366567	0.0153687	0.045222	0.162694	0.0410417	0.187346	0.181567	0.0251171	0.105326	0.0309568	0.0716127	0.0434536	0.221672	0.119876	0.186636	0.00897069	0.0341397	0.0479933	0.100646	0.056621	0.0680092	0.0801333	0.102532	0.0920718	0.378679	0.72387	1.08177	1.81568	4	6.817366
49000	-588.6832	-602.7006	14.01741	2	1.99718	0.289753	0.179174	0.117997	0.0980172	0.0488809	0.0883842	0.171744	0.171256	0.114	0.0965132	0.0691721	0.187245	0.00708977	0.419463	0.125197	0.0274844	0.000270523	0.0851407	0.076086	0.112868	0.0225417	0.12398	0.113743	0.169079	0.0154404	0.0568242	0.0664628	0.0249403	0.0266843	0.0758771	0.0335858	0.0097561	0.196928	0.183077	0.3969	0.078381	0.366124	0.0867285	0.0183651	0.132926	0.0638522	0.00744242	0.147464	0.0523338	0.17355	0.107959	0.18348	0.0361549	0.0626273	0.00423702	0.552427	0.217724	0.0113057	0.121823	0.368118	0.0552313	0.181093	0.0361863	0.128516	0.00130118	0.217557	0.0820013	0.0116158	0.0217597	0.11043	0.0125326	0.1488	0.292938	0.654713	1.06992	1.98243	4	7.801604
50000	-573.3983	-603.2885	29.89019	1	1.760495	0.166589	0.319147	0.132191	0.0138665	0.0972756	0.00571219	0.21817	0.127942	0.275217	0.0857857	0.0145282	0.160354	0.127729	0.227877	0.121233	0.00907466	0.073769	0.0226776	0.0322338	0.115071	0.0675663	0.211431	0.183612	0.329526	0.00110068	0.0128509	0.00449593	0.022286	0.0516938	0.00241299	0.114406	0.0591819	0.193194	0.280044	0.00576792	0.058463	0.0192804	0.268218	0.0251447	0.244628	0.00571594	0.116976	0.0131442	0.0772334	0.0262918	0.0644164	0.0858545	0.029849	0.0699543	0.136816	0.140013	0.0507429	0.038617	0.0387614	0.0159538	0.0473392	0.0582678	0.0502343	0.0497541	0.144998	0.0339822	0.0380894	0.143485	0.0048514	0.0342756	0.00750928	0.0179508	0.262907	0.626862	1.06265	2.04758	3	6.042825
