Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2228000	-1818.391	-1878.917	60.52634	10	0.7344952	0.226607	0.166046	0.0352275	0.0775851	0.0198561	0.047752	0.0604598	0.0160794	0.0218035	0.218043	0.116007	0.024287	0.105092	0.0438107	0.0416457	0.0798282	0.0341425	0.053741	0.0586449	0.0055729	0.0345779	0.0188944	0.0136424	0.200408	0.0044492	0.0160257	0.00370642	0.00597572	0.0404485	0.170661	0.0328504	0.0442133	0.034624	0.0900386	0.102991	0.111492	0.00311755	0.00755179	0.00435935	0.271938	0.37204	0.075988	0.00119228	0.0338821	0.35847	0.19501	0.124918	0.0565584	0.0662974	0.0750814	0.255881	0.00689109	0.0121846	0.193598	0.0639282	0.0953022	0.702077	0.283136	0.0917494	0.116903	0.0743095	0.0622032	0.324794	0.0815664	0.379361	0.93701	2.60206	5	6.306592
2229000	-1834.332	-1895.041	60.70948	10	1.172372	0.3626	0.00730046	0.00953773	0.176737	0.0169095	0.0502626	0.0528468	0.0177175	0.13837	0.238691	0.0912687	0.00883664	0.000167514	0.044613	0.0227785	0.0453316	0.0228334	0.0410065	0.00987244	0.0199232	0.0557362	0.0376563	0.166099	0.162181	0.0491357	0.0233299	0.00863276	0.0950908	0.156382	0.251007	0.0235122	0.0721646	0.246072	0.3568	0.0723507	0.024019	0.290236	0.0821851	0.10168	0.31492	0.0289676	0.0573191	0.0441791	0.00784155	0.462649	0.148678	0.0140842	0.0281738	0.198058	0.0755437	0.117523	0.0345616	0.0635835	0.0387669	0.0382986	0.0590576	0.519096	0.290626	0.0545783	0.0246846	0.385327	0.0477177	0.483544	0.170011	0.523068	1.02358	2.28335	5	7.189654
2230000	-1813.764	-1887.368	73.60431	10	1.027525	0.236087	0.00675904	0.00515642	0.128309	0.0145903	0.0387169	0.0348609	0.0272881	0.056551	0.10784	0.118624	0.0810433	0.0714895	0.0266927	0.01515	0.0427121	0.0193387	0.0108997	0.0585141	0.000988855	0.0840221	0.0323021	0.130784	0.0946854	0.0181032	0.0189268	0.0561087	0.0557536	0.0710187	0.101156	0.0179541	0.0574956	0.184733	0.00469836	0.0563682	0.0317184	0.102214	0.039041	0.111662	0.174682	0.0278085	0.115953	0.167284	0.0637602	0.317582	0.136005	0.178303	0.0950417	0.146679	0.0214276	0.0595372	0.107738	0.0725803	0.0591931	0.0487717	0.153583	0.725456	0.320675	0.0379616	0.145289	0.404515	0.030314	0.0408394	0.142413	0.484872	1.00442	2.3683	5	6.021337
2231000	-1824.648	-1899.93	75.28204	10	0.7545941	0.337229	0.0589274	0.120118	0.054441	0.0101442	0.0395443	0.0908152	0.0327441	0.00596434	0.152074	0.0593399	0.0209839	0.0128467	0.125044	0.0138095	0.00280044	0.0342634	0.0218042	0.00636938	0.0318077	0.0940645	0.020858	0.159438	0.0718699	0.00674672	0.00964527	0.0477313	0.179218	0.0633252	0.18673	0.0431611	0.0146426	0.103842	0.0596396	0.0276396	0.088506	0.0560523	0.0461903	0.120684	0.0397343	0.0699325	0.25118	0.0635274	0.0601898	0.0441432	0.200846	0.00880732	0.0474442	0.0881365	0.0715548	0.0939066	0.0678787	0.248307	0.00629128	0.0783146	0.0445722	0.764835	0.245241	0.0377795	0.148482	0.555204	0.118738	0.0316589	0.0858674	0.38819	0.943533	2.58241	5	6.017759
2232000	-1833.473	-1892.778	59.30538	10	1.080634	0.226098	0.0681931	0.0470995	0.12489	0.033941	0.0965353	0.0527743	0.0341772	0.0446718	0.219729	0.16064	0.00397685	0.0143462	0.218034	0.0146847	0.0389214	0.0726501	0.00211315	0.0382871	0.0466339	0.0118602	0.0206497	0.300068	0.179988	0.0006793	0.0632746	0.123801	0.130971	0.113999	0.148117	0.0586285	0.0612556	0.203877	0.150156	0.0225345	0.0524738	0.044107	0.248655	0.582982	0.0283882	0.0230402	0.0883065	0.101422	0.0714317	0.239282	0.202959	0.00630988	0.0164588	0.110635	0.0346117	0.00902192	0.03488	0.193842	0.347771	0.0235687	0.0398489	0.801312	0.298781	0.0792929	0.0729472	0.0231922	0.164732	0.211074	0.152756	0.499715	1.01217	2.33535	5	7.29958
2233000	-1835.079	-1898.833	63.75351	10	1.39957	0.0118609	0.192491	0.0151828	0.073365	0.00529307	0.0503403	0.0725228	0.0375073	0.0388936	0.268095	0.0448811	0.050113	0.00764088	0.0307309	0.0226759	0.018997	0.0462822	0.0867173	0.0239919	0.0109568	0.0611567	0.0378612	0.108201	0.0900609	0.0252191	0.0421301	0.0191391	0.00754691	0.0606736	0.143095	0.0459272	0.0525221	0.0661639	0.146441	0.0408073	0.275923	0.0809069	0.0259646	0.0219804	0.0383467	0.0102072	0.0921528	0.0589149	0.148303	0.535988	0.163268	0.606084	0.00112193	0.0613727	0.00808315	0.0173791	0.103142	0.07668	0.13864	0.00776741	0.35247	0.562725	0.31823	0.0446985	0.0493777	0.0982283	0.0477885	0.116991	0.209383	0.570939	1.04394	2.17574	5	6.118218
2234000	-1824.695	-1884.875	60.18012	10	1.309041	0.397666	0.0132472	0.0133103	0.0757922	0.0090235	0.05189	0.0326115	0.0323518	0.0441681	0.0595596	0.0727111	0.0301597	0.0463792	0.12564	0.0267899	0.0356606	0.0338725	0.0494313	0.0447608	0.00512308	0.0451479	0.098577	0.30191	0.197409	0.0135505	0.00137383	0.0555205	0.23872	0.102738	0.265526	0.0348147	0.0314584	0.217973	0.389884	0.272833	0.342221	0.0609449	0.00491853	0.0726717	0.0183675	0.128392	0.0880984	0.0154475	0.0127283	0.297644	0.141647	0.140824	0.141569	0.0662176	0.0444785	0.152056	0.0334134	0.229279	0.0790723	0.0476504	0.0903718	0.530418	0.0191825	0.0197397	0.0609486	0.0406939	0.0876379	0.0765324	0.19426	0.553344	1.03692	2.21548	5	6.51075
2235000	-1814.8	-1885.86	71.06065	10	1.195978	0.235174	0.051903	0.00870501	0.09789	0.0604555	0.0204173	0.0249135	0.0242486	0.0599713	0.182074	0.15198	0.0487201	0.096913	0.100483	0.00466372	0.0102068	0.0180766	0.0209969	0.0555648	0.0246631	0.0688684	0.0160559	0.10949	0.181762	0.00656181	0.00266402	0.0421071	0.0027465	0.215513	0.0961205	0.0115512	0.0764368	0.16539	0.47769	0.227703	0.192762	0.0561241	0.0519886	0.0579303	0.324921	0.0558616	0.138451	0.119544	0.00140728	0.241306	0.161437	0.0716154	0.047665	0.0775902	0.0805575	0.0170023	0.0274421	0.00439579	0.132059	0.0200543	0.140436	0.494756	0.0945229	0.0296498	0.0909062	0.0335037	0.0307114	0.0678803	0.174323	0.528656	1.02616	2.27086	5	5.861159
2236000	-1822.78	-1890.658	67.87787	10	1.194088	0.0355328	0.108096	0.104103	0.0442665	0.0124281	0.0844354	0.136633	0.0258177	0.109427	0.163142	0.0948132	0.0120332	0.0449057	0.0412431	0.0508139	0.00473215	0.0274758	0.00560531	0.0238575	0.00421919	0.0232913	0.0456052	0.0340171	0.252303	0.0102096	0.000722189	0.0593802	0.0503041	0.190463	0.136177	0.0114568	0.0615969	0.162442	0.123799	0.0604911	0.079676	0.243093	0.459166	0.0230817	0.0195193	0.0517816	0.00247291	0.128023	0.175394	0.23961	0.197741	0.0728354	0.0537991	0.0362456	0.0198145	0.18764	0.00410297	0.0461804	0.130718	0.0440475	0.025957	1.11861	0.0970509	0.0657501	0.0230168	0.0849909	0.467327	0.0268759	0.17398	0.528215	1.02596	2.27185	5	6.480359
2237000	-1843.966	-1899.158	55.19192	10	1.016324	0.169286	0.0627978	0.0214965	0.179151	0.0627843	0.0447053	0.0636964	0.0391889	0.00852278	0.0388634	0.153371	0.112998	0.142404	0.391803	0.00940377	0.0572914	0.0360314	0.0172166	0.0416085	0.0680916	0.117997	0.0110097	0.193213	0.232618	0.0263633	0.00498861	0.0261712	0.147417	0.0736742	0.117748	0.033393	0.0989813	0.178235	0.233996	0.0020384	0.159689	0.0654839	0.0455282	0.66623	0.368901	0.0301823	0.268626	0.0622355	0.304937	0.138244	0.206799	0.202586	0.0450465	0.0176743	0.100476	0.0743058	0.0997521	0.0789025	0.0169874	0.337523	0.0664789	0.806683	0.029179	0.0600684	0.0361775	0.140496	0.186921	0.197192	0.140199	0.481604	1.00265	2.37554	5	8.031857
2238000	-1822.056	-1886.848	64.79195	10	0.7196156	0.0366161	0.239534	0.0753961	0.0132008	0.0442468	0.0950683	0.0691948	0.0228045	0.0348711	0.16034	0.0676867	0.0275314	0.0234752	0.0997147	0.0520634	0.00338075	0.0671085	0.000753164	0.0226788	0.0192253	0.0339009	0.0358	0.111083	0.1807	0.00824385	0.00353408	0.0394999	0.119086	0.140926	0.210976	0.0247377	0.0114712	0.168796	0.0967322	0.163213	0.092892	0.233876	0.0689653	0.861473	0.00332508	0.0867995	0.0209269	0.0254378	0.112394	0.0574963	0.184158	0.137648	0.00584687	0.0292975	0.426056	0.105167	0.00649884	0.080332	0.169024	0.0289314	0.134082	0.620456	0.0937332	0.0236956	0.0460462	0.0312188	0.211847	0.0275656	0.0783821	0.37264	0.931926	2.61705	5	6.448779
2239000	-1817.022	-1886.565	69.54268	10	1.631974	0.286866	0.0601535	0.086977	0.105006	0.00958872	0.058827	0.0659807	0.0460371	0.125366	0.0191072	0.101393	0.00450244	0.0755239	0.0171066	0.0425742	0.00228417	0.0265791	0.135058	0.0484529	0.0383117	0.077795	0.0478883	0.203619	0.257215	0.00369631	0.0119521	0.089014	0.0136795	0.0320879	0.173654	0.00196273	0.0766739	0.17646	0.00953598	0.242818	0.11832	0.0497855	0.0497201	0.589419	0.0303621	0.0647972	0.0580912	0.086743	0.11741	0.0303561	0.205633	0.120074	0.250621	0.100711	0.237829	0.107607	0.00341796	0.0176761	0.143214	0.0977836	0.0496784	0.527313	0.00281529	0.0764234	0.0362301	0.0202009	0.31494	0.111491	0.245009	0.609145	1.05732	2.08853	5	6.392409
2240000	-1810.564	-1885.8	75.23514	10	1.070571	0.127861	0.014953	0.00173081	0.191096	0.0317498	0.0659841	0.0561586	0.0181467	0.0250939	0.192422	0.0585681	0.013783	0.132648	0.0218934	0.0224827	0.0272387	0.0340248	0.0326714	0.026979	0.023849	0.0305183	0.0505787	0.0574303	0.118456	0.00429174	0.0190111	0.0139978	0.143841	0.122702	0.154374	0.071389	0.0447645	0.13503	0.254874	0.0849918	0.0814942	0.138108	0.0448537	0.0546646	0.153114	0.062145	0.134754	0.0319732	0.105434	0.0279866	0.154849	0.0647944	0.0167455	0.113118	0.281434	0.00863907	0.0326516	0.420379	0.085626	0.111925	0.120927	0.572921	0.0183149	0.0130728	0.057213	0.0666553	0.273884	0.0766297	0.150816	0.496982	1.01078	2.34143	5	5.749892
2241000	-1834.078	-1899.515	65.43742	10	1.487418	0.1723	0.0892074	0.00254758	0.0749566	0.0164394	0.0420121	0.0935765	0.0168407	0.0604712	0.0648783	0.129115	0.0130867	0.129057	0.0371808	0.00522597	0.054902	0.0394013	0.0760372	0.0126137	0.0359555	0.0167789	0.0350845	0.17122	0.141358	0.0367044	0.0191312	0.0260801	0.0159941	0.112724	0.295966	0.0500354	0.0576376	0.125953	0.0929021	0.19672	0.111252	0.0565716	0.285312	0.046099	0.187115	0.111695	0.00463547	0.0138148	0.0574344	0.156191	0.199434	0.126563	0.0528771	0.0428102	0.117931	0.0524255	0.158546	0.0111723	0.0630471	0.0448492	0.0989748	0.650072	0.0559045	0.0820009	0.0641447	0.256088	0.310418	0.0164558	0.223372	0.586449	1.04967	2.1405	5	5.993929
2242000	-1819.452	-1886.519	67.06727	10	1.514907	0.149158	0.0287333	0.027182	0.0393716	0.0182038	0.0570861	0.0625213	0.0132369	0.059837	0.0633138	0.161937	0.00289781	0.0317385	0.0699237	0.0115078	0.0230606	0.00179618	0.0585472	0.0397273	0.0133921	0.0384224	0.081952	0.10268	0.160735	0.00527275	0.00192649	0.00196949	0.0576625	0.0743771	0.214461	0.102251	0.0213198	0.226626	0.234202	0.0471295	0.0628748	0.246539	0.081294	0.114496	0.117613	0.104751	0.0514251	0.0105293	0.622289	0.099944	0.241046	0.0628629	0.171547	0.0789718	0.273077	0.00925632	0.0118736	0.10798	0.0166184	0.135542	0.0907605	0.518801	0.0531163	0.0133104	0.109855	0.0153886	0.405753	0.018126	0.227616	0.591019	1.05129	2.13008	5	6.149799
2243000	-1817.524	-1886.293	68.76981	10	1.478984	0.189876	0.212957	0.0918098	0.0538245	0.000464512	0.124977	0.0322322	0.0486762	0.0359041	0.198874	0.105063	0.00106892	0.12039	0.0516507	0.0410051	0.0338345	0.0304027	0.00746003	0.0176591	0.0225245	0.0128611	0.0257898	0.136187	0.214727	0.0192377	0.0078584	0.0553739	0.036203	0.0568425	0.139201	0.0481623	0.127157	0.107217	0.105534	0.0347899	0.197402	0.0589056	0.0177029	0.0595212	0.0338485	0.207647	0.46752	0.066576	0.0698332	0.272355	0.143187	0.136567	0.0128045	0.016142	0.25258	0.0242507	0.0683408	0.0103655	0.0949635	0.000568051	0.0715147	0.642381	0.0222377	0.139886	0.0356512	0.0986259	0.184614	0.0878423	0.222058	0.585021	1.04916	2.14376	5	6.041629
2244000	-1825.206	-1884.758	59.55207	10	1.290889	0.31918	0.211689	0.03289	0.164044	0.00741095	0.041823	0.0757022	0.0477912	0.0413721	0.163956	0.103868	0.087446	0.119831	0.130992	0.0336756	0.0243314	0.00384154	0.0230562	0.0749325	0.0302491	0.0130813	0.0790904	0.079926	0.197533	0.00718653	0.00210272	0.112024	0.0476219	0.112523	0.200619	0.0362363	0.177207	0.144631	0.0170448	0.0825932	0.0598386	0.0377765	0.522042	0.000901676	0.0131764	0.245305	0.00836178	0.0252773	0.141886	0.109851	0.25384	0.0154564	0.0957773	0.00860515	0.0525232	0.323768	0.326525	0.0513546	0.0163673	0.0478831	0.0530542	0.932395	0.0787776	0.117693	0.0287648	0.0912253	0.309746	0.0161763	0.191139	0.549596	1.03535	2.22391	5	7.031851
2245000	-1825.788	-1882.378	56.59077	10	1.26958	0.237062	0.141871	0.0135159	0.120067	0.00854648	0.0719923	0.143159	0.0170742	0.0194465	0.199253	0.149008	0.0501018	0.0146229	0.103825	0.0636375	0.048493	0.0520478	0.0404187	0.013187	0.104856	0.0322368	0.0768346	0.0884476	0.197466	0.00157419	0.00222158	0.0495059	0.129448	0.148492	0.133816	0.00596692	0.11867	0.162086	0.122575	0.0236944	0.0156674	0.0307477	0.145619	0.0596805	0.0925436	0.0372492	0.14176	0.179449	0.071115	0.0137799	0.153885	0.25354	0.0441126	0.115351	0.31442	0.04016	0.308041	0.0730213	0.227906	0.0733736	0.0511683	0.709212	0.00297639	0.0838439	0.0757237	0.0958136	0.348878	0.29845	0.187436	0.545096	1.03344	2.23403	5	6.962707
2246000	-1802.882	-1881.249	78.36735	10	0.7375308	0.289678	0.0323694	0.00152041	0.0740362	0.0013239	0.045499	0.0593007	0.0352079	0.0611317	0.310462	0.0623573	0.0270825	0.0129187	0.0938862	0.0382547	0.0308391	0.0316121	0.0434312	0.029908	0.0448424	0.0393937	0.0224707	0.128328	0.190669	0.0640636	0.0655654	0.0417522	0.0296346	0.171851	0.188295	0.0218759	0.0436964	0.170179	0.000600011	0.0695114	0.101144	0.0435067	0.190766	0.135917	0.0010762	0.0121366	0.0932242	0.0438248	0.0438975	0.0389401	0.156638	0.0207431	0.188068	0.0721863	0.200768	0.08187	0.237965	0.0147441	0.33945	0.0474927	0.101378	0.418645	0.0643264	0.139714	0.00323761	0.00797844	0.365793	0.0855559	0.0822161	0.380713	0.93802	2.59905	5	5.824534
2247000	-1833.133	-1893.054	59.9217	10	0.9549865	0.146177	0.148929	0.0224127	0.0609661	0.0254823	0.0612924	0.103097	0.0326869	0.0912311	0.2288	0.162267	0.0925226	0.0218558	0.0363091	0.0247975	0.0085248	0.0144256	0.0566307	0.0452038	0.0310761	0.0476809	0.0410306	0.0685656	0.128911	0.00310714	0.00240013	0.0302219	0.0201863	0.073976	0.0857235	0.00851062	0.0355213	0.14759	0.148689	0.0871545	0.0237858	0.0134246	0.0748289	0.0897401	0.0213384	0.0958082	0.0728502	0.0633865	0.150996	0.0949296	0.134609	0.155782	0.12347	0.113597	0.229643	0.895337	0.28603	0.0239579	0.0334771	0.0335834	0.122174	0.806202	0.0024101	0.142501	0.124556	0.130111	0.165419	0.108823	0.127887	0.462791	0.992122	2.4172	5	6.676728
2248000	-1834.346	-1890.059	55.71357	10	1.400402	0.268916	0.0835569	0.0160527	0.12061	0.000601808	0.0430633	0.0483902	0.0745253	0.162541	0.259416	0.162505	0.0404182	0.0973186	0.056307	0.0120512	0.0386687	0.0296243	0.0681734	0.0394162	0.0341726	0.0642988	0.0853055	0.147904	0.159516	0.0185761	0.00442303	0.0408196	0.109459	0.173229	0.254254	0.0273695	0.203393	0.12322	0.416858	0.251946	0.0734305	0.117465	0.145396	0.147359	0.01983	0.0153728	0.0163812	0.353568	0.268026	0.0534285	0.222692	0.273062	0.0100069	0.148087	0.00576887	0.267789	0.330642	0.0524601	0.0489698	0.132879	0.0908901	0.568311	0.0117694	0.0316267	0.046985	0.00855991	0.270735	0.058242	0.209519	0.571093	1.04399	2.17539	5	7.526631
2249000	-1817.127	-1883.98	66.85308	10	1.40368	0.0428288	0.323595	0.161153	0.0387596	0.0017838	0.0569873	0.0533642	0.0196048	0.163246	0.127177	0.0112571	0.107292	0.0497756	0.136916	0.032595	0.000571441	0.0268002	0.0239508	0.0501986	0.00221781	0.0190117	0.0659062	0.287507	0.23628	0.0283502	0.00334673	0.0681123	0.00777239	0.116789	0.15838	0.0351895	0.0607591	0.090212	0.00394435	0.0313476	0.0310995	0.281507	0.282596	0.091718	0.0444397	0.199851	0.000975093	0.351102	0.126902	0.0080272	0.212581	0.0712551	0.0157567	0.0566951	0.0252407	0.0931268	0.348904	0.16697	0.00657635	0.0209032	0.0439833	0.696164	0.390622	0.100704	0.0879309	0.0240028	0.0129265	0.146853	0.210052	0.571697	1.04423	2.17402	5	6.582395
2250000	-1813.818	-1882.432	68.6147	10	0.5885699	0.122816	0.00200796	0.0219807	0.103659	0.0147469	0.0342399	0.0845033	0.00131605	0.023567	0.118556	0.0088099	0.111784	0.0242692	0.142048	0.00591488	0.0359067	0.0277829	0.00659622	0.0288684	0.0336166	0.0331419	0.0200785	0.296694	0.179066	0.0144867	0.0221198	0.0263799	0.043375	0.0468842	0.218562	0.0526374	0.0261532	0.17108	0.0884285	0.0202788	0.318031	0.0550696	0.265462	0.120473	0.0514262	0.0667353	0.0762327	0.125986	0.27751	0.0240762	0.161044	0.0110579	0.0815858	0.0591607	0.000353563	0.0379581	0.203404	0.504867	0.0999987	0.0168792	0.139276	0.452217	0.0723296	0.215756	0.0659394	0.240869	0.0290588	0.026123	0.0507595	0.305859	0.875374	2.76801	5	6.011236
2251000	-1817.125	-1887.002	69.8773	10	1.020403	0.401967	0.0899888	0.0608561	0.0315755	0.016504	0.0425893	0.0911829	0.0332196	0.00671294	0.189242	0.129267	0.0112175	0.0323759	0.106913	0.00191097	0.0316921	0.0243189	0.0671878	0.0747854	0.0147362	0.0396867	0.0521245	0.160333	0.198176	0.0433074	0.0230258	0.0700191	0.145947	0.281963	0.146864	0.049595	0.0205682	0.147638	0.0181949	0.00566511	0.320098	0.0440844	0.141141	0.0502725	0.0466012	0.0343147	0.0597602	0.00732159	0.00198717	0.0943086	0.213491	0.1618	0.0156024	0.0325581	0.491024	0.131841	0.278236	0.0733329	0.142747	0.0741691	0.226745	0.5274	0.065954	0.119611	0.00399206	0.0174416	0.0309964	0.174187	0.141007	0.4828	1.0033	2.37289	5	6.442367
2252000	-1809.835	-1887.358	77.52368	10	0.9977694	0.318258	0.0722424	0.0161203	0.10552	0.00966668	0.0195105	0.0862533	0.00429951	0.0592435	0.109082	0.08408	0.033475	0.0616934	0.0741807	0.0663925	0.0174703	0.0179749	0.0200811	0.0375065	0.0103487	0.0906446	0.00171975	0.0188236	0.218954	0.0038805	0.00130794	0.0415547	0.164268	0.0295991	0.0711961	0.0208426	0.0603589	0.120042	0.0593125	0.0693266	0.173613	0.121668	0.184876	0.165576	0.0436305	0.0228329	0.057187	0.109151	0.130305	0.13316	0.212239	0.111642	0.0388087	0.0395095	0.166066	0.0385716	0.144054	0.12496	0.0133164	0.0279345	0.000857778	0.393142	0.0549629	0.122719	0.0246509	0.0877751	0.0233091	0.300797	0.136508	0.47608	0.999629	2.38778	5	5.262546
2253000	-1829.096	-1895.1	66.00357	10	1.403573	0.164665	0.194394	0.0185962	0.0753608	0.0678366	0.0575806	0.117013	0.0143391	0.0459568	0.177775	0.130249	0.0361428	0.0704374	0.102116	0.0256279	0.00178402	0.032951	0.00118433	0.00605977	0.000438936	0.0134811	0.0222793	0.00295767	0.262937	0.000707843	0.00170822	0.044614	0.0130642	0.244231	0.169223	0.021183	0.0543155	0.147944	0.0494839	0.0470352	0.213682	0.0724991	0.0341514	0.0384034	0.195727	0.135788	0.109611	0.215621	0.0510554	0.0920837	0.12807	0.124053	0.13402	0.163642	0.00410516	0.000980646	0.260795	0.410878	0.0100255	0.140593	0.0523861	0.725462	0.0744526	0.0494862	0.13157	0.0633876	0.10052	0.505928	0.210035	0.571677	1.04422	2.17407	5	6.674647
2254000	-1825.793	-1893.172	67.37943	10	1.820038	0.20153	0.24261	0.00723659	0.124423	0.0102513	0.115336	0.0601787	0.0149657	0.0409528	0.236087	0.146924	0.0180471	0.0178315	0.0632929	0.00503329	0.00903028	0.0155927	0.0348456	0.0525546	0.00599926	0.0501315	0.0693919	0.163098	0.214889	0.0117211	1.14978e-05	0.0364226	0.0647036	0.0835175	0.0615939	0.0425612	0.168415	0.127877	0.0640838	0.130273	0.118312	0.0646043	0.0867642	0.0789379	0.100775	0.0781722	0.0201727	0.188051	0.0784235	0.298753	0.278224	0.0273574	0.0174522	0.0864652	0.0431898	0.0737152	0.320788	0.10385	0.0143066	0.0177797	0.0318886	0.695455	0.200368	0.0335669	0.172079	0.00885741	0.0717516	0.407692	0.270803	0.634402	1.06476	2.03004	5	6.429164
2255000	-1826.628	-1883.947	57.31914	10	1.337972	0.338824	0.0421823	0.016595	0.158947	0.0191062	0.0322437	0.0558428	0.0280475	0.0446619	0.319566	0.0513841	0.0258213	0.141511	0.0958554	0.011791	0.0267143	0.0283895	0.00300754	0.0222634	0.0163743	0.0423466	0.0503364	0.128768	0.200546	0.0089229	0.00745366	0.0954354	0.0721004	0.162855	0.228313	0.00254445	0.0228891	0.210517	0.0570212	0.00073369	0.138005	0.0850665	0.0287147	0.0230519	0.0235636	3.66781e-05	0.0594648	0.0745335	0.0328068	0.149293	0.138824	0.622297	0.0906344	0.0545152	0.0865271	0.154249	0.203941	0.403766	0.0371991	0.365578	0.0308843	0.551647	0.0639927	0.0459436	0.0401582	0.251689	0.271408	0.0307901	0.199173	0.55916	1.0393	2.20237	5	6.82849
2256000	-1816.621	-1879.303	62.68202	10	0.7997188	0.0661204	0.252319	0.0285375	0.0876358	0.0421664	0.0320252	0.0965928	0.0391809	0.0230936	0.105519	0.0746595	0.022499	0.0433178	0.0906276	0.034025	0.0278648	0.00661402	0.0402819	0.014614	0.0109419	0.0263437	0.0246474	0.198913	0.217435	0.0506921	0.00174565	0.0336851	0.0420908	0.137155	0.296136	0.0239884	0.0281405	0.153341	0.0840509	0.600976	0.00448291	0.075896	0.0125724	0.0115088	0.10752	0.0278765	0.0289246	0.0558407	0.0689513	0.099663	0.216451	0.0492334	0.107485	0.0484646	0.332261	0.102359	0.0806382	0.208775	0.0105329	0.0168024	0.187916	0.526684	0.0345206	0.0795023	0.067675	0.272449	0.00214768	0.0601956	0.0954989	0.407021	0.956877	2.5406	5	5.955306
2257000	-1828.001	-1887.153	59.15166	10	0.846273	0.249575	0.203844	0.00173737	0.143785	0.0153386	0.0743689	0.0490181	0.000328184	0.0298038	0.212174	0.102276	0.0105701	0.0475776	0.0630139	0.0508622	0.0120649	0.0413545	0.0806338	0.037966	0.0714888	0.0789744	0.0232191	0.335476	0.121377	0.0151347	0.00119619	0.0787066	0.145824	0.102871	0.149481	0.0728078	0.0736696	0.137801	0.0497911	0.390429	0.1111	0.0840342	0.00990224	0.0322747	0.174153	0.113317	0.0276715	0.0147969	0.159563	0.0583724	0.12539	0.034725	0.129995	0.0914864	0.323491	0.0458337	0.0156775	0.127733	0.11158	0.0169369	0.156573	0.781216	0.00338787	0.0445743	0.0186916	0.0412134	0.0115203	0.0524776	0.10536	0.425117	0.968996	2.50053	5	6.192229
2258000	-1823.493	-1888.274	64.78104	10	1.417609	0.134389	0.179128	0.0102793	0.156013	0.0769256	0.0251899	0.0567304	0.0203265	0.0822175	0.214374	0.0497325	0.085971	0.060201	0.0401638	0.0353778	0.0258876	0.0572325	0.0294638	0.0149777	0.0221792	0.127738	0.0481601	0.246808	0.126151	0.0349455	0.00287814	0.0345334	0.00873562	0.173325	0.122122	0.0421099	0.069705	0.133413	0.0314852	0.16089	0.00227133	0.0630285	0.0736975	0.164447	0.0137586	0.0602902	0.0180282	0.0272827	0.0658671	0.268057	0.0960061	0.0128837	0.0447495	0.143163	0.172659	0.0715755	0.0564994	0.357851	0.147242	0.0299151	0.118412	0.999528	0.0482314	0.0555811	0.0289087	0.243101	0.0676576	0.352917	0.21231	0.574242	1.04519	2.16826	5	6.54337
2259000	-1835.901	-1902.314	66.41253	10	0.8092596	0.347633	0.0839853	0.0799053	0.14359	0.0506422	0.0548348	0.0198679	0.0182807	0.0415428	0.117433	0.120626	0.00202386	0.28284	0.0353952	0.0423819	0.0199652	0.06088	0.0099917	0.0399	0.0469416	0.0756543	0.0104512	0.457938	0.309832	0.0142422	0.00696247	0.0874226	0.11572	0.0845148	0.173265	0.0165684	0.0823324	0.150427	0.0509952	0.122448	0.0097044	0.205737	0.197578	0.0274653	0.107665	0.0465867	0.0503525	0.119838	0.237991	0.0999569	0.160301	0.0158734	0.00479326	0.0302573	0.323899	0.109845	0.0458679	0.275601	0.143411	0.103388	0.0526636	0.417717	0.0282698	0.107968	0.000704296	0.313198	0.019647	0.0395521	0.0975275	0.410835	0.959488	2.53215	5	6.673268
