Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
62000	-266.3618	-291.2625	24.90065	10	0.8881166	0.173977	5.61671e-05	0.0110387	0.143005	0.177413	0.0142646	0.033757	0.00604111	0.230124	0.0361034	0.358981	0.184693	0.228615	0.223001	0.295623	0.0509767	0.127443	0.114126	0.440332	0.97867	2.46687	5	2.295112
63000	-264.8589	-294.5395	29.68059	10	0.5134681	0.182032	0.0435965	0.00301351	0.018833	0.033326	0.143731	0.0505886	0.0335157	0.123856	0.0767907	0.28487	0.175705	0.0254514	0.131089	0.053411	0.0539398	0.0263915	0.0359103	0.260617	0.829826	2.87365	5	1.46014
64000	-264.5585	-291.5597	27.00125	10	1.425904	0.177348	0.0813455	0.0550393	0.0289479	0.0680259	0.134579	0.000986375	0.0319747	0.248089	0.0598447	0.322501	0.118379	0.263867	0.141578	0.143185	0.123187	0.300627	0.213646	0.57574	1.04576	2.16486	5	2.299505
65000	-268.7201	-293.984	25.26392	10	0.7612469	0.259439	0.013539	0.00602339	0.0486791	0.0428999	0.00512285	0.041497	0.00718918	0.103209	0.277671	0.431019	0.288428	0.0419013	0.150759	0.0333474	0.104916	0.18103	0.0872902	0.391051	0.94561	2.57605	5	2.036671
66000	-261.5143	-295.019	33.50473	10	0.5864946	0.0969399	0.0113326	0.0750313	0.0231974	0.07142	0.0239045	0.071767	0.000734751	0.0749855	0.00658185	0.188392	0.109851	0.0216596	0.144923	0.332626	0.0376109	0.191639	0.050335	0.304681	0.874269	2.77071	5	1.482596
67000	-268.8001	-294.8853	26.08521	10	1.206798	0.076295	0.0668181	0.0703806	0.0125834	0.096963	0.0405773	0.0439532	0.0077739	0.209739	0.0055043	0.0801261	0.12878	0.135686	0.0375587	0.17366	0.142264	0.404515	0.176283	0.531165	1.0273	2.26525	5	1.733177
68000	-277.6808	-299.9093	22.22847	10	1.578975	0.168786	0.239552	0.125138	0.00769069	0.000394513	0.142714	0.0681528	0.0217876	0.295185	0.0195559	0.00798363	0.133376	0.142649	0.1541	0.262768	0.402984	0.271338	0.237269	0.601195	1.05474	2.1068	5	2.464154
69000	-267.6364	-294.5329	26.89645	10	0.6475701	0.188036	0.00150048	0.0648939	0.00118034	0.00957162	0.0106464	0.00580702	0.0157872	0.16574	0.0301995	0.181419	0.136467	0.0164178	0.274619	0.283491	0.0245282	0.341537	0.0630446	0.337705	0.903774	2.69548	5	1.751841
70000	-274.1596	-291.4783	17.31866	2	2.212299	0.225006	0.0418756	0.0787291	0.0142505	0.0608717	0.0402582	0.0303446	0.000765951	0.15394	0.064833	0.242848	0.478534	0.10104	0.057817	0.159537	0.0913006	0.0676675	0.317365	0.675844	1.0745	1.9323	4	1.909619
71000	-259.9694	-290.9788	31.00943	10	1.071896	0.183994	0.0285659	0.0344909	0.0561733	0.0613739	0.0795387	0.0326146	0.019217	0.0741389	0.0667358	0.0809134	0.0575764	0.172047	0.211783	0.361655	0.0272166	0.16645	0.151072	0.497344	1.01096	2.34062	5	1.714484
72000	-277.8036	-294.1917	16.38811	1	1.67152	0.171798	0.185504	0.0121251	0.0235649	0.0495723	0.0650638	0.0269534	0.00931492	0.157918	0.0558759	0.144291	0.093329	0.0815396	0.148711	0.232881	0.0469152	0.22468	0.250645	0.614821	1.05909	2.07545	3	1.730037
73000	-267.2113	-294.2603	27.049	10	0.922585	0.230929	0.0298048	0.0860185	0.03418	0.0577114	0.0149927	0.0259008	0.00118089	0.00273981	0.103956	0.205982	0.479131	0.00456317	0.0764234	0.08313	0.170909	0.166494	0.12126	0.452179	0.985887	2.44067	5	1.774047
74000	-267.5538	-290.4443	22.89057	10	2.240277	0.180273	0.0311205	0.0562664	0.0467743	0.0829178	0.0614307	0.00847333	0.00438222	0.0992191	0.092385	0.184177	0.189988	0.178528	0.29676	0.0356085	0.252833	0.0175768	0.320363	0.678352	1.07498	1.9263	5	1.818715
75000	-268.4698	-291.9256	23.45583	10	1.096842	0.198721	0.020389	0.0369977	0.0357713	0.0685027	0.0885017	0.0171322	0.0142026	0.236619	0.00548981	0.0407729	0.195921	0.21667	0.0272279	0.313367	0.107694	0.190961	0.155861	0.504043	1.01436	2.32574	5	1.814942
76000	-256.9287	-289.8363	32.90758	10	0.4766842	0.0989504	0.00088756	0.0148386	0.0253862	0.0731836	0.010984	0.00216478	0.00362111	0.0769807	0.0937286	0.137662	0.149002	0.0154616	0.101435	0.288641	0.156478	0.0167795	0.029152	0.236422	0.802533	2.93189	5	1.266184
77000	-264.4841	-292.5433	28.05921	10	2.087713	0.174683	0.0136961	0.0324621	0.108547	0.053309	0.0581631	0.00139649	0.0256185	0.0526388	0.0216167	0.223694	0.0629509	0.176019	0.318933	0.230628	0.00123683	0.229774	0.303525	0.664028	1.07204	1.96041	5	1.785368
78000	-258.5179	-288.7409	30.22305	10	1.357639	0.110368	0.00358936	0.00131911	0.0449464	0.036155	0.121907	0.029769	0.0223215	0.283593	0.0622218	0.28634	0.0635452	0.212754	0.149231	0.226898	0.306597	0.00708704	0.202469	0.563008	1.04084	2.19368	5	1.968642
79000	-260.2659	-294.8243	34.55841	10	0.7661553	0.121101	0.0888583	0.0328747	0.0275762	0.0602617	0.107624	0.00701674	0.0204438	0.0756568	0.0514016	0.0129348	0.223875	0.0551107	0.130637	0.0377664	0.125447	0.199549	0.0883394	0.393142	0.947117	2.5714	5	1.378135
80000	-258.7676	-292.7525	33.9849	10	0.5088417	0.114694	0.0111944	0.00436982	0.0265186	0.0217925	0.0140231	0.0797041	0.0127063	0.130675	0.0752555	0.227687	0.372769	0.1687	0.0666787	0.10859	0.0569093	0.055136	0.035038	0.257649	0.826597	2.88072	5	1.547402
81000	-280.0312	-294.3385	14.30729	2	0.8358203	0.202263	0.0280391	0.0178662	0.07287	0.0106071	0.0293591	0.0617391	0.012182	0.125356	0.161019	0.251068	0.341921	0.268223	0.00419818	0.144909	0.153965	0.152912	0.103155	0.421165	0.966407	2.50927	4	2.038497
82000	-268.7163	-294.4592	25.74283	10	0.2937034	0.145681	0.0867125	0.0727332	0.0273167	0.0207022	0.219839	0.000898693	0.0318482	0.126615	0.0143281	0.105947	0.283929	0.305026	0.0499123	0.25458	0.00707989	0.231514	0.00479846	0.0996065	0.585075	3.31052	5	1.984663
83000	-282.3767	-300.0192	17.64252	2	1.411883	0.250623	0.0760201	0.00894853	0.0263307	0.0705225	0.10956	0.0143261	0.0180686	0.200698	0.0413054	0.047599	0.0399828	0.0441114	0.0877594	0.475116	0.0920815	0.365306	0.211384	0.5732	1.0448	2.17062	4	1.968359
84000	-261.1405	-297.049	35.90852	10	0.4715479	0.118161	0.00420322	0.0396967	0.0722668	0.0264968	0.024731	0.0281749	0.0130941	0.0976491	0.0549774	0.0483882	0.0953922	0.103184	0.148083	0.10273	0.0110745	0.0633743	0.0282434	0.232936	0.798408	2.94041	5	1.051679
85000	-270.8982	-292.0267	21.12846	10	2.171164	0.270724	0.00554735	0.0897618	0.0237086	0.0240087	0.295516	0.0565818	0.00462936	0.148618	0.0563711	0.327539	0.351908	0.00653819	0.198817	0.252702	0.0129135	0.049978	0.312885	0.672062	1.07374	1.94132	5	2.175863
