Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
869000	-1401.195	-1378.131	-23.06462	2	1.282022	0.0177229	0.0868757	0.0412715	0.0105109	0.00262431	0.0083194	0.000892709	0.0307546	0.00832083	0.0190215	0.104313	0.0100503	0.0256411	0.0650347	0.000397836	0.0577595	0.0320834	0.0372651	0.0132108	0.00105231	0.123548	0.03184	0.155201	0.0627029	0.131536	0.0228659	0.00695909	0.0544742	0.162446	0.0154598	0.0866773	0.0551673	0.0198384	0.00187951	0.0025772	0.0701827	0.0774634	0.0749529	0.013209	0.0152586	0.180464	0.00604949	0.0417086	0.0645417	0.235758	0.0300453	0.000566354	0.00170602	0.0992833	0.00944358	0.0649524	0.0392328	0.109909	0.168792	0.00407404	0.0418247	0.0193519	0.0459075	0.135143	0.107883	0.0734212	0.182027	0.0937575	0.00260525	0.202395	0.00787052	0.205599	0.0238334	0.00172344	0.125098	0.0215582	0.0759797	0.0902705	0.0152572	0.0540289	0.0527879	0.00137566	0.00434178	0.00167275	0.00846972	0.0472847	0.0287358	0.0988967	0.0806343	0.0708106	0.0876789	0.0358335	0.306378	0.0160438	0.0945179	0.0158337	0.0972208	0.0516906	0.0059761	0.115226	0.0043917	0.918091	0.273635	0.15845	0.00243049	0.0327268	0.0450692	0.0198017	0.0333566	0.0712276	0.397841	0.0847031	0.131059	0.16888	0.126553	0.0530137	0.0724444	0.00344432	0.0469817	0.0334215	0.342884	0.241926	0.189603	0.547737	1.03457	2.22809	4	8.823162
870000	-1401.592	-1384.058	-17.53437	2	2.397212	0.0944975	0.105676	0.0331783	0.00372094	0.00596232	0.0137257	0.0157368	0.0073808	0.00847779	0.00764752	0.00568257	0.0271079	0.0402847	0.0116298	0.00925463	0.0723033	0.0221222	0.03835	0.0133802	0.0723459	0.0457902	0.11461	0.22477	0.114389	0.166519	0.0280972	0.017971	0.129937	0.0239132	0.0634746	0.0740806	0.0309962	0.0151319	0.00477552	0.0304226	0.0892387	0.0596563	0.0228736	0.0369363	0.00644781	0.0418493	0.0545844	0.0679723	0.0120993	0.257172	0.0777286	0.0348983	0.00617233	0.0361481	0.00367892	0.0313524	0.0795736	0.247404	0.029471	0.0302008	0.273965	0.0208873	0.00178825	0.0646703	0.122209	0.0678754	0.0419209	0.0165214	0.257922	0.0925607	0.0154512	0.0134388	0.0150823	0.0321875	0.0175505	0.0250702	0.0239662	0.0179492	0.0291218	0.234931	0.159713	0.0121579	0.0215134	0.105766	0.135849	0.00292039	0.0345866	0.0570312	0.0238762	0.0421279	0.015011	0.0279327	0.0855431	0.0176803	0.0088154	0.050135	0.255186	0.000690351	0.0718711	0.0245089	0.0312911	0.571918	0.0397775	0.125311	0.342521	0.0928117	0.0507063	0.0738301	0.0301939	0.0832235	0.0890333	0.0965036	0.030225	0.107671	0.0484228	0.0202112	0.045393	0.0375137	0.00225404	0.00341873	0.53449	0.275291	0.33649	0.691543	1.07736	1.89461	4	8.188798
871000	-1402.466	-1377.723	-24.74242	2	1.790796	0.0916932	0.0822387	0.0493969	0.0511126	0.0922681	0.0604585	0.0139811	7.44529e-05	0.0137238	0.0153257	0.0102854	0.00836348	0.0533732	0.107906	0.00485894	0.0626717	0.019611	0.036052	0.000357229	0.000322579	0.0881673	0.0227702	0.0331342	0.0904293	0.180909	0.0410333	0.00319288	0.00438166	0.117904	0.136696	0.0924232	0.222166	0.0021238	0.00167273	0.000950524	0.157458	0.0528692	0.116104	0.0254837	0.00246313	0.122566	0.057454	0.00521754	0.0182863	0.139644	0.0441126	0.0232969	0.000924435	0.00612628	0.0280299	0.0219515	0.0256738	0.0223695	0.0511349	0.0820315	0.207902	0.0450568	0.011086	0.0250738	0.132236	0.0239062	0.0923641	0.00922429	0.0222485	0.302274	0.131166	0.188458	0.0867814	0.0105945	0.0304053	0.00257117	0.0558841	0.021725	0.0344598	0.00638085	0.0285255	0.0809288	0.018893	0.0738384	0.130293	0.313752	0.0197729	0.0257151	0.105244	0.0276472	0.0326587	0.00745597	0.0320156	0.00720566	0.0978355	0.0641571	0.0819611	0.024752	0.0178388	0.0725631	0.119712	0.797517	0.0141014	0.0179341	0.0668028	0.132784	0.27539	0.0623646	0.00765181	0.264051	0.06908	0.121679	0.0978271	0.057451	0.0536049	0.08002	0.114163	0.0538969	0.156296	0.057355	0.725023	0.0349285	0.266955	0.630748	1.06375	2.03855	4	8.89771
872000	-1390.928	-1379.881	-11.04696	1	1.051359	0.13416	0.0666712	0.0170393	0.00203702	0.0257628	0.0178249	0.053062	0.0905204	0.0211406	0.00266831	0.0169112	0.00322831	0.023223	0.0963347	0.0272165	0.0618245	0.0240506	0.0267629	0.00515529	0.0508075	0.24301	0.050168	0.0926999	0.0294851	0.110041	0.0582182	0.0101254	0.0746843	0.0121533	0.0219475	0.106297	0.0400936	0.0147065	0.0129124	0.0090077	0.162268	0.0422059	0.00967356	0.0624167	0.00414463	0.0877392	0.0992872	0.0417606	0.0123168	0.113419	0.0122839	0.0167006	0.00551206	0.0367009	0.0208851	0.0251418	0.0333493	0.0178902	0.0233459	0.0118928	0.13763	0.011952	0.038341	0.0177514	0.0539308	0.0391847	0.0329791	0.0960783	0.0372661	0.0341839	0.134477	0.0715044	0.0130403	0.0633762	0.00479994	0.0610357	0.0786077	0.369998	0.0167969	0.00782586	0.0151986	0.00750353	0.0228706	0.0564099	0.209546	0.033437	0.0621456	0.0907534	0.130067	0.0389682	0.0998116	0.0106079	0.0187518	0.0491479	0.0258077	0.116294	0.075807	0.00640842	0.0129087	0.0852581	0.136684	0.471798	0.0307642	0.0112731	0.00914598	0.058862	0.0226866	0.00665214	0.00459959	0.00674192	0.0528696	0.0978096	0.1502	0.0858162	0.111034	0.00410864	0.0975878	0.0100529	0.145049	0.219718	0.477433	0.221665	0.147086	0.491663	1.00801	2.35324	3	7.411898
873000	-1401.633	-1389.232	-12.40135	1	1.596669	0.0142941	0.0921285	0.0687033	0.0813267	0.0167676	0.0168259	0.0381537	0.0262782	0.0435047	0.0393762	0.0175132	0.00723238	0.0245182	0.0434268	0.0064808	0.0491135	0.117657	0.0198435	0.000681785	0.00173706	0.0569346	0.0797675	0.148485	0.0548529	0.112773	0.0525347	0.00359124	0.0652496	0.0504257	0.0152658	0.124768	0.0382588	0.00538022	0.000705954	0.0173501	0.0392493	0.0915499	0.050022	0.0406316	0.0133786	0.00825897	0.0233404	0.0199559	0.00958101	0.0500826	0.0894029	0.00870146	0.00379554	0.0210167	0.00733848	0.0134385	0.114923	0.0503823	0.119356	0.0143377	0.0073916	0.0247776	0.0242678	0.131423	0.0242014	0.0109846	0.0528211	0.00843001	0.0909998	0.0228384	0.0613258	0.0571632	0.0190504	0.0344116	0.0113748	0.310024	0.0949893	0.05891	0.00493947	0.0398034	0.368268	0.0289516	0.00761694	0.0109287	0.0350076	0.0219467	0.108747	0.0555369	0.0223241	0.0924148	0.166944	0.00333761	0.0754251	0.0233839	0.125667	0.0243717	0.154352	0.0391808	0.152006	0.0322357	0.0174162	0.721321	0.0556304	0.0112395	0.168525	0.190304	0.00718264	0.068387	0.083446	0.13804	0.00152531	0.0257224	0.0279462	0.0106451	0.0401965	0.0341244	0.0302092	0.0528587	0.000218853	0.0442869	0.471933	0.312227	0.239877	0.603894	1.05563	2.1006	3	7.492807
874000	-1401.272	-1390.839	-10.43276	1	2.42469	0.0275344	0.0590912	0.0223841	0.0180216	0.0198333	0.00642725	0.01362	0.0129297	0.016431	0.000403548	0.0968228	0.0335178	0.0524507	0.0185025	0.000978374	0.0372834	0.0118163	0.0337712	0.00216525	0.00735505	0.0371153	0.056247	0.384968	0.0178898	0.0243568	0.00465044	0.0210487	0.00400274	0.20266	0.0235671	0.0402187	0.0632744	0.0326349	0.0532231	0.00146284	0.211349	0.0332349	0.0381595	0.008196	0.0362566	0.0855629	0.108704	0.0106578	0.00515659	0.0929134	0.0710112	0.0274817	0.00200876	0.0200122	0.00301713	0.0273131	0.00955991	0.0405623	0.0494294	0.00285436	0.131514	0.0153022	0.0364487	0.0537035	0.0412129	0.0421339	0.026238	0.019922	0.0236568	0.107557	0.0708618	0.138995	0.116742	0.101234	0.0269981	0.0610025	0.235187	0.055848	0.0144752	0.0327316	0.0858891	0.0226866	0.0286946	0.000733987	0.0911231	0.139079	0.217332	0.0305134	0.0143225	0.0626592	0.183514	0.0756409	0.0637133	0.032793	0.055438	0.00403421	0.0141421	0.028492	0.134805	0.0898337	0.0167732	0.634568	0.0563942	0.00354236	0.010576	0.0140826	0.030498	0.0342177	0.0866277	0.030164	0.0782191	0.097464	0.037362	0.0569094	0.114084	0.10068	0.0161298	0.00961039	0.0214629	0.0423491	0.473632	0.178494	0.339198	0.693711	1.07772	1.88937	3	7.213145
875000	-1382.399	-1372.828	-9.571901	10	1.423586	0.0503294	0.0649359	0.0535065	0.0396566	0.0398679	0.0416571	0.00185705	0.076949	0.0509554	0.0025851	0.0262833	0.038879	0.0862561	0.0739467	0.0302806	0.0124347	0.0264235	0.00264876	0.0212809	0.0241067	0.213735	0.0201719	0.0552859	0.0106921	0.18241	0.0249547	0.0202458	0.1684	0.162739	0.093614	0.0541124	0.075964	0.00740621	0.000939603	0.00287454	0.0995572	0.062496	0.0206985	0.0471027	0.00205534	0.0826714	0.0288175	0.0142413	0.0190201	0.117752	0.0245182	0.0538477	0.0144712	0.0399172	0.0367861	0.00619124	0.00715867	0.0045131	0.00522776	0.0257352	0.129365	0.024966	0.0425139	0.206015	0.0193133	0.0215742	0.0150907	0.0684603	0.0469889	0.0707253	0.0178825	0.103572	0.102005	0.0798195	0.118439	0.0809062	0.0466025	0.0630582	0.0274722	0.0872183	0.113974	0.0437306	0.0473879	0.1118	0.0370173	0.00852007	0.178781	0.0567092	0.00742523	0.170607	0.273072	0.0103117	0.0076751	0.0165352	0.0888939	0.0596827	0.0216608	0.023867	0.0275517	0.0477487	0.0231511	0.49884	0.0901007	0.0258365	0.22996	0.182634	0.00835216	0.0748141	0.0345942	0.0975764	0.30669	0.0131901	0.0726297	0.131351	0.101764	0.125817	0.0118889	0.0244926	0.0213628	0.0546307	0.469003	0.135655	0.213273	0.575323	1.0456	2.1658	5	8.030439
876000	-1376.065	-1362.998	-13.06627	10	1.582911	0.109884	0.0783038	0.0409893	0.0253127	0.0153577	0.0320326	0.0288917	0.0236787	0.0318978	0.0260349	0.0244246	0.0130286	0.129746	0.0354847	0.0200824	0.0570145	0.0997429	0.00392291	0.013624	0.104838	0.0181992	0.0284219	0.186724	0.0518244	0.278915	0.0450568	0.00347691	1.42224e-05	0.131505	0.0808622	0.0174474	0.0852759	0.00289276	0.0138589	0.0149951	0.133816	0.0701503	0.0480066	0.0889842	0.00334112	0.175502	0.021875	0.0348334	0.00673208	0.163232	0.0223756	0.0964091	0.0141389	0.136677	0.0390795	0.0233366	0.00802753	0.152056	0.0185924	0.0207569	0.0571057	0.0505916	0.00778837	0.0794523	0.0733541	0.102165	0.020916	0.00342485	0.0213441	0.0710796	0.0315129	0.0103207	0.163583	0.0223798	0.0560819	0.0226382	0.0999045	0.0701363	0.0396653	0.0813198	0.00812029	0.00903238	0.0119978	0.0212149	0.155048	0.0345514	0.0748312	0.0983151	0.00961128	0.0869584	0.0785514	0.0131113	0.0142792	0.0568457	0.0753609	0.0212894	0.101331	0.0209587	0.0538126	0.120935	0.053076	0.479421	0.0110764	0.327795	0.0249441	0.148852	0.189528	0.0366794	0.0165657	0.0477272	0.210805	0.111229	0.114666	0.00880557	0.208815	0.0775249	0.130736	0.0706426	0.0188807	0.340783	0.348423	0.140954	0.237851	0.601799	1.05494	2.10541	5	8.420535
877000	-1385.367	-1377.796	-7.571566	2	2.12884	0.182616	0.0581673	0.104508	0.0546929	0.00652966	0.00598163	0.0148621	0.0594924	0.0170121	0.00469297	0.00244281	0.00341434	0.102001	0.0326456	0.0188502	0.0440888	0.0122717	0.0437582	0.00684791	0.0615725	0.0656989	0.00226633	0.174723	0.0446349	0.133754	0.0799848	0.00567781	0.0600949	0.110857	0.0315599	0.0414579	0.0497621	0.0219952	0.0138458	0.00888115	0.0722545	0.0323034	0.11582	0.00178605	0.00312055	0.121305	0.0499976	0.0165938	0.0262353	0.0516131	0.0447373	0.0117695	0.0229797	0.0252054	0.0949867	0.00386207	0.0104522	0.00259575	0.000321178	0.0270701	0.2106	0.0102961	0.0613074	0.0817485	0.0484614	0.2351	0.0141847	0.106782	0.0155967	0.00254287	0.00736193	0.0352808	0.118596	0.231556	0.00617109	0.125552	0.0521735	0.0637786	0.0541616	0.0130792	0.0992819	0.0228125	0.0386408	0.0148036	0.334123	0.0158016	0.00420896	0.0341733	9.85975e-05	0.0381153	0.0135164	0.0351397	0.0038941	0.0241587	0.0397196	0.0116642	0.026352	0.00885866	0.122719	0.125813	0.00167947	0.429163	0.163624	0.0423421	0.144533	0.043966	0.113492	0.0231614	0.0930087	0.126581	0.0761249	0.077938	0.0371657	0.0253085	0.302442	0.215822	0.0291186	0.0188263	0.0113843	0.0546516	0.47268	0.00698732	0.308184	0.66805	1.0729	1.95086	4	7.434874
878000	-1387.962	-1374.367	-13.5942	1	2.192735	0.10563	0.0372758	0.0200927	0.0158683	0.00182597	0.0158807	0.0321438	0.131178	0.0194395	0.00735321	0.0156141	0.00481147	0.0929231	0.11679	0.0145823	0.0255333	0.00500736	0.0310466	0.0407757	0.00975615	0.140229	0.0647984	0.0605914	0.0192668	0.0223129	0.0477365	0.0056457	0.0251098	0.151442	0.0492405	0.0549479	0.0280434	0.00434075	0.00258045	0.011935	0.17939	0.0676492	0.0394855	0.0218794	0.000388688	0.042325	0.0405341	0.0197814	0.00450607	0.0615207	0.0624866	0.00583029	0.0531016	0.0907643	0.0220538	0.00178545	0.130902	0.0879124	0.0477741	0.00374425	0.126507	0.0176247	0.0211629	0.175003	0.0416389	0.13115	0.0190856	0.00273256	0.00184006	0.000373474	0.00591554	0.0818687	0.0261175	0.00530824	0.0142634	0.0152383	0.0562142	0.326725	0.0609315	0.0878373	0.0754163	0.00225033	0.0256344	0.0457273	0.112977	0.0413843	0.0743827	0.0499344	0.0435632	0.00185417	0.0907308	0.0431994	0.0368773	0.0743997	0.0355031	0.00240971	0.0796528	0.0690321	0.15308	0.0434986	0.039527	0.698777	0.23977	0.0710519	0.055658	0.0621343	0.0371993	0.0768857	0.0116767	0.081447	0.148091	0.0670598	0.031804	0.0382448	0.0671569	0.110692	0.041231	0.0382428	0.00351907	0.0482178	0.578106	0.271383	0.315245	0.674059	1.07414	1.93656	3	7.552485
879000	-1389.81	-1377.923	-11.88739	2	1.551166	0.179997	0.0666891	0.0565961	0.0420738	0.0394872	0.0558167	0.0999713	0.0746973	0.0110239	0.08948	0.0261401	0.0495151	0.104262	0.0955338	0.00544486	0.0833417	0.0384565	0.0929054	0.0349034	0.0424322	0.0920115	0.00104488	0.297933	0.0186132	0.0643666	0.0576244	0.00138832	0.0914065	0.137787	0.0546273	0.0571288	0.0932444	0.001992	0.00501194	0.00592591	0.047948	0.0921739	0.0454746	0.0178647	0.0016902	0.0636275	0.0244328	0.0734552	0.0173	0.0802834	0.00420812	0.0196533	0.00208854	0.0714722	0.0144636	0.120312	0.0320253	0.012922	0.0316851	0.0141466	0.087431	0.0369011	0.00405708	0.0816936	0.0425187	0.725501	0.0138494	0.00728116	0.210925	0.031457	0.0854376	0.10152	0.030197	0.0186163	0.0842675	0.00278161	0.0403534	0.435926	0.0041014	0.0413886	0.0197932	0.00866528	0.019325	0.0572076	0.115134	0.0118268	0.0585097	0.0176967	0.027333	0.00560678	0.00733746	0.0241519	0.0528276	0.0292707	0.116443	0.0205691	0.0192042	0.0458074	0.000320236	0.18919	0.100055	0.229453	0.0455149	0.0375052	0.129378	0.0615369	0.0730339	0.0464565	0.0523999	0.0171171	0.0338752	0.0923139	0.0355688	0.35531	0.222957	0.188619	0.0179373	0.0349337	0.0146241	0.015892	0.0742782	0.031197	0.233119	0.596857	1.05329	2.11673	4	7.898481
880000	-1378.807	-1360.596	-18.21023	1	1.739583	0.0334482	0.0224146	0.0732678	0.0869466	0.00107497	0.0108374	0.0270823	0.00301351	0.0369783	0.0253338	0.0326947	0.0126443	0.0713656	0.0499263	0.0137413	0.0526889	0.00081286	0.0712746	0.0127105	0.000976109	0.0782496	0.024163	0.116088	0.026816	0.0306664	0.00589709	0.0301034	0.0700193	0.0666194	0.0392313	0.0365348	0.0532699	0.00965412	0.00842471	0.00326676	0.184453	0.112887	0.0857578	0.0345838	0.00146446	0.0714227	0.0461413	0.0120804	0.0288268	0.0931764	0.0820086	0.0145275	0.000836224	0.0696908	0.0277666	0.0177042	0.017116	0.0860402	0.0769699	0.00842324	0.203127	0.0114374	0.0282454	0.0755169	0.0192161	0.793759	0.170792	0.182114	0.360554	0.0267432	0.133934	0.0766869	0.0399529	0.0205174	0.029733	0.0213878	0.00646493	0.514629	0.0100331	0.030686	0.0368216	0.00476395	0.0286963	0.193549	0.0785222	0.159467	0.0690152	0.317038	0.133094	0.111921	0.0475321	0.0181919	0.0687577	0.0768494	0.151677	0.0294403	0.0531317	0.0170359	0.030195	0.00537354	0.0634553	0.131711	0.0522348	0.105683	0.0128848	0.0183165	0.0254672	0.0939824	0.0570878	0.0147646	0.0280835	0.0277393	0.0649562	0.2094	0.0399752	0.164661	0.0352516	0.0183652	0.0264813	0.0786814	0.0701777	0.0233283	0.260075	0.624119	1.06186	2.05394	3	8.059404
881000	-1406.754	-1386.487	-20.26773	2	1.159508	0.225747	0.133611	0.0354212	0.0571282	0.0147448	0.0552454	0.026484	0.205955	0.00675722	0.000361291	0.018559	0.000210083	0.0579097	0.0736934	0.0575996	0.0644294	0.00491511	0.00249505	0.0672844	0.0220598	0.0527219	0.0804157	0.00717282	0.039527	0.119968	0.0633103	0.035973	0.00299869	0.0898858	0.0461013	0.0255687	0.0553877	0.00941887	0.0103315	0.00558761	0.233272	0.0515146	0.0566937	0.00204572	0.0194662	0.190787	0.0738906	0.00366078	0.000863492	0.179444	0.126814	0.00648092	0.0119531	0.0623568	0.00177508	0.0227379	0.00116891	0.00141118	0.0203149	0.0218719	0.0718241	0.0132412	0.0232502	0.0246111	0.00981195	0.565637	0.00921799	0.0278691	0.204532	0.0431731	0.0421323	0.0064251	0.0319327	0.0407449	0.0880288	0.00670055	0.125545	0.0421238	0.00522591	0.0351957	0.11747	0.0316617	0.00886378	0.0509416	0.00627221	0.010061	0.0464408	0.183306	0.0386295	0.199453	0.192531	0.0330921	0.00825731	0.0949362	0.632459	0.02222	0.114499	0.0546133	0.00291581	0.149986	0.0925898	0.243968	0.101212	0.0192521	0.245021	0.0711524	0.0028138	0.0443934	0.195764	0.00763949	0.13374	0.259123	0.114193	0.292507	0.0842104	0.0656677	0.240595	0.00449997	0.0109796	0.048354	0.00110712	0.0923322	0.167639	0.519954	1.02211	2.2903	4	8.650447
882000	-1374.429	-1363.422	-11.00735	2	1.909586	0.0316915	0.132005	0.0322357	0.0337125	0.00183734	0.0270839	0.00142363	0.0537754	0.0377979	0.000884125	0.0665109	0.00736707	0.118182	0.00567813	0.00334818	0.122348	0.0377029	0.0334241	0.00844297	0.0283786	0.0426647	0.0654497	0.0616184	0.0364223	0.103537	0.0988086	0.00237755	0.00964649	0.0946979	0.0698053	0.0539514	0.0394987	0.0136482	0.0162594	0.000931549	0.0864571	0.0738361	0.0103688	0.0233077	0.00103785	0.113212	0.0301999	0.0180789	0.0109061	0.0435435	0.105093	0.00814781	0.0243798	0.0206837	0.0359075	0.000536738	0.0020141	0.00201547	0.0326369	0.0469073	0.0841151	0.0178254	0.0168146	0.0553468	0.0909477	0.577493	0.00493082	0.00827316	0.0424309	0.0664549	0.0748028	0.0341827	0.226359	0.115602	0.0210349	0.295053	0.0797233	0.0352108	0.017546	0.00867159	0.172284	0.0284856	0.00210502	0.0163391	0.174979	0.00200889	0.0686076	0.00843035	0.0197145	0.198155	0.129402	0.0645069	0.125011	0.0436084	0.0300882	0.0412495	0.239331	0.00119597	0.0217633	0.0131784	0.0169918	0.0489324	0.0270437	0.130985	0.00622073	0.119824	0.0100516	0.0365401	0.0183433	0.237736	0.00846174	0.124425	0.0399763	0.312222	0.1246	0.0603313	0.558191	0.0619204	0.00900615	0.0568188	0.039206	0.0500981	0.282238	0.645041	1.06755	2.00517	4	7.553601
883000	-1393.99	-1372.427	-21.56339	2	1.538169	0.0324749	0.0126052	0.0132976	0.023953	0.011728	0.000956388	0.0660547	0.0401156	0.00166499	0.0199134	0.0694301	0.00650202	0.110487	0.0790061	0.0253933	0.01511	0.0141164	0.0760043	0.0319846	0.0146803	0.119087	0.00517294	0.122072	0.0370522	0.382126	0.0147512	0.0133111	0.00482287	0.136651	0.0296861	0.0312081	0.00986508	0.0084588	0.00653304	0.00738959	0.0781069	0.0110784	0.0233737	0.0192676	0.00446693	0.111717	0.0440507	0.00643972	0.04374	0.183174	0.0689766	0.00671345	0.000339133	0.0503346	0.00213935	0.0493541	0.0177931	0.0521327	0.0305477	0.0124332	0.0396854	0.0157663	0.320082	0.182471	0.00301636	0.878145	0.00175936	0.023776	0.011569	0.0474223	0.114435	0.106826	0.0637173	0.0146888	0.0672622	0.236885	0.136488	0.0106332	0.0627616	0.0124338	0.16259	0.0619597	0.00350487	0.0818206	0.0376968	0.0319448	0.0365551	0.689397	0.0933549	0.0206815	0.0696227	0.033281	0.016686	0.0538716	0.00430687	0.0737532	0.0785203	0.014112	0.0962437	0.0340057	0.0137505	0.147502	0.0836035	0.00669322	0.0461159	0.155447	0.018519	0.00354597	0.0347371	0.0489697	0.141235	0.0509725	0.363996	0.0169993	0.0852006	0.0688887	0.572402	0.0265754	0.0783896	0.11595	0.0149182	0.111133	0.231159	0.594789	1.05259	2.12147	4	8.659122
884000	-1405.335	-1379.733	-25.60157	2	1.209226	0.0453766	0.013322	0.0689941	0.045676	0.0748357	0.0417279	0.00955723	0.0248037	0.0452939	0.00111084	0.0211072	0.00453624	0.0101321	0.166314	0.0112829	0.0978921	0.0789436	0.0389499	0.0108953	0.061356	0.0743076	0.0581639	0.186263	0.0284832	0.221658	0.0299935	0.0138421	0.184255	0.00286885	0.0420516	0.0384241	0.0643776	0.022696	0.000438562	0.0902156	0.161236	0.0211819	0.00208804	0.0715077	0.00708545	0.0299171	0.0252755	0.0159916	0.0109091	0.121452	0.0257844	0.00522538	0.0143234	0.0937999	0.000461422	0.00272589	0.035802	0.114051	0.0191265	0.017154	0.263649	0.0273461	0.0188565	0.00687187	0.0229883	1.5656	0.0603574	0.0178901	0.0125066	0.0065839	0.0234285	0.0882556	0.123967	0.0847162	0.118405	0.271802	0.0687783	0.0150527	0.0232269	0.0574099	0.0582008	0.0230037	0.0232975	0.169867	0.197544	0.0398892	0.0413753	0.085874	0.0225404	0.0547597	0.111772	0.0474682	0.170683	0.0148473	0.167985	0.0121311	0.0879804	0.077858	0.0961828	0.107922	0.0265579	0.343152	0.0239972	0.00552761	0.0506864	0.0130878	0.0457133	0.184478	0.0298761	0.0179672	0.0266347	0.0570829	0.014141	0.184555	0.0345705	0.0542544	0.487343	0.0199789	0.0958826	0.0304714	0.0430407	0.018502	0.176721	0.531723	1.02755	2.264	4	9.021622
885000	-1385.172	-1372.187	-12.98522	2	1.671894	0.0284198	0.0406366	0.0173688	0.043968	0.0408964	0.0552469	0.0547396	0.0190586	0.0489905	0.0129759	0.00640978	0.00568959	0.0557488	0.0575482	0.00362704	0.0758984	0.00812414	0.0256372	0.0633746	0.124435	0.22315	0.0207885	0.182954	0.0295642	0.180496	0.0367313	0.00194267	0.0135873	0.121074	0.0390981	0.0421892	0.0717909	0.0014617	0.0113417	0.00456039	0.0858378	0.044368	0.0125388	0.0017364	0.0222663	0.0258983	0.0917186	0.151839	0.0431039	0.258921	0.0520641	0.0137218	0.0341609	0.0358201	0.014153	0.0618398	0.00146944	0.0401804	0.0976321	0.00908374	0.0947184	0.00494753	0.0259766	0.0012533	0.00719142	0.971538	0.12248	0.0497478	0.0192155	0.0109871	0.019289	0.0418313	0.0952363	0.116564	0.0393196	0.219055	0.0114379	0.00592757	0.000266285	0.0371732	0.00891149	0.0327217	0.0596322	0.0648078	0.194901	0.038709	0.028374	0.0645489	0.127758	0.025641	0.0326572	0.0973313	0.0295644	0.0575848	0.130048	0.0280929	0.0405929	0.0404948	0.0721013	0.263787	0.0215336	0.0220353	0.140459	0.0718428	0.0115995	0.0646326	0.109999	0.00774378	0.00156051	0.0478529	0.0164515	0.0766093	0.0174776	0.0318091	0.214725	0.149145	0.522211	0.0613284	0.0142406	0.0040781	0.00496257	0.129061	0.250697	0.614874	1.0591	2.07533	4	7.941651
886000	-1391.074	-1372.434	-18.6397	2	2.100277	0.114847	0.090854	0.021934	0.0247497	0.0112801	0.00784586	0.00663367	0.0637974	0.0249412	0.0124137	0.0633539	0.0333212	0.0686032	0.155391	0.0175637	0.0902103	0.0317118	0.0641673	0.0229946	0.041506	0.264702	0.00361265	0.0103597	0.0431542	0.200457	0.00126347	0.0309871	0.0408845	0.0502518	0.0549448	0.0471376	0.0563234	0.00804754	0.0160014	0.0412335	0.0428824	0.120704	0.0190565	0.00182486	0.00653013	0.0068437	0.0836412	0.0054539	0.00224471	0.106145	0.00904244	0.0316673	0.000234506	0.0685669	2.04938e-06	0.00603413	0.00855431	0.143577	0.0563471	0.0104426	0.151843	0.0150417	0.106511	0.22192	0.0353165	0.0108856	0.249594	0.122478	0.0880009	0.0122288	0.0605526	0.144367	0.0758636	0.0448147	0.228863	0.174748	0.0111841	0.122775	0.0089978	0.124199	0.0209931	0.103354	0.00105068	0.172391	0.00727427	0.233673	0.0161185	0.0651753	0.328112	0.0433348	0.0191192	0.00698135	0.164654	0.0245381	0.0170125	0.0131343	0.0585295	0.0887113	0.020082	0.12379	0.0074825	0.0165942	0.0305202	0.0430475	0.113251	0.291312	0.0131781	0.0522408	0.0271583	0.116084	0.0640973	0.0362229	0.0107649	0.136605	0.202053	0.0377793	0.0142039	0.524962	0.0355829	0.0460649	0.03574	0.289155	0.304958	0.66527	1.07231	1.95746	4	8.249589
