Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
277000	-368.271	-400.6105	32.33953	10	1.579411	0.0324794	0.0235715	0.0429094	0.0209257	0.0751689	0.0209464	0.0544975	0.000491251	0.049297	0.0263165	0.0599083	0.0222282	0.130436	0.0206305	0.020253	0.0793323	0.109145	0.00100618	0.0202268	0.114945	0.00400584	0.0197757	0.0161445	0.0286328	0.0342359	0.0266997	0.0352038	0.0578533	0.0621928	0.0870232	0.0481432	0.0075395	0.011587	0.378844	0.313909	0.0269632	0.010077	0.0100341	0.185363	0.0071281	0.312408	0.0138476	0.128485	0.308496	0.194732	0.140672	0.262305	0.237333	0.601262	1.05476	2.10664	5	3.657016
278000	-377.4212	-400.3276	22.90637	10	1.371389	0.0872617	0.000219989	0.24085	0.037133	0.0122658	0.132945	0.0110267	0.0127994	0.0833843	0.00571503	0.213708	0.0216275	0.0102861	0.0267234	0.0271186	0.0191154	0.00962484	0.0464714	0.0605673	0.00235958	0.00468669	0.013236	0.0124569	0.112474	0.00673627	0.0601888	0.234845	0.141875	0.0299876	0.0168408	0.102354	0.0675575	0.0103231	0.0376832	0.553586	0.108593	0.0198138	0.0423827	0.180319	0.568441	0.0839145	0.0632846	0.158629	0.469915	0.0685031	0.0839602	0.0179467	0.204754	0.565649	1.04188	2.18772	5	4.331737
279000	-380.9237	-404.7133	23.7896	10	0.3793793	0.203278	0.0527558	0.0213297	0.0275083	0.0923964	0.0299219	0.155558	0.00743979	0.100397	0.0443349	0.0464036	0.14604	0.15767	0.0246847	0.0237879	0.0729343	0.0202942	0.109192	0.0100923	0.00365655	0.0275028	0.0816495	0.0687689	0.030907	0.022512	0.058142	0.555875	0.0654861	0.394662	0.030275	0.503471	0.0228489	0.0014264	0.114921	0.090549	0.205257	0.130175	0.0756614	0.0364673	0.00370374	0.041317	0.0592877	0.150924	0.0204373	0.0488008	0.0519558	0.0966763	0.0138554	0.166192	0.707966	3.11199	5	4.339335
280000	-375.4382	-406.2713	30.83303	10	4.11541	0.0841531	0.0196541	0.0231757	0.0275746	0.00383286	0.0870141	0.0483485	0.00753255	0.298322	0.0397332	0.257056	0.17359	0.0313044	0.0179755	0.070389	0.0399094	0.0109074	0.0659375	0.00937102	0.00719057	0.0279814	0.0274742	0.01183	0.00514599	0.0113187	0.00914103	0.0817441	0.0104912	0.0167832	0.020107	0.160693	0.0567337	0.159571	0.182544	0.10455	0.166398	0.0517971	0.023426	0.000454411	0.0688837	9.70762e-05	0.0106311	0.282998	0.0153826	0.270933	0.0598109	0.0451636	0.460592	0.779108	1.08437	1.67593	5	3.205056
281000	-366.7943	-399.0607	32.26641	10	1.287499	0.276584	0.00066788	0.0649975	0.00836034	0.0561146	0.206573	0.0535585	0.0302823	0.148194	0.109824	0.160605	0.0355486	0.165088	0.015763	0.0183552	0.0437247	0.0150552	0.0126487	0.0019228	0.0618581	0.00806715	0.00713629	0.0325823	0.052733	0.0127552	0.00776041	0.0415726	0.0689495	0.0988431	0.0474445	0.393149	0.0228224	0.0467581	0.0245747	0.0666389	0.0796089	0.0393627	0.0127811	0.0492717	0.00345066	0.272876	0.141466	0.126691	0.0557991	0.0108355	0.401449	0.00697299	0.190553	0.548887	1.03506	2.2255	5	3.618077
282000	-374.1144	-404.4634	30.349	10	1.842024	0.180205	0.0969317	0.0115521	0.0493302	0.0173688	0.0680307	0.0350155	0.0132583	0.122706	0.0366213	0.105941	0.0334617	0.0841957	0.00141151	0.00265078	0.0527058	0.0916403	0.0544799	0.00325773	0.0439403	0.103014	0.0343737	0.0106573	0.0115985	0.0169846	0.186755	0.107559	0.0115901	0.162218	0.0216601	0.0237298	0.0850983	0.203494	0.0733744	0.0361474	0.0438222	0.00554849	0.0309693	0.12701	0.053945	0.100669	0.00354557	0.0327948	0.752583	0.0286227	0.00617729	0.00726838	0.273659	0.63709	1.06548	2.02377	5	3.385915
283000	-391.9916	-417.2439	25.25226	10	2.722047	0.24117	0.0338256	0.0235959	0.0374145	0.00481118	0.0967057	0.150511	0.0470309	0.436389	0.0625962	0.270844	0.0266706	0.0473552	0.0555577	0.00901597	0.0291034	0.0122424	0.0247021	0.0468048	0.00279494	0.0759168	0.0226876	0.0154313	0.113811	0.0131055	0.0557951	0.281021	0.0434684	0.155408	0.0670172	0.0123543	0.282735	0.021983	0.0439008	0.0792395	0.164467	0.0097112	0.0797645	0.00126727	0.110317	0.0312072	0.223836	0.0460607	0.118876	0.0895998	0.0395059	0.0814846	0.366546	0.714877	1.08075	1.83783	5	3.939112
284000	-370.7891	-399.376	28.58686	10	1.671358	0.00424932	0.00249368	0.0124328	0.0537637	0.00585093	0.0353202	0.0414428	0.00932455	0.285122	0.0833372	0.157186	0.151107	0.103748	0.0455354	0.000277072	0.0255373	0.0589373	0.0512747	0.00909381	0.000339901	0.0276641	0.0547243	0.00160493	0.00234084	0.0286694	0.22518	0.239957	0.140081	0.0792542	0.0857167	0.0160844	0.0231826	0.0580102	0.130655	0.646721	0.0717719	0.012496	0.0356161	0.00213256	0.0197328	0.0315731	0.148173	0.00061016	0.101967	0.0515809	0.0142305	0.559009	0.250622	0.614798	1.05908	2.0755	5	3.945113
285000	-389.2397	-414.4667	25.22702	10	2.278755	0.12559	0.00654555	0.0578876	0.00144302	0.0275055	0.138032	0.0449729	0.0208942	0.495589	0.0159339	0.0166181	0.0803029	0.114372	0.0132993	0.0648971	0.00964594	0.311047	0.0262947	0.0225468	0.0250508	0.0267845	0.0698259	5.90584e-05	0.0135206	0.0750686	0.0428583	0.0279793	0.0536741	0.0686144	0.249261	0.053402	0.00948766	0.0522744	0.13548	0.0611981	0.0526553	0.0813817	0.181363	0.109233	0.0549289	0.0219109	0.0433996	0.0932324	0.281352	0.0930837	0.479685	0.0749415	0.324424	0.681721	1.07562	1.91823	5	4.125122
286000	-385.342	-407.901	22.55902	10	1.61947	0.0957113	0.0387596	0.0146715	0.0159734	0.0499538	0.101953	0.0563445	0.0011516	0.286267	0.0430606	0.0548783	0.117768	0.0255626	0.0268867	1.49255e-05	0.0565529	0.0369458	0.0786498	0.0115155	0.0346775	0.0236035	0.00209779	0.0304328	0.00145892	0.0261343	0.334674	0.478156	0.0765802	0.00202191	0.121491	0.0230895	0.00969271	0.158078	0.020108	0.564313	0.133057	0.0384604	0.0616733	0.117466	0.0460691	0.0413742	0.033431	0.0505813	0.0118432	0.169866	0.000408421	0.0608108	0.243202	0.607305	1.05673	2.09276	5	3.78427
287000	-365.08	-399.2346	34.15457	10	2.13696	0.110201	0.0049361	0.00526889	0.000720806	0.000831228	0.0889179	0.0176429	0.0100227	0.0699149	0.0264713	0.057542	0.0072104	0.117161	0.0216341	0.00752908	0.0443219	0.0326122	0.0765387	0.00898168	0.0304925	0.0220482	0.037735	0.0365457	0.0572428	0.00792958	0.230798	0.544239	0.0297557	0.0344405	0.0485244	0.538558	0.152343	0.0192673	0.110195	0.00920155	0.145892	0.00216022	0.205045	0.0166029	0.052302	0.0246159	0.108388	0.00321496	0.032852	0.0537214	0.0204784	0.00962567	0.309093	0.66883	1.07307	1.94901	5	3.292674
288000	-382.8866	-408.5497	25.66306	10	3.680563	0.172099	0.00300165	0.0233814	0.0181905	0.0404595	0.120271	0.0302562	0.00539974	0.196688	0.0344335	0.0865946	0.0150711	0.0977416	0.0316169	0.0782925	0.0140939	0.0398715	0.0274093	0.0295305	0.0189188	0.0763179	0.166868	0.0564268	0.00426701	0.0106798	0.0562053	0.113565	0.0398102	0.464883	0.00529562	0.0436446	0.0503478	0.0184212	0.261084	0.0447678	0.517903	0.336039	0.0860395	0.102055	0.00386403	0.0181817	0.162904	0.00875269	0.0685337	0.0103718	0.0428667	0.017074	0.435904	0.763384	1.0843	1.71641	5	3.870489
289000	-374.137	-398.8406	24.70351	10	2.335686	0.149797	0.0244312	0.12315	0.028572	0.0614371	0.0866159	0.147524	0.0372092	0.266742	0.0357586	0.203492	0.157874	0.190617	0.0210472	0.0039683	0.0830336	0.0356342	0.0406356	0.0875245	0.0367962	0.0035654	0.00360349	0.00658397	0.0165186	0.00298914	0.0432091	0.0838429	0.0243023	0.197076	0.0138195	0.00829289	0.00804351	0.314991	0.0296981	0.014772	0.0233457	0.0690799	0.0128024	0.366149	0.0584158	0.426056	0.0575169	0.187698	0.00296914	0.00101629	0.116711	0.0263383	0.330303	0.686541	1.0765	1.90666	5	3.941265
290000	-381.1372	-401.9357	20.79854	10	1.317332	0.217113	0.00955758	0.0518671	0.0165041	0.0559527	0.041014	0.0142333	0.00179963	0.0167497	0.0349371	0.233885	0.136551	0.0696453	0.057293	0.0081713	0.0630369	0.0577541	0.116111	0.0328406	0.0622072	0.0263524	0.0250856	0.024667	0.0333464	0.00260452	0.0590984	0.128316	0.0729354	0.0136772	0.00114843	0.335738	0.0574708	0.46499	0.332218	0.000665789	0.576344	0.0319211	0.116848	0.00828211	0.0134063	0.375216	0.00954758	0.0114087	0.013619	0.0169494	0.0699297	0.0590052	0.195676	0.55503	1.03761	2.21168	5	4.178016
291000	-367.5795	-399.9596	32.38011	10	2.242752	0.204151	0.0436367	0.013177	0.00334077	0.016909	0.0862075	0.0350622	0.0124975	0.122641	0.00379621	0.0942243	0.127899	0.131248	0.0153154	0.00780228	0.0288418	0.0307055	0.0196801	0.0188403	0.00706957	0.00789147	0.00155971	0.0239145	0.105854	0.0163536	0.00804379	0.0617447	0.0126546	0.0137392	0.00476765	0.0718933	0.0472777	0.194417	0.108903	0.0598099	0.0199507	0.292082	0.292732	0.0370633	0.0529615	0.234931	0.116977	0.468409	0.00650648	0.0110274	0.000448383	0.10912	0.320627	0.678571	1.07503	1.92578	5	3.404077
292000	-381.1059	-403.6358	22.52989	10	1.373915	0.146649	0.000826805	0.0565845	0.0604028	0.115788	0.0870555	0.036655	0.00870161	0.277156	0.0080574	0.235791	0.0802888	0.0235709	0.11444	0.0274527	0.0619129	0.0412257	0.105128	0.0489304	0.0885176	0.0207375	0.0791814	0.014005	0.0124919	0.0862153	0.0130726	0.0943249	0.0258882	0.0353874	0.046766	0.108743	0.00525285	0.103515	0.0966154	0.0175601	0.012581	0.173835	0.27644	0.0210627	0.530469	0.0880296	0.0211004	0.196348	0.0127849	0.099225	0.0582316	0.436946	0.205171	0.566129	1.04207	2.18663	5	4.311943
293000	-380.5102	-406.9031	26.39291	10	4.342318	0.204678	0.0177089	0.00227741	0.00522637	0.0377102	0.0760026	0.0279682	0.0140434	0.15747	0.055249	0.189694	0.0674375	0.0156851	0.0182831	0.0261653	0.0107566	0.0169613	0.0111323	0.0358535	0.0445621	0.0957793	0.186508	0.0694281	0.0462627	0.0147228	0.114634	0.126671	0.0115616	0.191792	0.0333205	0.0407534	0.0499487	0.0473941	0.05374	0.115819	0.0555892	0.0218798	0.415506	0.0397161	0.0780586	0.177476	0.109746	0.0323747	0.146159	0.108544	0.317604	0.182239	0.472233	0.786273	1.08421	1.65728	5	3.91809
294000	-372.5595	-402.9927	30.43323	10	2.297204	0.12483	0.0713789	0.0175791	0.0120711	0.0703223	0.0128519	0.0617379	0.0122241	0.1161	0.00939883	0.0717154	0.0200395	0.13576	0.0901126	0.0708271	0.0502975	0.0654465	0.076258	0.0347918	0.0346253	0.0043284	0.00856307	0.0533083	0.0407525	0.018081	0.090057	0.0292686	0.0898608	0.452328	0.0250389	0.121694	0.069624	0.0313253	0.173863	0.0555206	0.00657276	0.0483653	0.0214968	0.00200497	0.157298	0.0696406	0.0864104	0.021137	0.022599	0.0545314	0.445298	0.0895493	0.326346	0.683304	1.07591	1.91444	5	3.446885
295000	-376.5142	-406.8101	30.29591	10	1.254108	0.0448634	0.00374576	0.0149286	0.0320515	0.0721662	0.0532459	0.0622909	0.0123213	0.066967	0.0170022	0.102114	0.0870528	0.129841	0.0446856	0.0204274	0.0401032	0.0340682	0.0862877	0.104699	0.029239	0.00727067	0.11803	0.0285459	0.0117864	0.00431875	0.00719986	0.0713447	0.111942	0.0153184	0.166837	0.102277	0.000691036	0.0632875	0.000757048	0.0652207	0.0168032	0.682121	0.00800998	0.0597485	0.261376	0.0120107	0.154473	0.187751	0.021463	0.060903	0.196888	0.0880261	0.184721	0.541758	1.032	2.24152	5	3.582502
296000	-375.9923	-408.9291	32.93679	10	1.323794	0.0620184	0.0289853	0.00509585	0.0375349	0.013875	0.0869595	0.0557669	0.0174573	0.199951	0.0216703	0.104211	0.016378	0.0693939	0.00417871	0.00245265	0.0710211	0.149928	0.0787319	0.00861028	0.052156	0.00999358	0.0037116	0.0359277	0.0542425	0.0286516	0.0656014	0.0603589	0.0117071	0.483385	0.0844729	0.0390711	0.19921	0.02847	0.466587	0.00288426	0.0947412	0.0316478	0.0657059	0.138032	0.00672012	0.134918	0.148318	0.0745335	0.0056803	0.0664647	0.0730703	0.0673021	0.196775	0.556333	1.03815	2.20874	5	3.567784
297000	-375.6092	-400.4607	24.85149	10	2.163211	0.123524	0.00561982	0.00958211	0.00778548	0.0935489	0.119112	0.0485919	0.0209522	0.027635	0.059449	0.115602	0.000785055	0.120483	0.0526548	0.00414656	0.0770885	0.0219044	0.0282258	0.0535476	0.0418125	0.033658	0.0415274	0.0584354	0.0358722	0.0240943	0.391402	0.00784229	0.0590069	0.0660821	0.354181	0.181468	0.00911782	0.100073	0.036349	0.181577	0.029605	0.125151	0.260056	0.0987293	0.0967786	0.0240867	0.00185189	0.0922077	0.0135944	0.0267276	0.0271239	0.496107	0.312009	0.671318	1.07358	1.94309	5	3.904757
298000	-376.8567	-401.8303	24.97369	10	2.427161	0.145144	0.0128679	0.144665	0.0014872	0.0169733	0.0149326	0.0125115	0.0109722	0.122443	0.0499156	0.109688	0.0465713	0.0504034	0.0302499	0.0268845	0.0928674	0.165959	0.00408167	0.00379442	0.00963984	0.00843284	0.0644472	0.100392	0.085676	0.00176733	0.108021	0.145268	0.0573287	0.00855891	0.0887107	0.0863073	0.0423471	0.0102039	0.384816	0.0227698	0.382224	0.0147147	0.150024	0.0249875	0.287317	0.0620478	0.27153	0.0373314	0.00365853	0.0469468	0.330352	0.0388582	0.33944	0.693904	1.07775	1.8889	5	3.937091
299000	-372.3793	-405.7384	33.35909	10	0.3492923	0.10839	0.00770833	0.00861868	0.0324715	0.00616637	0.0426077	0.135628	0.00729275	0.0669085	0.12545	0.0833576	0.00517766	0.04701	0.0261545	0.0239919	0.0553465	0.100294	0.00181906	0.042301	0.00473867	0.00766099	0.0812913	0.0535261	0.0351689	0.020972	0.305495	0.0208728	0.086486	0.0144191	0.0581408	0.0386731	0.0314544	0.00192259	0.0111452	0.0453273	0.419288	0.0375267	0.0867276	0.0720439	0.0781906	0.420534	0.00844295	0.043723	0.289679	0.0515115	0.0597422	0.151198	0.0101293	0.143005	0.670019	3.17685	5	3.462596
300000	-373.8191	-403.5821	29.76298	10	0.9913472	0.0261295	0.000580059	0.0378603	0.00782	0.00440796	0.0470504	0.0210591	0.0438449	0.101244	0.058964	0.0760765	0.00427197	0.0266666	0.0346839	0.0312115	0.0278391	0.0550474	0.0288857	0.0308829	0.0085057	0.00451729	0.0335617	0.0872719	0.0791437	0.00230319	0.0418731	0.369717	0.0192386	0.00394046	0.0246463	0.00803206	0.0269611	0.187853	0.0710657	0.231185	0.0176953	0.362622	0.0346403	0.00250892	0.0444406	0.032094	0.0114928	0.026822	0.24633	0.0935426	0.33767	0.0462965	0.135224	0.474136	0.998551	2.39209	5	3.120497
301000	-386.1524	-404.6006	18.44818	10	1.462196	0.102731	0.00870738	0.048403	0.0137321	0.131282	0.188126	0.054971	0.0151793	0.221135	0.0393226	0.0907675	0.000857167	0.034574	0.0416392	0.00412052	0.104528	0.0205909	0.0351572	0.0792787	0.035742	0.0254946	0.0721292	0.0114652	0.103449	0.0237383	0.0438579	0.404112	0.127063	0.037686	0.257171	0.104297	0.0665651	0.558949	0.00549458	0.00948183	0.143692	0.0102204	0.0607672	0.154674	0.185703	0.00335297	0.0824435	0.188852	0.0409942	0.116774	0.558804	0.114333	0.219423	0.582141	1.04812	2.15031	5	4.782408
302000	-390.4487	-413.6665	23.21775	10	1.972459	0.0236117	0.00279958	0.0396432	0.0171414	0.0527515	0.0931293	0.0710211	0.00475651	0.178911	0.0755711	0.170092	0.0655581	0.101728	0.0103484	0.0156553	0.156921	0.0307028	0.0131017	0.0436248	0.00506071	0.0780693	0.0563041	0.107518	0.13566	0.067064	0.197117	0.216078	0.00202028	0.217232	0.0261372	0.00592731	0.421992	0.0196253	0.200983	0.0715444	0.0799477	0.101255	0.0601762	0.0318504	0.0362336	0.0303963	0.173312	0.25047	0.027908	0.288042	0.0961716	0.0670831	0.289965	0.652053	1.06928	1.9887	5	4.238246
303000	-393.3986	-412.8128	19.41429	10	0.8541698	0.043759	0.0644911	0.137489	0.000496737	0.0380301	0.0980747	0.173408	0.000775922	0.156816	0.00281501	0.106283	0.199534	0.16317	0.011911	0.0363623	0.0315111	0.0193827	0.0606454	0.0055971	0.0644609	0.0393301	0.0430476	0.00955534	0.0474071	0.0950392	0.612989	0.100163	0.260387	0.00831295	0.00591939	0.463421	0.168459	0.0053955	0.0260067	0.11652	0.0111091	0.0229126	0.0154783	0.0203581	0.0995241	0.147249	0.308258	0.101751	0.0337682	0.199209	0.0524189	0.45808	0.107022	0.428062	0.970904	2.49401	5	4.887083
304000	-380.9011	-409.3995	28.4984	10	2.199681	0.0437576	0.0115896	0.0622586	0.00857292	0.0169612	0.0491645	0.0202467	0.000953811	0.0334601	0.0578593	0.112522	0.107888	0.0859921	0.0932333	0.0600036	0.0883217	0.0165873	0.0489204	0.000989785	0.0355852	0.0500233	0.111433	0.0877134	0.0502779	0.0286358	0.0190475	0.255057	0.025192	0.0195444	0.0944551	0.0973549	0.0200666	0.207046	0.206797	0.0180049	0.0567491	0.105087	0.0164468	0.0417859	0.125889	0.203058	0.100258	0.044203	0.0244738	0.138877	0.0292655	0.283715	0.316	0.674696	1.07427	1.93504	5	3.415324
305000	-389.896	-402.2684	12.3724	2	1.601324	0.29495	0.00698398	0.173449	0.0157733	0.0377432	0.0866623	0.0149805	0.00478107	0.190533	0.037417	0.203842	0.0746203	0.105874	0.0813506	0.00802145	0.0931703	0.022994	0.0393035	0.0283767	0.115695	0.007295	0.0290207	0.0633047	0.0330047	0.0382343	0.102578	0.0211469	0.00510093	0.0788895	0.0330431	0.0082002	0.120775	0.493485	0.00423446	0.0465684	0.000106011	0.0520282	0.0754215	0.847869	0.0245706	0.00478478	0.322573	0.284157	0.073635	0.0181358	0.0342324	0.00631304	0.240559	0.604597	1.05586	2.09899	4	4.465228
306000	-376.1375	-399.3401	23.20261	10	1.764803	0.182544	0.000541854	0.031993	0.00263658	0.0740549	0.0799644	0.0402295	0.0168441	0.204063	0.0196433	0.0751089	0.0437015	0.0777089	0.0521734	0.014164	0.0829643	0.024314	0.0628159	0.0198206	0.0017626	0.00180364	0.157565	0.00360018	0.00752371	0.00104632	0.0148701	0.0889624	0.0558386	0.0501537	0.0422135	0.137571	0.159631	0.120752	0.135913	0.0129812	0.0147165	0.466569	0.0396828	0.00625386	0.194821	0.373258	0.123266	0.0383472	0.27817	0.257497	0.0118337	0.0700796	0.263486	0.627421	1.06281	2.04628	5	3.971968
307000	-375.2067	-400.1439	24.93722	10	3.593795	0.216853	0.00394322	0.0574152	0.0367178	0.0402581	0.0428148	0.082867	0.0221358	0.0999974	0.0813607	0.211397	0.0671925	0.106254	0.0875832	0.0109624	0.0396304	0.0758442	0.0398798	0.0264513	0.104225	0.043777	0.119018	0.0547296	0.0328577	0.00993337	0.000932423	0.0908211	0.151325	0.0141387	0.485365	0.0228491	0.0085874	0.0203104	0.0409379	0.360634	0.0504221	0.139706	0.0110609	0.136078	0.256415	0.00213308	0.0309629	0.000120297	0.0198706	0.166099	0.395138	0.0297281	0.430553	0.759877	1.08421	1.72536	5	4.147734
308000	-381.3936	-401.8155	20.42183	10	0.571096	0.00396656	0.0141105	0.00303979	0.0316218	0.0354236	0.080318	0.0115828	0.00241308	0.18087	0.117364	0.193179	0.456313	0.105164	0.0114373	0.087052	0.00695847	0.0158063	0.00873985	0.0951905	0.00340747	0.0528801	0.0201648	0.0256596	0.00298987	0.0388769	0.130079	0.0151492	0.021057	0.264446	0.00579621	0.498209	0.02999	0.0415825	0.0309948	0.016381	0.0066533	0.0430597	0.000542447	0.517643	0.252074	0.0331357	0.0555075	0.00351846	0.00554523	0.803781	0.435448	0.0327537	0.0472067	0.295819	0.865825	2.79115	5	4.847877
309000	-370.6538	-399.3119	28.65804	10	2.034452	0.0409098	0.0125697	0.017877	0.0687722	0.013723	0.109896	0.0477702	0.00777109	0.265617	0.0621899	0.129762	0.0372716	0.0432687	0.0547745	0.0355869	0.0131034	0.0652103	0.0690148	0.0965467	0.0396252	0.0371313	0.0131782	0.0120177	0.0514549	0.00469854	0.143468	0.00401827	0.213956	0.0040709	0.00788636	0.0279307	0.0173146	0.169758	0.0247004	0.175885	0.00592565	0.166818	0.0223178	0.22776	0.00205546	0.228376	0.304961	0.264847	0.16167	0.0723755	0.177936	0.0517115	0.297353	0.658628	1.07083	1.97319	5	3.825483
310000	-380.0176	-404.4146	24.397	10	1.426793	0.164649	0.0730702	0.0458949	0.0235493	0.0694169	0.0270207	0.0473788	0.00165461	0.425642	0.0348075	0.157023	0.0846434	0.0945983	0.0796915	0.0714362	0.039422	0.103816	0.0295991	0.0284631	0.0881037	0.000782466	0.123164	0.0271584	0.0999652	0.00895524	0.011889	0.0211226	0.198321	0.000158599	0.0112106	0.0543813	0.174211	0.111494	0.0388243	0.203453	0.173254	0.0650851	0.0227887	0.0217135	0.010512	0.0437684	0.412601	0.109394	0.0553518	0.366992	0.00673677	0.146801	0.213789	0.5759	1.04582	2.16449	5	4.209967
311000	-395.3176	-415.2758	19.9582	10	3.162711	0.316226	0.00829007	0.0934466	0.020703	0.00957284	0.0912961	0.0289063	0.00968863	0.244025	0.00454259	0.0546134	0.0140864	0.116227	0.0497581	0.0191901	0.0497943	0.0669567	0.108149	0.0476062	0.0827945	0.00666856	0.00290014	0.061111	0.0616595	0.0022227	0.0573139	0.0774958	0.0236722	0.0161656	0.32681	0.00890608	0.00469614	0.151971	0.00552989	0.0606487	0.0619226	0.0162995	0.00354072	0.103002	0.242268	0.00485131	0.412698	0.0701294	0.114103	0.0395823	1.20501	0.11636	0.40147	0.740157	1.08321	1.77516	5	4.693412
312000	-379.7665	-412.3416	32.5751	10	1.352593	0.0970343	0.0108732	0.00630937	0.0798566	0.0156483	0.0566905	0.191953	0.0171344	0.237535	0.0426811	0.353444	0.0473788	0.0587391	0.0712369	0.044351	0.00908034	0.0419576	0.023665	0.00333857	0.00304908	0.00408304	0.0202928	0.0738572	0.0531098	0.011851	0.102197	0.058282	0.0670574	0.279901	0.0280095	0.0612563	0.045032	0.0423448	0.00447029	0.167456	0.265893	0.0300669	0.0509606	0.00610414	0.0307778	0.00115445	0.0787911	0.00630785	0.0412959	0.102563	0.359664	0.0326409	0.201627	0.562028	1.04045	2.1959	5	3.437375
313000	-383.6962	-405.2096	21.5134	2	1.27726	0.125857	0.000780597	0.109028	0.00719082	0.0578699	0.0444893	0.00153733	0.00487097	0.203933	0.0741924	0.0582863	0.0238389	0.0604435	0.0108385	0.022523	0.0503095	0.0241693	0.0682292	0.00672089	0.0379864	0.0957755	0.0849263	0.00373107	0.033808	0.00529781	0.0342647	0.00716616	0.0648776	0.0155267	0.0872457	0.00160663	0.00108125	0.0654335	0.00541545	0.0686762	0.538352	0.0320378	0.144865	0.00474506	0.0668219	0.347693	0.234044	0.0170063	0.0214634	0.10754	0.402377	0.148406	0.188776	0.54673	1.03414	2.23035	4	3.633281
314000	-403.6286	-411.3466	7.718021	2	3.035715	0.263944	0.00811654	0.0199569	0.0448594	0.107218	0.0853237	0.178138	0.0258163	0.468815	0.0166618	0.190528	0.0757588	0.154836	0.00105183	0.0033208	0.0245999	0.152023	0.00902425	0.0141685	0.0336356	0.0532253	0.0436074	0.0150904	0.0387757	0.0695689	0.00246028	0.00512491	0.110463	0.268927	0.0267	0.0318835	0.0108733	0.0169073	0.475967	0.0406221	0.378874	0.16803	0.0713646	0.00870361	0.116672	0.000156427	0.00803458	0.0569929	0.074965	0.380403	0.0586328	0.111302	0.392006	0.733486	1.08269	1.79182	4	4.522122
315000	-377.2341	-401.8605	24.6264	10	0.7740639	0.160614	0.000292335	0.0675167	0.0163146	0.0206646	0.121061	0.0332563	0.00497299	0.15497	0.00623602	0.167108	0.141629	0.110005	0.240612	0.0112916	0.0169051	0.0881454	0.00556907	0.119845	0.115022	0.0219455	0.0350738	0.0285434	0.0430992	0.0117592	0.0656678	0.0261047	0.0299572	0.0129309	0.0467859	0.0972992	0.00295325	0.175701	0.113144	0.0267972	0.125855	0.163551	0.0192008	0.00222495	0.120962	0.519477	0.012009	0.0678936	0.365385	0.574492	0.144076	0.0288125	0.0900291	0.396478	0.949501	2.56399	5	4.483731
316000	-387.3355	-410.7921	23.45662	10	1.205119	0.138853	0.0806409	0.0167303	0.0326525	0.00459304	0.111279	0.0394381	0.0277993	0.613844	0.0156076	0.227934	0.10165	0.0454793	0.0226097	0.02314	0.0465341	0.144233	0.117785	0.0882886	0.0196076	0.011285	0.0777614	0.0342523	0.079028	0.0442092	0.0141633	0.221903	0.0316439	0.485709	0.000310727	0.090285	0.0253498	0.0956267	0.131264	0.00167573	0.483209	0.019759	0.302705	0.00529856	0.0219961	0.0135644	0.0128917	0.0574259	0.210782	0.0264851	0.0138454	0.0859701	0.175979	0.530778	1.02713	2.26612	5	4.517098
