Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	brlens[114]	brlens[115]	brlens[116]	brlens[117]	brlens[118]	brlens[119]	brlens[120]	brlens[121]	brlens[122]	brlens[123]	brlens[124]	brlens[125]	brlens[126]	brlens[127]	brlens[128]	brlens[129]	brlens[130]	brlens[131]	brlens[132]	brlens[133]	brlens[134]	brlens[135]	brlens[136]	brlens[137]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
10000	-2173.801	-2176.286	2.484592	2	0.8942973	0.269166	0.0195578	0.0942486	0.0243694	0.0447893	0.0103955	0.166805	0.0956367	0.0682799	0.032779	0.0501907	0.0277322	0.00149113	0.0470311	0.0553535	0.0588444	0.00349218	0.0344465	0.0467607	0.0532258	0.088948	0.0752567	0.066491	0.0742293	0.084924	0.0609039	0.00379899	0.0103381	0.0156081	0.0722304	0.0278523	0.0322214	0.0162433	0.0290722	0.150002	0.0457893	0.645485	0.0758815	0.0725142	0.00512706	0.0178119	0.0111575	0.0366072	0.0359342	0.00901241	0.0114549	0.0101588	0.250635	0.0277908	0.0244066	0.00804595	0.0317607	0.0323947	0.0388569	0.0715948	0.05345	0.0564232	0.157326	0.0851693	0.00711332	0.0767257	0.0987196	0.0280948	0.0406455	0.00292497	0.0147028	0.0146915	0.00988885	0.0976094	0.0496749	0.102165	0.0159285	0.0649453	0.00842885	0.0822108	0.00984843	0.0350218	0.0210194	0.137173	0.0443632	0.078738	0.228807	0.0100688	0.0589608	0.0200779	0.0856248	0.00246053	0.145166	0.0100673	0.0337496	0.41064	0.370173	0.00907897	0.0534326	0.076928	0.0243701	0.0451614	0.0174995	0.0365001	0.0403605	0.143585	0.095656	0.0020445	0.16129	0.0653233	0.0203817	0.0720163	0.00811525	0.0139939	0.406576	0.0215379	0.116171	0.0271724	0.161178	0.1374	0.286559	0.0628868	0.000536037	0.0308569	0.000165221	0.0365762	0.0392279	0.0584016	0.0298564	0.171178	0.11765	0.0167597	0.0448831	0.0905203	0.143732	0.0344156	0.0469944	0.0220373	0.0923996	0.0179451	0.155447	0.0928793	0.115411	0.4425	0.980011	2.46208	4	9.591611
11000	-2148.86	-2162.774	13.91364	2	0.7302834	0.106544	0.0954467	0.063308	0.00759572	0.0204575	0.00257346	0.0549981	0.0256734	0.000667642	0.0923661	0.0463556	0.00717456	0.031164	0.0770602	0.035241	0.0639178	0.00315921	0.0130946	0.0652905	0.0526907	0.00288304	0.00258586	0.0387675	0.00221675	0.0303758	0.0364673	0.00215734	0.118249	0.0300624	0.00360847	0.000369299	0.00748521	0.0219734	0.00276376	0.00148455	0.0804513	0.436798	0.064491	0.097285	0.000711233	0.00101228	0.0440997	0.0189682	0.0159157	0.016326	0.00582403	0.00485997	0.163158	0.0535186	0.00429295	0.0251103	0.0268252	0.0276869	0.0461922	0.0488647	0.0430853	0.0318608	0.244982	0.13165	0.00332353	0.0122446	0.0541967	0.17641	0.0649118	0.00452354	0.00775388	0.0228991	0.160393	0.0276033	0.0228167	0.227825	0.108962	0.0918483	0.0150288	0.0210361	0.0136797	0.0521434	0.00421173	0.0697655	0.0250289	0.0520318	0.142443	0.0214725	0.0500004	0.0129798	0.0949537	0.0218289	0.307235	0.0737393	0.0732473	0.242879	0.022866	0.0437556	0.194782	0.0563194	0.0222871	0.0052928	0.144351	0.0279765	0.0109735	0.196504	0.032099	0.017739	0.159453	0.00450024	0.0517348	0.0548162	0.0407632	0.0172036	0.0676853	0.035723	0.0871399	0.0237752	0.156572	0.134619	0.00384544	0.0139498	0.0126492	0.00982749	0.33159	0.0226668	0.036825	0.00974979	0.0438101	0.15476	0.141151	0.195034	0.0952854	0.0361932	0.0639392	0.127019	0.12171	0.026094	0.0369942	0.105675	0.00712455	0.238086	0.080665	0.377475	0.935594	2.60627	4	8.522526
12000	-2184.884	-2176.748	-8.136144	2	0.7051408	0.112374	0.100641	0.0285662	0.0140049	0.00964456	0.0227684	0.131623	0.0126507	0.04632	0.0658721	0.0355854	0.000186666	0.00984975	0.0726066	0.00707122	0.0914539	0.0458831	0.0326367	0.213479	0.0109668	0.0271824	0.00347009	0.0400306	0.0167981	0.0310859	0.0165213	0.0143251	0.00273279	0.030098	0.000198774	0.0298551	0.0208174	0.0186927	0.0419579	0.0667471	0.267615	0.340642	0.138321	0.311906	0.0244611	0.0204538	0.00622336	0.0229605	0.0262358	0.00484716	0.0130596	0.0061158	0.347325	0.0905689	0.00916782	0.027072	0.0211423	0.0412206	0.188137	0.0176445	0.0359182	0.152918	0.245561	0.0946141	2.92051e-05	0.00506261	0.0618919	0.0303535	0.0595024	0.024491	0.0239802	0.0286495	0.124273	0.000473291	0.0913126	0.177807	0.00143434	0.151855	0.0685854	0.109462	0.0174489	0.0535107	0.0168831	0.426454	0.0728083	0.0319055	0.24303	0.0514486	0.149681	0.0131007	0.0134597	0.00475404	0.64356	0.0625038	0.0334534	0.116548	0.252449	0.0886374	0.464422	0.00104327	0.302351	0.00578654	0.0767191	0.0449172	0.0457236	0.0406006	0.00377538	0.0728416	0.253039	0.0295796	0.102892	0.0980654	0.033356	0.0345637	0.106403	0.113507	0.0539367	0.122205	0.0431257	0.0113763	0.0561343	0.114097	0.0847957	0.0881044	0.221653	0.0505139	0.027425	0.123093	0.00701433	0.0407508	0.0155063	0.0398811	0.0632376	0.04045	0.00845634	0.00584372	0.229349	0.071213	0.0459768	0.240691	0.00462039	0.227139	0.0752867	0.365946	0.926759	2.63201	4	10.9958
13000	-2179.7	-2184.722	5.022065	2	0.6827622	0.0948062	0.237684	0.0208818	0.00907564	0.00488916	0.00582611	0.0495821	0.148414	0.0406647	0.0897862	0.0320487	0.0198816	0.000994361	0.0894337	0.0221958	0.0342846	0.00890842	0.0552609	0.0398142	0.0280439	0.0428414	0.00014858	0.0254707	0.0205714	0.0461195	0.0887218	0.000367812	0.0568038	0.055028	0.00758574	0.0144567	0.018157	0.0458561	0.0641115	0.0206576	0.0510613	0.19146	0.145364	0.0597345	0.00876172	0.00263011	0.00346556	0.0328761	0.0154211	0.0139163	0.00356962	0.00182433	0.26275	0.08612	0.0444165	0.0340157	0.026789	0.14571	0.0510102	0.0261528	0.0411115	0.0936257	0.126575	0.15164	0.0660632	0.000886163	0.0503579	0.00555946	0.102896	0.00177057	0.00399629	0.0210279	0.182508	0.00347474	0.030969	0.201572	0.0478849	0.119469	0.0057495	0.00141934	0.0583405	0.108061	0.0297927	0.0992479	0.0520013	0.0858507	0.118746	0.0170156	0.0810422	0.0283064	0.00938116	0.0416465	0.10275	0.113018	0.0536477	0.0604145	0.0089738	0.0121872	0.251736	0.040271	0.369451	0.0341274	0.0184063	0.000876842	0.0724998	0.520019	0.129996	0.0404551	0.197628	0.0261177	0.061653	0.0676324	0.0278714	0.00393939	0.21918	0.331004	0.0716754	0.00700721	0.0387062	0.00997198	0.126453	0.105591	0.000284893	0.0799695	0.271965	0.0218216	0.0151057	0.0192337	0.0247752	0.000169038	0.0163156	0.0925984	0.239565	0.00786841	0.0212215	0.042668	0.0615653	0.369813	0.0530009	0.0559044	0.00893524	0.390167	0.0705107	0.355282	0.918309	2.6559	4	9.65062
14000	-2193.419	-2200.912	7.492301	2	0.8502522	0.222894	0.0620852	0.0604536	0.00791377	0.00337315	0.00893819	0.0802711	0.0633537	0.0137794	0.0749485	0.0433801	0.0210985	0.0126366	0.129103	0.0297227	0.0207823	0.0534268	0.0290205	0.0560008	0.0282257	0.0111702	0.00829823	0.0159918	0.00697698	0.0780712	0.0204499	0.0227591	0.117599	0.109817	0.0634355	0.00483411	0.0254987	0.00451752	0.0160474	0.0196056	0.0598003	0.41555	0.0673956	0.129062	0.0182071	0.000334402	0.00180882	0.033542	0.136948	0.00942982	0.00419182	0.026691	0.299549	0.09025	0.0547441	0.041872	0.0154804	0.0128626	0.153261	0.153197	0.0286361	0.0601496	0.201297	0.080336	0.00140287	0.0862447	0.0413782	0.0947719	0.00613156	0.0410193	0.00352823	0.03469	0.0367487	0.0440664	0.0184516	0.25152	0.0424608	0.0196735	0.0126479	0.0116046	0.0146163	0.018481	0.0529517	0.0179681	0.19358	0.0102664	0.00705719	0.291764	0.0123082	0.093575	6.754e-05	0.0604383	0.102084	0.0156776	0.0139398	0.0403646	0.19851	0.132684	0.0783137	0.161714	0.256264	0.0951652	0.0392423	0.151603	0.0402939	0.0618954	0.0526373	0.0901265	0.111044	0.0505429	0.0450011	0.169784	0.129551	0.0767095	0.0499207	0.231534	0.0862451	0.0428378	0.108154	0.0852402	0.394935	0.0936925	0.0115844	0.0601252	0.019918	0.00419671	0.000318671	0.00421308	0.00503467	0.0604607	0.18183	0.070318	0.0715482	0.0529338	0.124701	0.0835633	0.02367	0.0819169	0.0229957	0.288001	0.00659181	0.00369592	0.106198	0.426606	0.969962	2.49723	4	9.543813
15000	-2140.456	-2166.545	26.0892	2	0.8183092	0.0978292	0.114283	0.0103161	0.0382653	0.0212568	0.111677	0.000135067	0.0378328	0.00330801	0.0168241	0.0518483	0.0321881	0.00152961	0.0181404	0.0178921	0.0296046	0.0307609	0.0806716	0.0323907	0.00651416	0.0425182	0.0154705	0.035639	0.0123795	0.0127086	0.0134879	0.00326301	0.0151759	0.0216431	0.00641191	0.00165415	0.00231773	0.0876747	0.0293369	0.0232467	0.0114251	0.347033	0.147145	0.218303	0.0029638	0.00649011	0.00267397	0.00536305	0.0363237	0.000811711	0.0081274	0.0130177	0.184983	0.0331272	0.00831287	0.022651	0.0412574	0.0382435	0.0995915	0.0716184	0.00194498	0.0437189	0.118468	0.0583001	0.0329929	0.0840414	0.0286493	0.0123589	0.0121068	0.00444123	0.00595179	0.00350251	0.0186613	0.0128382	0.0227602	0.0376116	0.00798827	0.00768068	0.0186596	0.000233211	0.029814	0.0332307	0.0797765	0.0550847	0.0591108	0.0350438	0.109038	0.0925707	0.0241743	0.0668285	0.0712138	0.00520228	0.0462868	0.107525	0.191638	0.318708	0.0390908	0.338702	0.138453	0.018239	0.0302977	0.0202351	0.0193365	0.0110433	0.00710458	0.0304315	0.0317647	0.00237905	0.148011	0.0127049	0.0510808	0.0195511	0.0244933	0.0744221	0.044431	0.198159	0.0537859	0.023645	0.213275	0.00824096	0.0370179	0.0649393	0.0308127	0.0679819	0.013733	0.0100028	0.0264563	0.0867347	0.158724	0.0760693	0.117712	0.120755	0.0660162	0.0392478	0.00608739	0.024498	0.0503561	0.0746153	0.0811743	0.194905	0.0609123	0.223209	0.0994484	0.414402	0.961902	2.52425	4	7.42465
16000	-2164.265	-2170.776	6.511746	2	0.6884907	0.275908	0.213177	0.0729442	0.00380738	0.000978453	0.0580842	0.0419682	0.00327009	0.0341834	0.0650501	0.0301549	0.0239024	0.0186044	0.319811	0.0414187	0.0634046	0.0106677	0.0764994	0.0719292	0.127102	0.0232284	0.000704075	0.0363436	0.0058487	0.121519	0.0309059	0.0259928	0.0465754	0.14389	0.0201198	0.00391466	0.00521788	0.0420206	0.0243041	0.0215961	0.111602	0.519545	0.262185	0.0164246	0.00213224	0.00120249	0.00748441	0.0397354	0.094238	0.00183235	0.00888859	0.0230726	0.173396	0.0534788	0.0039856	0.0644417	0.0166153	0.0335845	0.103756	0.0664482	0.00471442	0.0581711	0.137627	0.0798571	0.000376359	0.0860488	0.178254	0.00364628	0.0547998	0.0211858	0.0203948	0.0175816	0.13164	0.0315612	0.0230919	0.184566	0.0521617	0.0452265	0.0320575	0.0187877	0.0249339	0.289654	0.00265883	0.0852974	0.0681445	0.0809862	0.0138295	0.015908	0.0337896	0.00651445	0.0817218	0.0586192	0.0536236	0.148729	0.05138	0.0411969	0.0917636	0.0758342	0.11192	0.128309	0.0313576	0.0484343	0.048321	0.118049	0.0501953	0.0523641	0.0333224	0.0224829	0.0129369	0.0693087	0.175718	0.0470805	0.00998127	0.0121383	0.125145	0.251322	0.0625529	0.0321964	0.248547	0.0373038	0.0666146	0.0156475	0.0313372	0.0166672	0.0114458	0.00948617	0.0621498	0.229516	0.00282616	0.0458425	0.0545604	0.107715	0.0506254	0.0125083	0.0117851	0.00325726	0.0402889	0.0233832	0.00367419	0.112308	0.367767	0.017303	0.0717317	0.358049	0.920528	2.64969	4	9.141124
17000	-2173.087	-2172.727	-0.3599552	2	0.802006	0.161234	0.159537	0.0267752	0.00434059	0.022839	0.00322965	0.0338432	0.00760823	0.0774637	0.190891	0.0241486	0.00967732	0.000940685	0.143002	0.0219804	0.0540605	0.00383185	0.0122465	0.0322719	0.045047	0.0463591	0.00352595	0.0379841	0.00421722	0.0251144	0.0117584	0.0066932	0.0171835	0.0484719	0.0176611	0.0251163	0.0181573	0.00206226	0.0456016	0.119005	0.00264129	0.436269	0.038241	0.156054	0.00754507	0.0285852	0.00495581	0.0326934	0.0208242	0.0149719	0.000379254	0.0144504	0.479629	0.087735	0.0193226	0.0279341	0.0237779	0.0367802	0.0732631	0.0383802	0.00120767	0.114815	0.387726	0.126441	0.0408144	0.0480127	0.0625239	0.0229125	0.00470952	0.0944247	0.0183197	0.0358583	0.0521687	0.00375622	0.152748	0.0915763	0.0814882	0.0262544	0.0135543	0.0292186	0.0248889	0.0810535	0.0590845	0.0833134	0.178816	0.037685	0.00214361	0.0101094	0.0800433	0.0129024	0.0379766	0.000859225	0.0672243	0.00209154	0.0656472	0.0417277	0.089366	0.113831	0.154669	0.0466707	0.000901893	0.184165	0.00173771	0.0237931	0.106622	0.180738	0.0450648	0.166042	0.119068	0.060224	0.0760918	0.00426926	0.139674	0.121941	0.346859	0.4364	0.00877554	0.0249563	0.441591	0.0563448	0.314236	0.278547	0.00421783	0.0919202	0.000125725	0.0101533	0.053062	0.0315656	0.026356	0.0686943	0.0205004	0.0487595	0.0272527	0.167136	0.00677476	0.301168	0.0548743	0.0644252	0.0486944	0.00446859	0.117814	0.4188	0.0959855	0.40794	0.957509	2.53856	4	10.31175
18000	-2171.321	-2172.821	1.499568	2	0.4774372	0.117166	0.121029	0.0374386	0.00184818	0.0243806	0.0102285	0.0248302	0.0114856	0.0317328	0.0768465	0.0190992	0.0122725	0.0214406	0.29254	0.0300367	0.0203705	0.028645	0.0640676	0.0643127	0.0655374	0.0595061	0.0459136	0.0254991	0.009893	0.0375392	0.016298	0.0176294	0.0169569	0.0762486	0.0144081	0.0327884	0.00738393	0.0552108	0.00326702	0.0826127	0.0604515	0.227302	0.0098489	0.111852	0.0305565	0.00682589	0.00466911	0.083793	0.0344922	0.0142148	0.00306878	0.0266679	0.441626	0.106424	0.0124074	0.0595765	0.0489796	0.0555874	0.0793897	0.160347	0.01145	0.0327865	0.299783	0.11943	0.0172323	0.0428576	0.0911342	0.0184242	0.0142441	0.00513634	0.0153949	0.0769115	0.0458346	0.0663927	0.0447889	0.194134	0.0244599	0.0143204	0.0376259	0.023558	0.0257358	0.0516356	0.0858707	0.000401326	0.00815351	0.0776584	0.00230113	0.0495794	0.00818618	0.00156421	0.0130712	0.0274276	0.102846	0.185877	0.0107971	0.0507341	0.0794968	0.24418	0.175925	0.0806548	0.023793	0.136835	0.00195073	0.226839	0.0494973	0.174788	0.0848406	0.0531417	0.238118	0.0816263	0.0569776	0.00776179	0.0225967	0.100121	0.013431	0.207202	0.028528	0.0679691	0.0757431	0.0142456	0.138628	0.173487	0.03863	0.105524	0.274824	0.00259085	0.0881363	0.0565511	0.0649835	0.0342279	0.0311896	0.0950597	0.2221	0.321837	0.136256	0.0315994	0.175331	0.00358576	0.102777	0.307974	0.105459	0.0413186	0.0292859	0.236931	0.80313	2.93065	4	9.850614
19000	-2194.017	-2187.627	-6.390587	2	0.5872727	0.296805	0.206925	0.0822952	0.0261618	0.0361244	0.0290346	0.0808042	0.0384555	0.177513	0.142324	0.023324	0.0017692	0.038139	0.197881	0.0668547	0.0241533	0.0139836	0.0623068	0.0850697	0.156407	0.0563475	0.00798243	0.0284522	0.00927043	0.0463376	0.0437769	0.010716	0.0265277	0.0365735	0.0160787	0.00764868	0.0232779	0.0210994	0.0244783	0.12681	0.0815671	0.364174	0.0675032	0.0858304	0.0112023	0.0014538	0.00133664	0.0608634	0.0199778	0.00499769	0.016808	0.0160656	0.364316	0.0508534	0.00520896	0.0481331	0.0216857	0.0895997	0.0506908	0.0744608	0.0568003	0.0657611	0.190006	0.113327	0.00593499	0.0932605	0.0812154	0.102968	0.0254801	0.0234426	0.0675002	0.0113432	0.00206744	0.0893026	0.0680034	0.0120997	0.0452982	0.0138615	0.174403	0.297972	0.0218623	0.0270653	0.0471294	0.250868	0.0745887	0.01815	0.0370132	0.0723496	0.0137907	0.025356	0.00474931	0.000517167	0.0230693	0.360171	0.139326	0.205296	0.00877773	0.0845079	0.220959	0.0388224	0.100138	0.00169789	0.0718592	0.0124594	0.0740343	0.0988417	0.104132	0.0329546	0.0378854	0.0551234	0.243862	0.0109001	0.0493765	0.0139712	0.200792	0.204106	0.0445566	0.113313	0.0853065	0.307873	0.0575974	0.037434	0.0202752	0.0209316	0.181164	0.023962	0.0183063	0.192736	0.0390804	0.0348154	0.0487194	0.0550829	0.080665	0.228973	0.0635516	0.0484074	0.11397	0.0918136	0.0156014	0.0376237	0.00584506	0.0974742	0.0504941	0.305123	0.874684	2.7697	4	10.30007
20000	-2191.045	-2188.129	-2.91603	1	0.7142027	0.10085	0.0923372	0.0218919	0.000981074	0.00245407	0.0179129	0.0510379	0.04175	0.170878	0.169948	0.107811	0.000278512	0.00353098	0.068022	0.0313045	0.0718124	0.011016	0.0101786	0.0575339	0.0744975	0.0261867	0.010128	0.0260972	0.0187092	0.0125071	0.0104049	0.00241937	0.0164637	0.0244454	0.017974	0.035703	0.0412416	0.039227	0.0151344	0.0749925	0.133582	0.666598	0.0377833	0.0745896	0.0159954	0.000150182	0.0004561	0.0330091	0.021257	0.00831485	0.00971023	0.00745207	0.251384	0.0731267	0.0409876	0.0232927	0.00353136	0.0700551	0.090406	0.0566705	0.0102105	0.0746421	0.151268	0.0928812	0.00442565	0.0465932	0.200673	0.0269379	0.00106543	0.00990247	0.0326461	0.0547103	0.0248481	0.0185347	0.0307309	0.0450531	0.0416376	0.0548437	0.00252648	0.066258	0.0212732	0.0776993	0.0997569	0.124803	0.516303	0.000557421	0.00726327	0.342885	0.0174746	0.0325274	0.0230978	0.0374295	0.0932999	0.128084	0.0609143	0.0271998	0.0449151	0.321308	0.119752	0.16799	0.0339867	0.0397727	0.0419305	0.0834206	0.0419759	0.0611972	0.0594478	0.168002	0.198093	0.0932156	0.189374	0.099819	0.00473558	0.0035	0.0642572	0.308247	0.0581447	0.00189493	0.284664	0.0689455	0.0202397	0.0590007	0.0402585	0.017538	0.109145	0.017823	0.0483615	0.0231914	0.0221895	0.0976125	0.0474785	0.0603541	0.197869	0.00365246	0.00585423	0.0114689	0.278227	0.0546077	0.00287154	0.0411153	0.0902941	0.0342916	0.0772242	0.370155	0.93002	2.6226	3	9.539002
21000	-2153.796	-2175.723	21.92747	2	0.7681714	0.0523929	0.151561	0.110062	0.00440567	0.00136474	0.000559364	0.0107544	0.0728374	0.0165035	0.0593661	0.0484221	0.00986489	0.00145086	0.204223	0.0713618	0.022761	0.0251761	0.115805	0.110974	0.0307954	0.0495214	0.0118822	0.0370575	0.00649916	0.0261935	0.023817	0.00389332	0.0783285	0.00261779	0.00472556	0.00881277	0.0231153	0.0190312	0.0115137	0.0366495	0.0784924	0.254155	0.0260585	0.177831	0.00410453	0.00509948	0.00649376	0.0664003	0.0148747	0.00139781	0.00952179	0.00243478	0.164458	0.0857078	0.00570344	0.0150708	0.00455876	0.0753895	0.154708	0.013514	0.0441242	0.0016541	0.0807056	0.0676581	0.027076	0.018596	0.0955821	0.000557217	0.0157956	0.017147	0.0136412	0.00113203	0.0732739	0.0443652	0.0436916	0.248985	0.123366	0.0396574	0.00914686	0.044896	0.0435817	0.038178	0.0551346	0.0349969	0.0880388	0.0778051	0.0625746	0.0116672	0.0677687	0.031379	0.0843876	0.0630425	0.133939	0.0523866	0.10396	0.0142633	0.163818	0.208409	0.0530614	0.0572951	0.039978	0.0372732	0.0333252	0.0644895	0.0309468	0.016528	0.0611535	0.0135181	0.151003	0.00252656	0.124328	0.0689225	0.128942	0.175686	0.0225544	0.186661	0.0862515	0.0111829	0.233639	0.22438	0.00902545	0.0117178	0.0192655	0.0119319	0.0174022	0.0103018	0.0223131	0.00667999	0.0101681	0.0642903	0.104093	0.214845	0.275789	0.00351382	0.0701223	0.00291115	0.0227053	0.0239867	0.116586	0.0133347	0.00111556	0.118463	0.0887703	0.393997	0.94773	2.5695	4	7.950864
22000	-2194.807	-2184.06	-10.74698	2	0.5480545	0.162456	0.191358	0.037279	0.00230325	0.0842907	0.00779001	0.106322	0.0497987	0.0616393	0.132023	0.0608122	0.0110403	0.0146888	0.126856	0.012998	0.125422	0.0317458	0.0637911	0.0852065	0.0506808	0.0667273	0.030208	0.0638151	0.0374282	0.0350376	0.0106824	0.00352131	0.0481847	0.0271945	0.0555604	0.013668	0.013896	0.0102368	0.00679012	0.0458043	0.0763849	0.568193	0.00680453	0.254967	0.00951783	0.00311572	0.00633085	0.140675	0.013117	0.000175427	0.00772513	0.0114837	0.197104	0.0522844	0.0121517	0.0376153	0.0791021	0.0881821	0.0193915	0.127201	0.0375913	0.065564	0.144299	0.0983502	0.0127079	0.0151435	0.109907	0.00807752	0.143883	0.0847499	0.0273514	0.00200357	0.0346093	0.00900532	0.0565258	0.0404019	0.0271107	0.0795544	0.0290277	0.0285759	0.115256	0.174543	0.124923	0.100465	0.0391765	0.125111	0.0495757	0.250277	0.0467735	0.0612083	0.0372969	0.0396217	0.0160881	0.231613	0.0650516	0.128259	0.0433098	0.150438	0.115779	0.227247	0.0728973	0.0619442	0.0739151	0.0456194	0.0816864	0.228723	0.000865258	0.0475292	0.227644	0.256919	0.0161041	0.0978534	0.00389208	0.130821	0.0162981	0.260748	0.160768	0.120352	0.303816	0.082373	0.0577162	0.227822	0.0283542	0.1277	0.0231183	0.0220616	0.0796016	0.0156077	0.0650855	0.112724	0.237601	0.0215115	0.174073	0.0281725	0.0274995	0.0391903	0.00384059	0.0179663	0.124377	0.185553	0.273453	0.132464	0.0426038	0.282134	0.852313	2.82295	4	11.11149
23000	-2179.737	-2182.025	2.287674	2	0.462647	0.0942255	0.173443	0.192623	0.011857	0.0330019	0.0101374	0.173727	0.0399413	0.0403643	0.194114	0.0383447	0.00447277	0.000775175	0.0711153	0.0308251	0.0680188	0.00941773	0.016693	0.0212333	0.0263283	0.0417236	0.0294298	0.0404052	0.000381768	0.0312821	0.000703275	0.0116655	0.00466665	0.00102807	0.00924638	0.00607314	0.00490934	0.021478	0.0440521	0.0504722	0.0984084	0.476607	0.0265434	0.196482	0.00822918	2.00021e-05	0.0061056	0.0414024	0.0528011	0.0172089	4.36086e-05	0.017508	0.292751	0.0589598	0.00476047	0.016697	0.0194674	0.126578	0.145026	0.0259776	0.0165738	0.0705031	0.178049	0.148025	0.0239154	0.109867	0.0728365	0.0283487	0.0467436	0.0348156	0.0112695	0.0179982	0.0225996	0.0407567	0.0734612	0.154488	0.00763863	0.0285917	0.135743	0.0203999	0.023664	0.369376	0.0112771	0.390092	0.330527	0.00589043	0.0391711	0.424322	0.100072	0.052708	0.0529871	0.160027	0.08396	0.135596	0.0303842	0.130762	2.61604e-05	0.363238	0.149665	0.0220079	0.0206645	0.00727464	0.11291	0.00856245	0.101641	0.185199	0.0917605	0.027886	0.0177562	0.00212216	0.00936441	0.0328363	0.0459334	0.162121	0.00171991	0.11173	0.167631	0.0319822	0.0334824	0.115497	0.00713452	0.105845	0.0886778	0.0102263	0.0089993	0.0144147	0.0443768	0.0365065	0.000473889	0.0177298	0.228883	0.0392516	0.0376092	0.072161	0.17417	0.0130134	0.103091	0.0591081	0.0120654	0.00973778	0.0997104	0.128423	0.0266915	0.226833	0.791064	2.95541	4	9.897812
24000	-2160.036	-2168.768	8.731383	2	0.8776868	0.109405	0.0367785	0.026821	0.0151212	0.0211592	0.0302132	0.0746555	0.0456961	0.0014831	0.0612515	0.033817	0.0307816	0.000781856	0.171931	0.0166912	0.0522255	0.0142363	0.0214044	0.0303327	0.0810611	0.0173626	0.00156213	0.0445313	0.0203196	0.0412689	0.0296953	0.0181311	0.102259	0.00320645	0.0396785	0.0471242	0.0457491	0.0465464	0.0202612	0.0140484	0.0240778	0.311044	0.212164	0.0321187	0.0189279	0.0227856	0.0120058	0.050247	0.0136407	0.00281731	0.000536802	0.00681599	0.429616	0.129241	0.0263256	0.0210506	0.0343455	0.0594084	0.0756355	0.0393978	0.0739478	0.0647511	0.176323	0.122118	0.026459	0.0228144	0.0888293	0.0348383	0.0163535	0.000218515	0.00746541	0.00726441	0.023886	0.0290363	0.0329075	0.0623118	0.0468066	0.0754787	0.10465	0.049312	0.0501264	0.264735	0.240857	0.0670836	0.357259	0.165699	0.07912	0.354683	0.0475083	0.00864131	0.0404761	0.0713845	0.0206421	0.0563453	0.0870753	0.0580636	0.079285	0.29553	0.0469039	0.0210414	0.109072	0.0143898	0.0496025	0.0974947	0.00707932	0.138977	0.187312	0.0573572	0.0836644	0.0101798	0.0248417	0.0705622	0.0247137	0.0189759	0.168537	0.117478	0.0579999	0.0236792	0.0534366	0.212325	0.00185162	0.00653884	0.150053	0.0262923	0.0658471	0.0425773	0.0400655	0.0639218	0.0436244	0.0104247	0.100386	0.0145111	0.0982506	0.00818978	0.0521766	0.0791532	0.0447223	0.0872398	0.0382117	0.0166149	0.339125	0.0835154	0.111951	0.436628	0.976357	2.47506	4	9.308995
