Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2830000	-2784.886	-2767.293	-17.59289	1	1.663443	0.0221333	4.06089e-05	0.0298374	0.223156	0.114175	0.172794	0.0214532	0.00128168	0.0581063	0.018693	0.283852	0.103999	0.0037623	0.0937847	0.138633	0.132967	0.125995	0.00893064	0.0042007	0.0621493	0.0658116	0.0210817	0.0326263	0.0158044	0.0405985	0.0500421	0.0256541	0.00268135	0.025214	0.0228441	0.00562795	0.0923428	0.0167931	0.0742326	0.28378	0.105541	0.0179893	0.0264638	0.0300259	0.227416	0.0054722	0.00728732	0.0305411	0.0460935	0.00398473	0.00624257	0.165005	0.0387199	0.0829711	0.0153161	0.0651068	0.16462	0.374363	0.321903	0.167821	0.00933127	0.0221891	0.0774824	0.0344052	0.0893772	0.0256805	0.249086	0.00840532	0.0551961	0.0163418	0.0270996	0.305874	0.14317	0.0147052	0.140461	0.0503015	0.0454732	0.0175318	0.0341856	0.0311286	0.0103461	0.00460797	0.0485569	0.122067	0.171372	0.00742631	0.0806403	0.0672414	0.0318407	0.0402939	0.00565221	0.06149	0.0300661	0.0662863	0.06878	0.0834884	0.13352	0.107742	0.0295742	0.276987	0.0749763	0.00391634	0.123548	0.0166157	0.258491	0.144578	0.0658725	0.0438793	0.0330201	0.0342707	0.0272934	0.0783747	0.249503	0.613679	1.05873	2.07808	3	8.048204
2831000	-2778.466	-2767.694	-10.77131	2	1.288476	0.0111126	0.0159588	0.024894	0.111678	0.153093	0.299396	0.024278	0.0799236	0.105393	0.00620875	0.331024	0.0857023	0.0309768	0.0345792	0.0719487	0.182135	0.0697906	0.00986051	0.0538865	0.0687487	0.045351	0.00843283	0.0595595	0.0186463	0.085552	0.02476	0.00454259	0.0108604	0.0188145	0.0281423	0.00512974	0.0544899	0.0352642	0.0380308	0.0350529	0.0153299	0.00607865	0.00574332	0.0371477	0.0822086	0.00220806	0.0143701	0.00440819	0.0950814	0.0222099	0.00713237	0.0765339	0.0613029	0.0524395	0.203827	0.0190458	0.0114923	0.11693	0.30785	0.0102102	0.00701033	0.0147502	0.0494864	0.0237307	0.10651	0.0700502	0.0652242	0.0640896	0.00633085	0.0268711	0.0424598	0.120671	0.0049627	0.16937	0.156135	0.0802068	0.0629435	0.0921324	0.147889	0.0645667	0.0649024	0.00139457	0.0632483	0.100098	0.120774	0.0909887	0.283427	0.0502035	0.084815	0.0549604	0.0452811	0.0416508	0.0985683	0.0512463	0.0073977	0.077067	0.397909	0.069996	0.0620954	0.230567	0.0717463	0.0176468	0.130713	0.0184377	0.365374	0.0214461	0.0106254	0.011328	0.054428	0.0474108	0.063481	0.0438767	0.190722	0.549092	1.03514	2.22504	4	7.623261
2832000	-2792.595	-2774.27	-18.32526	2	1.248174	0.0604608	0.000871104	0.135594	0.0734552	0.355795	0.0942409	0.0306669	0.0693297	0.00201044	0.00775653	0.272627	0.0643674	0.00802036	0.0447813	0.158457	0.217838	0.180977	0.0662974	0.0274696	0.0172325	0.0354078	0.0222161	0.0250296	0.00304728	0.0624676	0.0497914	0.0609409	0.0309476	0.0122481	0.0823596	0.106611	0.240349	0.0100172	0.134141	0.163299	0.0310941	0.00608169	0.00167002	0.00480826	0.176408	0.0116997	0.0019335	0.00621709	0.0849243	0.00586761	0.0139057	0.0717247	0.0266379	0.157145	0.0671142	0.000169692	0.248108	0.291776	0.0672892	0.117028	0.000627532	0.0373639	0.038046	0.12421	0.0628496	0.0535383	0.0675109	0.118359	0.0133297	0.00196973	0.114773	0.0164085	0.0105423	0.00842582	0.0959897	0.0910486	0.0650282	0.0233459	0.0356514	0.021973	0.164227	0.0193143	0.0270497	0.0385881	0.0935737	0.0258948	0.0464243	0.240903	0.0306745	0.114059	0.00252332	0.0164885	0.06428	0.0853251	0.0367155	0.0354007	0.289484	0.0932684	0.362882	0.212864	0.0512419	0.0443702	0.227334	0.0680861	0.355155	0.0309001	0.0317358	0.0388375	0.0325236	0.0649893	0.00821007	0.0273612	0.183675	0.540462	1.03144	2.24443	4	8.300398
2833000	-2770.734	-2755.498	-15.23611	2	1.665321	0.0272003	0.000290549	0.0546994	0.0681089	0.13054	0.273645	0.0719011	0.102211	0.00812268	0.00898958	0.283918	0.0739054	0.00109403	0.0666147	0.102255	0.272385	0.064791	0.00629564	0.0610266	0.134697	0.0356848	0.110666	0.0123669	0.0102691	0.0894217	0.0665239	0.00555998	0.00506506	0.0366284	0.0431962	0.142165	0.0909117	0.0888999	0.0133755	0.0240276	0.0759166	0.0110836	0.00599652	0.0137185	0.0936251	0.0295557	0.018793	0.0498397	0.0826549	0.00579586	0.00601584	0.108824	0.0962083	0.0735346	0.0224741	0.0510706	0.118251	0.00314975	0.0495636	0.0451852	0.158142	0.00106159	0.0740676	0.0835674	0.303005	0.0165466	0.0111118	0.0414736	0.00163961	0.0453528	0.123177	0.0359165	0.00397366	0.337888	0.0633641	0.0824645	0.0561174	0.0411554	0.0208058	0.036918	0.122651	0.0476155	0.110305	0.0408326	0.00315002	0.0759984	0.0222306	0.166073	0.0190028	0.516999	0.0191605	0.023442	0.0612608	0.0193636	0.0014309	0.0747982	0.179553	0.0109607	0.39648	0.0363186	0.0301392	0.104557	0.041123	0.0811646	0.0584192	0.0717587	0.0308691	0.124667	0.0351323	0.00335241	0.241171	0.0766387	0.249769	0.613945	1.05882	2.07747	4	7.933077
2834000	-2809.096	-2781.978	-27.11786	1	1.999049	0.00903513	0.00654253	0.0501425	0.147961	0.148779	0.119423	0.0450661	0.115503	0.0971496	0.0162695	0.208171	0.140271	0.0211939	0.101357	0.0321452	0.294708	0.0462965	0.0713967	0.00116022	0.121608	0.0571785	0.113323	0.0593813	0.0398061	0.138834	0.0993391	0.0300625	0.00927766	0.0243153	0.0738738	0.0598434	0.0710372	0.0188164	0.136177	0.0929035	0.0843043	0.00364356	0.00736475	0.00327266	0.1222	0.00606366	0.0438864	0.0278961	0.0539406	0.0167568	0.0147583	0.118499	0.0722125	0.0119197	0.0426345	0.0501302	0.266831	0.377776	0.023772	0.0795083	0.810544	0.0217869	0.0145202	0.112306	0.0260188	0.0104676	0.22569	0.0402065	0.00660184	0.205598	0.0258048	0.0793732	0.00558104	0.314812	0.0736383	0.00526278	0.0564934	0.042961	0.0707158	0.214709	0.125773	0.0520606	0.115413	0.0587169	0.000319074	0.0389425	0.0397127	0.149243	0.031314	0.000719095	0.0434924	0.172877	0.08275	0.0404662	0.0149807	0.120349	0.166211	0.141621	0.110699	0.0103652	0.018056	0.178026	0.0985002	0.0769439	0.0514909	0.00037032	0.0281469	0.207483	0.0190124	0.0173405	0.102844	0.0440916	0.293161	0.654913	1.06997	1.98196	3	8.96714
2835000	-2777.123	-2760.913	-16.20967	2	1.404519	0.0125468	0.0221719	0.0584887	0.127313	0.206804	0.370854	0.0460374	0.105728	0.0344909	0.00832314	0.33764	0.0245684	0.0156137	0.0219108	0.119313	0.22641	0.0746918	0.224366	0.0357552	0.182045	0.000193043	0.0443015	0.0307862	0.00991209	0.17143	0.0517374	0.0290494	0.000299308	0.101561	0.0427314	0.00923687	0.0651231	0.0829475	0.044262	0.0300593	0.0343129	0.00544823	0.0126136	0.00558124	0.061726	0.0301158	0.0330033	0.0226869	0.112674	0.00339383	0.00270368	0.0947949	0.0851254	0.0636559	0.00995335	0.0142121	0.0871758	0.171423	0.367448	0.0613077	0.700388	0.0300069	0.0334096	0.0154297	0.0859038	0.0509865	0.0933062	0.0302015	0.0693521	0.0665114	0.00266729	0.00860981	0.00343405	0.311716	0.0557575	0.0993146	0.0516352	0.118008	0.085667	0.086608	0.0665805	0.0185987	0.087499	0.166806	0.0697306	0.0228789	0.0134809	0.0593043	0.141729	0.0123515	0.0630298	0.0692442	0.148615	0.0171272	0.00599328	0.0650239	0.0327013	0.160587	0.0175489	0.0163402	0.0507994	0.0254089	0.151448	0.07981	0.0375566	0.0675787	0.13867	0.0552391	0.0433106	0.0445579	0.0183732	0.0235479	0.210189	0.571852	1.04428	2.17367	4	8.238444
2836000	-2766.649	-2759.657	-6.992009	2	2.41773	0.00985429	0.00441919	0.0780726	0.0693816	0.269945	0.0794483	0.0445763	0.0306856	0.0799431	0.0185082	0.32338	0.0280414	0.02838	0.031832	0.154047	0.295788	0.191528	0.0751495	0.0135054	0.100803	0.0096235	0.011321	0.0452098	0.00271312	0.109474	0.0446154	0.0233289	0.0284537	0.036417	0.114285	0.0135405	0.0571548	0.00938607	0.102915	0.0420997	0.0376899	0.0113981	0.0170024	0.0323897	0.030033	0.00294175	0.00479404	0.00134775	0.0359246	0.0343118	0.00283835	0.136206	0.0571791	0.083199	0.0864952	0.0131205	0.17677	0.15396	0.179076	0.0469756	0.284655	0.0285195	0.0298788	0.0121407	0.0479614	0.00815441	0.238223	0.0732976	0.024979	0.081492	0.0213853	0.0196977	0.0474336	0.0437756	0.0227026	0.0471733	0.0494358	0.0400964	0.0177341	0.0539831	0.0576913	0.0207406	0.174328	0.141659	0.162228	0.122781	0.0262521	0.00760349	0.0268921	0.00929031	0.0305413	0.0212299	0.0607361	0.0128701	0.0206022	0.0782193	0.0396376	0.0738727	0.0210504	0.0261833	0.0105288	0.027476	0.0708466	0.110158	0.161355	0.118729	0.116626	0.0632796	0.0509512	0.0811407	0.0768784	0.0897038	0.338515	0.693166	1.07763	1.89069	4	7.026278
2837000	-2786.921	-2772.025	-14.89615	2	1.24876	0.0230173	0.00449449	0.0364832	0.150954	0.0868216	0.201596	0.0175016	0.135284	0.0626319	0.0889801	0.388962	0.0120809	0.0451232	0.0188002	0.130997	0.370929	0.0937743	0.11929	0.00552765	0.115673	0.193843	0.0827305	0.0137463	0.0270171	0.0456521	0.0515269	0.0116264	0.0071572	0.034713	0.0420341	0.0359487	0.0409703	0.112467	0.120027	0.158229	0.029115	0.00259465	0.00861188	0.0350461	0.0559786	0.0447479	0.0115178	0.00478381	0.0429924	0.0220261	0.000995917	0.101528	0.070587	0.05397	0.0208139	0.0114868	0.0468104	0.216893	0.20711	0.0439296	0.128496	0.00649213	0.0184458	0.0211122	0.0407975	0.0772335	0.172806	0.00282876	0.0225005	0.016428	0.0931851	0.0791132	0.0416212	0.0540219	0.00270931	0.0980789	0.0551797	0.0444134	0.0636113	0.0588256	0.00363425	0.0584474	0.143231	0.0583172	0.273112	0.0448234	0.0110491	0.0177735	0.118545	0.0286741	0.0649878	0.107232	0.101958	0.0967944	0.0056756	0.152749	0.093885	0.02095	0.0123833	0.0186839	0.154645	0.00128217	0.0729892	0.227867	0.343432	0.00995525	0.0747466	0.0413532	0.0200705	0.0423409	0.206915	0.0295227	0.183778	0.54059	1.03149	2.24414	4	7.874072
2838000	-2788.137	-2779.929	-8.208044	10	1.461862	0.00745614	0.00869214	0.0188495	0.164269	0.030075	0.319428	0.00102409	0.160571	0.0496662	0.00481592	0.481928	0.0263894	0.028859	0.0233977	0.0875359	0.142472	0.133309	0.0308446	0.0126613	0.0262157	0.0734169	0.121762	0.07653	0.014869	0.162954	0.142862	0.0671292	0.0386737	0.0205128	0.0643219	0.035338	0.0386199	0.0720213	0.0643092	0.0134074	0.00105291	0.00768981	0.0161737	0.0258255	0.0995397	0.000474	0.0179372	0.0353861	0.0659812	0.0454592	0.0159109	0.131649	0.0726738	0.0872529	0.0465266	0.188493	0.0853393	0.139275	0.0847501	0.066704	0.0294948	0.00126861	0.0544399	0.0310792	0.019836	0.0653716	0.0102441	0.101331	0.0304378	0.0366815	0.0169973	0.0403026	0.0606711	0.0049214	0.0160998	0.186664	0.0610247	0.0348363	0.0107944	0.198359	0.0560991	0.0634267	0.164269	0.0854639	0.0964148	0.0409253	0.118611	0.00658055	0.056315	0.0150517	0.120919	0.137207	0.0440336	0.0383666	0.00795734	0.0428331	0.0461394	0.146455	0.0229348	0.00841248	0.151676	0.326942	0.169465	0.10334	0.349144	0.0803215	0.0302288	0.142956	0.0648123	0.0314049	0.0742874	0.00314892	0.21937	0.582083	1.0481	2.15045	5	7.856278
2839000	-2795.058	-2772.618	-22.44034	2	1.595873	0.0440052	0.00566267	0.0609712	0.043303	0.0768314	0.0837305	0.00354267	0.146146	0.101428	0.0269554	0.146584	0.0387673	0.0536213	0.0217781	0.236255	0.311755	0.0461649	0.0337822	0.037744	0.10102	0.00203049	0.0771819	0.00582675	0.00206064	0.129749	0.0401513	0.0174624	0.0345415	0.0251388	0.0717128	0.126187	0.0756848	0.0233334	0.111091	0.13957	0.024366	0.00725087	0.0180582	0.0157373	0.184542	0.0156802	0.00968639	0.00956926	0.113378	0.0167168	0.00381151	0.140536	0.0941509	0.0581908	0.0202454	0.0677308	0.256932	0.119331	0.468778	0.0222742	0.0301379	0.0766701	0.0129231	0.0208601	0.0644999	0.0855554	0.00620042	0.0672781	0.0350879	0.0730103	0.127383	0.0268874	0.0656539	0.0932273	0.12055	0.129632	0.00758791	0.0489822	0.0868085	0.149951	0.0773937	0.0432423	0.351995	0.138414	0.0472425	0.0070816	0.0282597	0.0155279	0.0205608	0.0134883	0.096978	0.0244781	0.0490764	0.129442	0.0222104	0.113152	0.0238919	0.16041	0.022706	0.197745	0.150249	0.193421	0.00531047	0.264287	0.200837	0.058785	0.0385273	0.187702	0.161783	0.103884	0.0164485	0.0149647	0.23976	0.603774	1.05559	2.10088	4	8.477118
2840000	-2788.311	-2767.26	-21.05009	2	2.283227	0.0420177	0.00788748	0.0233537	0.0873106	0.0981802	0.124522	0.0994753	0.264374	0.0124656	0.114494	0.369721	0.0580525	0.0433344	0.0450387	0.0829679	0.260048	0.0906617	0.0274444	0.00299463	0.0701323	0.0631448	0.0842293	0.00106876	0.0182849	0.130724	0.0215409	0.00944773	0.022548	0.00385883	0.0773778	0.0487902	0.0545774	0.0959928	0.0902952	0.079716	0.0201419	0.0292919	0.00551687	0.0621225	0.0211444	0.00347029	0.0333294	0.0248112	0.0297319	0.0192969	0.00159247	0.0808558	0.0416437	0.104392	0.00819188	0.0236323	0.31863	0.301509	0.0239624	0.110944	0.00995135	0.00538981	0.0351751	0.0196047	0.0449642	0.0261568	0.0415232	0.122679	0.0877126	0.0828059	0.011046	0.124563	0.0175928	0.0597638	0.0345233	0.065298	0.0606035	0.0813533	0.0182405	0.0479583	0.0482367	0.0328705	0.471997	0.0495705	0.00735588	0.0982629	0.0123634	0.346387	0.00904258	0.0528921	0.362149	0.131429	0.0505646	0.0769893	0.0613376	0.151096	0.136339	0.143937	0.0441801	0.0367187	0.0502205	0.17749	0.00993338	0.0617583	0.0674366	0.188761	0.0466451	0.0137823	0.163025	0.113101	0.136542	0.0274192	0.324891	0.682106	1.07569	1.91731	4	8.367021
2841000	-2770.438	-2758.262	-12.17605	1	1.667643	0.0361752	0.00784988	0.0663108	0.137745	0.0665158	0.0709491	0.0541313	0.0764977	0.0972436	0.0166362	0.259263	0.0846175	0.0330201	0.0471106	0.128284	0.138379	0.070871	0.146612	0.00017643	0.00301517	0.00638272	0.0180437	0.0062219	0.00913508	0.0249515	0.0926887	0.0026895	0.0105267	0.0558417	0.0498808	0.107107	0.154586	0.0116165	0.163267	0.0235569	0.0391408	0.00678525	0.00491688	0.00612002	0.326519	0.00722779	0.0196123	0.00720212	0.0490593	0.0446499	0.00685129	0.0788955	0.0728456	0.074336	0.11397	0.0732486	0.187857	0.343153	0.0854224	0.0614729	0.00199492	0.0334713	0.0547115	0.0297798	0.0514725	0.0392421	0.0303617	0.0230027	0.0533703	0.00804054	0.0717247	0.00855584	0.0329467	0.0591946	0.15435	0.254461	0.0203582	0.0299406	0.0321549	0.147869	0.0410432	0.0216799	0.546613	0.0378953	0.0132372	0.0305859	0.052511	0.0605003	0.0124444	0.0543187	0.0380875	0.189712	0.0642641	0.0748594	0.0135422	0.0191382	0.0719227	0.11732	0.0338647	0.0917776	0.0168279	0.20877	0.0495591	0.0136973	0.0628344	0.267581	0.022999	0.0431669	0.108987	0.0283583	0.0299719	0.0438412	0.250097	0.614274	1.05892	2.07671	3	7.5061
2842000	-2772.1	-2754.813	-17.28738	2	0.9031093	0.000540805	0.00489967	0.124763	0.114204	0.230062	0.155997	0.0104086	0.0539963	0.0786292	0.0411515	0.353331	0.163139	0.0234027	0.0374387	0.121378	0.230484	0.105841	0.034753	0.0201694	0.157611	0.0900828	0.0695236	0.0666088	0.00927648	0.0177317	0.0540052	0.027456	0.00437593	0.0317463	0.0722657	0.00445578	0.118532	0.0298544	0.12689	0.0894869	0.0770014	0.0114088	0.000454439	0.0310555	0.0126019	0.00253936	0.042892	0.034316	0.0808806	0.026734	0.0116861	0.139225	0.0304254	0.0287726	0.133183	0.0709782	0.161812	0.316019	0.0258027	0.0725682	0.0684166	0.0413016	0.0590577	0.00167151	0.184415	0.0704102	0.0623568	0.0916915	0.0526934	0.109811	0.0169222	0.0350206	0.0464887	0.0553907	0.062871	0.259369	0.0186678	0.0359792	0.000794454	0.131027	0.0737639	0.000906393	0.204422	0.0399974	0.038149	0.0817771	0.0340936	0.938353	0.124733	0.00825126	0.187289	0.00357976	0.0414225	0.0417188	0.0249632	0.0710276	0.0928632	0.0600759	0.0160125	0.0656204	0.0199101	0.00871952	0.242409	0.0277774	0.106188	0.0165566	0.00845765	0.0988058	0.0269519	0.0646048	0.0141269	0.0522764	0.117239	0.445558	0.981887	2.45532	4	8.425007
2843000	-2782.655	-2769.093	-13.5626	2	1.452044	0.108803	0.00111379	0.0629311	0.0653225	0.0465288	0.191855	0.0684361	0.0169112	0.0527996	1.23578e-05	0.177331	0.0330489	0.0344124	0.0186738	0.0970971	0.130796	0.0870581	0.185757	0.00714565	0.106439	0.072622	0.00824647	0.00598828	0.0219747	0.0127075	0.0516604	0.0779564	0.00661484	0.0101465	0.0451866	0.0775914	0.0820229	0.0720208	0.0195416	0.0804891	0.0195019	0.0530625	0.0192805	0.00918134	0.0252164	0.0340577	0.0612107	0.0346911	0.0388451	0.0174791	0.0051445	0.085988	0.0805591	0.0711511	0.127786	0.0510043	0.243543	0.243607	0.191604	0.0599046	0.0177399	0.00101341	0.0117101	0.00745499	0.145635	0.00613062	0.0369314	0.0510734	0.0925331	0.123387	0.00594827	0.062597	0.0315677	0.0458542	0.00924609	0.0453297	0.028607	0.0612627	0.169168	0.0523347	0.00579826	0.0206302	0.153857	0.0614978	0.0364699	0.0116513	0.103196	0.095734	0.0197472	0.0829997	0.0118706	0.110696	0.0933236	0.0642476	0.106659	0.0385452	0.259155	0.0162569	0.0633393	0.041742	0.0428741	0.0864681	0.362337	0.0396997	0.0773153	0.060275	0.799321	0.0311783	0.108252	0.0833458	0.016846	0.0642144	0.217818	0.580375	1.04748	2.15433	4	7.785127
2844000	-2790.296	-2762.483	-27.81275	2	1.241221	0.0282584	0.00779294	0.0789964	0.13638	0.167484	0.214452	0.120097	0.0659663	0.0472997	0.0119654	0.493328	0.139227	0.0119014	0.0350175	0.135325	0.412869	0.0623146	0.0171258	0.0354701	0.207331	0.0629267	0.0378084	0.0385609	0.0211571	0.0499869	0.0526935	0.00554616	0.0370896	0.0344351	0.0480153	0.0810322	0.0327918	0.00488383	0.0759257	0.107233	0.100447	0.0210749	0.00433326	0.0466467	0.220402	0.0128712	0.0169415	0.00420697	0.128386	0.0342205	0.000141337	0.129648	0.071936	0.0453029	0.0111378	0.0123798	0.299395	0.235109	0.282839	0.0344915	0.0145112	0.0194911	0.0558233	0.0810675	0.00962663	0.0887421	0.144078	0.00162272	0.045771	0.38633	0.00725827	0.048987	0.074826	0.249697	0.0280235	0.0039043	0.00250317	0.0341937	0.00959642	0.0502691	0.0582775	0.0298895	0.240079	0.0151994	0.0301043	0.153088	0.142642	0.00478912	0.464643	0.0438281	0.0139014	0.209513	0.047059	0.0841338	0.0921992	0.0739143	0.000368342	0.0102392	0.107652	0.0147108	0.00429534	0.159831	0.492071	0.0729922	0.0987547	0.103598	0.0799663	0.0424867	0.0469536	0.0423468	0.0107684	0.117731	0.182444	0.538931	1.03077	2.24786	4	9.294947
2845000	-2795.864	-2762.592	-33.27205	2	1.600366	0.00803506	0.00620714	0.063894	0.19238	0.0519455	0.213834	0.0111549	0.0656861	0.0418295	0.0729091	0.181935	0.123578	0.0214066	0.0745938	0.0584884	0.271813	0.0882006	0.0831667	0.0136219	0.186736	0.193288	0.0076072	0.00936935	0.0118265	0.161813	0.00141761	0.0304797	0.0147065	0.0346917	0.160108	0.00902001	0.220715	0.0181583	0.121505	0.144999	0.0418064	0.0202544	0.0136212	0.0750143	0.190318	0.0175092	0.00910296	0.0263716	0.1393	0.0264755	0.000500661	0.086779	0.0542882	0.0675344	0.167383	0.0729007	0.135531	0.289327	0.0270958	0.130233	0.0356724	0.113987	0.0842873	0.0290796	0.0797481	0.0222548	0.0176459	0.281382	0.0894265	0.0300978	0.000779169	0.0609705	0.172956	0.0386809	0.0166995	0.256185	0.0449559	0.0514396	0.00497524	0.0499981	0.0126342	0.0343708	0.0314757	0.101022	0.0636744	0.29005	0.174544	0.138484	0.249966	0.0908808	0.0904001	0.145392	0.11799	0.0213623	0.0237455	0.0741619	0.0447927	0.0115613	0.0471752	0.0661138	0.0500725	0.0324003	0.431709	0.217282	0.152715	0.00550984	0.226566	0.0426058	0.14606	0.400008	0.0809668	0.116739	0.240419	0.604452	1.05581	2.09932	4	9.776116
2846000	-2805.223	-2777.773	-27.45026	1	1.269795	0.0200066	0.0012325	0.0537651	0.183741	0.180826	0.317398	0.0450204	0.0736784	0.118178	0.0647496	0.338622	0.109552	0.0270748	0.038322	0.128365	0.168012	0.00176383	0.00575978	0.0439079	0.0474479	0.280597	0.0903396	0.0899698	0.0301504	0.0562969	0.0110353	0.0197886	0.0209349	0.00305026	0.0554228	0.0359359	0.0352645	0.00276096	0.0346224	0.0434121	0.0266272	0.012526	0.00944509	0.0854069	0.258405	0.00920599	0.041637	0.0240371	0.0709074	0.00227602	0.0150586	0.124635	0.0659366	0.0383034	0.370743	0.184774	0.181463	0.264977	0.207835	0.0292755	0.0123825	0.0557296	0.073417	0.0256102	0.0876761	0.0231091	0.0467918	0.170093	0.00984564	0.0209979	0.0448301	0.18968	0.0429099	0.0737546	0.063589	0.175521	0.0614403	0.0463048	0.00187387	0.0859597	0.163604	0.008582	0.0587621	0.0924104	0.0766171	0.0157562	0.0112159	0.0441667	0.122464	0.05217	0.145149	0.0573546	0.0195507	0.0352745	0.0288523	0.0653613	0.085734	0.0973932	0.00690867	0.372758	0.0793917	0.095087	0.520449	0.0367213	0.125202	0.00512966	0.151479	0.0829307	0.0036729	0.129759	0.133227	0.0381772	0.187474	0.545142	1.03346	2.23392	3	9.073306
2847000	-2760.191	-2748.66	-11.531	2	2.153813	0.0148019	0.0138324	0.038499	0.127444	0.0893102	0.0970609	0.0435522	0.146779	0.0557955	0.0298265	0.362647	0.146859	0.0102568	0.0546601	0.0720212	0.152664	0.116247	0.0118992	0.00152138	0.147836	0.028235	0.055399	0.0142458	0.00776214	0.0129094	0.0363877	0.00980924	0.018722	0.0358235	0.0130976	0.027262	0.0290345	0.0951324	0.105079	0.0145442	0.0472254	0.0625944	0.00101304	0.0234061	0.188573	0.0139737	0.00861128	0.00295762	0.0513874	0.00782389	0.030501	0.132953	0.0483073	0.00647167	0.067358	0.00602823	0.317897	0.172819	0.451786	0.056157	0.0541112	0.0151853	0.076492	0.0248357	0.173881	0.00801215	0.0058059	0.0851502	0.0633348	0.0542809	0.00538504	0.122466	0.00368045	0.00516216	0.212363	0.000168992	0.0506777	0.0180782	0.0143833	0.0628228	0.0422063	0.0057432	0.113056	0.0314967	0.0818662	0.0573513	0.00491736	0.12294	0.105357	0.000915904	0.0622728	0.0305038	0.137373	0.0197117	0.0580193	0.0424277	0.15164	0.0740606	0.046608	0.223217	0.132445	0.0335304	0.464354	0.0176154	0.006084	0.0154367	0.0627552	0.0198603	0.0438734	0.0384273	0.104797	0.0337236	0.310969	0.670433	1.0734	1.9452	4	7.375663
2848000	-2804.198	-2791.204	-12.99383	1	1.874316	0.00740458	0.0108576	0.0492736	0.145356	0.0478901	0.0676514	0.0335464	0.116065	0.0146237	0.0874132	0.429328	0.127121	0.0241714	0.0386311	0.181943	0.239767	0.0994685	0.154789	0.0121607	0.12968	0.179294	0.0129664	0.0405076	0.00967329	0.0176245	0.0759543	0.0157092	0.0107555	0.0383941	0.02711	0.0466588	0.0230541	0.244924	0.113303	0.0371924	0.00588068	0.0395911	0.0211275	0.0907902	0.137202	0.0168478	0.0699267	0.0134944	0.0478497	0.0112536	0.0194783	0.0667542	0.048322	0.00656928	0.0496267	0.0656669	0.132701	0.0835345	0.136747	0.0345944	0.036674	0.0724964	0.0291424	0.038295	0.252574	0.0443041	0.00862472	0.157889	0.00759996	0.0333488	0.0107282	0.022031	0.0138858	0.0228157	0.18581	0.0341233	0.00653482	0.145447	0.0995441	0.0485695	0.011889	0.00348659	0.0785334	0.147294	0.0755192	0.0324402	0.0121091	0.128987	0.117864	0.035024	0.196614	0.0234116	0.239754	0.0114081	0.0209721	0.0446025	0.0180338	0.0958127	0.0430354	0.171424	0.0498316	0.0477999	0.0553353	0.0540743	0.0205021	0.0962847	0.139059	0.0553144	0.0911999	0.00123717	0.111007	0.0586945	0.277796	0.640947	1.0665	2.01476	3	7.567211
