Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1435000	-2824.578	-2788.353	-36.22468	1	1.733439	0.0113892	0.0230018	0.0537096	0.077987	0.288254	0.313113	0.149066	0.148099	0.110101	0.00591783	0.297833	0.0324856	0.0273183	0.0314521	0.208373	0.291672	0.14817	0.147355	0.054329	0.277435	0.0659243	0.0738036	0.0524354	0.0183483	0.109854	0.0439608	0.0903116	0.00750789	0.0191864	0.0150904	0.0443812	0.142609	0.127414	0.0887647	0.243705	0.0649627	0.0940034	0.00476795	0.00948036	0.157715	0.00696602	0.048014	0.0117665	0.0819305	0.073331	0.00504647	0.132469	0.0583886	0.00723323	0.0552617	0.0615825	0.0514878	0.194767	0.479445	0.0587955	0.0338845	0.0300562	0.0110843	0.0549268	0.12051	0.166271	0.106169	0.0857064	0.0104418	0.0164509	0.0019141	0.0663622	0.0545698	0.00300883	0.281738	0.0581753	0.0436445	0.00295957	0.19952	0.550883	0.185575	0.0529096	0.016075	0.012817	0.099088	0.00182878	0.329612	0.105925	0.0137172	0.00271357	0.118488	0.0790408	0.00200956	0.031976	0.154015	0.0711629	0.040017	0.0868287	0.0474924	0.0635641	0.0389245	0.469506	0.0835952	0.196224	0.0310644	0.030171	0.0269996	0.0363808	0.0439795	0.00693006	0.0216759	0.00802704	0.259238	0.623303	1.06163	2.05583	3	9.904383
1436000	-2819.735	-2783.617	-36.11819	2	1.005222	0.0624072	0.00334223	0.0999572	0.132882	0.0809981	0.11552	0.0612711	0.110305	0.0220671	0.0807182	0.234361	0.17776	0.0483927	0.0218277	0.131003	0.323936	0.183361	0.394124	0.00677429	0.113031	0.0254773	0.150472	0.0442886	0.0160676	0.219132	0.0725701	0.0160232	0.0799162	0.0340541	0.114569	0.0563729	0.0350151	0.0176704	0.0726471	0.125267	0.047234	0.0200332	0.0225089	0.0187077	9.06132e-06	0.0197606	0.0188377	0.00709868	0.0880974	0.0196039	0.00206776	0.133504	0.055118	0.0087466	0.0558226	0.0778364	0.0262685	0.363651	0.215855	0.127282	0.178656	0.106208	0.0417663	0.0265178	0.0708823	0.199892	0.0775595	0.0358886	0.000426903	0.000537949	0.0599723	0.000229125	0.125141	0.0195867	0.337918	0.0122476	0.0445444	0.0711082	0.0196848	0.250395	0.0927622	0.0613554	0.0174862	0.0127281	0.053546	0.00267225	0.0813987	0.0780802	0.150479	0.00110044	0.483387	0.114368	0.0226498	0.0117557	0.0710769	0.0774955	0.111525	0.116488	0.103892	0.0410695	0.0468618	0.918677	0.0744168	0.404983	0.00467642	0.100887	0.163065	0.0229572	0.0537363	0.137043	0.0674008	0.0388296	0.137995	0.478316	1.00086	2.38283	4	10.22964
1437000	-2786.199	-2760.664	-25.53456	2	1.889896	0.0605161	0.00679363	0.0569801	0.134037	0.298899	0.0764769	0.0515374	0.051707	0.0100463	0.0203972	0.259267	0.0474698	0.0138434	0.0101748	0.175964	0.321794	0.165794	0.253387	0.0101483	0.0780508	0.0490027	0.127217	0.077103	0.00585401	0.010885	0.06623	0.0816795	0.0328511	0.0301053	0.0416906	0.042944	0.06994	0.0302997	0.015716	0.0287006	0.061246	0.0208713	0.0122936	0.0761192	0.000121936	0.0169815	0.0561774	0.0169361	0.0940251	0.0195382	0.00206642	0.0869334	0.0976095	0.0213622	0.0221615	0.0198551	0.170867	0.443165	0.184703	0.163627	0.103396	0.270519	0.0368672	0.00475009	0.0422722	0.0201799	0.0935494	0.0210141	5.94231e-06	0.0573474	0.0348676	0.00106802	0.153036	0.0520293	0.0402809	0.0120206	0.0376984	0.00880775	0.086079	0.146058	0.0750636	0.0128516	0.434335	0.0250395	0.0149474	0.0415476	0.0576239	0.0598557	0.00843714	0.077099	0.458636	0.11395	0.0295716	0.00224335	0.0234914	0.101204	0.0831944	0.232174	0.0185337	0.124404	0.102436	0.166431	0.107343	0.199235	0.00185042	0.32547	0.00989993	0.159145	0.0129672	0.0399243	0.110264	0.0484525	0.279767	0.64277	1.06697	2.01049	4	8.89963
1438000	-2775.322	-2761.967	-13.35509	2	1.263143	0.0148667	0.0122859	0.0298769	0.142989	0.597399	0.0233391	0.105411	0.105218	0.0113479	0.00984461	0.274608	0.117684	0.0290151	0.0272676	0.081145	0.182507	0.0742991	0.318169	0.0220077	0.032297	0.0357368	0.00866006	0.027421	0.021085	0.160981	0.0492035	0.00834069	0.0174144	0.0168193	0.0516915	0.0273419	0.0417146	0.0236203	0.0731406	0.074738	0.0680976	0.0162494	0.000270338	0.00866171	0.0307807	0.00189168	0.00934514	0.00920832	0.0645519	0.0260789	0.00108933	0.12746	0.0534633	0.143604	0.0288455	0.00635236	0.0370114	0.317198	0.0329217	0.118512	0.0928935	0.0103137	0.0200415	0.0292414	0.0940414	0.0454788	0.106857	0.0109477	0.0510626	0.0106901	0.0880833	0.0015084	0.0307099	0.0207397	0.0285313	0.0256488	0.0275705	0.221856	0.0838428	0.0137162	0.0936118	0.024232	0.104936	0.026731	0.043664	0.0800669	0.036956	0.0208156	0.00768227	0.176475	0.022572	0.212579	0.0196659	0.0347091	0.172603	0.0300542	0.0175425	0.184406	0.0639307	0.0535667	0.221278	0.0235171	0.00770525	0.312246	0.00831609	0.242573	0.136058	0.087676	0.0237386	0.028523	0.125093	0.175915	0.18631	0.543714	1.03285	2.23713	4	7.784291
1439000	-2785.238	-2768.898	-16.33964	2	1.361674	0.0390913	0.00367193	0.0342596	0.118077	0.011401	0.128428	0.0111952	0.0623339	0.0550316	0.00158599	0.189659	0.0551823	0.0860747	0.0353092	0.134947	0.293028	0.113801	0.208244	0.0149091	0.139206	0.132531	0.0134307	0.0217093	0.0168888	0.121091	0.091306	0.0343571	0.00522186	0.0392984	0.113714	0.0540164	0.0734638	0.0487268	0.106691	0.0500782	0.00614942	0.00406352	0.00104226	0.111324	0.0527626	0.000499233	0.0298492	0.00997806	0.131983	0.0172925	0.0116955	0.103716	0.0594071	0.0925391	0.0129579	0.151212	0.180424	0.265264	0.0605497	0.0274298	0.0769017	0.0931332	0.177271	0.0191567	0.00449195	0.0251686	0.115981	0.349902	0.0785102	0.00479441	0.167676	0.013944	0.0484965	0.0948122	0.187264	0.0126598	0.00690574	0.0141107	0.112175	0.00515414	0.138302	0.0343761	0.0608188	0.0707871	0.0724168	0.00214236	0.0672146	0.148555	0.00106642	0.0514178	0.0468613	0.0842619	0.0270575	0.155736	0.362195	0.0356098	0.0851487	0.00679839	0.036819	0.0176705	0.107691	0.0130076	0.0602103	0.307624	0.0462057	0.226879	0.0429062	0.0343049	0.00220406	0.0263295	0.0119789	0.00563947	0.203142	0.563787	1.04115	2.19192	4	7.986843
1440000	-2812.699	-2778.315	-34.38426	1	1.35828	0.0262285	0.00345287	0.0723468	0.104892	0.0937337	0.251512	0.0329009	0.175939	0.00620578	0.00255908	0.213735	0.0962841	0.000692301	0.0324487	0.105372	0.358216	0.107909	0.150134	0.0273216	0.0252191	0.0372606	0.0241804	0.0213502	0.0142769	0.0685322	0.0551341	0.0347325	0.0239459	0.0522551	0.0471123	0.0346376	0.107776	0.0167859	0.29662	0.104305	0.0919259	0.0268758	0.014541	0.0755819	0.347949	0.0536385	0.00371207	0.00206743	0.0786563	0.0249731	0.0564247	0.157767	0.0882691	0.00835485	0.0932275	0.0642117	0.167995	0.300479	0.0286073	0.0318087	0.188133	0.0641588	0.123431	0.0669539	0.000440836	0.0357636	0.0711238	0.233691	0.00435573	0.113244	0.0310004	0.0435077	0.0779863	0.360138	0.153138	0.0301125	0.0724334	0.0794728	0.231399	0.00443886	0.0804786	0.0111125	0.128054	0.0517333	0.0269725	0.187269	0.0378676	0.35931	0.0182245	0.109252	0.141437	0.0656523	0.0215635	0.000955547	0.286349	0.0163923	0.000904544	0.113163	0.135273	0.0196571	0.0464984	0.0732562	0.018993	0.00906959	0.602915	0.14431	0.0518068	0.163171	0.00667352	0.0584001	0.0722056	0.17094	0.202576	0.563132	1.04089	2.1934	3	9.757857
1441000	-2774.707	-2761.603	-13.10351	1	1.66573	0.0233589	0.0112471	0.039803	0.117953	0.0709797	0.229601	0.114952	0.039427	0.0481764	0.154291	0.19319	0.0682766	0.0227459	0.0406221	0.0465458	0.114825	0.0694787	0.0767545	0.0637151	0.0302262	0.00610765	0.036093	0.000636413	0.0151645	0.0553339	0.064627	0.021628	0.0254879	0.000729818	0.0440175	0.162744	0.0337268	0.029637	0.0698733	0.0874386	0.0129847	0.000523433	0.00564745	0.00548605	0.199706	0.000816128	0.0174404	0.0295295	0.0664691	0.0352399	0.00671658	0.208534	0.102575	0.139526	0.139562	0.187509	0.219634	0.214073	0.204978	0.0518168	0.0215263	0.0707936	0.0163121	0.0252426	0.0530654	0.0716822	0.184506	0.0727787	0.179605	0.0518633	0.185431	0.0330848	0.0838192	0.0492578	0.126842	0.0547222	0.000589873	0.0982575	0.0160678	0.00976626	0.133476	0.00303464	0.358824	0.0615412	0.00287974	0.0138736	0.100282	0.00124716	0.0684203	0.066508	0.0223328	0.159671	0.00550692	0.0232591	0.0113482	0.0341527	0.0187373	0.00462562	0.0642907	0.0663645	0.204695	0.014066	0.0769194	0.0232072	0.063064	0.338243	0.0210933	0.00994802	0.0371324	0.0707707	0.0238091	0.0123178	0.249827	0.614003	1.05883	2.07734	3	7.599037
1442000	-2811.339	-2784.108	-27.23106	2	0.8923056	0.0232753	0.00676204	0.000156026	0.205983	0.232885	0.158871	0.000732989	0.0633217	0.0538792	0.0259199	0.497007	0.100437	0.0117719	0.0246548	0.121518	0.210812	0.133748	0.0329397	0.0515835	0.00970701	0.169149	0.051417	0.0760224	0.00578505	0.117982	0.00143701	0.0250148	0.0179677	0.024131	0.0509725	0.0440309	0.0146287	0.00537443	0.0744534	0.112698	0.0157773	0.00642294	0.0182932	0.0112461	0.0415187	0.0172011	0.0266142	0.0125684	0.147636	0.0211782	0.011467	0.150765	0.0695637	0.00397737	0.00631658	0.146572	0.123757	0.134666	0.221167	0.0281044	0.109358	0.0401458	0.167471	0.0420089	0.122443	0.0575433	0.105064	0.3696	0.0502313	0.447422	0.150026	0.0149102	0.121864	0.00827237	0.153003	0.0122159	0.0202034	0.0580229	0.0883927	0.0184872	0.0137454	0.0337966	0.217153	0.27076	0.0278294	0.105748	0.160319	0.0389203	0.0856748	0.04497	0.150118	0.072066	0.0244416	0.0515636	0.0187122	0.00193923	0.0626987	0.0123597	0.0651271	0.238754	0.0748269	0.0360447	0.0773904	0.0541167	0.0226235	0.457083	0.206043	0.124544	0.0228706	0.00707517	0.091024	0.114849	0.114997	0.441804	0.979581	2.46362	4	9.113713
1443000	-2768.865	-2745.799	-23.06632	1	1.387387	0.00555914	0.0141858	0.045089	0.265951	0.238075	0.126302	0.012271	0.0233502	0.0609723	0.119392	0.331664	0.0694633	0.000466059	0.0419849	0.100731	0.225802	0.0653551	0.206551	0.0469715	0.227967	0.0846032	0.00249226	0.0225205	0.00368515	0.211887	0.0474626	0.0112562	0.00749633	0.0298766	0.0363938	0.113573	0.0538495	0.0558534	0.00125164	0.0864132	0.0271633	0.0184969	0.000546499	0.0551361	0.0118702	0.0301978	0.00915919	0.0209797	0.0747093	0.0276581	0.00616209	0.126942	0.0296303	0.0590736	0.146659	0.0741878	0.124386	0.387285	0.300198	0.0906574	0.0489837	0.145761	0.0743536	0.0668032	0.0334979	0.0400545	0.162054	0.0104771	0.0306224	0.110355	0.0442361	0.0223725	0.0878279	0.0260835	0.0807511	0.241015	0.020357	0.00619309	0.0436472	0.0504592	0.0037344	0.120642	0.0343732	0.132496	0.0682432	0.0232849	0.00950453	0.0644928	0.0741668	0.229063	0.0143724	0.0762268	0.0122183	0.0519456	0.0210579	0.053675	0.013195	0.106775	0.0457193	0.0245424	0.0469897	0.0119587	0.0636369	0.0210108	0.0688958	0.453679	0.126224	0.306479	0.101728	0.127068	0.0542128	0.0978191	0.20739	0.568672	1.04306	2.18088	3	8.623153
1444000	-2792.7	-2772.845	-19.85507	2	1.532549	0.058059	0.0309858	0.0469697	0.167603	0.257837	0.274698	0.082645	0.0100537	0.0556579	0.027788	0.294912	0.0711806	0.00568469	0.0343284	0.119848	0.20879	0.120473	0.258327	0.0108471	0.153397	0.0554357	0.0624441	0.00435878	0.0467092	0.10844	0.041648	0.000630843	0.0280817	0.0389676	0.101204	0.010271	0.128934	0.0313706	0.0951324	0.0630853	0.00252231	0.037323	0.00476801	0.0254602	0.0233749	0.000438046	0.0142019	0.0175484	0.0663868	0.00428176	0.00583029	0.0853733	0.0715903	0.0264361	0.0810238	0.00306991	0.190558	0.138614	0.111342	0.0174664	0.0310537	0.142554	0.0807996	0.0421626	0.248721	0.0138534	0.109743	0.0446004	0.0111117	0.111445	0.251702	0.0126311	0.134229	0.0167884	0.0122377	0.0953256	0.0587653	0.060204	0.0510084	0.0295356	0.0373068	0.0131737	0.0280505	0.0519821	0.0938659	0.0553858	0.0963042	0.200388	0.0153207	0.473588	0.0808458	0.0356133	0.00718386	0.0832137	0.0298924	0.0113738	0.0421849	0.0257009	0.0418154	0.0466154	0.067274	0.102448	0.0572479	0.046624	0.00511307	0.0513394	0.0150269	0.549453	0.0789904	0.119851	0.180739	0.189668	0.230307	0.593886	1.05228	2.12353	4	8.526459
1445000	-2761.294	-2745.947	-15.34716	1	1.418005	0.0119194	0.0113612	0.100246	0.119667	0.0281116	0.102096	0.0346704	0.0266971	0.0776713	0.0607238	0.328352	0.0561441	0.0584271	0.0115962	0.116012	0.212068	0.16662	0.0532528	0.0158577	0.113888	0.141664	0.0217629	0.0636909	0.0205995	0.0289314	0.029265	4.96768e-05	0.0228758	0.0387412	0.0586955	0.0678427	0.0197132	0.0204381	0.111203	0.02931	0.0219337	0.00812982	0.00424176	9.42416e-05	0.238012	0.00302458	0.0358079	0.0138758	0.0530443	0.00891358	0.0112297	0.120824	0.034137	0.0285581	0.0178576	0.0695589	0.178609	0.336478	0.241135	0.0361811	0.0120518	0.0243499	0.190559	0.0103205	0.123818	0.0495189	0.149248	0.0330781	0.0494254	0.234021	0.262605	0.034268	0.14384	0.0372076	0.0119974	0.0409793	0.0568337	0.0434146	0.0487568	0.108207	0.0671499	0.0204685	0.00971373	0.0125198	0.00723523	0.100594	0.0813045	0.0599898	0.0781925	0.0199389	0.0646371	0.0204373	0.0394765	0.0239628	0.0142794	0.0477385	0.0148007	0.00486072	0.080029	0.032315	0.0170433	0.055209	0.201839	0.200219	0.0239848	0.120097	0.293589	0.248796	0.0956832	0.103332	0.0937673	0.0886605	0.212374	0.574314	1.04522	2.16809	3	7.848174
1446000	-2798.451	-2785.94	-12.51127	2	1.200502	0.0323494	0.00317463	0.0773675	0.0910771	0.354167	0.0971079	0.0696105	0.0214595	0.0522249	0.0235315	0.348165	0.0194775	0.0350915	0.0214596	0.134744	0.327341	0.105056	0.067509	0.0410277	0.0687842	0.030952	0.00888985	0.0513565	0.0173116	0.0312545	0.0266285	0.00290045	0.026335	0.0286332	0.0387819	0.0511694	0.11173	0.0209973	0.0957208	0.0647474	0.0323642	0.0097754	0.0102893	0.00865339	0.0856575	0.00935052	0.0118265	0.0052514	0.0476701	0.0250226	0.00972363	0.108606	0.0337529	0.0687881	0.112128	0.169144	0.195809	0.101086	0.0877731	0.0400072	0.0211615	0.0942562	0.0281968	0.0126012	0.0261308	0.0228467	0.347591	0.242742	0.0291433	0.0979781	0.0678044	0.0751989	0.13887	0.00330169	0.0315808	0.0290312	0.0318777	0.0547679	0.100782	0.0358592	0.0133698	0.113515	0.0166846	0.191025	0.0236316	0.0899542	0.0492443	0.110769	0.0930881	0.173164	0.0263312	0.00851186	0.0214644	0.0746607	0.0140005	0.088741	0.0283546	0.00582162	0.059236	0.210566	0.10425	0.0802692	0.244417	0.027822	0.0457453	0.0308764	0.488864	0.0434364	0.00252537	0.0215828	0.0953315	0.0607731	0.175144	0.529709	1.02664	2.26851	4	7.920561
1447000	-2772.268	-2754.047	-18.22082	1	2.048978	0.0083459	0.00325462	0.0480131	0.14584	0.188325	0.144775	0.070167	0.0388066	0.049418	0.0167004	0.288187	0.126172	0.0431122	0.0623403	0.129559	0.211574	0.127782	0.309605	0.028035	0.045081	0.00225188	0.0663061	0.0505149	0.00723365	0.069933	0.01563	0.0034841	0.0154036	0.0320561	0.00202629	0.0359141	0.0267251	0.00806201	0.103855	0.00832217	0.0993851	0.0263141	0.00111617	0.012807	0.0712955	0.00274973	0.0317591	0.00982956	0.0940303	0.0148307	0.00724732	0.110977	0.052444	0.0768764	0.0308877	0.032235	0.149054	0.367891	0.415773	0.154351	0.106978	0.0544426	0.00219706	0.0184684	0.00904896	0.0366751	0.310294	0.0317673	0.0627535	0.00675653	0.051233	0.0186121	0.174476	0.0519707	0.0287856	0.00254794	0.02843	0.0707768	0.0955569	0.0949959	0.00527768	0.176318	0.0224754	0.30569	0.0521095	0.030638	0.031413	0.15752	0.018037	0.0478359	0.140463	0.0163068	0.012793	0.0632613	0.0654571	0.0898189	0.0333484	0.0880517	0.0396955	0.528316	0.0106679	0.0782556	0.0738574	0.00260972	0.0964614	0.0590334	0.0831373	0.00550087	0.0706945	0.0533247	0.05618	0.00646248	0.299052	0.660123	1.07117	1.96966	3	8.072443
1448000	-2786.829	-2762.923	-23.90584	2	1.719429	0.0202429	0.0123062	0.0768736	0.0567049	0.328355	0.118151	0.240986	0.0329471	0.120341	0.00628831	0.260269	0.109041	0.0466976	0.0243126	0.0979368	0.171036	0.0926773	0.135015	0.0186312	0.0645449	0.0162565	0.00773489	0.0250698	0.0473143	0.0806792	0.0805388	0.060175	0.0352785	0.0259923	0.0382946	0.110284	0.0673362	0.000671728	0.0970801	7.43007e-05	0.0876419	0.0222121	0.00190507	0.0175287	0.24055	0.00700231	0.000720066	0.00710551	0.0266975	0.0188933	0.000790682	0.113632	0.0510757	0.0372642	0.0995259	0.151445	0.103429	0.277815	0.283297	0.0561859	0.0165795	0.0429756	0.00731331	0.0780988	0.0254866	0.0917959	0.713013	0.0810462	0.104721	0.000477821	0.0708773	0.0166111	0.216021	0.00864613	0.0539505	0.00844232	0.0243646	0.00215225	0.0903238	0.0497041	0.0660719	0.00931912	0.0473701	0.498061	0.0228004	0.00508708	0.047864	0.0761776	0.0142442	0.0631625	0.122191	0.0206112	0.0460129	0.0266959	0.0497827	0.0115079	0.0446625	0.0348994	0.0501571	0.488183	0.0457694	0.241968	0.0615441	0.153501	0.0177975	0.179403	0.0674036	0.00976727	0.0238589	0.0284461	0.0517214	0.0557327	0.257318	0.621425	1.06107	2.06018	4	8.71523
1449000	-2798.548	-2778.353	-20.19573	1	1.423498	0.0404657	0.000388432	0.0271404	0.349313	0.294261	0.128567	0.128032	0.092908	0.0539557	0.049473	0.406495	0.0695722	0.0184449	0.05105	0.222051	0.261039	0.0700151	0.143782	0.102919	0.0921066	0.0480007	0.121856	0.0170299	0.000676845	0.144572	0.00363842	0.00429675	0.0316494	0.0217525	0.0776549	0.000411195	0.0628317	0.0913045	0.0372592	0.0518128	0.0436046	0.020388	0.0423945	0.0295928	0.330845	0.0208157	0.00818957	0.026392	0.073099	0.0119661	0.00319187	0.102751	0.0418242	0.118809	0.0183458	0.13108	0.170349	0.368615	0.0863439	0.0470472	0.0257064	0.103499	0.0293967	0.174145	0.0504133	0.0263743	0.0341609	0.0263723	0.216868	0.122661	0.00695128	0.00400785	0.10165	0.144933	0.00486184	0.0557825	0.0326764	0.068303	0.119336	0.04641	0.0297643	0.0137359	0.121497	0.0929599	0.00931081	0.170637	0.00825865	0.0285596	0.00740567	0.00314521	0.126586	0.349406	0.0354814	0.106922	0.0116652	0.314721	0.0141194	0.0280324	0.0450689	0.0199439	0.0437522	0.0534708	0.0383765	0.0287517	0.0204002	0.014314	0.00413336	0.0823545	0.0170559	0.00154956	0.0154391	0.0687862	0.213259	0.575307	1.04559	2.16584	3	8.332482
1450000	-2795.429	-2771.551	-23.87848	2	1.705373	0.0163922	0.00305949	0.0828167	0.0555722	0.302874	0.0651768	0.0608997	0.202319	0.00905955	0.0762181	0.332615	0.0666189	0.0543338	0.0142881	0.10595	0.114655	0.0968717	0.464435	0.0185531	0.051029	0.0723811	0.0467198	0.0486983	0.0134279	0.0944537	0.0682053	0.00770003	0.0492689	0.0771496	0.0812859	0.00100791	0.0167338	0.0352441	0.0548819	0.0750742	0.00956071	0.00397937	0.00368717	0.0204967	0.288747	0.029745	0.01382	0.0406714	0.0482501	0.0118038	0.00191542	0.119679	0.0740767	0.0620433	0.142277	0.0504321	0.296888	0.176305	0.283494	0.0491247	0.0578349	0.0416719	0.030245	0.016595	0.159047	0.0593919	0.0875902	0.0380788	0.0896872	0.111518	0.0028391	0.108639	0.00529249	0.080874	0.0611175	0.00627992	0.0716265	0.0197859	0.223152	0.0837543	0.0477769	0.039058	0.0614703	0.201459	0.0235323	0.180324	0.00968927	0.0289324	0.100105	0.0748925	0.0695837	0.545482	0.0506906	0.0259815	0.0170683	0.220388	0.00388893	0.0224683	0.0159284	0.125071	0.182556	0.03536	0.19504	0.0115602	0.125497	0.00442102	0.0461659	0.0302445	0.134964	0.0367193	0.0846276	0.0805563	0.255377	0.619518	1.06051	2.0646	4	8.849488
1451000	-2807.351	-2781.759	-25.59225	1	1.014593	0.026929	0.00276312	0.0555965	0.177801	0.125718	0.344767	0.142833	0.0703038	0.073252	0.0940356	0.34925	0.0977393	0.0151944	0.0270959	0.208078	0.246267	0.0519544	0.138691	0.0139392	0.0975108	0.164366	0.00714489	0.000435793	0.0154265	0.067919	0.095542	0.0154882	0.00746205	0.0301313	0.0204209	0.148255	0.0846722	0.0995384	0.110283	0.0557011	0.00730767	0.00835687	0.0745216	0.0422998	0.0698246	0.0450509	0.0409199	0.0140666	0.0328533	0.00808195	0.00265202	0.152885	0.0362681	0.0417462	0.0299317	0.193479	0.244706	0.270709	0.397614	0.00590297	0.0250041	0.0123675	0.0692394	0.054323	0.113558	0.0599076	0.0485687	0.10048	0.0280645	0.0642583	0.00149189	0.0377717	0.0811462	0.0197818	0.113415	0.163314	0.0332714	0.0202814	0.141876	0.0319364	0.0025298	0.0697826	0.125354	0.0514041	0.000733806	0.0148828	0.0600027	0.0555194	0.0715736	0.216806	0.0900949	0.435411	0.0286743	0.0262964	0.0163337	0.302977	0.0364488	0.112326	0.0336089	0.0712307	0.0992387	0.140866	0.0948227	0.0354038	0.00217593	0.0434261	0.223636	0.109631	0.0437009	0.0346355	0.0189091	0.0228498	0.139856	0.481095	1.00238	2.37667	3	8.913024
1452000	-2783.892	-2763.919	-19.97316	2	1.791201	0.00180719	0.0230014	0.0814475	0.150155	0.24434	0.0195562	0.0643817	0.121115	0.00945952	0.0277396	0.222824	0.203167	0.0423818	0.0509614	0.127551	0.256415	0.135418	0.185829	0.0153386	0.104557	0.0221199	0.0177156	0.0362893	0.013296	0.0646783	0.0751753	0.0119106	0.0324809	0.0108741	0.0275528	0.00531229	0.148423	0.0250832	0.0622817	0.0341972	0.104782	0.00116054	0.00177957	0.117931	0.232175	0.00668964	0.0104491	0.0194818	0.0747524	0.0061244	0.000504038	0.149069	0.039613	0.0107027	0.00573366	0.0587655	0.173205	0.346887	0.260221	0.0536073	0.00152531	0.022956	0.0623678	0.00671945	0.128569	0.121848	0.00249591	0.130311	0.0567493	0.00652536	0.155538	0.0703116	0.0397798	0.0214553	0.0407845	0.0239512	0.0429628	0.137335	0.0474233	0.000613641	0.0372658	0.0956806	0.0680811	0.132181	0.0210937	0.000448877	0.0446772	0.136192	0.0380373	0.183268	0.051254	0.33262	0.051021	0.117982	0.0191203	0.0528059	0.310914	0.0249978	0.0213933	0.069224	0.0362023	0.0292013	0.18694	0.0333852	0.0428687	0.172035	0.1512	0.0036782	0.0324239	0.101738	0.0811195	0.0139576	0.267009	0.6308	1.06376	2.03843	4	8.161699
1453000	-2786.455	-2761.555	-24.90005	1	1.351323	0.0167691	0.0124963	0.0231407	0.130542	0.122176	0.13781	0.0138465	0.189231	0.00126296	0.0270036	0.258101	0.0932527	0.0300776	0.0389337	0.192879	0.368329	0.120349	0.0999266	0.0296104	0.0149027	0.0345411	0.0123073	0.0384526	0.0372607	0.0537053	0.0362044	0.00549418	0.0179384	0.017526	0.0442385	0.0559823	0.0479764	0.0507403	0.0959403	0.0495946	0.0481371	0.0230188	0.02423	0.00658472	0.209061	0.0047582	0.0010668	0.0427879	0.0847852	0.0290703	0.00861873	0.246854	0.095297	0.0136151	0.0300942	0.0814855	0.187659	0.339207	0.447123	0.0264227	0.0300511	0.0182855	0.145903	0.0330488	0.0413155	0.0025886	0.0351602	0.0306921	0.0641986	0.0642605	0.0890858	0.0296973	0.149932	0.124995	0.000969838	0.190781	0.0427952	0.0743861	0.333155	0.0180602	0.00471504	0.0155468	0.193277	0.00564321	0.0254287	0.103683	0.0866947	0.0569984	0.0734341	0.0313029	0.00842552	1.01609	0.0111088	0.113635	0.0302486	0.126363	0.174686	0.141815	0.0384217	0.0610466	0.0258105	0.0238771	0.0293899	0.0374281	0.142077	0.112101	0.0148504	0.05744	0.0359295	0.00203696	0.014222	0.00862507	0.201414	0.561781	1.04035	2.19645	3	8.810132
